   2019     10     11   12.00     11208.00   0.38516E+01   0.00000E+00   0.38516E+01   0.40686E+01   0.41614E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.42695E+02   0.43530E+02  -0.15378E+03  -0.52206E+02   0.75270E-02   0.12382E-03   0.18846E-01       0.25      79.67     0.0000  0.00   0.69041E+00  -0.72361E+01     4.0302     4.0839     4.1002     4.1123     4.1573
   2019     10     12   12.00     11232.00   0.27063E+01   0.00000E+00   0.27063E+01   0.29481E+01   0.30266E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.44860E+02   0.50899E+02  -0.15255E+03  -0.49345E+02   0.89059E-02   0.23226E-03   0.35585E-01       0.26      53.53     0.0000  0.00   0.91924E+00  -0.11255E+02     2.9146     2.9634     2.9766     2.9866     3.0188
   2019     10     13   12.00     11256.00   0.19341E+01   0.00000E+00   0.19341E+01   0.20876E+01   0.26859E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.27085E+02   0.29089E+02  -0.87355E+02  -0.30609E+02   0.65127E-02   0.54104E-04   0.11791E-01       0.26      35.30     0.0000  0.00   0.54087E+00  -0.20857E+01     2.0519     2.0914     2.1089     2.1729     2.6833
   2019     10     14   12.00     11280.00   0.17815E+01   0.00000E+00   0.17815E+01   0.18652E+01   0.27237E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.14468E+02   0.98659E+01  -0.46560E+02  -0.24760E+02   0.50483E-02   0.10089E-04   0.46276E-02       0.26      41.74     0.0000  0.00   0.30057E+00   0.61062E+01     1.8347     1.8570     1.8700     1.9973     2.7237
   2019     10     15   12.00     11304.00   0.16906E+01   0.00000E+00   0.16906E+01   0.19117E+01   0.49172E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.84892E+01   0.58118E+01  -0.43601E+02  -0.71574E+01   0.35799E-02   0.71377E-19   0.12527E-02       0.26      51.17     0.0000  0.00   0.14398E+00  -0.15199E+01     1.7323     1.7798     1.9377     2.9026     4.9172
   2019     10     16   12.00     11328.00   0.14494E+01   0.00000E+00   0.14494E+01   0.18130E+01   0.60407E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.92397E+01   0.93060E+01  -0.54961E+02  -0.13968E+02   0.43206E-02   0.16315E-07   0.32869E-02       0.26      45.64     0.0000  0.00   0.20174E+00   0.14919E+01     1.5119     1.5918     1.7724     3.6510     6.0398
   2019     10     17   12.00     11352.00   0.15731E+01   0.00000E+00   0.15731E+01   0.16691E+01   0.21166E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.86293E+01   0.75000E+01  -0.56010E+02  -0.67995E+02   0.68124E-02   0.11054E-03   0.14736E-01       0.26      42.02     0.0000  0.00   0.49926E-01   0.15819E+02     1.6388     1.6606     1.6740     1.8083     2.1164
   2019     10     18   12.00     11376.00   0.15859E+01   0.00000E+00   0.15859E+01   0.16591E+01   0.21225E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.49143E+01   0.78360E+00  -0.50167E+02  -0.29551E+02   0.58369E-02   0.71868E-04   0.93302E-02       0.26      54.46     0.0000  0.00  -0.21754E+00   0.11172E+02     1.6367     1.6559     1.6661     1.7383     2.1223
   2019     10     19   12.00     11400.00   0.13163E+01   0.00000E+00   0.13163E+01   0.16066E+01   0.45221E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.71161E+01   0.67978E+01  -0.59833E+02  -0.78899E+01   0.36182E-02   0.28747E-15   0.12808E-02       0.26      56.90     0.0000  0.00  -0.19897E-01   0.45677E+01     1.3790     1.4386     1.7241     2.6390     4.5221
   2019     10     20   12.00     11424.00   0.81178E+00   0.00000E+00   0.81178E+00   0.13364E+01   0.55557E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.10561E+02   0.87794E+01  -0.60169E+02  -0.57319E+01   0.42231E-02   0.21947E-22   0.22586E-02       0.27      38.91     0.0000  0.00   0.15616E+00   0.54253E+01     0.8877     0.9363     1.6344     3.3861     5.5557
   2019     10     21   12.00     11448.00   0.59146E+00   0.00000E+00   0.59146E+00   0.10635E+01   0.57224E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.78544E+01   0.50097E+01  -0.40396E+02  -0.17405E+02   0.61736E-02   0.20787E-07   0.97146E-02       0.27      26.69     0.0000  0.00   0.53807E+00   0.23540E+01     0.6415     0.6714     1.0933     3.5964     5.7217
   2019     10     22   12.00     11472.00   0.10160E+01   0.00000E+00   0.10160E+01   0.10789E+01   0.15188E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.92504E+01   0.62115E+01  -0.35482E+02  -0.65613E+02   0.10059E-01   0.31721E-03   0.61869E-01       0.27      30.94     0.0000  0.00   0.13128E+01   0.56281E+01     1.0595     1.0733     1.0812     1.1780     1.5184
   2019     10     23   12.00     11496.00   0.96579E+00   0.00000E+00   0.96579E+00   0.10521E+01   0.11321E+01   0.00000E+00   0.00000E+00   0.66962E+00   0.18618E+02   0.16185E+02  -0.64924E+02  -0.43538E+02   0.84413E-02   0.28396E-03   0.41111E-01       0.27      47.96     0.0000  0.00   0.54127E+00  -0.12068E+02     1.0375     1.0568     1.0641     1.0728     1.1302
   2019     10     24   12.00     11520.00  -0.25774E+00   0.00000E+00   0.27248E+00   0.44476E+00   0.14285E+01   0.00000E+00  -0.53022E+00   0.66962E+00   0.39533E+02   0.35991E+02  -0.12480E+03  -0.25765E+02   0.92885E-02   0.28475E-03   0.44488E-01       0.34      59.88     0.0000  0.00   0.23236E+00  -0.20898E+02     0.3779     0.4276     0.4537     0.7441     1.4246
   2019     10     25   12.00     11544.00  -0.15451E+01   0.00000E+00  -0.50710E-08   0.10441E+00   0.36863E+01   0.00000E+00  -0.15451E+01   0.66962E+00   0.60998E+02   0.44324E+02  -0.16083E+03  -0.63299E+01   0.78275E-02   0.11638E-09   0.12963E-01       0.40      60.21     0.0000  0.00   0.44118E+00  -0.23059E+01     0.0218     0.0425     0.0564     0.7929     3.6863
   2019     10     26   12.00     11568.00  -0.32115E+01   0.00000E+00  -0.51639E-08   0.20617E+00   0.43032E+01   0.00000E+00  -0.32115E+01   0.66962E+00   0.51430E+02   0.36902E+02  -0.14384E+03  -0.14240E+02   0.66853E-02   0.27643E-20   0.36816E-02       0.40      53.55     0.0000  0.00   0.18976E+00  -0.18120E+01     0.0156     0.0315     0.1154     1.7240     4.3032
   2019     10     27   12.00     11592.00  -0.40953E+01   0.00000E+00  -0.52994E-08   0.35313E+00   0.43089E+01   0.00000E+00  -0.40953E+01   0.66962E+00   0.32853E+02   0.19213E+02  -0.10758E+03  -0.18774E+02   0.50168E-02   0.21146E-21   0.85405E-03       0.40      57.89     0.0000  0.00   0.28556E-01  -0.11699E+01     0.0198     0.0758     0.3069     2.5643     4.3089
   2019     10     28   12.00     11616.00  -0.47765E+01   0.00000E+00  -0.62916E-08   0.59781E+00   0.42903E+01   0.00000E+00  -0.47765E+01   0.66962E+00   0.25804E+02   0.18169E+02  -0.99484E+02  -0.20092E+02   0.54402E-02   0.11053E-28   0.58178E-04       0.40      59.40     0.0000  0.00  -0.27932E-02  -0.82381E-01     0.1495     0.2530     0.5935     3.2483     4.2903
   2019     10     29   12.00     11640.00  -0.64974E+01   0.00000E+00  -0.92364E-08   0.85578E+00   0.42371E+01   0.00000E+00  -0.64974E+01   0.66962E+00   0.38887E+02   0.31767E+02  -0.12617E+03  -0.17789E+02   0.14466E-01   0.83905E-33   0.15460E-16       0.40      46.40     0.0000  0.00  -0.50281E-14  -0.34821E-12     0.3718     0.4251     0.8893     3.6822     4.2371
   2019     10     30   12.00     11664.00  -0.70030E+01   0.00000E+00  -0.12568E-07   0.10528E+01   0.41978E+01   0.00000E+00  -0.70030E+01   0.66962E+00   0.39648E+02   0.27612E+02  -0.12277E+03  -0.14052E+02   0.15662E-01   0.26252E-48   0.24484E-33       0.40      34.27     0.0000  0.00  -0.52301E-31  -0.49786E-29     0.5054     0.5713     1.1984     3.9107     4.1978
   2019     10     31   12.00     11688.00  -0.72712E+01   0.00000E+00  -0.16762E-07   0.12132E+01   0.41893E+01   0.00000E+00  -0.72712E+01   0.66962E+00   0.20778E+02   0.29611E+02  -0.10590E+03  -0.14066E+02   0.14541E-01   0.46813E-65   0.92998E-50       0.40      35.36     0.0000  0.00  -0.16492E-47  -0.18113E-45     0.6009     0.6960     1.5120     4.0283     4.1893
   2019     11      1   12.00     11712.00  -0.64569E+01   0.00000E+00  -0.19869E-07   0.13929E+01   0.42052E+01   0.00000E+00  -0.64569E+01   0.66962E+00   0.79452E+01   0.11273E+02  -0.74729E+02  -0.15984E+02   0.10709E-01   0.21996E-79   0.45672E-66       0.40      43.70     0.0000  0.00  -0.80624E-64  -0.88956E-62     0.7157     0.8352     1.9005     4.1075     4.2052
   2019     11      2   12.00     11736.00  -0.61946E+01   0.00000E+00  -0.22247E-07   0.15702E+01   0.42084E+01   0.00000E+00  -0.61946E+01   0.66962E+00   0.89401E+01   0.64507E+01  -0.70902E+02  -0.15269E+02   0.96607E-02   0.71418E-95   0.25012E-82       0.40      41.86     0.0000  0.00  -0.42443E-80  -0.48301E-78     0.8227     0.9772     2.3330     4.1200     4.2084
   2019     11      3   12.00     11760.00  -0.66493E+01   0.00000E+00  -0.25626E-07   0.17214E+01   0.41833E+01   0.00000E+00  -0.66493E+01   0.66962E+00   0.78419E+01   0.21729E+02  -0.85082E+02  -0.13090E+02   0.10342E-01   0.10076-110   0.16306E-98       0.40      31.47     0.0000  0.00  -0.27173E-96  -0.31398E-94     0.8984     1.1075     2.7177     4.1027     4.1833
   2019     11      4   12.00     11784.00  -0.46440E+01   0.00000E+00  -0.29107E-07   0.18056E+01   0.41372E+01   0.00000E+00  -0.27228E+01  -0.32880E+01  -0.15295E+01   0.24141E+01  -0.56395E+02  -0.77068E+01   0.13983E-01   0.46044-127   0.11562-114       0.76      19.99     0.0000  0.00  -0.18917-112  -0.22175-110     0.9034     1.2081     2.9491     4.0763     4.1372
   2019     11      5   12.00     11808.00  -0.31373E+00   0.00000E+00  -0.28617E-07   0.18229E+01   0.40973E+01   0.00000E+00  -0.12945E+00  -0.31487E+00   0.16751E+01  -0.91701E+01  -0.48016E+02  -0.60317E+01   0.13073E-01   0.45655-145   0.98960-131       0.85      15.75     0.0000  0.00  -0.16047-128  -0.18956-126     0.8477     1.2801     3.0279     4.0263     4.0973
   2019     11      6   12.00     11832.00  -0.11275E+00   0.00000E+00  -0.25664E-07   0.18320E+01   0.41034E+01   0.00000E+00   0.60747E-04  -0.11275E+00  -0.10990E+02  -0.53428E+01  -0.39178E+02  -0.55416E+01   0.68067E-02   0.42201-163   0.97133-147       0.85      15.11     0.0000  0.00  -0.15752-144  -0.18612-142     0.7985     1.3482     3.0560     4.0126     4.1034
   2019     11      7   12.00     11856.00  -0.27797E+01   0.00000E+00  -0.23050E-07   0.18439E+01   0.40995E+01   0.00000E+00   0.53820E-04  -0.27797E+01  -0.21935E+02   0.25861E+01  -0.36162E+02  -0.55521E+01   0.48742E-02   0.00000E+00   0.99007-163       0.85      17.21     0.0000  0.00  -0.16050-160  -0.18966-158     0.7639     1.4145     3.0703     4.0244     4.0995
   2019     11      8   12.00     11880.00  -0.51605E+01   0.00000E+00  -0.21690E-07   0.18613E+01   0.40984E+01   0.00000E+00  -0.59545E-01  -0.51590E+01  -0.19594E+02   0.45464E+01  -0.40463E+02  -0.54528E+01   0.53491E-02   0.00000E+00   0.98762-179       0.85      21.97     0.0000  0.00  -0.16008-176  -0.18916-174     0.7415     1.4791     3.1016     4.0252     4.0984
   2019     11      9   12.00     11904.00  -0.50547E+01   0.00000E+00  -0.20965E-07   0.18813E+01   0.40983E+01   0.00000E+00  -0.49226E+00  -0.50547E+01  -0.44342E+02   0.10562E+02  -0.21730E+02  -0.53780E+01   0.16064E-01   0.00000E+00   0.95632-195       0.85      24.41     0.0000  0.00  -0.15500-192  -0.18317-190     0.7260     1.5400     3.1381     4.0269     4.0983
   2019     11     10   12.00     11928.00  -0.68995E+01   0.00000E+00  -0.20697E-07   0.19026E+01   0.40982E+01   0.00000E+00  -0.75197E+00  -0.68995E+01  -0.83420E+02   0.23020E+02   0.48893E+01  -0.52321E+01   0.16230E-01   0.00000E+00   0.91324-211       0.85      21.41     0.0000  0.00  -0.14801-208  -0.17491-206     0.7153     1.5975     3.1769     4.0298     4.0982
   2019     11     11   12.00     11952.00  -0.80125E+01   0.00000E+00  -0.20601E-07   0.19228E+01   0.40977E+01   0.00000E+00  -0.78132E+00  -0.80107E+01  -0.11002E+03   0.25839E+02   0.28670E+02  -0.50659E+01   0.11486E-01   0.00000E+00   0.86398-227       0.85      17.09     0.0000  0.00  -0.14003-224  -0.16547-222     0.7060     1.6506     3.2141     4.0314     4.0977
   2019     11     12   12.00     11976.00  -0.84956E+01   0.00000E+00  -0.20537E-07   0.19424E+01   0.40978E+01   0.00000E+00  -0.81923E+00  -0.84954E+01  -0.98861E+02   0.23978E+02   0.19372E+02  -0.49716E+01   0.80917E-02   0.00000E+00   0.81619-243       0.85      16.12     0.0000  0.00  -0.13228-240  -0.15631-238     0.6985     1.6998     3.2496     4.0330     4.0978
   2019     11     13   12.00     12000.00  -0.66221E+01   0.00000E+00  -0.20565E-07   0.19620E+01   0.40973E+01   0.00000E+00  -0.89325E+00  -0.66221E+01  -0.75565E+02   0.25626E+02  -0.55715E+01  -0.49243E+01   0.10458E-01   0.00000E+00   0.77021-259       0.85      16.73     0.0000  0.00  -0.12483-256  -0.14751-254     0.6935     1.7462     3.2855     4.0336     4.0973
   2019     11     14   12.00     12024.00  -0.32977E+01   0.00000E+00  -0.20537E-07   0.19818E+01   0.40909E+01   0.00000E+00  -0.56897E+00  -0.32977E+01  -0.23885E+00  -0.10828E+02  -0.44444E+02  -0.49166E+01   0.94132E-02   0.00000E+00   0.72515-275       0.85      16.88     0.0000  0.00  -0.11752-272  -0.13888-270     0.6901     1.7897     3.3329     4.0148     4.0909
   2019     11     15   12.00     12048.00  -0.12911E+01   0.00000E+00  -0.20076E-07   0.19996E+01   0.40933E+01   0.00000E+00  -0.93778E-01  -0.12928E+01   0.31999E+02  -0.27023E+02  -0.60486E+02  -0.47648E+01   0.67996E-02   0.00000E+00   0.68883-291       0.85      16.78     0.0000  0.00  -0.11165-288  -0.13193-286     0.6862     1.8289     3.3697     4.0090     4.0933
   2019     11     16   12.00     12072.00  -0.32653E+01   0.00000E+00  -0.19467E-07   0.20158E+01   0.40927E+01   0.00000E+00  -0.18972E-02  -0.32653E+01   0.17032E+02  -0.20969E+02  -0.51574E+02  -0.47006E+01   0.52443E-02   0.00000E+00   0.66391-307       0.85      17.06     0.0000  0.00  -0.10761-304  -0.12716-302     0.6829     1.8657     3.3982     4.0105     4.0927
   2019     11     17   12.00     12096.00  -0.58646E+01   0.00000E+00  -0.19189E-07   0.20325E+01   0.40915E+01   0.00000E+00  -0.46297E-02  -0.58646E+01   0.56147E+01  -0.12854E+02  -0.48272E+02  -0.46463E+01   0.51996E-02   0.00000E+00   0.98813-323       0.85      16.98     0.0000  0.00   0.15909-320  -0.18111-318     0.6821     1.9022     3.4253     4.0137     4.0915
   2019     11     18   12.00     12120.00  -0.60949E+01   0.00000E+00  -0.19164E-07   0.20495E+01   0.40907E+01   0.00000E+00  -0.53118E-02  -0.60949E+01   0.63365E+01  -0.90863E+01  -0.52761E+02  -0.45814E+01   0.65986E-02   0.00000E+00   0.00000E+00       0.85      16.12     0.0000  0.00   0.23320-320  -0.85641-319     0.6829     1.9380     3.4515     4.0179     4.0907
   2019     11     19   12.00     12144.00  -0.57446E+01   0.00000E+00  -0.19122E-07   0.20658E+01   0.40905E+01   0.00000E+00  -0.46650E-02  -0.57430E+01  -0.15955E+01  -0.41321E+01  -0.49783E+02  -0.45118E+01   0.97216E-02   0.00000E+00   0.00000E+00       0.85      15.77     0.0000  0.00   0.21986-320  -0.82810-319     0.6841     1.9719     3.4758     4.0220     4.0905
   2019     11     20   12.00     12168.00  -0.58001E+01   0.00000E+00  -0.18990E-07   0.20811E+01   0.40906E+01   0.00000E+00  -0.36509E-02  -0.58001E+01  -0.15137E+02   0.50111E+00  -0.40875E+02  -0.44444E+01   0.90086E-02   0.00000E+00   0.00000E+00       0.85      16.28     0.0000  0.00   0.20948-320  -0.80691-319     0.6855     2.0038     3.4986     4.0255     4.0906
   2019     11     21   12.00     12192.00  -0.60641E+01   0.00000E+00  -0.18776E-07   0.20955E+01   0.40906E+01   0.00000E+00  -0.35677E-02  -0.60641E+01  -0.85341E+01  -0.24757E+01  -0.44501E+02  -0.43881E+01   0.39553E-02   0.00000E+00   0.00000E+00       0.85      16.25     0.0000  0.00   0.20010-320  -0.78828-319     0.6869     2.0335     3.5204     4.0274     4.0906
   2019     11     22   12.00     12216.00  -0.59748E+01   0.00000E+00  -0.18575E-07   0.21096E+01   0.40866E+01   0.00000E+00  -0.32814E-02  -0.59730E+01  -0.10535E+02  -0.89910E+01  -0.35985E+02  -0.43944E+01   0.60283E-02   0.00000E+00   0.00000E+00       0.85      17.96     0.0000  0.00   0.18083-320  -0.75029-319     0.6888     2.0618     3.5469     4.0195     4.0866
   2019     11     23   12.00     12240.00  -0.10402E+02   0.00000E+00  -0.18507E-07   0.21243E+01   0.40880E+01   0.00000E+00  -0.59023E-02  -0.10402E+02  -0.13169E+02  -0.44899E+01  -0.37852E+02  -0.42637E+01   0.41630E-02   0.00000E+00   0.00000E+00       0.85      18.62     0.0000  0.00   0.16403-320  -0.71625-319     0.6916     2.0897     3.5766     4.0074     4.0880
   2019     11     24   12.00     12264.00  -0.12499E+02   0.00000E+00  -0.18846E-07   0.21397E+01   0.40888E+01   0.00000E+00  -0.82787E-02  -0.12499E+02  -0.20014E+02   0.62718E-01  -0.35559E+02  -0.42342E+01   0.67183E-02   0.00000E+00   0.00000E+00       0.85      15.97     0.0000  0.00   0.16403-320  -0.71625-319     0.6963     2.1193     3.5985     4.0081     4.0888
   2019     11     25   12.00     12288.00  -0.14846E+02   0.00000E+00  -0.19463E-07   0.21554E+01   0.40876E+01   0.00000E+00  -0.10483E-01  -0.14846E+02  -0.17895E+02  -0.11900E+01  -0.36426E+02  -0.42005E+01   0.10495E-01   0.00000E+00   0.00000E+00       0.85      14.97     0.0000  0.00   0.16403-320  -0.71625-319     0.7021     2.1498     3.6183     4.0107     4.0876
   2019     11     26   12.00     12312.00  -0.15490E+02   0.00000E+00  -0.20367E-07   0.21716E+01   0.40865E+01   0.00000E+00  -0.11722E-01  -0.15490E+02  -0.22194E+02   0.94692E+01  -0.42786E+02  -0.41576E+01   0.11026E-01   0.00000E+00   0.00000E+00       0.85      16.54     0.0000  0.00   0.16403-320  -0.71625-319     0.7089     2.1808     3.6373     4.0142     4.0865
   2019     11     27   12.00     12336.00  -0.10152E+02   0.00000E+00  -0.21065E-07   0.21863E+01   0.40858E+01   0.00000E+00  -0.69435E-02  -0.10150E+02  -0.45530E+01  -0.96380E+01  -0.41320E+02  -0.40999E+01   0.10607E-01   0.00000E+00   0.00000E+00       0.85      15.11     0.0000  0.00   0.16403-320  -0.71625-319     0.7147     2.2096     3.6542     4.0177     4.0858
   2019     11     28   12.00     12360.00  -0.39385E+01   0.00000E+00  -0.20839E-07   0.21970E+01   0.40854E+01   0.00000E+00  -0.18020E-02  -0.39399E+01   0.16394E+01  -0.92376E+01  -0.47913E+02  -0.40400E+01   0.95631E-02   0.00000E+00   0.00000E+00       0.85       9.72     0.0000  0.00   0.16403-320  -0.71625-319     0.7166     2.2326     3.6668     4.0201     4.0854
   2019     11     29   12.00     12384.00  -0.18312E+01   0.00000E+00  -0.20243E-07   0.22060E+01   0.40853E+01   0.00000E+00  -0.67034E-03  -0.18312E+01  -0.78042E+01   0.25259E+01  -0.50232E+02  -0.39920E+01   0.66534E-02   0.00000E+00   0.00000E+00       0.85       7.48     0.0000  0.00   0.16403-320  -0.71625-319     0.7174     2.2525     3.6777     4.0216     4.0853
   2019     11     30   12.00     12408.00  -0.44375E+00   0.00000E+00  -0.19599E-07   0.22144E+01   0.40850E+01   0.00000E+00  -0.18968E-03  -0.44375E+00  -0.10983E+02  -0.67117E+00  -0.43856E+02  -0.39495E+01   0.10271E-01   0.00000E+00   0.00000E+00       0.85       7.11     0.0000  0.00   0.16403-320  -0.71625-319     0.7185     2.2710     3.6879     4.0224     4.0850
   2019     12      1   12.00     12432.00   0.64394E+00   0.00000E+00  -0.18940E-07   0.22223E+01   0.40845E+01   0.00000E+00   0.10060E-04   0.64394E+00  -0.17860E+02   0.19325E+01  -0.39583E+02  -0.39124E+01   0.14157E-01   0.00000E+00   0.00000E+00       0.85       4.96     0.0000  0.00   0.16403-320  -0.71625-319     0.7198     2.2882     3.6980     4.0221     4.0845
   2019     12      2   12.00     12456.00   0.15484E-01   0.00000E+00  -0.18323E-07   0.22301E+01   0.40814E+01   0.00000E+00   0.99939E-05   0.15421E-01  -0.19408E+02   0.41557E+00  -0.36519E+02  -0.39016E+01   0.14228E-01   0.00000E+00   0.00000E+00       0.85       4.53     0.0000  0.00   0.15514-320  -0.69831-319     0.7213     2.3047     3.7118     4.0140     4.0814
   2019     12      3   12.00     12480.00  -0.21779E+01   0.00000E+00  -0.17750E-07   0.22379E+01   0.40856E+01   0.00000E+00   0.10082E-04  -0.21772E+01  -0.16288E+02  -0.73402E+01  -0.31882E+02  -0.37664E+01   0.10743E-01   0.00000E+00   0.00000E+00       0.85       8.93     0.0000  0.00   0.14921-320  -0.68611-319     0.7231     2.3211     3.7266     4.0036     4.0856
   2019     12      4   12.00     12504.00  -0.61158E+01   0.00000E+00  -0.17201E-07   0.22451E+01   0.40890E+01   0.00000E+00   0.10130E-04  -0.61158E+01  -0.15727E+02  -0.10955E+02  -0.28828E+02  -0.37346E+01   0.66853E-02   0.00000E+00   0.00000E+00       0.85      13.01     0.0000  0.00   0.14921-320  -0.68611-319     0.7250     2.3378     3.7345     4.0025     4.0890
   2019     12      5   12.00     12528.00  -0.11924E+02   0.00000E+00  -0.16640E-07   0.22517E+01   0.40899E+01   0.00000E+00   0.99542E-05  -0.11924E+02  -0.78592E+01  -0.28022E+01  -0.44849E+02  -0.37133E+01   0.19530E-02   0.00000E+00   0.00000E+00       0.85      12.29     0.0000  0.00   0.14921-320  -0.68611-319     0.7267     2.3537     3.7406     4.0023     4.0899
   2019     12      6   12.00     12552.00  -0.94598E+01   0.00000E+00  -0.16184E-07   0.22583E+01   0.40897E+01   0.00000E+00  -0.15599E-02  -0.94598E+01  -0.63801E+01  -0.12108E+01  -0.47920E+02  -0.36909E+01   0.34866E-02   0.00000E+00   0.00000E+00       0.85       8.94     0.0000  0.00   0.14921-320  -0.68611-319     0.7288     2.3690     3.7462     4.0025     4.0897
   2019     12      7   12.00     12576.00  -0.35039E+01   0.00000E+00  -0.16122E-07   0.22660E+01   0.40887E+01   0.00000E+00  -0.26312E-02  -0.35039E+01  -0.19222E+01  -0.43560E+01  -0.49233E+02  -0.36696E+01   0.10194E-01   0.00000E+00   0.00000E+00       0.85       6.05     0.0000  0.00   0.14921-320  -0.68611-319     0.7328     2.3854     3.7526     4.0029     4.0887
   2019     12      8   12.00     12600.00  -0.18772E+01   0.00000E+00  -0.15888E-07   0.22724E+01   0.40874E+01   0.00000E+00  -0.86968E-03  -0.18768E+01  -0.30299E+01  -0.59064E+01  -0.46574E+02  -0.36406E+01   0.67310E-02   0.00000E+00   0.00000E+00       0.85       4.71     0.0000  0.00   0.14921-320  -0.68611-319     0.7355     2.3998     3.7577     4.0034     4.0874
   2019     12      9   12.00     12624.00  -0.53022E+01   0.00000E+00  -0.15630E-07   0.22785E+01   0.40863E+01   0.00000E+00  -0.16839E-02  -0.53009E+01  -0.16369E+02  -0.14786E+01  -0.37663E+02  -0.36097E+01   0.90410E-02   0.00000E+00   0.00000E+00       0.85       7.58     0.0000  0.00   0.14921-320  -0.68611-319     0.7381     2.4131     3.7624     4.0039     4.0863
   2019     12     10   12.00     12648.00  -0.11434E+02   0.00000E+00  -0.15556E-07   0.22849E+01   0.40852E+01   0.00000E+00  -0.34603E-02  -0.11434E+02  -0.23275E+02  -0.37777E+01  -0.28458E+02  -0.35795E+01   0.89068E-02   0.00000E+00   0.00000E+00       0.85      13.16     0.0000  0.00   0.14921-320  -0.68611-319     0.7416     2.4265     3.7671     4.0044     4.0852
   2019     12     11   12.00     12672.00  -0.17293E+02   0.00000E+00  -0.15765E-07   0.22921E+01   0.40842E+01   0.00000E+00  -0.56300E-02  -0.17289E+02  -0.26123E+02  -0.57580E+01  -0.23630E+02  -0.35503E+01   0.89496E-02   0.00000E+00   0.00000E+00       0.85      16.69     0.0000  0.00   0.14921-320  -0.68611-319     0.7463     2.4408     3.7723     4.0052     4.0842
   2019     12     12   12.00     12696.00  -0.20113E+02   0.00000E+00  -0.16133E-07   0.22996E+01   0.40832E+01   0.00000E+00  -0.61578E-02  -0.20113E+02  -0.28545E+02  -0.38235E+00  -0.26583E+02  -0.35202E+01   0.73533E-02   0.00000E+00   0.00000E+00       0.85      15.87     0.0000  0.00   0.14921-320  -0.68611-319     0.7514     2.4553     3.7774     4.0060     4.0832
   2019     12     13   12.00     12720.00  -0.17605E+02   0.00000E+00  -0.16536E-07   0.23068E+01   0.40823E+01   0.00000E+00  -0.62034E-02  -0.17601E+02  -0.26450E+02  -0.48679E+00  -0.28574E+02  -0.34891E+01   0.10448E-01   0.00000E+00   0.00000E+00       0.85      11.53     0.0000  0.00   0.14921-320  -0.68611-319     0.7565     2.4693     3.7823     4.0068     4.0823
   2019     12     14   12.00     12744.00  -0.14896E+02   0.00000E+00  -0.16841E-07   0.23133E+01   0.40815E+01   0.00000E+00  -0.51260E-02  -0.14896E+02  -0.35328E+02   0.97654E+01  -0.29948E+02  -0.34570E+01   0.17140E-01   0.00000E+00   0.00000E+00       0.85       8.64     0.0000  0.00   0.14921-320  -0.68611-319     0.7608     2.4820     3.7865     4.0075     4.0815
   2019     12     15   12.00     12768.00  -0.15224E+02   0.00000E+00  -0.17065E-07   0.23191E+01   0.40809E+01   0.00000E+00  -0.53005E-02  -0.15224E+02  -0.47631E+02   0.15357E+02  -0.23237E+02  -0.34252E+01   0.18872E-01   0.00000E+00   0.00000E+00       0.85      10.37     0.0000  0.00   0.14921-320  -0.68611-319     0.7646     2.4937     3.7901     4.0081     4.0809
   2019     12     16   12.00     12792.00  -0.17234E+02   0.00000E+00  -0.17376E-07   0.23251E+01   0.40804E+01   0.00000E+00  -0.62841E-02  -0.17234E+02  -0.53205E+02   0.10950E+02  -0.13256E+02  -0.33945E+01   0.16658E-01   0.00000E+00   0.00000E+00       0.85      14.83     0.0000  0.00   0.14921-320  -0.68611-319     0.7687     2.5053     3.7936     4.0086     4.0804
   2019     12     17   12.00     12816.00  -0.19793E+02   0.00000E+00  -0.17849E-07   0.23313E+01   0.40800E+01   0.00000E+00  -0.76059E-02  -0.19793E+02  -0.54503E+02   0.74248E+01  -0.84324E+01  -0.33649E+01   0.16100E-01   0.00000E+00   0.00000E+00       0.85      16.13     0.0000  0.00   0.14921-320  -0.68611-319     0.7735     2.5172     3.7973     4.0090     4.0800
   2019     12     18   12.00     12840.00  -0.20272E+02   0.00000E+00  -0.18506E-07   0.23380E+01   0.40796E+01   0.00000E+00  -0.86606E-02  -0.20272E+02  -0.51216E+02   0.11452E+02  -0.15747E+02  -0.33359E+01   0.19124E-01   0.00000E+00   0.00000E+00       0.85      12.67     0.0000  0.00   0.14921-320  -0.68611-319     0.7790     2.5295     3.8012     4.0095     4.0796
