 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, days
 Col. [6...] - Depth1, Var1, Depth2, Var2, ..., DepthN, VarN
   2021      7      2   12.00       1.0000      0.00   19.7014      1.00   12.3240      3.00    6.2045      5.00    4.8989     10.00 -999.0000
   2021      7      3   12.00       2.0000      0.00   18.1063      1.00   12.4191      3.00    6.2380      5.00    4.9003     10.00 -999.0000
   2021      7      4   12.00       3.0000      0.00   16.7281      1.00   12.5035      3.00    6.2715      5.00    4.9020     10.00 -999.0000
   2021      7      5   12.00       4.0000      0.00   16.9129      1.00   12.5707      3.00    6.3051      5.00    4.9039     10.00 -999.0000
   2021      7      6   12.00       5.0000      0.00   17.0090      1.00   12.6230      3.00    6.3386      5.00    4.9060     10.00 -999.0000
   2021      7      7   12.00       6.0000      0.00   17.8594      1.00   12.6643      3.00    6.3720      5.00    4.9084     10.00 -999.0000
   2021      7      8   12.00       7.0000      0.00   16.6304      1.00   12.7011      3.00    6.4053      5.00    4.9110     10.00 -999.0000
   2021      7      9   12.00       8.0000      0.00   17.2202      1.00   12.7326      3.00    6.4385      5.00    4.9138     10.00 -999.0000
   2021      7     10   12.00       9.0000      0.00   17.3728      1.00   12.7583      3.00    6.4715      5.00    4.9169     10.00 -999.0000
   2021      7     11   12.00      10.0000      0.00   18.0133      1.00   12.7805      3.00    6.5044      5.00    4.9202     10.00 -999.0000
   2021      7     12   12.00      11.0000      0.00   20.1682      1.00   12.8045      3.00    6.5370      5.00    4.9236     10.00 -999.0000
   2021      7     13   12.00      12.0000      0.00   21.2641      1.00   12.8395      3.00    6.5695      5.00    4.9273     10.00 -999.0000
   2021      7     14   12.00      13.0000      0.00   21.3547      1.00   12.8929      3.00    6.6018      5.00    4.9313     10.00 -999.0000
   2021      7     15   12.00      14.0000      0.00   21.3626      1.00   12.9644      3.00    6.6341      5.00    4.9354     10.00 -999.0000
   2021      7     16   12.00      15.0000      0.00   21.6844      1.00   13.0489      3.00    6.6663      5.00    4.9397     10.00 -999.0000
   2021      7     17   12.00      16.0000      0.00   21.6880      1.00   13.1427      3.00    6.6987      5.00    4.9442     10.00 -999.0000
   2021      7     18   12.00      17.0000      0.00   22.6279      1.00   13.2428      3.00    6.7311      5.00    4.9489     10.00 -999.0000
   2021      7     19   12.00      18.0000      0.00   22.6082      1.00   13.3495      3.00    6.7637      5.00    4.9538     10.00 -999.0000
   2021      7     20   12.00      19.0000      0.00   20.2324      1.00   13.4624      3.00    6.7965      5.00    4.9589     10.00 -999.0000
   2021      7     21   12.00      20.0000      0.00   19.6126      1.00   13.5693      3.00    6.8295      5.00    4.9642     10.00 -999.0000
   2021      7     22   12.00      21.0000      0.00   19.3748      1.00   13.6619      3.00    6.8626      5.00    4.9696     10.00 -999.0000
   2021      7     23   12.00      22.0000      0.00   19.2172      1.00   13.7392      3.00    6.8959      5.00    4.9753     10.00 -999.0000
   2021      7     24   12.00      23.0000      0.00   19.6321      1.00   13.8014      3.00    6.9293      5.00    4.9811     10.00 -999.0000
   2021      7     25   12.00      24.0000      0.00   19.6044      1.00   13.8536      3.00    6.9627      5.00    4.9871     10.00 -999.0000
   2021      7     26   12.00      25.0000      0.00   18.9751      1.00   13.9006      3.00    6.9960      5.00    4.9933     10.00 -999.0000
   2021      7     27   12.00      26.0000      0.00   17.9399      1.00   13.9410      3.00    7.0293      5.00    4.9996     10.00 -999.0000
   2021      7     28   12.00      27.0000      0.00   16.8962      1.00   13.9692      3.00    7.0626      5.00    5.0061     10.00 -999.0000
   2021      7     29   12.00      28.0000      0.00   17.2374      1.00   13.9813      3.00    7.0957      5.00    5.0128     10.00 -999.0000
   2021      7     30   12.00      29.0000      0.00   17.3377      1.00   13.9794      3.00    7.1286      5.00    5.0197     10.00 -999.0000
   2021      7     31   12.00      30.0000      0.00   17.5435      1.00   13.9689      3.00    7.1612      5.00    5.0267     10.00 -999.0000
   2021      8      1   12.00      31.0000      0.00   18.2410      1.00   13.9542      3.00    7.1936      5.00    5.0339     10.00 -999.0000
   2021      8      2   12.00      32.0000      0.00   20.0159      1.00   13.9411      3.00    7.2256      5.00    5.0413     10.00 -999.0000
   2021      8      3   12.00      33.0000      0.00   21.8816      1.00   13.9402      3.00    7.2574      5.00    5.0488     10.00 -999.0000
   2021      8      4   12.00      34.0000      0.00   22.7488      1.00   13.9624      3.00    7.2889      5.00    5.0565     10.00 -999.0000
   2021      8      5   12.00      35.0000      0.00   20.5320      1.00   14.0094      3.00    7.3202      5.00    5.0643     10.00 -999.0000
   2021      8      6   12.00      36.0000      0.00   19.5982      1.00   14.0677      3.00    7.3514      5.00    5.0722     10.00 -999.0000
   2021      8      7   12.00      37.0000      0.00   19.8465      1.00   14.1242      3.00    7.3827      5.00    5.0804     10.00 -999.0000
   2021      8      8   12.00      38.0000      0.00   19.6264      1.00   14.1773      3.00    7.4139      5.00    5.0886     10.00 -999.0000
   2021      8      9   12.00      39.0000      0.00   21.3946      1.00   14.2271      3.00    7.4450      5.00    5.0970     10.00 -999.0000
   2021      8     10   12.00      40.0000      0.00   20.2436      1.00   14.2778      3.00    7.4761      5.00    5.1056     10.00 -999.0000
   2021      8     11   12.00      41.0000      0.00   19.9971      1.00   14.3295      3.00    7.5071      5.00    5.1142     10.00 -999.0000
   2021      8     12   12.00      42.0000      0.00   18.5921      1.00   14.3789      3.00    7.5381      5.00    5.1230     10.00 -999.0000
   2021      8     13   12.00      43.0000      0.00   18.2184      1.00   14.4217      3.00    7.5690      5.00    5.1320     10.00 -999.0000
   2021      8     14   12.00      44.0000      0.00   17.5354      1.00   14.4527      3.00    7.5999      5.00    5.1410     10.00 -999.0000
   2021      8     15   12.00      45.0000      0.00   16.5043      1.00   14.4688      3.00    7.6306      5.00    5.1502     10.00 -999.0000
   2021      8     16   12.00      46.0000      0.00   16.1129      1.00   14.4683      3.00    7.6611      5.00    5.1595     10.00 -999.0000
   2021      8     17   12.00      47.0000      0.00   16.0310      1.00   14.4522      3.00    7.6914      5.00    5.1690     10.00 -999.0000
   2021      8     18   12.00      48.0000      0.00   17.5321      1.00   14.4250      3.00    7.7213      5.00    5.1786     10.00 -999.0000
   2021      8     19   12.00      49.0000      0.00   16.7420      1.00   14.3943      3.00    7.7509      5.00    5.1882     10.00 -999.0000
   2021      8     20   12.00      50.0000      0.00   16.5938      1.00   14.3628      3.00    7.7801      5.00    5.1980     10.00 -999.0000
   2021      8     21   12.00      51.0000      0.00   17.9297      1.00   14.3326      3.00    7.8089      5.00    5.2079     10.00 -999.0000
   2021      8     22   12.00      52.0000      0.00   17.9928      1.00   14.3098      3.00    7.8373      5.00    5.2180     10.00 -999.0000
   2021      8     23   12.00      53.0000      0.00   18.2788      1.00   14.2941      3.00    7.8654      5.00    5.2281     10.00 -999.0000
   2021      8     24   12.00      54.0000      0.00   19.7586      1.00   14.2856      3.00    7.8931      5.00    5.2383     10.00 -999.0000
   2021      8     25   12.00      55.0000      0.00   19.4399      1.00   14.2891      3.00    7.9205      5.00    5.2487     10.00 -999.0000
   2021      8     26   12.00      56.0000      0.00   17.6051      1.00   14.3021      3.00    7.9476      5.00    5.2591     10.00 -999.0000
   2021      8     27   12.00      57.0000      0.00   16.9589      1.00   14.3136      3.00    7.9745      5.00    5.2696     10.00 -999.0000
   2021      8     28   12.00      58.0000      0.00   17.1965      1.00   14.3163      3.00    8.0012      5.00    5.2802     10.00 -999.0000
   2021      8     29   12.00      59.0000      0.00   17.1163      1.00   14.3113      3.00    8.0276      5.00    5.2910     10.00 -999.0000
