 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000   -0.000  0.3158E-09  999.868  0.1445E-72 -0.2857E-08  0.1600E-11 -0.1174E-11  0.4206-148  0.0000E+00  0.2781E-11  0.3546E-09
   -0.250000    0.655  0.8055E-10  999.908  0.8763E-75  0.4232E-07  0.9860E-12 -0.7302E-12  0.4177-151  0.0000E+00  0.1377E-11  0.9946E-06
   -0.500000    1.039  0.8009E-10  999.928  0.2044E-75  0.6290E-07  0.1188E-11  0.3609E-11  0.2304-154  0.0000E+00 -0.2723E-11  0.9742E-03
   -0.750000    1.305  0.8009E-10  999.941  0.2042E-75  0.6307E-07  0.1189E-11  0.3390E-11  0.7801-155  0.0000E+00 -0.2502E-11  0.1025E-02
   -1.000000    1.594  0.8001E-10  999.952  0.2040E-75  0.6161E-07  0.1171E-11 -0.7747E-12  0.5525-154  0.0000E+00  0.1652E-11  0.7194E-04
   -1.250000    1.999  0.7892E-10  999.966  0.5303E-77  0.2491E-07  0.5133E-12 -0.3800E-12  0.1316-155  0.0000E+00  0.7881E-12  0.1513E-08
   -1.500000    2.595  0.7773E-10  999.982  0.4219E-79  0.6620E-08  0.2251E-12 -0.1667E-12  0.5561-161  0.0000E+00  0.3685E-12  0.2669E-09
   -1.750000    3.509  0.7614E-10  999.996  0.2217E-81  0.9447E-08  0.1134E-11 -0.8389E-12  0.2333-166  0.0000E+00  0.1970E-11  0.1170E-07
   -2.000000    4.022  0.7602E-10 1000.000  0.6080E-84  0.2674E-07  0.4355E-11  0.5490E-11  0.1398-169  0.0000E+00 -0.1153E-11  0.7237E-04
   -2.250000    4.028  0.7602E-10 1000.000  0.6797E-86  0.2847E-07  0.5129E-11  0.7437E-11  0.1110-171  0.0000E+00 -0.2338E-11  0.6845E-04
   -2.500000    4.031  0.7602E-10 1000.000  0.1045E-86  0.2803E-07  0.6959E-11  0.8856E-11  0.3482-173  0.0000E+00 -0.1927E-11  0.4348E-04
   -2.750000    4.102  0.7602E-10 1000.000  0.1527E-87  0.1303E-07  0.3354E-10  0.1698E-10  0.3941-177  0.0000E+00  0.1655E-10  0.1165E-05
