Date,5 cm ST (°C)_mean,10 cm ST (°C)_mean,20 cm ST (°C)_mean,30 cm ST (°C)_mean,50 cm ST (°C)_mean,100 cm ST (°C)_mean,125 cm ST (°C)_mean,10 cm SM (m³/m³)_mean,30 cm SM (m³/m³)_mean,5 cm ST (°C)_std,10 cm ST (°C)_std,20 cm ST (°C)_std,30 cm ST (°C)_std,50 cm ST (°C)_std,100 cm ST (°C)_std,125 cm ST (°C)_std,10 cm SM (m³/m³)_std,30 cm SM (m³/m³)_std,pond
2022-07-27,10.0768125,9.040333333333333,6.946124999999999,10.552479166666666,0.3598958333333333,-0.23108333333333334,-0.1955,0.5037979166666666,0.45749166666666663,4.308734561015244,2.83638009736664,0.6297890097552594,0.29874282611048936,0.035443235757939916,0.01632623959430891,0.009358123106964687,0.0008461400677100268,0.0005561391733566639,burned
2022-07-28,12.3288125,10.409729166666667,7.4682708333333325,10.405916666666666,0.46089583333333334,-0.23750000000000002,-0.19608333333333336,0.50406875,0.45740416666666667,4.268378299134377,2.6709530750921053,0.330895222831802,0.16352367690276978,0.04288194560494252,0.013698889534122276,0.00864385978928034,0.0012796535851050173,0.0005768433296401555,burned
2022-07-29,14.038208333333335,11.747437499999998,7.877520833333333,10.2768125,0.5636249999999999,-0.24916666666666668,-0.19841666666666669,0.5050291666666666,0.45741875,3.003673516541308,2.0456469601014593,0.41571353626937463,0.05257442799235539,0.044035104468275243,0.01149159421440961,0.004041451884327379,0.0004997694503929781,0.0003278922046532014,burned
2022-07-30,13.832895833333334,11.963333333333333,8.141020833333334,10.263125,0.6895416666666666,-0.24916666666666668,-0.19899999999999998,0.5045604166666666,0.45734583333333334,2.720304928461525,1.8990274703998704,0.41064601360893416,0.03331195236266915,0.047406327943408585,0.011491594214409612,0.0,0.0009187733689795767,0.0003215377502295694,burned
2022-07-31,12.260125,10.8635,8.034458333333333,10.189583333333333,0.812125,-0.25325000000000003,-0.19899999999999998,0.5049375,0.45779583333333335,0.93387339396593,0.5219562629431057,0.17167645947417676,0.050361177775647956,0.04006835914103946,0.006849444767061134,0.0,0.0012861992499758233,0.0013804036309707148,burned
2022-08-01,13.16925,11.684312499999999,8.1150625,10.1745625,0.9578958333333333,-0.23925,-0.19841666666666669,0.5124916666666667,0.45969791666666665,2.661726943010673,2.0621438148276456,0.6244821311942009,0.19325332357935723,0.05274274764437292,0.014037184660447025,0.004041451884327379,0.003933805116555166,0.0014880359157375097,burned
2022-08-02,11.798229166666667,10.749583333333334,8.41,10.029,1.1121458333333332,-0.24216666666666667,-0.19899999999999998,0.5074666666666666,0.45959583333333337,1.013299124927093,0.6429448814380403,0.23349682215706283,0.12704363465511595,0.05443129168212347,0.014098941160384054,0.0,0.0015339190987201585,0.001991253035774758,burned
2022-08-03,12.558,11.1109375,8.135333333333334,9.472458333333334,1.2382708333333332,-0.22816666666666666,-0.19841666666666669,0.5082416666666666,0.4578104166666666,2.294483096658389,1.5209770992477736,0.22746188208449047,0.42658380525730477,0.033428067951204725,0.005654346222656848,0.004041451884327379,0.0026549699147498705,0.0014296614066234693,burned
2022-08-04,10.059458333333334,9.300833333333333,7.745541666666667,9.006895833333333,1.2866041666666665,-0.227,-0.19899999999999998,0.5145833333333333,0.46070833333333333,0.9377215927240836,0.6277074238282343,0.23467995031108593,0.17141442124878775,0.03002746231215331,0.0,0.0,0.0022115108278830914,0.0005156418571282787,burned
2022-08-05,9.7235625,8.9213125,7.388208333333334,9.482687499999999,1.3575,-0.22758333333333333,-0.19899999999999998,0.5213583333333334,0.4591541666666667,0.5522023952975392,0.3770105340957297,0.10657850135160733,0.266213972190343,0.015753419081772607,0.00404145188432738,0.0,0.0035423776924987296,0.0013197289104824054,burned
2022-08-06,10.567083333333334,9.311625000000001,7.261916666666667,11.517083333333334,1.4207291666666666,-0.227,-0.19899999999999998,0.5158625,0.45845,3.1944415143577882,2.1700981998076747,0.4292143160217446,0.6633131808478742,0.022838693914414534,0.0,0.0,0.0065147173809145965,0.0015961389583830279,burned
2022-08-07,10.230625,9.384,8.045937499999999,12.3601875,1.4661458333333333,-0.227,-0.19899999999999998,0.5209666666666667,0.4580125,1.7534409772325659,1.318982199483069,0.6200569090645821,0.22045114827688145,0.03816425284262031,0.0,0.0,0.006322480436130149,0.002258847851676005,burned
2022-08-08,8.378583333333333,7.635229166666666,7.486083333333333,12.621416666666667,1.6685625,-0.22116666666666665,-0.19841666666666669,0.5130083333333334,0.45798541666666664,2.3426826487827586,1.2986404386582302,0.45967415995826116,0.20922153924075107,0.06748992241556953,0.01149159421440961,0.00404145188432738,0.0009132204723973387,0.0014497233167178535,burned
2022-08-09,9.986333333333333,8.49625,6.7965625,12.1758125,1.7099374999999999,-0.21941666666666668,-0.19666666666666668,0.5098395833333333,0.4557875,4.61099906252538,3.16635435376665,0.5279428122741282,0.18451554235982498,0.026117904717042475,0.012574600088109612,0.00782068542823299,0.0006238997407635949,0.0007706380335302963,burned
2022-08-10,10.354833333333334,8.840708333333334,7.35025,11.627541666666666,1.6795625,-0.21591666666666667,-0.1879166666666667,0.5089854166666666,0.45480208333333333,5.704858404766915,3.8343114056729606,0.49828610511752325,0.303748563315635,0.024588447598804495,0.01499479815239956,0.013837711859391585,0.0014792162363086371,0.000803579646473813,burned
2022-08-11,11.411,9.6215,7.261916666666667,10.116208333333333,1.6478958333333333,-0.21358333333333335,-0.19083333333333333,0.5084354166666667,0.45412500000000006,6.166142426633682,4.309319969060627,0.7720131415851293,1.4487005469808785,0.019304105597198792,0.014135865556642094,0.012861510009182902,0.0014144376498270287,0.000895972074032919,burned
2022-08-12,11.8669375,10.206833333333334,7.52075,6.40925,1.6759791666666668,-0.22408333333333333,-0.19783333333333333,0.5082583333333334,0.45370208333333334,2.7731692094237146,1.8743441898018547,0.28531181151020335,1.6379891603309542,0.04492854354219244,0.008643859789280344,0.005654346222656847,0.0007004051512420929,0.0003817594114451262,burned
2022-08-13,10.758729166666667,9.406062499999999,7.240583333333333,7.940666666666666,1.763375,-0.21010416666666668,-0.19258333333333333,0.5074375,0.4534708333333333,2.114979782002689,1.5343879562437786,0.24296088760909937,0.40778912642590837,0.03197513994446425,0.027470091731123015,0.013221248747365588,0.0006135439431799354,0.0006337857659833397,burned
2022-08-14,10.731458333333334,9.4374375,7.1656249999999995,8.08075,1.817375,-0.2141666666666667,-0.17683333333333337,0.5087499999999999,0.4563854166666666,2.1099178360359665,1.3650142685911546,0.18558918541951963,0.41144087758106773,0.020049539709259944,0.014098941160384055,0.012861510009182885,0.002530410781553906,0.0018350012561110566,burned
2022-08-15,9.016958333333333,7.696770833333333,6.483354166666667,6.221979166666666,1.8573125,-0.213,-0.15291666666666667,0.5083375,0.4547895833333333,2.9309280641762405,2.0365688629651815,0.3068105305956707,0.642910519222504,0.017967057621504592,0.015281751041474822,0.013532990947001734,0.0036566247080223094,0.0015983022353300335,burned
2022-08-16,10.550770833333333,8.7366875,6.703812500000001,7.212645833333333,1.83425,-0.21650000000000003,-0.16341666666666668,0.5181916666666667,0.45617083333333336,1.7301036033371358,1.030560912262336,0.2624311586529215,1.4679413648441706,0.007541375234367491,0.013698889534122278,0.01257460008810961,0.005440659899483074,0.001405454168032435,burned
2022-08-17,13.534604166666666,8.357395833333333,6.886208333333333,9.154666666666666,1.866875,-0.213,-0.171,0.51114375,0.45712916666666664,1.767905898376434,1.0244519394058875,0.22363448125383942,0.13295933362183657,0.024251014455639937,0.014148152273917507,0.0,0.0016305469973719022,0.0007978583923130535,burned
2022-08-18,13.883270833333334,8.0153125,6.566458333333333,9.1639375,1.9315625,-0.2001666666666667,-0.15525,0.5092375,0.45555208333333336,3.3344167102252054,2.172709634439242,0.28823785673769103,0.11581871495592731,0.025618233408623674,0.008082903768654764,0.014037184660447037,0.0018145540452074753,0.0009754408895868679,burned
2022-08-19,14.406145833333333,8.385083333333332,6.393208333333334,9.032833333333334,1.911875,-0.2071666666666667,-0.16225,0.5106104166666667,0.45412499999999995,3.765845665189271,2.7935980371033695,0.47517190431725026,0.05052504469907967,0.01108118013532357,0.012861510009182899,0.013115688186128288,0.0005308522186203565,0.0003386456127928412,burned
2022-08-20,17.2371875,11.142291666666667,7.222104166666667,9.414187499999999,1.9011875,-0.2141666666666667,-0.16925,0.5071645833333334,0.4555354166666667,2.043485566860719,1.6835078115109674,0.4200451464886269,0.31415612436927526,0.013535856636859758,0.01409894116038404,0.006849444767061151,0.0011596935734913562,0.0016857966843581795,burned
2022-08-21,18.29554166666667,12.3650625,9.0338125,10.159458333333333,1.9953333333333332,-0.20483333333333334,-0.15466666666666665,0.50853125,0.45689375000000004,2.6493278951649786,1.892316630496385,3.3893051673296157,0.3690714604352402,0.05314465739779571,0.011491594214409605,0.013950266272656367,0.003383260183326896,0.001058784178277239,burned
2022-08-22,17.0335625,10.970666666666666,21.26675,8.751833333333334,2.178625,-0.2001666666666667,-0.14131249999999998,0.5086458333333334,0.4557708333333333,4.8271836461292255,3.4857231938863364,1.0863963952718076,0.9424813860870509,0.06365653348493885,0.0056543462226568445,0.006604821739666099,0.002477727024043129,0.0014783484651452214,burned
2022-08-23,17.068375,11.215708333333334,22.443749999999998,6.741625,2.3038125,-0.19899999999999998,-0.143,0.510825,0.4547541666666666,1.6889873287886203,1.0875620590428408,0.2261128978037138,0.4518749885965682,0.047298354183951945,0.0,0.0,0.00371440553933444,0.0013631874932832542,burned
2022-08-24,17.165499999999998,10.729729166666667,21.385395833333334,8.402541666666666,2.4438541666666667,-0.19725,-0.14075,0.5122208333333333,0.4554604166666667,4.248564884107112,2.8205561526399423,0.4843927428688105,1.9396753507512683,0.040420654917648305,0.00684944476706114,0.007541375234367527,0.003029497418703172,0.001480761676247727,burned
2022-08-25,15.960333333333333,10.188208333333334,21.707437499999997,9.060541666666667,2.5112083333333333,-0.19899999999999998,-0.14131249999999998,0.5252416666666667,0.45310625,0.40814976044382745,0.32246563124359995,0.6178486320943428,0.5433034479228176,0.030607993903229422,0.0,0.0066048217396661,0.00568083127470189,0.0019202621995169581,burned
2022-08-26,15.762666666666668,9.841416666666666,21.9373125,10.405166666666666,2.6297916666666667,-0.19899999999999998,-0.11937500000000001,0.5290854166666666,0.45275208333333333,0.7031726077657299,0.4353606884848636,0.12620418380798074,0.6161484117063255,0.04027298251393097,0.0,0.009023904424573086,0.0012498492816937741,0.0010072058640031097,burned
2022-08-27,16.71075,10.607875,22.145354166666667,11.871645833333334,2.7761875000000003,-0.19841666666666669,-0.116,0.5244791666666667,0.45445,2.092889903682505,1.4461001793525246,0.4026002446640416,1.1434720640482936,0.04451997220946928,0.00404145188432738,0.0,0.00684285489547797,0.002092336574364954,burned
2022-08-28,16.4898125,10.430625000000001,22.134125,13.035520833333335,2.8966666666666665,-0.19841666666666669,-0.109,0.5144041666666667,0.45602291666666667,2.6570380057680283,1.7751523953158925,0.2552316115451121,0.10383538313494221,0.039115939686893045,0.00404145188432738,0.012252659285823156,0.0010754431710622596,0.0008548334622761068,burned
2022-08-29,15.475999999999999,9.197729166666667,21.24085416666667,12.714979166666666,2.9639375,-0.19608333333333336,-0.10666666666666667,0.51375,0.4540958333333333,2.5770252188760985,1.717416686196108,0.6322244413478397,0.32826756663036033,0.018967392232067625,0.008643859789280338,0.013339005885529272,0.0007551243380777876,0.00040735698878507833,burned
2022-08-30,15.2509375,9.1481875,17.3486875,11.973125000000001,2.908166666666667,-0.19200000000000003,-0.116,0.5254895833333334,0.45231041666666666,1.5233475931735545,1.0928974890366232,1.402365026026892,0.329658858163947,0.01790083004533768,0.012252659285823142,0.0,0.007219896845592323,0.0010240178653971221,burned
2022-08-31,15.9679375,9.806729166666667,16.394041666666666,11.489791666666667,2.8911458333333333,-0.19316666666666668,-0.11483333333333334,0.5288,0.4519979166666667,1.0092150816932035,0.6428953039937082,0.7379152623419318,0.3354615720347967,0.016204792544752527,0.01149159421440961,0.005654346222656849,0.0015168556502944174,0.0008275803190006289,burned
2022-09-01,15.350520833333334,9.086833333333333,15.903979166666666,11.015083333333335,2.9651875000000003,-0.171,-0.10141666666666667,0.5294125,0.45122083333333335,1.4397788688010729,0.9689512719305791,1.6946198404987634,0.2607490709747282,0.022127922333751403,0.0,0.01413586555664213,0.0009014468275937194,0.0007420381171987902,burned
2022-09-02,16.327875000000002,9.697708333333333,19.192666666666668,11.126520833333332,3.0104583333333337,-0.171,-0.08800000000000001,0.5221958333333333,0.4533354166666667,2.4247038040210285,1.6133001720186677,0.2666500881371408,0.1470650441685999,0.02251992813311263,0.0,0.0,0.007666727181383237,0.002066087842186593,burned
2022-09-03,15.765604166666668,9.314,20.411395833333334,10.935541666666666,3.0202500000000003,-0.1675,-0.08800000000000001,0.51395625,0.45443125,2.620835377131655,1.5794593068919693,0.5017742452276323,0.047778726830972125,0.016553588027849047,0.00935812310696469,0.0,0.0013373371843632366,0.0007995094905827995,burned
2022-09-04,14.273229166666667,7.795229166666666,20.054,10.534291666666666,3.002479166666667,-0.16166666666666665,-0.08800000000000001,0.51368125,0.4536145833333333,2.7030824740023864,1.7878887732502224,0.1948892757111951,0.2530907631604996,0.016791575374159914,0.013339005885529272,0.0,0.0010700280867262392,0.00039517816253158627,burned
2022-09-05,15.000375,8.302354166666666,19.96977083333333,10.057666666666668,2.905416666666667,-0.15816666666666668,-0.08800000000000001,0.5149916666666666,0.4542854166666667,1.8482329528152939,1.0676969147114719,0.09314487447972618,0.10619859624294274,0.03178306342326634,0.014098941160384066,0.0,0.0014095167926110794,0.0006536280363701256,burned
2022-09-06,14.798229166666667,7.911604166666667,19.7393125,9.738666666666667,2.81375,-0.14475,-0.08800000000000001,0.5150229166666667,0.4535770833333333,2.2344551645838546,1.3864618637224526,0.1347254349376873,0.10257458798011658,0.024176214792686893,0.0068494447670611495,0.0,0.0020988588169130015,0.0007044658707989721,burned
2022-09-07,14.66375,7.8328750000000005,19.585166666666666,9.466979166666667,2.7153958333333335,-0.143,-0.08566666666666667,0.5178083333333333,0.45313333333333333,2.4271018221984724,1.8049195965471698,0.2297683693333317,0.05441936826024315,0.02435529527231032,0.0,0.007820685428232995,0.003634810032399272,0.0006110100926607868,burned
2022-09-08,15.261833333333334,8.431083333333333,19.808666666666667,9.348229166666666,2.635875,-0.143,-0.08800000000000001,0.5246000000000001,0.45148125,1.2946358780512726,1.0730670069564336,0.20264100248104933,0.04589870418758233,0.01667030102218332,0.0,0.0,0.002623543162100419,0.0011178734085069086,burned
2022-09-09,15.132291666666667,8.238083333333334,20.069458333333333,9.718958333333333,2.6189999999999998,-0.143,-0.081,0.525675,0.45115625,0.7375457853319973,0.4389121868909756,0.12092778895623552,0.18801006744584814,0.01286261281818883,0.0,0.012252659285823149,0.005062608023538829,0.0018924155733156965,burned
2022-09-10,15.117125,7.929583333333333,19.906291666666664,9.939979166666667,2.681395833333333,-0.143,-0.06,0.5174395833333333,0.452675,2.5548934659473423,1.672862139445044,0.2237048738122964,0.08373349048664913,0.022085654902724797,0.0,0.0,0.004895405556986624,0.0014443580625198048,burned
2022-09-11,16.542833333333334,9.5385625,20.6858125,10.186854166666667,2.6973749999999996,-0.143,-0.06058333333333333,0.5279333333333334,0.4496354166666667,0.7995252669442475,0.5905271322157675,0.38246065887239716,0.25814600763689133,0.01633378563565375,0.0,0.004041451884327383,0.0005795571799423562,0.0003533966389160829,burned
2022-09-12,16.06895833333333,9.216166666666668,20.951895833333335,10.166,2.8273541666666664,-0.143,-0.06,0.5287166666666666,0.44925624999999997,1.1294032685041262,0.845659136937882,0.23562783850840105,0.1548123091483028,0.05207624916360957,0.0,0.0,0.0003866568842000751,0.00041866365416542663,burned
2022-09-13,16.21110416666667,9.232000000000001,21.0561875,10.177895833333332,2.9699791666666666,-0.14131249999999998,-0.059416666666666666,0.5277791666666667,0.45010833333333333,1.6572643087083123,1.1302998848921622,0.22804774194537292,0.06777850019476947,0.04157561150038771,0.006604821739666099,0.00404145188432738,0.0013446439587810972,0.001694400456740166,burned
2022-09-14,15.737468085106384,8.590340425531915,20.84472340425532,10.20868085106383,3.0659574468085107,-0.13953191489361702,-0.05940425531914893,0.5240510638297872,0.4513553191489362,1.0883491857148837,0.6463196906026349,0.09056842287984264,0.09055675769635949,0.025726789832363896,0.010810323294505552,0.004084219761941048,0.004710389642353815,0.0013307089497607023,burned
2022-09-15,16.24383333333333,9.315354166666667,21.117416666666667,10.535916666666667,3.089,-0.1334375,-0.06,0.5201145833333333,0.4490083333333333,1.7350331940332344,1.4359466221571038,0.3993864887247505,0.24558006306678612,0.0,0.013049669841751675,0.0,0.004204353851908413,0.0004967268753072006,burned
2022-09-16,16.148812500000002,9.283041666666668,21.463270833333336,11.160520833333335,3.1491458333333333,-0.12725,-0.06,0.5202875,0.44860416666666664,1.2037123190673376,0.839017661628658,0.23708780486628256,0.19566819391492654,0.029564922849900328,0.013452042477204352,0.0,0.00437583426696155,0.0006813498283939803,burned
2022-09-17,14.915333333333335,8.175270833333334,21.4975625,10.4808125,3.2482291666666665,-0.116,-0.06,0.520575,0.4481458333333333,0.6465399342073326,0.42263130854326575,0.18670945756054433,0.4510705307046909,0.027494091886302932,0.0,0.0,0.0039033809676642154,0.000834612493427009,burned
2022-09-18,15.216645833333333,8.111770833333333,21.2946875,9.268875,3.2686041666666665,-0.11589583333333332,-0.056499999999999995,0.5162354166666666,0.44894999999999996,2.6445228221748334,1.8116814716930483,0.17143166323516368,0.1441855519955288,0.011999538259437928,0.012686463859099075,0.009358123106964685,0.0005803482385724911,0.0005878196278567347,burned
2022-09-19,13.740479166666667,6.7829375,20.869979166666667,8.724020833333332,3.184875,-0.10827083333333333,-0.044833333333333336,0.5170208333333334,0.4490958333333333,3.4639308687366337,2.5321365917767733,0.3232162499590439,0.14642672840291074,0.03709540603546728,0.019523842034840852,0.01409894116038405,0.0006487166818675993,0.00040735698878509454,burned
2022-09-20,11.611833333333335,5.627458333333333,20.245583333333332,8.242312499999999,3.0288125000000004,-0.094375,-0.043083333333333335,0.5175458333333334,0.44916874999999995,6.2543574200383425,3.027724614071181,0.29389771222012967,0.2542888419879543,0.053112348305767755,0.02245527469665263,0.013837711859391567,0.0005430247568249465,0.00047137474363418373,burned
2022-09-21,14.819375,5.711604166666667,20.086333333333332,7.696083333333333,2.8084375,-0.102,-0.044833333333333336,0.5212145833333334,0.44729166666666664,2.2638671078300714,1.0364044585413532,0.1573101467468104,0.158157050055537,0.059042684253257274,0.01414815227391753,0.014098941160384054,0.004414916185962932,0.0005953126599699631,burned
2022-09-22,18.207479166666666,7.296187499999999,20.48870833333333,7.574458333333333,2.634770833333333,-0.10258333333333335,-0.05416666666666667,0.5233979166666667,0.44650833333333334,1.8657287890929788,1.4803240251427703,0.29046514115630334,0.06311622454978143,0.03839228622840733,0.014135865556642119,0.01149159421440961,0.0022183460949913125,0.0006632714964584304,burned
2022-09-23,17.466416666666667,6.226791666666667,20.396916666666666,7.645666666666667,2.5766875,-0.09091666666666666,-0.04541666666666667,0.5198125,0.44633541666666665,2.5759320051265844,1.7902650339667505,0.27204370998397454,0.04568548041300857,0.012125507227819791,0.015541068904519905,0.014135865556642119,0.004864925487610249,0.0007102560471282941,burned
2022-09-24,16.236583333333332,5.261354166666666,19.918333333333333,7.4090625,2.5318125,0.5323541666666667,-0.03841666666666667,0.5138833333333334,0.4459354166666667,4.866347408405073,2.983853751832133,0.4141636706657061,0.12846862457425062,0.028373388978541934,2.213066972571922,0.011892843071026234,0.0006845819762960635,0.0007262522811575634,burned
2022-09-25,10.480500000000001,3.886125,19.043104166666666,6.968333333333334,2.4142708333333336,7.608416666666667,-0.03725,0.5166916666666667,0.44636666666666663,7.938653784798378,2.702961729603682,0.31948337549286016,0.23246077988425692,0.04698607289505355,2.6643222429324114,0.01104439782895633,0.003697027750017177,0.0009507742272514821,burned
