 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000   -0.00000  0.4097E-09  0.4592E-10  0.2726E-13  0.1000E-09  0.1281-135  0.1683E+17
   -0.068746    0.26163  0.7947E-10  0.2137E-09  0.2046E-13  0.1000E-09  0.3188-136  0.1439E+17
   -0.137493    0.50195  0.8063E-10  0.4832E-09  0.2196E-13  0.1000E-09  0.7747-137  0.1133E+17
   -0.206240    0.70424  0.8019E-10  0.8238E-09  0.2610E-13  0.1000E-09  0.1843-137  0.8338E+16
   -0.274988    0.86197  0.8012E-10  0.1210E-08  0.3142E-13  0.1001E-09  0.4528-138  0.5718E+16
   -0.343736    0.97514  0.8010E-10  0.1614E-08  0.3714E-13  0.1093E-09  0.1465-138  0.3771E+16
   -0.412485    1.05230  0.8009E-10  0.2009E-08  0.4275E-13  0.1481E-09  0.4660-139  0.2272E+16
   -0.481235    1.09982  0.8009E-10  0.2371E-08  0.4786E-13  0.2854E-09  0.1493-139  0.1156E+16
   -0.549984    1.12431  0.8009E-10  0.2676E-08  0.5215E-13  0.8016E-09  0.6402-140  0.5093E+15
   -0.618735    1.13518  0.8009E-10  0.2905E-08  0.5535E-13  0.2124E-08  0.3909-140  0.2559E+15
   -0.687485    1.14067  0.8009E-10  0.3045E-08  0.5734E-13  0.4083E-08  0.2376-140  0.1614E+15
   -0.756236    1.14413  0.8009E-10  0.3094E-08  0.5808E-13  0.1352E-08  0.1454-140  0.2893E+15
   -0.824988    1.15035  0.8009E-10  0.3049E-08  0.5759E-13  0.6545E-09  0.8580-141  0.5242E+15
   -0.893739    1.16165  0.8009E-10  0.2916E-08  0.5594E-13  0.3703E-09  0.4977-141  0.8768E+15
   -0.962491    1.18066  0.8008E-10  0.2703E-08  0.5331E-13  0.2345E-09  0.2767-141  0.1364E+16
   -1.031243    1.21050  0.8001E-10  0.2424E-08  0.4994E-13  0.1678E-09  0.1213-141  0.1952E+16
   -1.099995    1.25380  0.7981E-10  0.2096E-08  0.4615E-13  0.1354E-09  0.3398-142  0.2538E+16
   -1.168748    1.31120  0.7948E-10  0.1740E-08  0.4240E-13  0.1145E-09  0.9358-143  0.3325E+16
   -1.237500    1.38840  0.7901E-10  0.1383E-08  0.3938E-13  0.1037E-09  0.2534-143  0.4321E+16
   -1.306252    1.49244  0.7855E-10  0.1058E-08  0.3824E-13  0.1001E-09  0.6743-144  0.5485E+16
   -1.375005    1.63139  0.7823E-10  0.8092E-09  0.4111E-13  0.1000E-09  0.1762-144  0.6828E+16
   -1.443758    1.81726  0.7802E-10  0.7005E-09  0.5266E-13  0.1000E-09  0.4519-145  0.8134E+16
   -1.512510    2.06279  0.7772E-10  0.8412E-09  0.8373E-13  0.1000E-09  0.1136-145  0.8771E+16
   -1.581263    2.37018  0.7723E-10  0.1448E-08  0.1588E-12  0.1154E-09  0.2794-146  0.8382E+16
   -1.650015    2.73461  0.7663E-10  0.2989E-08  0.3284E-12  0.2452E-09  0.6721-147  0.6817E+16
   -1.718767    3.14286  0.7620E-10  0.6477E-08  0.6947E-12  0.8122E-09  0.1576-147  0.4277E+16
   -1.787519    3.57303  0.7603E-10  0.1400E-07  0.1458E-11  0.5795E-08  0.3486-148  0.1331E+16
   -1.856271    3.98315  0.7601E-10  0.1557E-07  0.1616E-11  0.4486E-04  0.2302-149  0.1106E+14
   -1.925022    4.00246  0.7601E-10  0.1622E-07  0.1695E-11  0.5221E-04  0.1665-149 -0.2534E+12
   -1.993774    4.00365  0.7601E-10  0.1669E-07  0.1774E-11  0.5374E-04  0.1185-149 -0.2699E+12
   -2.062525    4.00477  0.7601E-10  0.1708E-07  0.1862E-11  0.5418E-04  0.7675-150 -0.2897E+12
   -2.131275    4.00587  0.7601E-10  0.1742E-07  0.1970E-11  0.5327E-04  0.4656-150 -0.3174E+12
   -2.200026    4.00698  0.7601E-10  0.1770E-07  0.2104E-11  0.5081E-04  0.2682-150 -0.3583E+12
   -2.268776    4.00816  0.7601E-10  0.1790E-07  0.2276E-11  0.4713E-04  0.1462-150 -0.4181E+12
   -2.337525    4.00943  0.7601E-10  0.1800E-07  0.2506E-11  0.4252E-04  0.7448-151 -0.5081E+12
   -2.406274    4.01088  0.7601E-10  0.1798E-07  0.2835E-11  0.3678E-04  0.3473-151 -0.6570E+12
   -2.475022    4.01262  0.7601E-10  0.1774E-07  0.3350E-11  0.2955E-04  0.1445-151 -0.9459E+12
   -2.543770    4.01492  0.7601E-10  0.1707E-07  0.4306E-11  0.2024E-04  0.5451-152 -0.1672E+13
   -2.612517    4.01856  0.7601E-10  0.1543E-07  0.6508E-11  0.9895E-05  0.1835-152 -0.4505E+13
   -2.681264    4.02665  0.7601E-10  0.9114E-08  0.1856E-10  0.1031E-05  0.4033-153 -0.8554E+14
   -2.750010    4.09833  0.7601E-10  0.0000E+00  0.0000E+00  0.0000E+00  0.7279-153  0.0000E+00
