 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2001     10     19   12.00      9192.00   0.71712E+00   0.00000E+00   0.71712E+00   0.96628E+00   0.13115E+01   0.00000E+00   0.00000E+00   0.13494E+00   0.37991E+01   0.42475E+01  -0.39742E+02  -0.44477E+01   0.34097E-02   0.90942E-08   0.73666E-03       0.11      50.17     0.0000  0.00   0.15902E+00   0.11685E+01     0.7509     0.8823     1.2866     1.2859     1.3115
   2001     10     20   12.00      9216.00   0.55345E+00   0.00000E+00   0.55345E+00   0.81483E+00   0.11531E+01   0.00000E+00   0.00000E+00   0.13494E+00   0.30543E+01   0.34519E+01  -0.38571E+02  -0.43438E+01   0.28248E-02   0.38147E-09   0.28464E-03       0.11      47.13     0.0000  0.00   0.10451E+00   0.10415E+01     0.5793     0.7852     1.1261     1.1254     1.1531
   2001     10     21   12.00      9240.00   0.30119E+00   0.00000E+00   0.30119E+00   0.65469E+00   0.10254E+01   0.00000E+00   0.00000E+00   0.13494E+00   0.35259E+01   0.32974E+01  -0.40319E+02  -0.40108E+01   0.29532E-02   0.11216E-08   0.34408E-03       0.11      45.77     0.0000  0.00   0.11261E+00   0.12905E+01     0.3282     0.7371     1.0051     1.0044     1.0254
   2001     10     22   12.00      9264.00  -0.26985E-02   0.00000E+00  -0.26985E-02   0.46404E+00   0.93152E+00   0.00000E+00   0.00000E+00   0.13494E+00   0.51507E+01   0.40220E+01  -0.43983E+02  -0.35847E+01   0.33496E-02   0.30272E-08   0.50171E-03       0.11      44.59     0.0000  0.00   0.14572E+00   0.15469E+01     0.0246     0.6033     0.9147     0.9140     0.9315
   2001     10     23   12.00      9288.00  -0.98942E-02   0.00000E+00  -0.98942E-02   0.38812E+00   0.85270E+00   0.00000E+00   0.00000E+00   0.13494E+00   0.92431E+01   0.67092E+01  -0.54701E+02  -0.33086E+01   0.34893E-02   0.47216E-08   0.56179E-03       0.11      44.50     0.0000  0.00   0.16694E+00   0.10537E+01     0.0153     0.4237     0.8356     0.8349     0.8527
   2001     10     24   12.00      9312.00  -0.19746E-01   0.00000E+00  -0.19746E-01   0.32479E+00   0.77825E+00   0.00000E+00   0.00000E+00   0.13494E+00   0.12176E+02   0.84706E+01  -0.62597E+02  -0.31695E+01   0.34196E-02   0.21428E-08   0.59753E-03       0.12      44.81     0.0000  0.00   0.15973E+00   0.82937E+00     0.0140     0.2576     0.7563     0.7559     0.7783
   2001     10     25   12.00      9336.00  -0.30242E-01   0.00000E+00  -0.30242E-01   0.28155E+00   0.70905E+00   0.00000E+00   0.00000E+00   0.13494E+00   0.14496E+02   0.91133E+01  -0.69649E+02  -0.30164E+01   0.32197E-02   0.88515E-09   0.48211E-03       0.12      46.34     0.0000  0.00   0.14448E+00  -0.44334E-01     0.0124     0.1805     0.6807     0.6820     0.7090
   2001     10     26   12.00      9360.00  -0.71440E-02   0.00000E+00  -0.71440E-02   0.24008E+00   0.65171E+00   0.00000E+00   0.00000E+00   0.13494E+00   0.22903E+02   0.14884E+02  -0.90883E+02  -0.27739E+01   0.39276E-02   0.23522E-08   0.74288E-03       0.12      49.20     0.0000  0.00   0.19114E+00  -0.17962E+01     0.0148     0.0885     0.6086     0.6195     0.6517
   2001     10     27   12.00      9384.00  -0.16898E+01   0.00000E+00  -0.55619E-08   0.17002E+00   0.61057E+00   0.00000E+00  -0.16898E+01   0.13494E+00   0.31375E+02   0.20996E+02  -0.10472E+03  -0.19070E+01   0.63767E-02   0.21848E-08   0.43057E-02       0.40      50.79     0.0000  0.00   0.17898E+00  -0.19893E+01     0.0198     0.0419     0.3881     0.5442     0.6106
   2001     10     28   12.00      9408.00  -0.26867E+01   0.00000E+00  -0.56274E-08   0.12110E+00   0.58767E+00   0.00000E+00  -0.26867E+01   0.13494E+00   0.34458E+02   0.23802E+02  -0.11061E+03  -0.17872E+01   0.75276E-02   0.23227E-09   0.45438E-02       0.40      50.32     0.0000  0.00   0.20270E+00  -0.23522E+01     0.0168     0.0294     0.2407     0.4602     0.5877
   2001     10     29   12.00      9432.00  -0.35381E+01   0.00000E+00  -0.57023E-08   0.92792E-01   0.56756E+00   0.00000E+00  -0.35381E+01   0.13494E+00   0.34409E+02   0.21295E+02  -0.10806E+03  -0.16254E+01   0.83801E-02   0.13480E-10   0.32745E-02       0.40      48.31     0.0000  0.00   0.14741E+00  -0.16013E+01     0.0168     0.0283     0.1576     0.3794     0.5676
   2001     10     30   12.00      9456.00  -0.40921E+01   0.00000E+00  -0.58324E-08   0.11146E+00   0.53294E+00   0.00000E+00  -0.40921E+01   0.13494E+00   0.29893E+02   0.18562E+02  -0.10081E+03  -0.16859E+01   0.79748E-02   0.35805E-18   0.96351E-03       0.40      46.87     0.0000  0.00   0.25846E-01  -0.25239E+00     0.0245     0.0802     0.1898     0.3154     0.5329
   2001     10     31   12.00      9480.00  -0.45219E+01   0.00000E+00  -0.68150E-08   0.23070E+00   0.49499E+00   0.00000E+00  -0.45219E+01   0.13494E+00   0.26275E+02   0.16369E+02  -0.94996E+02  -0.15466E+01   0.79378E-02   0.62955E-26   0.50152E-20       0.40      45.18     0.0000  0.00  -0.16774E-18  -0.11331E-16     0.2222     0.2304     0.2429     0.2722     0.4950
   2001     11      1   12.00      9504.00  -0.48039E+01   0.00000E+00  -0.71525E-08   0.30993E+00   0.32520E+00   0.00000E+00  -0.48039E+01   0.13494E+00   0.24393E+02   0.15034E+02  -0.91778E+02  -0.19189E+01   0.80351E-02   0.57466E-42   0.10371E-39       0.40      43.08     0.0000  0.00  -0.20841E-38  -0.20143E-36     0.3088     0.3202     0.3198     0.3194     0.3252
   2001     11      2   12.00      9528.00  -0.48848E+01   0.00000E+00  -0.78682E-08   0.34678E+00   0.36086E+00   0.00000E+00  -0.48848E+01   0.13494E+00   0.22447E+02   0.12225E+02  -0.87023E+02  -0.11124E+01   0.76395E-02   0.33456E-60   0.94791E-58       0.40      40.82     0.0000  0.00  -0.16727E-56  -0.17229E-54     0.3452     0.3584     0.3581     0.3576     0.3609
   2001     11      3   12.00      9552.00  -0.73927E+01   0.00000E+00  -0.88506E-08   0.28709E+00   0.32131E+00   0.00000E+00  -0.11063E+01  -0.73927E+01  -0.69607E+01  -0.46103E+01  -0.40780E+02  -0.12614E+01   0.67512E-02   0.10076E-80   0.24746E-74       0.85      39.89     0.0000  0.00  -0.34744E-73  -0.41031E-71     0.2508     0.3090     0.3128     0.3125     0.3213
   2001     11      4   12.00      9576.00  -0.76826E+01   0.00000E+00  -0.90325E-08   0.18059E+00   0.26394E+00   0.00000E+00  -0.85615E+00  -0.76826E+01  -0.12702E+02  -0.42810E+01  -0.35368E+02  -0.12327E+01   0.59854E-02   0.21334E-98   0.21782E-90       0.85      37.88     0.0000  0.00  -0.30776E-89  -0.36234E-87     0.0584     0.2339     0.2472     0.2471     0.2639
   2001     11      5   12.00      9600.00  -0.80083E+01   0.00000E+00  -0.68107E-08   0.87808E-01   0.12834E+00   0.00000E+00  -0.71765E+00  -0.80083E+01  -0.20300E+02  -0.26787E+01  -0.29373E+02  -0.25345E+01   0.57847E-02   0.26876-111   0.38688-107       0.85      34.55     0.0000  0.00  -0.76917-106  -0.73776-104     0.0187     0.1216     0.1212     0.1204     0.1283
   2001     11      6   12.00      9624.00  -0.77661E+01   0.00000E+00  -0.60864E-08   0.10122E-01   0.63052E-01   0.00000E+00  -0.52496E+00  -0.77661E+01  -0.24721E+02  -0.11164E+01  -0.26514E+02  -0.15400E+01   0.57356E-02   0.13248-132  -0.45384-130       0.85      30.25     0.0000  0.00  -0.67061-127   0.63492-127    -0.0000     0.0002     0.0284     0.0299     0.0631
   2001     11      7   12.00      9648.00  -0.69941E+01   0.00000E+00  -0.59951E-08   0.26244E-03   0.93776E-01   0.00000E+00  -0.49659E+00  -0.69941E+01  -0.26360E+02  -0.79873E+00  -0.25192E+02  -0.68581E+00   0.58172E-02   0.94313-160  -0.16067-156       0.85      26.44     0.0000  0.00   0.10054-154   0.30820-153    -0.0000    -0.0000    -0.0000     0.0018     0.0938
   2001     11      8   12.00      9672.00  -0.63172E+01   0.00000E+00  -0.61583E-08   0.86187E-04   0.85670E-01   0.00000E+00  -0.44164E+00  -0.63172E+01  -0.26549E+02  -0.13088E+01  -0.24493E+02  -0.99578E+00   0.53948E-02   0.00000E+00  -0.32603-173       0.85      23.82     0.0000  0.00   0.46164-172   0.54219-170    -0.0000    -0.0000    -0.0000    -0.0000     0.0857
   2001     11      9   12.00      9696.00  -0.58239E+01   0.00000E+00  -0.60238E-08   0.97656E-04   0.67017E-01   0.00000E+00  -0.38947E+00  -0.58239E+01  -0.27873E+02  -0.15027E+01  -0.22976E+02  -0.76003E+00   0.54502E-02   0.00000E+00  -0.23972-191       0.85      21.97     0.0000  0.00   0.51141-190   0.43563-188    -0.0000     0.0000    -0.0000    -0.0000     0.0670
   2001     11     10   12.00      9720.00  -0.54522E+01   0.00000E+00  -0.60449E-08   0.79400E-04   0.56710E-01   0.00000E+00  -0.38867E+00  -0.54522E+01  -0.27552E+02  -0.21115E+01  -0.22688E+02  -0.64012E+00   0.55560E-02   0.00000E+00  -0.62875-209       0.85      20.28     0.0000  0.00   0.11521-207   0.11054-205    -0.0000    -0.0000    -0.0000    -0.0000     0.0567
   2001     11     11   12.00      9744.00  -0.53490E+01   0.00000E+00  -0.60662E-08   0.64121E-04   0.48092E-01   0.00000E+00  -0.40681E+00  -0.53490E+01  -0.26264E+02  -0.26093E+01  -0.23478E+02  -0.55036E+00   0.51601E-02   0.00000E+00  -0.34296-226       0.85      18.41     0.0000  0.00   0.59791-225   0.59648-223    -0.0000    -0.0000    -0.0000    -0.0000     0.0481
   2001     11     12   12.00      9768.00  -0.54183E+01   0.00000E+00  -0.60838E-08   0.51076E-04   0.40685E-01   0.00000E+00  -0.41986E+00  -0.54183E+01  -0.24697E+02  -0.40924E+01  -0.23562E+02  -0.47734E+00   0.46642E-02   0.00000E+00  -0.26447-243       0.85      18.20     0.0000  0.00   0.45034-242   0.45773-240    -0.0000    -0.0000    -0.0000    -0.0000     0.0407
   2001     11     13   12.00      9792.00  -0.54361E+01   0.00000E+00  -0.60969E-08   0.39898E-04   0.34333E-01   0.00000E+00  -0.42426E+00  -0.54361E+01  -0.22961E+02  -0.41289E+01  -0.25262E+02  -0.41516E+00   0.41749E-02   0.00000E+00  -0.24325-260       0.85      17.61     0.0000  0.00   0.40839-259   0.41972-257    -0.0000    -0.0000    -0.0000    -0.0000     0.0343
   2001     11     14   12.00      9816.00  -0.49343E+01   0.00000E+00  -0.61269E-08   0.30311E-04   0.28915E-01   0.00000E+00  -0.52776E-02  -0.49343E+01  -0.22276E+02  -0.43338E+01  -0.25741E+02  -0.36178E+00   0.46950E-02   0.00000E+00  -0.25449-277       0.85      16.98     0.0000  0.00   0.42328-276   0.43826-274    -0.0000    -0.0000    -0.0000    -0.0000     0.0289
   2001     11     15   12.00      9840.00  -0.48150E+01   0.00000E+00  -0.61096E-08   0.22094E-04   0.24238E-01   0.00000E+00  -0.52475E-02  -0.48150E+01  -0.20523E+02  -0.41717E+01  -0.27657E+02  -0.31567E+00   0.45390E-02   0.00000E+00  -0.28305-294       0.85      15.93     0.0000  0.00   0.46919-293   0.48708-291    -0.0000    -0.0000    -0.0000    -0.0000     0.0242
   2001     11     16   12.00      9864.00  -0.48244E+01   0.00000E+00  -0.61117E-08   0.15061E-04   0.20244E-01   0.00000E+00  -0.51979E-02  -0.48244E+01  -0.19852E+02  -0.42021E+01  -0.28297E+02  -0.27567E+00   0.45336E-02   0.00000E+00  -0.32067-311       0.85      15.96     0.0000  0.00   0.53171-310   0.55184-308    -0.0000    -0.0000    -0.0000    -0.0000     0.0202
   2001     11     17   12.00      9888.00  -0.50353E+01   0.00000E+00  -0.61145E-08   0.91920E-05   0.16858E-01   0.00000E+00  -0.52402E-02  -0.50353E+01  -0.19356E+02  -0.55277E+01  -0.27468E+02  -0.24164E+00   0.48118E-02   0.00000E+00   0.98813-323       0.85      16.46     0.0000  0.00   0.12984-319  -0.11769-318    -0.0000    -0.0000    -0.0000    -0.0000     0.0169
   2001     11     18   12.00      9912.00  -0.58303E+01   0.00000E+00  -0.61217E-08   0.44549E-05   0.13963E-01   0.00000E+00  -0.54828E-02  -0.58303E+01  -0.19598E+02  -0.56964E+01  -0.27057E+02  -0.21247E+00   0.54607E-02   0.00000E+00   0.98813-323       0.85      17.43     0.0000  0.00   0.12772-319  -0.11463-318    -0.0000    -0.0000    -0.0000    -0.0000     0.0140
   2001     11     19   12.00      9936.00  -0.68872E+01   0.00000E+00  -0.61419E-08   0.72670E-06   0.11468E-01   0.00000E+00  -0.64065E-02  -0.68872E+01  -0.18306E+02  -0.61869E+01  -0.27858E+02  -0.18656E+00   0.60027E-02   0.00000E+00   0.98813-323       0.85      17.96     0.0000  0.00   0.12179-319  -0.10769-318    -0.0000    -0.0000    -0.0000    -0.0000     0.0115
   2001     11     20   12.00      9960.00  -0.74908E+01   0.00000E+00  -0.61612E-08  -0.22088E-05   0.93965E-02   0.00000E+00  -0.66815E-02  -0.74908E+01  -0.15194E+02  -0.71702E+01  -0.29987E+02  -0.16265E+00   0.64138E-02   0.00000E+00   0.49407-323       0.85      17.82     0.0000  0.00   0.11477-319  -0.93057-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0094
   2001     11     21   12.00      9984.00  -0.78371E+01   0.00000E+00  -0.61791E-08  -0.48769E-05   0.77691E-02   0.00000E+00  -0.66264E-02  -0.78371E+01  -0.11245E+02  -0.82492E+01  -0.32857E+02  -0.14080E+00   0.63357E-02   0.00000E+00  -0.49407-323       0.85      17.49     0.0000  0.00   0.60128-320  -0.31704-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0078
   2001     11     22   12.00     10008.00  -0.79490E+01   0.00000E+00  -0.61899E-08  -0.72510E-05   0.64875E-02   0.00000E+00  -0.61184E-02  -0.79490E+01  -0.71246E+01  -0.92266E+01  -0.36000E+02  -0.12214E+00   0.59980E-02   0.00000E+00  -0.49407-323       0.85      17.00     0.0000  0.00   0.57361-320  -0.48162-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0065
   2001     11     23   12.00     10032.00  -0.80302E+01   0.00000E+00  -0.62037E-08  -0.93381E-05   0.53292E-02   0.00000E+00  -0.59690E-02  -0.80302E+01  -0.46142E+01  -0.81321E+01  -0.39605E+02  -0.10754E+00   0.50044E-02   0.00000E+00  -0.49407-323       0.85      16.46     0.0000  0.00   0.55286-320  -0.46467-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0053
   2001     11     24   12.00     10056.00  -0.76613E+01   0.00000E+00  -0.62069E-08  -0.11133E-04   0.42794E-02   0.00000E+00  -0.54963E-02  -0.76613E+01  -0.14320E+01  -0.81316E+01  -0.42788E+02  -0.94799E-01   0.48329E-02   0.00000E+00  -0.49407-323       0.85      15.81     0.0000  0.00   0.55286-320  -0.46467-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0043
   2001     11     25   12.00     10080.00  -0.71839E+01   0.00000E+00  -0.61983E-08  -0.12631E-04   0.34132E-02   0.00000E+00  -0.47695E-02  -0.71839E+01   0.10163E+01  -0.81559E+01  -0.45212E+02  -0.84127E-01   0.47258E-02   0.00000E+00  -0.49407-323       0.85      15.29     0.0000  0.00   0.52173-320  -0.46467-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0034
   2001     11     26   12.00     10104.00  -0.69421E+01   0.00000E+00  -0.61942E-08  -0.13950E-04   0.27142E-02   0.00000E+00  -0.45578E-02  -0.69421E+01   0.24473E+00  -0.82958E+01  -0.44300E+02  -0.74295E-01   0.46092E-02   0.00000E+00  -0.49407-323       0.85      14.69     0.0000  0.00   0.52173-320  -0.46467-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0027
   2001     11     27   12.00     10128.00  -0.71361E+01   0.00000E+00  -0.61970E-08  -0.14825E-04   0.21583E-02   0.00000E+00  -0.45663E-02  -0.71361E+01  -0.36907E+01  -0.81093E+01  -0.40552E+02  -0.65675E-01   0.45661E-02   0.00000E+00  -0.49407-323       0.85      14.15     0.0000  0.00   0.49802-320  -0.45365-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0022
   2001     11     28   12.00     10152.00  -0.76436E+01   0.00000E+00  -0.62031E-08  -0.15483E-04   0.17331E-02   0.00000E+00  -0.45655E-02  -0.76436E+01  -0.88862E+01  -0.66172E+01  -0.36848E+02  -0.58053E-01   0.45419E-02   0.00000E+00  -0.49407-323       0.85      13.63     0.0000  0.00   0.49456-320  -0.44629-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0017
   2001     11     29   12.00     10176.00  -0.77505E+01   0.00000E+00  -0.62135E-08  -0.16295E-04   0.13584E-02   0.00000E+00  -0.47096E-02  -0.77505E+01  -0.12053E+02  -0.53735E+01  -0.34925E+02  -0.55477E-01   0.46763E-02   0.00000E+00  -0.49407-323       0.85      13.10     0.0000  0.00   0.49456-320  -0.44629-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0014
   2001     11     30   12.00     10200.00  -0.70801E+01   0.00000E+00  -0.62175E-08  -0.18905E-04   0.11032E-02   0.00000E+00  -0.43457E-02  -0.70801E+01  -0.10973E+02  -0.62413E+01  -0.35137E+02  -0.46735E-01   0.46662E-02   0.00000E+00  -0.49407-323       0.85      12.12     0.0000  0.00   0.49456-320  -0.44629-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0011
   2001     12      1   12.00     10224.00  -0.59256E+01   0.00000E+00  -0.62091E-08  -0.17150E-04   0.88138E-03   0.00000E+00  -0.35936E-02  -0.59256E+01  -0.10181E+02  -0.66215E+01  -0.35549E+02  -0.45636E-01   0.56195E-02   0.00000E+00  -0.49407-323       0.85      11.02     0.0000  0.00   0.49061-320  -0.43838-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0009
   2001     12      2   12.00     10248.00  -0.50166E+01   0.00000E+00  -0.61926E-08  -0.19565E-04   0.72413E-03   0.00000E+00  -0.31039E-02  -0.50166E+01  -0.10141E+02  -0.69338E+01  -0.35277E+02  -0.38465E-01   0.63641E-02   0.00000E+00  -0.49407-323       0.85      10.00     0.0000  0.00   0.49061-320  -0.43838-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0007
   2001     12      3   12.00     10272.00  -0.44894E+01   0.00000E+00  -0.61804E-08  -0.17686E-04   0.57639E-03   0.00000E+00  -0.27350E-02  -0.44894E+01  -0.10361E+02  -0.67025E+01  -0.35288E+02  -0.36722E-01   0.72103E-02   0.00000E+00  -0.49407-323       0.85       9.41     0.0000  0.00   0.49061-320  -0.43838-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0006
   2001     12      4   12.00     10296.00  -0.44122E+01   0.00000E+00  -0.61744E-08  -0.17689E-04   0.49734E-03   0.00000E+00  -0.26025E-02  -0.44122E+01  -0.93132E+01  -0.73893E+01  -0.35649E+02  -0.32735E-01   0.67908E-02   0.00000E+00  -0.49407-323       0.85       9.11     0.0000  0.00   0.48468-320  -0.43838-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0005
   2001     12      5   12.00     10320.00  -0.45660E+01   0.00000E+00  -0.61744E-08  -0.17904E-04   0.39476E-03   0.00000E+00  -0.25751E-02  -0.45660E+01  -0.85789E+01  -0.71981E+01  -0.36574E+02  -0.30888E-01   0.57475E-02   0.00000E+00  -0.49407-323       0.85       8.92     0.0000  0.00   0.48468-320  -0.43838-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0004
   2001     12      6   12.00     10344.00  -0.47223E+01   0.00000E+00  -0.61791E-08  -0.18107E-04   0.34756E-03   0.00000E+00  -0.27140E-02  -0.47223E+01  -0.82353E+01  -0.70424E+01  -0.37074E+02  -0.28556E-01   0.50572E-02   0.00000E+00  -0.49407-323       0.85       8.57     0.0000  0.00   0.48073-320  -0.41828-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0003
   2001     12      7   12.00     10368.00  -0.46975E+01   0.00000E+00  -0.61841E-08  -0.18114E-04   0.28401E-03   0.00000E+00  -0.27278E-02  -0.46975E+01  -0.79065E+01  -0.67260E+01  -0.37719E+02  -0.27155E-01   0.50356E-02   0.00000E+00  -0.49407-323       0.85       8.12     0.0000  0.00   0.48073-320  -0.41828-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0003
   2001     12      8   12.00     10392.00  -0.48598E+01   0.00000E+00  -0.61882E-08  -0.20448E-04   0.22712E-03   0.00000E+00  -0.27271E-02  -0.48598E+01  -0.84613E+01  -0.71443E+01  -0.36746E+02  -0.26105E-01   0.53042E-02   0.00000E+00  -0.49407-323       0.85       8.29     0.0000  0.00   0.46195-320  -0.41828-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0002
   2001     12      9   12.00     10416.00  -0.57508E+01   0.00000E+00  -0.61939E-08  -0.18346E-04   0.19766E-03   0.00000E+00  -0.29505E-02  -0.57508E+01  -0.94149E+01  -0.69267E+01  -0.36010E+02  -0.26624E-01   0.44711E-02   0.00000E+00  -0.49407-323       0.85       8.83     0.0000  0.00   0.46195-320  -0.41828-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0002
   2001     12     10   12.00     10440.00  -0.72251E+01   0.00000E+00  -0.62122E-08  -0.18384E-04   0.16917E-03   0.00000E+00  -0.36144E-02  -0.72251E+01  -0.10269E+02  -0.75768E+01  -0.34506E+02  -0.23763E-01   0.41203E-02   0.00000E+00  -0.49407-323       0.85       9.40     0.0000  0.00   0.46195-320  -0.41828-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0002
   2001     12     11   12.00     10464.00  -0.90719E+01   0.00000E+00  -0.62435E-08  -0.20650E-04   0.12968E-03   0.00000E+00  -0.44426E-02  -0.90719E+01  -0.11346E+02  -0.80761E+01  -0.32929E+02  -0.23062E-01   0.41910E-02   0.00000E+00  -0.49407-323       0.85       9.50     0.0000  0.00   0.46195-320  -0.41828-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     12   12.00     10488.00  -0.10790E+02   0.00000E+00  -0.62758E-08  -0.18355E-04   0.10351E-03   0.00000E+00  -0.49629E-02  -0.10790E+02  -0.14485E+02  -0.78320E+01  -0.30034E+02  -0.24520E-01   0.52205E-02   0.00000E+00  -0.49407-323       0.85      10.03     0.0000  0.00   0.45750-320  -0.40943-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     13   12.00     10512.00  -0.12222E+02   0.00000E+00  -0.63033E-08  -0.18500E-04   0.99849E-04   0.00000E+00  -0.54861E-02  -0.12222E+02  -0.18104E+02  -0.81196E+01  -0.26127E+02  -0.21314E-01   0.65178E-02   0.00000E+00  -0.49407-323       0.85      10.84     0.0000  0.00   0.45750-320  -0.40943-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     14   12.00     10536.00  -0.13353E+02   0.00000E+00  -0.63296E-08  -0.18581E-04   0.76660E-04   0.00000E+00  -0.58183E-02  -0.13353E+02  -0.23572E+02  -0.65743E+01  -0.22206E+02  -0.20889E-01   0.92071E-02   0.00000E+00  -0.49407-323       0.85      11.49     0.0000  0.00   0.45750-320  -0.37465-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     15   12.00     10560.00  -0.14434E+02   0.00000E+00  -0.63501E-08  -0.18571E-04   0.53423E-04   0.00000E+00  -0.59185E-02  -0.14434E+02  -0.28637E+02  -0.35260E+01  -0.20189E+02  -0.20366E-01   0.11613E-01   0.00000E+00  -0.49407-323       0.85      11.81     0.0000  0.00   0.45750-320  -0.37465-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     16   12.00     10584.00  -0.15230E+02   0.00000E+00  -0.63622E-08  -0.20785E-04   0.29678E-04   0.00000E+00  -0.59702E-02  -0.15230E+02  -0.32371E+02  -0.51065E+00  -0.19470E+02  -0.20285E-01   0.13598E-01   0.00000E+00  -0.49407-323       0.85      12.15     0.0000  0.00   0.45750-320  -0.37465-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2001     12     17   12.00     10608.00  -0.15870E+02   0.00000E+00  -0.63731E-08  -0.18542E-04   0.20922E-04   0.00000E+00  -0.60119E-02  -0.15870E+02  -0.35519E+02   0.23659E+01  -0.19198E+02  -0.21573E-01   0.15288E-01   0.00000E+00  -0.49407-323       0.85      12.35     0.0000  0.00   0.45750-320  -0.37465-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2001     12     18   12.00     10632.00  -0.16577E+02   0.00000E+00  -0.63841E-08  -0.18631E-04   0.21406E-04   0.00000E+00  -0.60674E-02  -0.16577E+02  -0.37913E+02   0.45112E+01  -0.18950E+02  -0.19017E-01   0.16402E-01   0.00000E+00  -0.49407-323       0.85      12.26     0.0000  0.00   0.45750-320  -0.37465-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2001     12     19   12.00     10656.00  -0.17215E+02   0.00000E+00  -0.63939E-08  -0.18692E-04   0.65610E-05   0.00000E+00  -0.60131E-02  -0.17215E+02  -0.40738E+02   0.74151E+01  -0.19028E+02  -0.18671E-01   0.17175E-01   0.00000E+00  -0.49407-323       0.85      12.76     0.0000  0.00   0.45750-320  -0.37465-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2001     12     20   12.00     10680.00  -0.17697E+02   0.00000E+00  -0.64037E-08  -0.18735E-04  -0.64037E-08   0.00000E+00  -0.60544E-02  -0.17697E+02  -0.43633E+02   0.10103E+02  -0.18822E+02  -0.18325E-01   0.18220E-01   0.00000E+00  -0.49407-323       0.85      13.78     0.0000  0.00   0.45750-320  -0.37465-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2001     12     21   12.00     10704.00  -0.18161E+02   0.00000E+00  -0.64130E-08  -0.20863E-04  -0.64130E-08   0.00000E+00  -0.60719E-02  -0.18161E+02  -0.47161E+02   0.14249E+02  -0.19440E+02  -0.18117E-01   0.18633E-01   0.00000E+00  -0.49407-323       0.85      14.98     0.0000  0.00   0.45750-320  -0.37465-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2001     12     22   12.00     10728.00  -0.18422E+02   0.00000E+00  -0.64222E-08  -0.18691E-04  -0.64222E-08   0.00000E+00  -0.60861E-02  -0.18422E+02  -0.47303E+02   0.15678E+02  -0.20726E+02  -0.20084E-01   0.17957E-01   0.00000E+00  -0.49407-323       0.85      15.72     0.0000  0.00   0.45750-320  -0.37465-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
