 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2022      5      7   12.00      3024.00  -0.45622E+00   0.00000E+00  -0.46265E-11   0.40561E+01   0.43014E+01   0.00000E+00  -0.45622E+00   0.61781E+00  -0.14863E+02   0.99975E+01   0.48653E+01  -0.39004E+02   0.88462E-02   0.00000E+00   0.00000E+00       0.40     162.97     0.0000  0.00   0.00000E+00   0.00000E+00     3.8593     4.1415     4.1614     4.1817     4.3014
   2022      5      8   12.00      3048.00  -0.80670E-01   0.00000E+00  -0.27114E-11   0.39495E+01   0.42085E+01   0.00000E+00  -0.80670E-01   0.61781E+00  -0.13844E+02   0.49093E+01   0.89345E+01  -0.23508E+02   0.11762E-01   0.00000E+00   0.00000E+00       0.40      95.06     0.0000  0.00   0.00000E+00   0.00000E+00     3.6531     4.0947     4.1049     4.1174     4.2085
   2022      5      9   12.00      3072.00   0.31743E-01   0.00000E+00  -0.97333E-12   0.39156E+01   0.42028E+01   0.00000E+00   0.31743E-01   0.61781E+00  -0.21592E+02  -0.26853E+01   0.24278E+02  -0.27310E+02   0.10701E-01   0.00000E+00   0.00000E+00       0.40     113.59     0.0000  0.00   0.00000E+00   0.00000E+00     3.6162     4.0588     4.0723     4.0897     4.2028
   2022      5     10   12.00      3096.00   0.27640E-01   0.00000E+00  -0.10532E-11   0.41089E+01   0.43705E+01   0.00000E+00   0.27640E-01   0.61781E+00  -0.27048E+02   0.77065E+01   0.19341E+02  -0.34253E+02   0.99250E-02   0.00000E+00   0.00000E+00       0.40     147.05     0.0000  0.00   0.00000E+00   0.00000E+00     3.8091     4.2574     4.2656     4.2774     4.3705
   2022      5     11   12.00      3120.00   0.65914E-01   0.00000E+00  -0.51747E-11   0.35077E+01   0.43791E+01   0.00000E+00   0.65914E-01   0.61781E+00  -0.26318E+02  -0.38393E+01   0.30157E+02  -0.37357E+02   0.82845E-02   0.19388E-06   0.19661E-02       0.40     146.11     0.0000  0.00  -0.41357E-02   0.47216E+00     2.2267     3.8574     4.2492     4.2702     4.3791
   2022      5     12   12.00      3144.00   0.11178E+01   0.00000E+00   0.10464E+01   0.19813E+01   0.34874E+01   0.00000E+00   0.71421E-01   0.61781E+00  -0.14520E+02  -0.32706E+01   0.28370E+01  -0.68858E+02   0.85250E-02   0.22987E-03   0.30332E-01       0.29     170.34     0.0000  0.00  -0.41063E-01   0.49219E+01     1.0752     1.4025     2.9463     3.2191     3.4873
   2022      5     13   12.00      3168.00   0.35651E+01   0.00000E+00   0.35651E+01   0.36684E+01   0.37649E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.15682E+02   0.38486E+02  -0.10913E+03  -0.85032E+02   0.89334E-02   0.78258E-03   0.50849E-01       0.18     243.43     0.0000  0.00  -0.10463E+00   0.75234E+01     3.6496     3.6669     3.6767     3.6918     3.7633
   2022      5     14   12.00      3192.00   0.48581E+01   0.00000E+00   0.48581E+01   0.50716E+01   0.51905E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.26109E+02   0.59239E+02  -0.15729E+03  -0.89714E+02   0.75458E-02   0.47958E-03   0.27900E-01       0.17     275.14     0.0000  0.00  -0.63670E-01   0.55056E+01     5.0335     5.0742     5.0919     5.1106     5.1857
   2022      5     15   12.00      3216.00   0.58361E+01   0.00000E+00   0.58361E+01   0.60152E+01   0.61232E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.27503E+02   0.48095E+02  -0.14194E+03  -0.75141E+02   0.63549E-02   0.26027E-03   0.13882E-01       0.17     237.65     0.0000  0.00   0.57848E-01   0.37044E+01     5.9780     6.0167     6.0365     6.0526     6.1193
   2022      5     16   12.00      3240.00   0.65994E+01   0.00000E+00   0.65994E+01   0.67696E+01   0.68694E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.27803E+02   0.40957E+02  -0.13466E+03  -0.69128E+02   0.56217E-02   0.17116E-03   0.10188E-01       0.17     223.88     0.0000  0.00  -0.39565E-01   0.21899E+01     6.7311     6.7728     6.7921     6.8043     6.8674
   2022      5     17   12.00      3264.00   0.69179E+01   0.00000E+00   0.69179E+01   0.71842E+01   0.72881E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.39811E+02   0.66737E+02  -0.18782E+03  -0.87958E+02   0.87143E-02   0.53955E-03   0.38869E-01       0.17     266.68     0.0000  0.00  -0.24730E+00   0.33776E+01     7.1399     7.1906     7.2093     7.2243     7.2803
   2022      5     18   12.00      3288.00   0.76845E+01   0.00000E+00   0.76845E+01   0.79233E+01   0.80384E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.26157E+02   0.61184E+02  -0.17947E+03  -0.98430E+02   0.63498E-02   0.19463E-03   0.13151E-01       0.17     311.95     0.0000  0.00  -0.11640E+00   0.25283E+01     7.8761     7.9297     7.9497     7.9639     8.0333
   2022      5     19   12.00      3312.00   0.96607E+01   0.00000E+00   0.96607E+01   0.97273E+01   0.98196E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.73608E+01   0.28851E+02  -0.12607E+03  -0.85861E+02   0.24686E-02   0.21240E-04   0.60117E-03       0.17     314.06     0.0000  0.00   0.32997E-02   0.19187E+00     9.7090     9.7271     9.7352     9.7467     9.8195
   2022      5     20   12.00      3336.00   0.11281E+02   0.00000E+00   0.11281E+02   0.11430E+02   0.11515E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.53807E+01   0.64675E+02  -0.15227E+03  -0.77848E+02   0.52176E-02   0.94876E-04   0.58437E-02       0.17     294.13     0.0000  0.00   0.60962E-01  -0.20501E+01    11.3974    11.4343    11.4474    11.4592    11.5096
   2022      5     21   12.00      3360.00   0.12165E+02   0.00000E+00   0.12165E+02   0.12374E+02   0.12459E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.90399E+00   0.92057E+02  -0.16751E+03  -0.77581E+02   0.60734E-02   0.19431E-03   0.11497E-01       0.17     285.19     0.0000  0.00   0.29102E-01  -0.36170E+01    12.3374    12.3793    12.3938    12.4054    12.4484
   2022      5     22   12.00      3384.00   0.13120E+02   0.00000E+00   0.13120E+02   0.13278E+02   0.13355E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.83698E+00   0.83347E+02  -0.15474E+03  -0.77304E+02   0.51749E-02   0.92739E-04   0.55638E-02       0.17     288.43     0.0000  0.00   0.56959E-01  -0.18379E+01    13.2451    13.2834    13.2959    13.3075    13.3505
   2022      5     23   12.00      3408.00   0.14543E+02   0.00000E+00   0.14543E+02   0.14625E+02   0.14686E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.64351E+01   0.52071E+02  -0.13086E+03  -0.70285E+02   0.28944E-02   0.32002E-04   0.12817E-02       0.17     285.31     0.0000  0.00   0.10261E-01   0.14570E+00    14.6069    14.6270    14.6343    14.6436    14.6850
   2022      5     24   12.00      3432.00   0.15364E+02   0.00000E+00   0.15364E+02   0.15542E+02   0.15615E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.22467E+02   0.76024E+02  -0.17874E+03  -0.74082E+02   0.41956E-02   0.60299E-04   0.24868E-02       0.17     281.90     0.0000  0.00  -0.10482E-01   0.14017E+01    15.5059    15.5484    15.5610    15.5724    15.6104
   2022      5     25   12.00      3456.00   0.15404E+02   0.00000E+00   0.15404E+02   0.15713E+02   0.15873E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.34738E+02   0.91724E+02  -0.21620E+03  -0.87348E+02   0.51159E-02   0.92038E-04   0.54967E-02       0.17     302.06     0.0000  0.00   0.58791E-01   0.21841E+01    15.6170    15.6858    15.8004    15.8169    15.8635
   2022      5     26   12.00      3480.00   0.15686E+02   0.00000E+00   0.15686E+02   0.16024E+02   0.16167E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.37101E+02   0.91873E+02  -0.22705E+03  -0.95530E+02   0.45522E-02   0.69873E-04   0.38645E-02       0.17     322.89     0.0000  0.00   0.43588E-02   0.19991E+01    15.9411    16.0102    16.0921    16.1093    16.1582
   2022      5     27   12.00      3504.00   0.15332E+02   0.00000E+00   0.15332E+02   0.15788E+02   0.16048E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.54439E+02   0.11285E+03  -0.26000E+03  -0.91609E+02   0.57728E-02   0.96760E-04   0.79263E-02       0.16     287.69     0.0000  0.00  -0.89786E-01   0.20619E+01    15.6546    15.7400    15.9051    15.9866    16.0366
   2022      5     28   12.00      3528.00   0.13949E+02   0.00000E+00   0.13949E+02   0.14507E+02   0.14850E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.62306E+02   0.11676E+03  -0.25906E+03  -0.88811E+02   0.69657E-02   0.14631E-03   0.15914E-01       0.16     244.22     0.0000  0.00  -0.16230E+00   0.19134E+01    14.3341    14.4273    14.6645    14.7857    14.8360
   2022      5     29   12.00      3552.00   0.13822E+02   0.00000E+00   0.13822E+02   0.14039E+02   0.14227E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.29075E+02   0.58789E+02  -0.16239E+03  -0.82360E+02   0.29409E-02   0.32648E-04   0.21151E-02       0.16     247.95     0.0000  0.00  -0.24046E-01   0.43865E+00    13.9416    13.9793    14.1456    14.1764    14.2230
   2022      5     30   12.00      3576.00   0.14818E+02   0.00000E+00   0.14818E+02   0.14935E+02   0.15003E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.22855E+02   0.58858E+02  -0.15178E+03  -0.79280E+02   0.34538E-02   0.39220E-04   0.82594E-03       0.16     264.25     0.0000  0.00   0.38437E-01   0.30967E+00    14.9079    14.9387    14.9488    14.9596    15.0008
   2022      5     31   12.00      3600.00   0.15828E+02   0.00000E+00   0.15828E+02   0.15969E+02   0.16038E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.20125E+02   0.63126E+02  -0.15139E+03  -0.75190E+02   0.39143E-02   0.56704E-04   0.17753E-02       0.16     266.67     0.0000  0.00   0.40602E-03   0.14314E+01    15.9389    15.9743    15.9851    15.9959    16.0351
   2022      6      1   12.00      3624.00   0.16919E+02   0.00000E+00   0.16919E+02   0.17028E+02   0.17091E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.14786E+02   0.58594E+02  -0.15154E+03  -0.77310E+02   0.29484E-02   0.35984E-04   0.97099E-03       0.16     284.44     0.0000  0.00   0.17483E-01   0.25904E+00    17.0052    17.0319    17.0400    17.0496    17.0890
   2022      6      2   12.00      3648.00   0.17905E+02   0.00000E+00   0.17905E+02   0.18055E+02   0.18137E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.14145E+02   0.81077E+02  -0.18610E+03  -0.87661E+02   0.33115E-02   0.42580E-04   0.14136E-02       0.16     315.31     0.0000  0.00  -0.25159E-02  -0.61608E+00    18.0222    18.0564    18.0722    18.0888    18.1321
   2022      6      3   12.00      3672.00   0.17724E+02   0.00000E+00   0.17724E+02   0.18270E+02   0.18490E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.16914E+02   0.15652E+03  -0.26716E+03  -0.99923E+02   0.67226E-02   0.12449E-03   0.14913E-01       0.16     325.18     0.0000  0.00  -0.15746E+00  -0.16509E+01    18.1339    18.2361    18.3909    18.4256    18.4787
   2022      6      4   12.00      3696.00   0.18113E+02   0.00000E+00   0.18113E+02   0.18342E+02   0.18459E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.12594E+02   0.10461E+03  -0.21635E+03  -0.97681E+02   0.40893E-02   0.67967E-04   0.42419E-02       0.16     318.14     0.0000  0.00  -0.16668E-02  -0.79200E+00    18.2872    18.3410    18.3755    18.4029    18.4514
   2022      6      5   12.00      3720.00   0.17770E+02   0.00000E+00   0.17770E+02   0.18265E+02   0.18493E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.15902E+02   0.13482E+03  -0.24608E+03  -0.96442E+02   0.65320E-02   0.10242E-03   0.13384E-01       0.16     299.31     0.0000  0.00   0.14342E+00  -0.15684E+01    18.1359    18.2345    18.3729    18.4299    18.4808
   2022      6      6   12.00      3744.00   0.18099E+02   0.00000E+00   0.18099E+02   0.18321E+02   0.18434E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.73565E+01   0.10187E+03  -0.19284E+03  -0.86733E+02   0.50295E-02   0.75142E-04   0.40913E-02       0.16     280.26     0.0000  0.00   0.83527E-01  -0.10688E+01    18.2684    18.3167    18.3565    18.3823    18.4265
   2022      6      7   12.00      3768.00   0.18989E+02   0.00000E+00   0.18989E+02   0.19117E+02   0.19184E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.27826E+01   0.80980E+02  -0.15968E+03  -0.81327E+02   0.35739E-02   0.41394E-04   0.11163E-02       0.16     286.93     0.0000  0.00   0.26569E-01  -0.85562E+00    19.0899    19.1213    19.1312    19.1416    19.1810
   2022      6      8   12.00      3792.00   0.19937E+02   0.00000E+00   0.19937E+02   0.20098E+02   0.20170E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.67671E+01   0.95934E+02  -0.18462E+03  -0.83337E+02   0.37433E-02   0.47065E-04   0.13506E-02       0.16     297.81     0.0000  0.00   0.26693E-01  -0.10159E+01    20.0665    20.1042    20.1152    20.1261    20.1648
   2022      6      9   12.00      3816.00   0.19835E+02   0.00000E+00   0.19835E+02   0.20201E+02   0.20429E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.17538E+02   0.13297E+03  -0.24421E+03  -0.87871E+02   0.52934E-02   0.77514E-04   0.51240E-02       0.16     290.58     0.0000  0.00   0.10250E+00  -0.10321E+00    20.0993    20.1685    20.2713    20.3714    20.4166
   2022      6     10   12.00      3840.00   0.18609E+02   0.00000E+00   0.18609E+02   0.19233E+02   0.19554E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.32410E+02   0.16075E+03  -0.30004E+03  -0.10275E+03   0.67593E-02   0.12294E-03   0.14824E-01       0.16     301.45     0.0000  0.00   0.15969E+00   0.15457E+01    19.0756    19.1913    19.3295    19.4758    19.5311
   2022      6     11   12.00      3864.00   0.17629E+02   0.00000E+00   0.17629E+02   0.18145E+02   0.18416E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.44346E+02   0.13800E+03  -0.30127E+03  -0.11932E+03   0.51486E-02   0.96693E-04   0.66370E-02       0.16     318.79     0.0000  0.00   0.18466E-01   0.20831E+01    18.0011    18.1036    18.2565    18.3376    18.3970
   2022      6     12   12.00      3888.00   0.16022E+02   0.00000E+00   0.16022E+02   0.16726E+02   0.17112E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.69712E+02   0.15041E+03  -0.33496E+03  -0.12138E+03   0.61388E-02   0.11852E-03   0.11449E-01       0.16     297.70     0.0000  0.00  -0.85601E-01   0.29854E+01    16.5049    16.6408    16.9289    17.0315    17.0953
   2022      6     13   12.00      3912.00   0.14730E+02   0.00000E+00   0.14730E+02   0.15185E+02   0.15368E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.64151E+02   0.11334E+03  -0.27404E+03  -0.10316E+03   0.48085E-02   0.86127E-04   0.44764E-02       0.16     239.38     0.0000  0.00  -0.23431E-02   0.22354E+01    15.0844    15.1771    15.2575    15.2985    15.3545
   2022      6     14   12.00      3936.00   0.13705E+02   0.00000E+00   0.13705E+02   0.14021E+02   0.14199E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.48583E+02   0.88515E+02  -0.21808E+03  -0.95060E+02   0.45841E-02   0.77609E-04   0.33696E-02       0.16     222.34     0.0000  0.00   0.48231E-01   0.16924E+01    13.9431    14.0086    14.0738    14.1409    14.1897
   2022      6     15   12.00      3960.00   0.14039E+02   0.00000E+00   0.14039E+02   0.14217E+02   0.14301E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.25352E+02   0.69248E+02  -0.17214E+03  -0.94782E+02   0.37721E-02   0.47856E-04   0.12604E-02       0.16     256.75     0.0000  0.00   0.45447E-01   0.73176E+00    14.1803    14.2236    14.2370    14.2498    14.2970
   2022      6     16   12.00      3984.00   0.15294E+02   0.00000E+00   0.15294E+02   0.15375E+02   0.15439E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.12586E+02   0.50794E+02  -0.13524E+03  -0.81199E+02   0.27394E-02   0.28333E-04   0.26544E-03       0.16     253.31     0.0000  0.00   0.27009E-01   0.28899E-01    15.3550    15.3768    15.3851    15.3952    15.4373
   2022      6     17   12.00      4008.00   0.16302E+02   0.00000E+00   0.16302E+02   0.16372E+02   0.16418E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.12280E+02   0.43641E+02  -0.11279E+03  -0.53008E+02   0.25190E-02   0.24609E-04   0.17901E-03       0.16     181.92     0.0000  0.00   0.21863E-01   0.71698E-01    16.3550    16.3740    16.3810    16.3883    16.4174
   2022      6     18   12.00      4032.00   0.16396E+02   0.00000E+00   0.16396E+02   0.16472E+02   0.16516E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.14982E+02   0.42678E+02  -0.10395E+03  -0.45338E+02   0.28584E-02   0.28833E-04   0.29657E-03       0.16     150.65     0.0000  0.00   0.28214E-01   0.26672E+00    16.4536    16.4751    16.4826    16.4896    16.5151
   2022      6     19   12.00      4056.00   0.17008E+02   0.00000E+00   0.17008E+02   0.17082E+02   0.17136E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.14972E+02   0.46091E+02  -0.12047E+03  -0.67140E+02   0.28383E-02   0.29475E-04   0.31076E-03       0.16     226.35     0.0000  0.00   0.26051E-01   0.32761E+00    17.0633    17.0834    17.0908    17.0993    17.1347
   2022      6     20   12.00      4080.00   0.18103E+02   0.00000E+00   0.18103E+02   0.18272E+02   0.18350E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.24174E+02   0.75791E+02  -0.18335E+03  -0.93604E+02   0.37946E-02   0.58960E-04   0.16303E-02       0.16     312.45     0.0000  0.00   0.18416E-01   0.13158E+01    18.2389    18.2771    18.2887    18.3002    18.3441
   2022      6     21   12.00      4104.00   0.18301E+02   0.00000E+00   0.18301E+02   0.18750E+02   0.19001E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.43409E+02   0.11403E+03  -0.24620E+03  -0.91042E+02   0.51492E-02   0.90577E-04   0.63399E-02       0.16     290.02     0.0000  0.00   0.32491E-01   0.25895E+01    18.6335    18.7110    18.8441    18.9402    18.9880
   2022      6     22   12.00      4128.00   0.16971E+02   0.00000E+00   0.16971E+02   0.17511E+02   0.17741E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.49873E+02   0.11023E+03  -0.22799E+03  -0.71726E+02   0.51852E-02   0.85904E-04   0.67699E-02       0.16     186.24     0.0000  0.00   0.48001E-01   0.25023E+01    17.3693    17.4713    17.6364    17.6855    17.7262
   2022      6     23   12.00      4152.00   0.15847E+02   0.00000E+00   0.15847E+02   0.16075E+02   0.16148E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.36252E+02   0.76137E+02  -0.16469E+03  -0.58977E+02   0.39265E-02   0.56700E-04   0.19274E-02       0.16     139.50     0.0000  0.00   0.19935E-01   0.14577E+01    16.0314    16.0853    16.0997    16.1107    16.1420
   2022      6     24   12.00      4176.00   0.15653E+02   0.00000E+00   0.15653E+02   0.15775E+02   0.15835E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.21274E+02   0.55568E+02  -0.12844E+03  -0.64579E+02   0.32624E-02   0.34226E-04   0.72026E-03       0.16     178.33     0.0000  0.00   0.29260E-01   0.55732E+00    15.7484    15.7800    15.7898    15.7992    15.8331
   2022      6     25   12.00      4200.00   0.15795E+02   0.00000E+00   0.15795E+02   0.16059E+02   0.16177E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.26843E+02   0.87301E+02  -0.16122E+03  -0.69567E+02   0.68192E-02   0.17073E-03   0.17476E-01       0.16     199.79     0.0000  0.00   0.17484E+00  -0.75506E+00    15.9999    16.0530    16.1022    16.1331    16.1701
   2022      6     26   12.00      4224.00   0.15501E+02   0.00000E+00   0.15501E+02   0.15756E+02   0.15831E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.29597E+02   0.90029E+02  -0.15369E+03  -0.60333E+02   0.98887E-02   0.64927E-03   0.60567E-01       0.16     164.67     0.0000  0.00   0.35152E+00  -0.19600E+01    15.7144    15.7620    15.7807    15.7934    15.8231
   2022      6     27   12.00      4248.00   0.15077E+02   0.00000E+00   0.15077E+02   0.15359E+02   0.15682E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.29301E+02   0.73253E+02  -0.13077E+03  -0.53870E+02   0.86672E-02   0.24861E-03   0.37994E-01       0.16     147.08     0.0000  0.00   0.28552E+00   0.10717E-01    15.2385    15.2796    15.4616    15.6462    15.6752
   2022      6     28   12.00      4272.00   0.15292E+02   0.00000E+00   0.15292E+02   0.15409E+02   0.15467E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.18286E+02   0.55307E+02  -0.10543E+03  -0.56624E+02   0.48048E-02   0.87606E-04   0.51586E-02       0.16     164.15     0.0000  0.00   0.90520E-01   0.75498E+00    15.3837    15.4135    15.4229    15.4317    15.4647
   2022      6     29   12.00      4296.00   0.16423E+02   0.00000E+00   0.16423E+02   0.16464E+02   0.16514E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.69169E+01   0.39962E+02  -0.88965E+02  -0.61454E+02   0.25294E-02   0.19232E-04   0.16698E-03       0.16     210.22     0.0000  0.00   0.23193E-01   0.32493E-01    16.4516    16.4638    16.4688    16.4765    16.5141
   2022      6     30   12.00      4320.00   0.17629E+02   0.00000E+00   0.17629E+02   0.17752E+02   0.17814E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.10486E+02   0.72226E+02  -0.13278E+03  -0.66534E+02   0.44354E-02   0.55815E-04   0.28748E-02       0.16     233.04     0.0000  0.00   0.69279E-01  -0.68520E+00    17.7262    17.7563    17.7657    17.7752    17.8105
   2022      7      1   12.00      4344.00   0.17823E+02   0.00000E+00   0.17823E+02   0.18082E+02   0.18227E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.20173E+02   0.89256E+02  -0.15539E+03  -0.60485E+02   0.65320E-02   0.12476E-03   0.11917E-01       0.16     201.84     0.0000  0.00   0.14770E+00  -0.12930E+01    17.9984    18.0505    18.1607    18.1865    18.2203
   2022      7      2   12.00      4368.00   0.17584E+02   0.00000E+00   0.17584E+02   0.17802E+02   0.17944E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.24204E+02   0.70574E+02  -0.13216E+03  -0.48877E+02   0.55245E-02   0.81488E-04   0.68799E-02       0.16     153.67     0.0000  0.00   0.10197E+00  -0.12995E+01    17.7298    17.7730    17.8664    17.9102    17.9383
   2022      7      3   12.00      4392.00   0.17595E+02   0.00000E+00   0.17595E+02   0.17669E+02   0.17709E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.16787E+02   0.37907E+02  -0.92525E+02  -0.40567E+02   0.28831E-02   0.27659E-04   0.49583E-03       0.16     134.26     0.0000  0.00   0.26955E-01  -0.26177E+00    17.6512    17.6717    17.6787    17.6850    17.7083
   2022      7      4   12.00      4416.00   0.17578E+02   0.00000E+00   0.17578E+02   0.17665E+02   0.17705E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.20996E+02   0.48129E+02  -0.11267E+03  -0.38602E+02   0.28769E-02   0.29517E-04   0.29167E-03       0.16     122.79     0.0000  0.00   0.25789E-01   0.42955E+00    17.6449    17.6686    17.6769    17.6835    17.7043
   2022      7      5   12.00      4440.00   0.16808E+02   0.00000E+00   0.16808E+02   0.16922E+02   0.16965E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.24495E+02   0.53759E+02  -0.11769E+03  -0.36123E+02   0.32426E-02   0.33170E-04   0.51912E-03       0.16      96.72     0.0000  0.00   0.37933E-01   0.21536E+00    16.8975    16.9272    16.9370    16.9439    16.9636
   2022      7      6   12.00      4464.00   0.16119E+02   0.00000E+00   0.16119E+02   0.16231E+02   0.16277E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.23487E+02   0.46288E+02  -0.10434E+03  -0.41173E+02   0.35497E-02   0.34253E-04   0.79854E-03       0.16     108.47     0.0000  0.00   0.46418E-01  -0.86178E-01    16.2060    16.2359    16.2456    16.2530    16.2761
   2022      7      7   12.00      4488.00   0.16106E+02   0.00000E+00   0.16106E+02   0.16200E+02   0.16248E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.19241E+02   0.46452E+02  -0.10293E+03  -0.48209E+02   0.33260E-02   0.30923E-04   0.59647E-03       0.16     139.45     0.0000  0.00   0.38535E-01  -0.30210E+00    16.1780    16.2040    16.2128    16.2204    16.2475
   2022      7      8   12.00      4512.00   0.16497E+02   0.00000E+00   0.16497E+02   0.16595E+02   0.16652E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.13387E+02   0.50684E+02  -0.10970E+03  -0.61612E+02   0.35987E-02   0.38311E-04   0.11303E-02       0.16     192.26     0.0000  0.00   0.28214E-01  -0.94442E+00    16.5721    16.5986    16.6077    16.6165    16.6505
   2022      7      9   12.00      4536.00   0.17693E+02   0.00000E+00   0.17693E+02   0.17795E+02   0.17858E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.65448E+01   0.58631E+02  -0.12535E+03  -0.74741E+02   0.43106E-02   0.54443E-04   0.23674E-02       0.16     253.97     0.0000  0.00   0.58426E-01  -0.61329E+00    17.7722    17.7980    17.8070    17.8168    17.8558
   2022      7     10   12.00      4560.00   0.18959E+02   0.00000E+00   0.18959E+02   0.19102E+02   0.19172E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.73393E+01   0.71182E+02  -0.15008E+03  -0.77719E+02   0.41882E-02   0.59789E-04   0.26011E-02       0.16     274.10     0.0000  0.00   0.31269E-01   0.11605E+01    19.0728    19.1049    19.1181    19.1295    19.1680
   2022      7     11   12.00      4584.00   0.19337E+02   0.00000E+00   0.19337E+02   0.19632E+02   0.19867E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.16905E+02   0.97609E+02  -0.18349E+03  -0.73245E+02   0.53219E-02   0.92727E-04   0.66772E-02       0.16     247.92     0.0000  0.00  -0.27737E-01   0.27566E+01    19.5378    19.5925    19.6959    19.8181    19.8590
   2022      7     12   12.00      4608.00   0.19338E+02   0.00000E+00   0.19338E+02   0.19570E+02   0.19662E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.23447E+02   0.85522E+02  -0.17093E+03  -0.68094E+02   0.49389E-02   0.88604E-04   0.50681E-02       0.16     216.10     0.0000  0.00   0.31986E-01   0.22249E+01    19.5223    19.5747    19.5991    19.6171    19.6525
   2022      7     13   12.00      4632.00   0.19031E+02   0.00000E+00   0.19031E+02   0.19260E+02   0.19334E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.27666E+02   0.81978E+02  -0.16651E+03  -0.59055E+02   0.44159E-02   0.70317E-04   0.33385E-02       0.16     180.01     0.0000  0.00   0.37249E-02   0.16670E+01    19.2168    19.2684    19.2854    19.2962    19.3271
