 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000    0.000  0.0000E+00  999.868  0.1085-149  0.4096E-13  0.8591E-16 -0.6296E-16  0.2539-304  0.0000E+00 -0.4706E-35  0.1000E-09
   -0.050000    0.221  0.0000E+00  999.882  0.5169-150  0.4096E-13  0.8591E-16 -0.6290E-16  0.8286-305  0.0000E+00 -0.4820E-36  0.1000E-09
   -0.100000    0.433  0.0000E+00  999.895  0.2336-150  0.4096E-13  0.8591E-16 -0.6282E-16  0.1712-305  0.0000E+00  0.4679E-37  0.1000E-09
   -0.150000    0.635  0.0000E+00  999.907  0.9789-151  0.4096E-13  0.8591E-16 -0.6274E-16  0.3852-306  0.0000E+00  0.4774E-37  0.1000E-09
   -0.200000    0.825  0.0000E+00  999.917  0.4302-151  0.4096E-13  0.8591E-16 -0.6264E-16  0.7332-307  0.0000E+00  0.4872E-37  0.1000E-09
   -0.250000    1.005  0.0000E+00  999.927  0.1671-151  0.4096E-13  0.8591E-16 -0.6251E-16  0.1414-307  0.0000E+00  0.5312E-37  0.1000E-09
   -0.300000    1.176  0.0000E+00  999.935  0.5336-152  0.4096E-13  0.8591E-16 -0.6236E-16  0.2167-308  0.0000E+00  0.5882E-37  0.1000E-09
   -0.400000    1.488  0.0000E+00  999.949  0.6180-153  0.4096E-13  0.8591E-16 -0.6202E-16  0.2355-310  0.0000E+00  0.1306E-18  0.1000E-09
   -0.500000    1.778  0.0000E+00  999.960  0.5416-154  0.4516E-13  0.8627E-16 -0.6209E-16  0.2878-312  0.0000E+00  0.6789E-17  0.1000E-09
   -0.600000    2.056  0.0000E+00  999.970  0.2842-155  0.1157E-12  0.1060E-15 -0.7645E-16  0.1395-314  0.0000E+00  0.4574E-16  0.1000E-09
   -0.800000    2.586  0.0000E+00  999.984  0.6834-158  0.4651E-11  0.1481E-14 -0.1093E-14  0.8449-320  0.0000E+00  0.2428E-14  0.1000E-09
   -1.000000    3.146  0.0000E+00  999.994  0.7027-161  0.2452E-09  0.6950E-13 -0.5140E-13  0.0000E+00  0.0000E+00  0.1200E-12  0.1878E-09
   -1.200000    3.673  0.0000E+00  999.999  0.4783-167  0.1789E-08  0.5788E-12  0.7741E-12  0.0000E+00  0.0000E+00 -0.1996E-12  0.2058E-05
   -1.400000    4.018  0.0000E+00 1000.000  0.0000E+00  0.3583E-08  0.2223E-11  0.2874E-11  0.0000E+00  0.0000E+00 -0.6582E-12  0.1951E-05
   -1.500000    4.093  0.0000E+00 1000.000  0.0000E+00  0.3185E-08  0.7768E-11  0.6397E-11  0.0000E+00  0.0000E+00  0.1368E-11  0.3482E-06
