 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000    0.000  0.0000E+00  999.868  0.9574-155  0.4096E-13  0.8591E-16 -0.6285E-16  0.1978-314  0.0000E+00 -0.8909E-35  0.1000E-09
   -0.050000    0.194  0.0000E+00  999.880  0.4562-155  0.4096E-13  0.8591E-16 -0.6279E-16  0.6454-315  0.0000E+00 -0.9120E-36  0.1000E-09
   -0.100000    0.380  0.0000E+00  999.892  0.2062-155  0.4096E-13  0.8591E-16 -0.6272E-16  0.1334-315  0.0000E+00  0.8857E-37  0.1000E-09
   -0.150000    0.556  0.0000E+00  999.902  0.8639-156  0.4096E-13  0.8591E-16 -0.6263E-16  0.3000-316  0.0000E+00  0.9036E-37  0.1000E-09
   -0.200000    0.722  0.0000E+00  999.912  0.3796-156  0.4096E-13  0.8591E-16 -0.6253E-16  0.5710-317  0.0000E+00  0.9221E-37  0.1000E-09
   -0.250000    0.879  0.0000E+00  999.920  0.1474-156  0.4096E-13  0.8591E-16 -0.6241E-16  0.1101-317  0.0000E+00  0.1007E-36  0.1000E-09
   -0.300000    1.028  0.0000E+00  999.928  0.4709-157  0.4096E-13  0.8591E-16 -0.6225E-16  0.1687-318  0.0000E+00  0.1113E-36  0.1000E-09
   -0.400000    1.297  0.0000E+00  999.940  0.5453-158  0.4096E-13  0.8591E-16 -0.6191E-16  0.1863-320  0.0000E+00  0.1172E-36  0.1000E-09
   -0.500000    1.545  0.0000E+00  999.951  0.4779-159  0.4096E-13  0.8591E-16 -0.6163E-16  0.6917-322  0.0000E+00  0.1352E-36  0.1000E-09
   -0.600000    1.780  0.0000E+00  999.960  0.2505-160  0.4096E-13  0.8591E-16 -0.6134E-16  0.0000E+00  0.0000E+00  0.1542E-36  0.1000E-09
   -0.800000    2.225  0.0000E+00  999.975  0.5959-163  0.8597E-13  0.1017E-15 -0.7261E-16  0.0000E+00  0.0000E+00  0.3784E-16  0.1000E-09
   -1.000000    2.691  0.0000E+00  999.986  0.0000E+00  0.5511E-11  0.2254E-14 -0.1663E-14  0.0000E+00  0.0000E+00  0.3764E-14  0.1000E-09
   -1.200000    3.201  0.0000E+00  999.994  0.0000E+00  0.4357E-09  0.1660E-12 -0.1506E-13  0.0000E+00  0.0000E+00  0.1797E-12  0.1587E-06
   -1.400000    3.690  0.0000E+00  999.999  0.0000E+00  0.1282E-08  0.9467E-12  0.1202E-11  0.0000E+00  0.0000E+00 -0.2621E-12  0.5825E-06
   -1.500000    4.050  0.0000E+00 1000.000  0.0000E+00  0.1189E-08  0.3523E-11  0.3209E-11  0.0000E+00  0.0000E+00  0.3095E-12  0.1117E-06
