 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000    0.00000  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.7559-126  0.1622E+17
   -0.037499    0.25178  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.4234-126  0.1273E+17
   -0.074999    0.46284  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.2338-126  0.1003E+17
   -0.112499    0.63920  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.1272-126  0.7949E+16
   -0.150000    0.78623  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.6819-127  0.6337E+16
   -0.187501    0.90877  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.3584-127  0.5094E+16
   -0.225002    1.01115  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.1820-127  0.4146E+16
   -0.262503    1.09731  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.8354-128  0.3352E+16
   -0.300005    1.16900  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.3715-128  0.2736E+16
   -0.337507    1.22898  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.1625-128  0.2279E+16
   -0.375009    1.28002  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.6992-129  0.2057E+16
   -0.412511    1.32696  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.2956-129  0.1996E+16
   -0.450013    1.37335  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.1222-129  0.2008E+16
   -0.487516    1.42090  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.4805-130  0.2063E+16
   -0.525018    1.47072  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.1693-130  0.2090E+16
   -0.562521    1.52225  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.5843-131  0.2153E+16
   -0.600024    1.57651  0.0000E+00  0.4096E-13  0.8591E-16  0.1000E-09  0.1974-131  0.2241E+16
   -0.637527    1.63440  0.0000E+00  0.4124E-13  0.8591E-16  0.1000E-09  0.6528-132  0.2347E+16
   -0.675030    1.69665  0.0000E+00  0.5079E-13  0.8821E-16  0.1000E-09  0.2111-132  0.2462E+16
   -0.712533    1.76387  0.0000E+00  0.1248E-12  0.1119E-15  0.1000E-09  0.6671-133  0.2578E+16
   -0.750036    1.83661  0.0000E+00  0.3380E-12  0.2129E-15  0.1000E-09  0.2060-133  0.2840E+16
   -0.787539    1.91979  0.0000E+00  0.9625E-12  0.5097E-15  0.1000E-09  0.6206-134  0.3123E+16
   -0.825042    2.01547  0.0000E+00  0.2631E-11  0.1317E-14  0.1000E-09  0.1824-134  0.3366E+16
   -0.862545    2.12431  0.0000E+00  0.7019E-11  0.3398E-14  0.1000E-09  0.5227-135  0.3560E+16
   -0.900048    2.24708  0.0000E+00  0.1842E-10  0.8656E-14  0.1000E-09  0.1458-135  0.3696E+16
   -0.937551    2.38479  0.0000E+00  0.4766E-10  0.2176E-13  0.1000E-09  0.3956-136  0.3761E+16
   -0.975053    2.53877  0.0000E+00  0.1216E-09  0.5400E-13  0.1046E-09  0.1031-136  0.3740E+16
   -1.012556    2.71088  0.0000E+00  0.3073E-09  0.1327E-12  0.1410E-09  0.2146-137  0.3574E+16
   -1.050059    2.90165  0.0000E+00  0.7690E-09  0.3233E-12  0.2950E-09  0.4143-138  0.3285E+16
   -1.087561    3.11506  0.0000E+00  0.1902E-08  0.7792E-12  0.8288E-09  0.7655-139  0.2820E+16
   -1.125063    3.35823  0.0000E+00  0.4635E-08  0.1852E-11  0.3713E-08  0.1351-139  0.2057E+16
   -1.162565    3.64123  0.0000E+00  0.9165E-08  0.3675E-11  0.2088E-05  0.2269-140  0.1009E+16
   -1.200067    3.89151  0.0000E+00  0.1352E-07  0.5543E-11  0.8937E-05  0.3612-141  0.2376E+15
   -1.237569    4.02560  0.0000E+00  0.1639E-07  0.6958E-11  0.1446E-04  0.5030-142 -0.2323E+12
   -1.275070    4.03665  0.0000E+00  0.1797E-07  0.8091E-11  0.1514E-04  0.4620-143 -0.3148E+13
   -1.312571    4.04065  0.0000E+00  0.1901E-07  0.9389E-11  0.1417E-04  0.1489-143 -0.3732E+13
   -1.350072    4.04499  0.0000E+00  0.1956E-07  0.1115E-10  0.1212E-04  0.4607-144 -0.4894E+13
   -1.387572    4.05020  0.0000E+00  0.1946E-07  0.1398E-10  0.9010E-05  0.1280-144 -0.7570E+13
   -1.425072    4.05747  0.0000E+00  0.1816E-07  0.1993E-10  0.4967E-05  0.2901-145 -0.1667E+14
   -1.462572    4.07126  0.0000E+00  0.1390E-07  0.4219E-10  0.1117E-05  0.4664-146 -0.1076E+15
   -1.500072    4.13129  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.6092-146  0.0000E+00
