 1 - year
 2 - month
 3 - discharge in x direction, m**3/s
 4 - discharge in y direction, m**3/s
        2021           7           1   1.1930523389466364E-002 -0.19396629100534385     
        2021           7           2   7.1622703392132364E-002 -0.46683234829899178     
        2021           7           3   5.9999499032260331E-002 -0.28861202309031758     
        2021           7           4   1.3065088663095224E-002  0.46689672194861176     
        2021           7           5   6.2916430422265218E-002   3.1133480488374987     
        2021           7           6  0.11479431440569374        5.6337581223802822     
        2021           7           7  -6.4169961987242397E-002   2.6906039008014315     
        2021           7           8  -1.9809679040124845E-002   3.1350601805873466     
        2021           7           9   6.8139225881350879E-002 -0.65121888615083912     
        2021           7          10   7.5054151869474849E-003  -3.2703201875751806     
        2021           7          11   1.3889775062192765E-002 -0.61973829040057460     
        2021           7          12  -4.6900312504295321E-004  0.40298257050045228     
        2021           7          13  -2.1006309170594584E-002  0.71517697012359704     
        2021           7          14   1.1404756391705427E-002  0.87450851771543081     
        2021           7          15  -1.8043849355338225E-002 -0.24426447382714284     
        2021           7          16   1.8401654007522087E-002  0.46367814252278700     
        2021           7          17  -1.4452958584871839E-002   1.1737560852460915     
        2021           7          18   3.1919648321723990E-003   1.2958352561680457     
        2021           7          19   2.6647970812973355E-002   2.9057165789132648     
        2021           7          20  -1.0517257048552461E-003   4.3138951346032259     
        2021           7          21   1.9797904722504609E-003 -0.45076260606763530     
        2021           7          22   3.7910033628070154E-002  -1.4901376927666237     
        2021           7          23   2.1756177199937655E-002 -0.39485147508955121     
        2021           7          24   2.4267991094240968E-003  -1.1768345174909189E-002
        2021           7          25   2.8704548311848880E-002   1.2767739306329644     
        2021           7          26  0.18639456733239601        3.4397501545412927     
        2021           7          27  0.44620496674378285        4.7932826820755379     
        2021           7          28  0.64174182453513251        4.2228383916217007     
        2021           7          29  0.31598293017946782        2.6235420361661599     
        2021           7          30  0.28867886387793512        1.6472165355201498     
        2021           7          31  0.39311252476187891        3.2212488014651011     
        2021           8           1  0.42691738047971073      -0.76820272316640870     
        2021           8           2  0.26824172309334987       -2.4943492355764412     
        2021           8           3   4.3341831845625983E-002 -0.64755151506676778     
        2021           8           4   3.6721577402279749E-002  0.85859636294565755     
        2021           8           5  -3.2670499098793743E-002   2.4873952250754039     
        2021           8           6  -2.1665775051309881E-003   2.0425911682138751     
        2021           8           7   1.2764298540310347E-002 -0.97496630079919244     
        2021           8           8   3.9481584815930136E-002   5.9531521782822377E-003
        2021           8           9   1.5666964947348042E-002  0.39998527601842282     
        2021           8          10   9.1499873829318200E-004   1.2708182081056307     
        2021           8          11  -2.1312656377565756E-002  0.88181250188311011     
        2021           8          12  -3.3957917419018338E-002   2.1381315854110277     
        2021           8          13   2.9690408026641396E-003   2.2952122983272454     
        2021           8          14  0.13629889867408457        4.9796788987354912     
        2021           8          15  0.16029334582067914        6.4414731745915548     
        2021           8          16  0.13686813059431116        5.6043657138556577     
        2021           8          17   5.2739702883477110E-002   4.1935574962380384     
        2021           8          18   4.5742442268162264E-002   1.2061023815237415     
        2021           8          19  0.18312799229504270        5.5763045385101924     
        2021           8          20   1.8747924153798848E-002   1.6087342934994751     
        2021           8          21  -1.4266907620969840E-003  -1.9062470602131729     
        2021           8          22   4.3595908393971976E-002  -3.5528579426842235     
        2021           8          23   2.3861099625270207E-002 -0.47279302214719032     
        2021           8          24  -5.5971200125975590E-003  0.72510128530599960     
        2021           8          25  -4.2633520488896667E-002   2.8138169764338801     
        2021           8          26   1.7101706729791409E-002   4.7367278498219196     
        2021           8          27  -2.0034401481137960E-002   2.1348417820983951     
        2021           8          28   5.9336122890583286E-002   1.4506909134152119     
        2021           8          29   7.2537645119600744E-002   1.3800530336105807     
        2021           8          30   1.3876287988468844E-002  -9.4291393736106316E-002
        2021           8          31   1.3646016247112031E-003 -0.37506317854196392     
        2021           9           1   9.9466276330107753E-003 -0.48928443948351902     
        2021           9           2   1.2235600507929089E-002 -0.20018058467655872     
        2021           9           3   1.5801400814343131E-002  -1.4146017083263633     
        2021           9           4  -9.5792380265562124E-002 -0.75996501987019649     
        2021           9           5   8.6736263161803859E-003   1.9462617695301725     
        2021           9           6   2.6501411308625041E-002   5.3356721853436095     
        2021           9           7   1.8541114966408052E-002   4.4586475830745078     
        2021           9           8   1.2015423203674148E-002  0.47355990305218415     
        2021           9           9   6.7308179450935365E-003  0.14286299741256037     
        2021           9          10   4.2592786808435076E-002   6.0105936395019954     
        2021           9          11  0.10559383231612929        8.2142982806759566     
        2021           9          12  0.12094531915564596       -1.8051229289954898     
        2021           9          13   2.0908227549105332E-002 -0.13089544470400521     
        2021           9          14   1.8489905846106790E-002  0.11446593939525199     
        2021           9          15   7.1437295722261290E-003 -0.14000941042351445     
        2021           9          16   1.6289906750452849E-002  -4.3022325819806353     
        2021           9          17  -2.5371288358749571E-002  -4.6139756274767985     
        2021           9          18   8.6041509441660054E-003  -1.5724573445628155E-002
        2021           9          19   1.6707356558770710E-003   4.5990179008896535E-002
        2021           9          20  -8.4173737539658296E-003  -4.4872417335367052     
        2021           9          21  0.11837789370501348       -2.1226627455991967     
        2021           9          22  0.31942880689787206       -1.4709533199914266     
        2021           9          23  0.15457333554407784        1.9554678987257295     
        2021           9          24   3.4563840241993687E-002  0.57107013019178676     
        2021           9          25   1.2875754251048905E-002  -9.4173657499271479E-002
        2021           9          26   1.3985972321742148E-002  -4.3128218758777134E-002
        2021           9          27   2.7397815765626714E-002  -1.1881567105788304     
        2021           9          28   1.6840012101156168E-002  0.29929344621990156     
        2021           9          29  0.15926163421539513       -2.0702233987712781     
        2021           9          30  0.34447085306762187       -10.974042528966372     
        2021          10           1  0.36726365286974527        3.1494274750177662     
        2021          10           2  0.30760640757107854        1.5696118297654120     
        2021          10           3  0.13871841758856326        1.0691827399227740     
        2021          10           4  0.29928031833038260        4.3008533089180068     
        2021          10           5  0.15217248588727147        7.8929207094804683     
        2021          10           6  0.10962711393163617        11.038551273107860     
        2021          10           7  0.18794432509694864        3.9794592217895914     
        2021          10           8  0.24327258423934112        5.9460521732429855E-002
        2021          10           9  0.26154099728667546       -1.2283343187975777     
        2021          10          10  0.19561276624493779       0.47597371061728400     
        2021          10          11   6.3608787740049952E-002  0.40050987951922051     
        2021          10          12   2.0347658564660830E-002 -0.18044610541341771     
        2021          10          13   1.3815699265148031E-002  -5.5478503241389580E-002
        2021          10          14   6.8675549082150400E-002  0.25800772526769339     
        2021          10          15  0.11765679990572467       -8.0687772499309654E-002
        2021          10          16  0.15356029116194017      -0.62454265894413241     
        2021          10          17   5.5110005939445476E-002  -6.5440217268553065     
        2021          10          18   6.7541441907159758E-002 -0.24735545634228179     
        2021          10          19   7.1722778555367253E-002   1.0513240998816316     
        2021          10          20   3.6948658553163892E-002   1.1626693747618624     
        2021          10          21  0.10215549097026339      -0.76283885856767153     
        2021          10          22   4.2097246631939603E-002  -1.3534738694080066     
        2021          10          23   5.8344529839073914E-002  0.23806853325352664     
        2021          10          24   2.3260009735330978E-002  0.27571560689124341     
        2021          10          25   5.3658664096867658E-003   4.4679374082254725E-002
        2021          10          26   3.8103522971778866E-016   1.5051999698920875E-013
        2021          10          27   4.0697679135454442E-058   1.6076190384477181E-055
        2021          10          28   4.0678709165879938E-100   1.6070234894849230E-097
        2021          10          29   3.4647375354681855E-142   1.3688353770576547E-139
        2021          10          30   3.0184830704436498E-184   1.1924363060788220E-181
        2021          10          31   3.1659951601689246E-226   1.2505809433940761E-223
        2021          11           1   3.7185092330763056E-268   1.4687711344051539E-265
        2021          11           2   4.4148822243401106E-310   1.7438186203843345E-307
        2021          11           3   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11           4   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11           5   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11           6   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11           7   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11           8   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11           9   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          10   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          11   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          12   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          13   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          14   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          15   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          16   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          17   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          18   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          19   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          20   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          21   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          22   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          23   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          24   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          25   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          26   7.6580175105393214E-322   1.9426661194477814E-320
        2021          11          27   7.6580175105393214E-322   1.9426661194477814E-320
