   2022      3     10   12.00      1632.00  -0.27968E+01   0.00000E+00  -0.10977E-10   0.10539E+01   0.31369E+01   0.00000E+00   0.97036E-05  -0.27955E+01  -0.47210E+01   0.68480E+01  -0.21270E+01  -0.24550E+01   0.16620E-01   0.00000E+00   0.00000E+00       0.85      92.05     0.0000  0.00   0.55335-321   0.32855-319     0.2318     0.7558     1.5527     2.4086     3.1369
   2022      3     11   12.00      1656.00  -0.64167E+01   0.00000E+00  -0.10779E-10   0.10504E+01   0.31289E+01   0.00000E+00   0.94141E-05  -0.64151E+01  -0.24108E+02   0.93227E+01   0.14785E+02  -0.24481E+01   0.17484E-01   0.00000E+00   0.00000E+00       0.85     105.72     0.0000  0.00   0.55335-321   0.32855-319     0.2308     0.7528     1.5478     2.4022     3.1289
   2022      3     12   12.00      1680.00  -0.10126E+02   0.00000E+00  -0.10582E-10   0.10471E+01   0.31210E+01   0.00000E+00   0.93057E-05  -0.10125E+02  -0.47240E+02   0.10809E+02   0.36431E+02  -0.24417E+01   0.16198E-01   0.00000E+00   0.00000E+00       0.85     114.25     0.0000  0.00   0.55335-321   0.32855-319     0.2298     0.7498     1.5430     2.3960     3.1210
   2022      3     13   12.00      1704.00  -0.12872E+02   0.00000E+00  -0.10268E-10   0.10435E+01   0.31129E+01   0.00000E+00   0.99055E-05  -0.12872E+02  -0.61246E+02   0.86641E+01   0.52582E+02  -0.24380E+01   0.14736E-01   0.00000E+00   0.00000E+00       0.85     117.92     0.0000  0.00   0.55335-321   0.32855-319     0.2286     0.7465     1.5378     2.3893     3.1129
   2022      3     14   12.00      1728.00  -0.14538E+02   0.00000E+00  -0.98711E-11   0.10397E+01   0.31047E+01   0.00000E+00   0.98891E-05  -0.14538E+02  -0.64481E+02   0.59240E+01   0.58557E+02  -0.24341E+01   0.13860E-01   0.00000E+00   0.00000E+00       0.85     118.31     0.0000  0.00   0.55335-321   0.32855-319     0.2273     0.7431     1.5324     2.3823     3.1047
   2022      3     15   12.00      1752.00  -0.15820E+02   0.00000E+00  -0.94781E-11   0.10359E+01   0.30965E+01   0.00000E+00   0.63562E-05  -0.15820E+02  -0.59980E+02  -0.63411E+00   0.60614E+02  -0.24297E+01   0.13469E-01   0.00000E+00   0.00000E+00       0.85     120.04     0.0000  0.00   0.55335-321   0.32855-319     0.2260     0.7397     1.5270     2.3754     3.0965
   2022      3     16   12.00      1776.00  -0.18778E+02   0.00000E+00  -0.93685E-11   0.10329E+01   0.30890E+01   0.00000E+00  -0.44059E-04  -0.18778E+02  -0.41658E+02  -0.11929E+01   0.42851E+02  -0.24186E+01   0.78629E-02   0.00000E+00   0.00000E+00       0.85     118.76     0.0000  0.00   0.55335-321   0.32855-319     0.2253     0.7370     1.5226     2.3698     3.0890
   2022      3     17   12.00      1800.00  -0.15115E+02   0.00000E+00  -0.95491E-11   0.10308E+01   0.30822E+01   0.00000E+00  -0.64452E-04  -0.15115E+02  -0.38703E+02   0.31168E+01   0.35586E+02  -0.24068E+01   0.14970E-01   0.00000E+00   0.00000E+00       0.85     109.89     0.0000  0.00   0.55335-321   0.32855-319     0.2250     0.7354     1.5194     2.3654     3.0822
   2022      3     18   12.00      1824.00  -0.13299E+02   0.00000E+00  -0.96756E-11   0.10287E+01   0.30754E+01   0.00000E+00  -0.68384E-04  -0.13299E+02  -0.16113E+02   0.21888E+01   0.13924E+02  -0.23987E+01   0.86501E-02   0.00000E+00   0.00000E+00       0.85     102.02     0.0000  0.00   0.55335-321   0.32855-319     0.2246     0.7337     1.5162     2.3608     3.0754
   2022      3     19   12.00      1848.00  -0.12284E+02   0.00000E+00  -0.96389E-11   0.10262E+01   0.30684E+01   0.00000E+00  -0.84383E-04  -0.12284E+02  -0.21441E+02   0.93174E+01   0.12124E+02  -0.23936E+01   0.15367E-01   0.00000E+00   0.00000E+00       0.85     109.89     0.0000  0.00   0.55335-321   0.32855-319     0.2239     0.7317     1.5126     2.3555     3.0684
   2022      3     20   12.00      1872.00  -0.13352E+02   0.00000E+00  -0.93375E-11   0.10230E+01   0.30608E+01   0.00000E+00  -0.24075E-03  -0.13352E+02  -0.31697E+02   0.75946E+01   0.24103E+02  -0.23920E+01   0.13499E-01   0.00000E+00   0.00000E+00       0.85     127.99     0.0000  0.00   0.55335-321   0.32855-319     0.2228     0.7290     1.5082     2.3492     3.0608
   2022      3     21   12.00      1896.00  -0.14883E+02   0.00000E+00  -0.92940E-11   0.10206E+01   0.30539E+01   0.00000E+00  -0.66109E-03  -0.14882E+02  -0.43331E+02   0.43205E+01   0.39010E+02  -0.23798E+01   0.11677E-01   0.00000E+00   0.00000E+00       0.85     138.96     0.0000  0.00   0.55335-321   0.32855-319     0.2223     0.7270     1.5046     2.3443     3.0539
   2022      3     22   12.00      1920.00  -0.17276E+02   0.00000E+00  -0.97346E-11   0.10197E+01   0.30482E+01   0.00000E+00  -0.80149E-03  -0.17276E+02  -0.40110E+02  -0.94330E+00   0.41054E+02  -0.23651E+01   0.65707E-02   0.00000E+00   0.00000E+00       0.85     142.44     0.0000  0.00   0.55335-321   0.32855-319     0.2226     0.7265     1.5030     2.3414     3.0482
   2022      3     23   12.00      1944.00  -0.19412E+02   0.00000E+00  -0.10217E-10   0.10189E+01   0.30427E+01   0.00000E+00  -0.13355E-02  -0.19412E+02  -0.26133E+02  -0.52760E+00   0.26660E+02  -0.23528E+01   0.43914E-02   0.00000E+00   0.00000E+00       0.85     146.09     0.0000  0.00   0.55335-321   0.32855-319     0.2229     0.7263     1.5017     2.3386     3.0427
   2022      3     24   12.00      1968.00  -0.14344E+02   0.00000E+00  -0.10734E-10   0.10184E+01   0.30374E+01   0.00000E+00  -0.13705E-02  -0.14344E+02  -0.35042E+02  -0.32328E+00   0.35365E+02  -0.23416E+01   0.74796E-02   0.00000E+00   0.00000E+00       0.85     152.83     0.0000  0.00   0.55335-321   0.32855-319     0.2232     0.7264     1.5007     2.3360     3.0374
   2022      3     25   12.00      1992.00  -0.14859E+02   0.00000E+00  -0.10979E-10   0.10171E+01   0.30316E+01   0.00000E+00  -0.31488E-03  -0.14859E+02  -0.13107E+02  -0.16471E+01   0.14754E+02  -0.23364E+01   0.27855E-02   0.00000E+00   0.00000E+00       0.85     156.50     0.0000  0.00   0.55335-321   0.32855-319     0.2231     0.7258     1.4991     2.3323     3.0316
   2022      3     26   12.00      2016.00  -0.11593E+02   0.00000E+00  -0.11035E-10   0.10155E+01   0.30255E+01   0.00000E+00  -0.59227E-04  -0.11592E+02  -0.12943E+02  -0.14775E+01   0.14421E+02  -0.23312E+01   0.34829E-02   0.00000E+00   0.00000E+00       0.85     151.77     0.0000  0.00   0.55335-321   0.32855-319     0.2226     0.7248     1.4968     2.3281     3.0255
   2022      3     27   12.00      2040.00  -0.65812E+01   0.00000E+00  -0.11046E-10   0.10138E+01   0.30195E+01   0.00000E+00  -0.19977E-05  -0.65812E+01  -0.23140E+02  -0.47377E+00   0.23614E+02  -0.23253E+01   0.86962E-02   0.00000E+00   0.00000E+00       0.85     148.17     0.0000  0.00   0.55335-321   0.32855-319     0.2222     0.7237     1.4944     2.3238     3.0195
   2022      3     28   12.00      2064.00  -0.44281E+01   0.00000E+00  -0.10664E-10   0.10109E+01   0.30126E+01   0.00000E+00   0.51206E-05  -0.44272E+01  -0.23753E+02  -0.78079E+00   0.24534E+02  -0.23283E+01   0.10629E-01   0.00000E+00   0.00000E+00       0.85     146.95     0.0000  0.00   0.55335-321   0.32855-319     0.2211     0.7215     1.4908     2.3179     3.0126
   2022      3     29   12.00      2088.00  -0.37104E+01   0.00000E+00  -0.97412E-11   0.10066E+01   0.30046E+01   0.00000E+00   0.66082E-05  -0.37104E+01  -0.23443E+02   0.31804E+01   0.20263E+02  -0.23335E+01   0.10439E-01   0.00000E+00   0.00000E+00       0.85     143.64     0.0000  0.00   0.55335-321   0.32855-319     0.2192     0.7176     1.4850     2.3099     3.0046
   2022      3     30   12.00      2112.00  -0.24208E+01   0.00000E+00  -0.89227E-11   0.10023E+01   0.29966E+01   0.00000E+00   0.75692E-05  -0.24208E+01  -0.16628E+02   0.44129E+01   0.12215E+02  -0.23337E+01   0.10236E-01   0.00000E+00   0.00000E+00       0.85     137.29     0.0000  0.00   0.55335-321   0.32855-319     0.2175     0.7137     1.4791     2.3024     2.9966
   2022      3     31   12.00      2136.00  -0.15601E+01   0.00000E+00  -0.81965E-11   0.99810E+00   0.29887E+01   0.00000E+00   0.93934E-05  -0.15601E+01  -0.13250E+02   0.36473E+01   0.96026E+01  -0.23332E+01   0.12013E-01   0.00000E+00   0.00000E+00       0.85     143.46     0.0000  0.00   0.55335-321   0.32855-319     0.2159     0.7098     1.4732     2.2950     2.9887
   2022      4      1   12.00      2160.00  -0.35411E+01   0.00000E+00  -0.77232E-11   0.99452E+00   0.29814E+01   0.00000E+00   0.95785E-05  -0.35405E+01  -0.23005E+02   0.11550E+02   0.11455E+02  -0.23259E+01   0.11644E-01   0.00000E+00   0.00000E+00       0.85     163.08     0.0000  0.00   0.55335-321   0.32855-319     0.2147     0.7065     1.4680     2.2887     2.9814
   2022      4      2   12.00      2184.00  -0.63268E+01   0.00000E+00  -0.71291E-11   0.99036E+00   0.29735E+01   0.00000E+00   0.51776E-05  -0.63268E+01  -0.32331E+02   0.11599E+02   0.20732E+02  -0.23298E+01   0.95204E-02   0.00000E+00   0.00000E+00       0.85     178.52     0.0000  0.00   0.55335-321   0.32855-319     0.2132     0.7027     1.4621     2.2814     2.9735
   2022      4      3   12.00      2208.00  -0.65427E+01   0.00000E+00  -0.64476E-11   0.98577E+00   0.29654E+01   0.00000E+00  -0.26940E-04  -0.65427E+01  -0.23974E+02   0.42874E+01   0.19687E+02  -0.23291E+01   0.76363E-02   0.00000E+00   0.00000E+00       0.85     183.59     0.0000  0.00   0.55335-321   0.32855-319     0.2115     0.6984     1.4557     2.2736     2.9654
   2022      4      4   12.00      2232.00  -0.70064E+01   0.00000E+00  -0.59240E-11   0.98156E+00   0.29575E+01   0.00000E+00  -0.13413E-03  -0.70057E+01  -0.12158E+02   0.26508E+01   0.95074E+01  -0.23256E+01   0.73747E-02   0.00000E+00   0.00000E+00       0.85     185.21     0.0000  0.00   0.55335-321   0.32855-319     0.2100     0.6944     1.4496     2.2664     2.9575
   2022      4      5   12.00      2256.00  -0.10670E+02   0.00000E+00  -0.61071E-11   0.98001E+00   0.29518E+01   0.00000E+00  -0.90131E-05  -0.10670E+02  -0.15493E+02   0.14622E+01   0.14031E+02  -0.23062E+01   0.99477E-02   0.00000E+00   0.00000E+00       0.85     193.22     0.0000  0.00   0.55335-321   0.32855-319     0.2102     0.6931     1.4467     2.2633     2.9518
   2022      4      6   12.00      2280.00  -0.16405E+02   0.00000E+00  -0.61114E-11   0.97781E+00   0.29455E+01   0.00000E+00  -0.29514E-04  -0.16405E+02  -0.23482E+02  -0.19604E+01   0.25443E+02  -0.23009E+01   0.61955E-02   0.00000E+00   0.00000E+00       0.85     201.00     0.0000  0.00   0.55335-321   0.32855-319     0.2097     0.6913     1.4434     2.2587     2.9455
   2022      4      7   12.00      2304.00  -0.19129E+02   0.00000E+00  -0.62963E-11   0.97644E+00   0.29399E+01   0.00000E+00  -0.52327E-04  -0.19129E+02  -0.33430E+02  -0.58337E+00   0.34013E+02  -0.22886E+01   0.78255E-02   0.00000E+00   0.00000E+00       0.85     205.12     0.0000  0.00   0.55335-321   0.32855-319     0.2098     0.6903     1.4411     2.2554     2.9399
   2022      4      8   12.00      2328.00  -0.17781E+02   0.00000E+00  -0.65780E-11   0.97556E+00   0.29347E+01   0.00000E+00  -0.58616E-04  -0.17779E+02  -0.28955E+02   0.24654E+01   0.26490E+02  -0.22775E+01   0.62687E-02   0.00000E+00   0.00000E+00       0.85     201.86     0.0000  0.00   0.55335-321   0.32855-319     0.2100     0.6899     1.4396     2.2527     2.9347
   2022      4      9   12.00      2352.00  -0.10565E+02   0.00000E+00  -0.66972E-11   0.97415E+00   0.29292E+01   0.00000E+00  -0.37294E-04  -0.10565E+02  -0.16113E+02  -0.55064E+01   0.21620E+02  -0.22732E+01   0.87712E-02   0.00000E+00   0.00000E+00       0.85     198.15     0.0000  0.00   0.55335-321   0.32855-319     0.2098     0.6890     1.4376     2.2489     2.9292
   2022      4     10   12.00      2376.00  -0.51782E+01   0.00000E+00  -0.63667E-11   0.97110E+00   0.29223E+01   0.00000E+00  -0.97564E-05  -0.51782E+01  -0.11088E+02  -0.51658E+01   0.16254E+02  -0.22773E+01   0.58615E-02   0.00000E+00   0.00000E+00       0.85     187.86     0.0000  0.00   0.55335-321   0.32855-319     0.2086     0.6866     1.4335     2.2428     2.9223
   2022      4     11   12.00      2400.00  -0.32964E+01   0.00000E+00  -0.58276E-11   0.96719E+00   0.29149E+01   0.00000E+00   0.67563E-05  -0.32956E+01  -0.21663E+02   0.24119E+01   0.19251E+02  -0.22807E+01   0.68247E-02   0.00000E+00   0.00000E+00       0.85     177.43     0.0000  0.00   0.55335-321   0.32855-319     0.2070     0.6832     1.4282     2.2356     2.9149
   2022      4     12   12.00      2424.00  -0.18153E+01   0.00000E+00  -0.56695E-11   0.96476E+00   0.29086E+01   0.00000E+00   0.99134E-05  -0.18148E+01  -0.20745E+02   0.15425E+01   0.19202E+02  -0.22695E+01   0.61686E-02   0.00000E+00   0.00000E+00       0.85     156.71     0.0000  0.00   0.55335-321   0.32855-319     0.2064     0.6811     1.4245     2.2308     2.9086
   2022      4     13   12.00      2448.00   0.12761E+00   0.00000E+00  -0.53394E-11   0.96151E+00   0.29017E+01   0.00000E+00   0.98913E-05   0.12761E+00  -0.21797E+02   0.57517E+01   0.16045E+02  -0.22714E+01   0.82007E-02   0.00000E+00   0.00000E+00       0.85     137.60     0.0000  0.00   0.55335-321   0.32855-319     0.2053     0.6783     1.4200     2.2247     2.9017
   2022      4     14   12.00      2472.00   0.98274E+00   0.00000E+00  -0.49072E-11   0.95772E+00   0.28943E+01   0.00000E+00   0.98297E-05   0.98252E+00  -0.25763E+02   0.85443E+01   0.17219E+02  -0.22736E+01   0.12074E-01   0.00000E+00   0.00000E+00       0.85     139.44     0.0000  0.00   0.55335-321   0.32855-319     0.2038     0.6749     1.4147     2.2178     2.8943
   2022      4     15   12.00      2496.00   0.83865E+00   0.00000E+00  -0.30534E-11   0.94599E+00   0.28806E+01   0.00000E+00   0.95043E-05   0.83849E+00  -0.32625E+02   0.55801E+01   0.27045E+02  -0.23330E+01   0.13469E-01   0.00000E+00   0.00000E+00       0.85     167.28     0.0000  0.00   0.55335-321   0.32855-319     0.1977     0.6638     1.3996     2.1988     2.8806
   2022      4     16   12.00      2520.00   0.24099E+00   0.00000E+00  -0.13871E-11   0.93238E+00   0.28652E+01   0.00000E+00   0.99746E-05   0.24099E+00  -0.34496E+02   0.29662E+01   0.31529E+02  -0.23601E+01   0.10590E-01   0.00000E+00   0.00000E+00       0.85     186.37     0.0000  0.00   0.55335-321   0.32855-319     0.1913     0.6502     1.3811     2.1782     2.8652
   2022      4     17   12.00      2544.00   0.17193E+00   0.00000E+00  -0.67925E-12   0.92251E+00   0.28528E+01   0.00000E+00   0.10026E-04   0.17193E+00  -0.27365E+02   0.99283E+00   0.26372E+02  -0.23598E+01   0.82260E-02   0.00000E+00   0.00000E+00       0.85     168.30     0.0000  0.00   0.55335-321   0.32855-319     0.1874     0.6399     1.3666     2.1639     2.8528
   2022      4     18   12.00      2568.00  -0.95111E-01   0.00000E+00  -0.33113E-12   0.91415E+00   0.28416E+01   0.00000E+00   0.10759E-04  -0.95049E-01  -0.29001E+02   0.36469E+01   0.25355E+02  -0.23593E+01   0.82186E-02   0.00000E+00   0.00000E+00       0.85     161.48     0.0000  0.00   0.55335-321   0.32855-319     0.1845     0.6313     1.3540     2.1517     2.8416
   2022      4     19   12.00      2592.00  -0.14812E+01   0.00000E+00  -0.30317E-12   0.90942E+00   0.28344E+01   0.00000E+00   0.17597E-04  -0.14812E+01  -0.38906E+02   0.64169E+01   0.32489E+02  -0.23463E+01   0.79181E-02   0.00000E+00   0.00000E+00       0.85     186.92     0.0000  0.00   0.55335-321   0.32855-319     0.1838     0.6263     1.3458     2.1449     2.8344
   2022      4     20   12.00      2616.00  -0.30976E+01   0.00000E+00  -0.42223E-12   0.90751E+00   0.28301E+01   0.00000E+00   0.22376E-04  -0.30976E+01  -0.40427E+02  -0.26927E+01   0.43119E+02  -0.23310E+01   0.61116E-02   0.00000E+00   0.00000E+00       0.85     222.85     0.0000  0.00   0.55335-321   0.32855-319     0.1846     0.6243     1.3414     2.1419     2.8301
   2022      4     21   12.00      2640.00  -0.28872E+01   0.00000E+00  -0.68385E-12   0.90870E+00   0.28283E+01   0.00000E+00   0.25022E-04  -0.28872E+01  -0.45069E+02  -0.41284E+01   0.49198E+02  -0.23054E+01   0.71466E-02   0.00000E+00   0.00000E+00       0.85     230.09     0.0000  0.00   0.55335-321   0.32855-319     0.1869     0.6256     1.3413     2.1432     2.8283
   2022      4     22   12.00      2664.00  -0.13000E+01   0.00000E+00  -0.76391E-12   0.90776E+00   0.28248E+01   0.00000E+00   0.31779E-04  -0.13000E+01  -0.49062E+02   0.38585E+01   0.45203E+02  -0.23119E+01   0.84131E-02   0.00000E+00   0.00000E+00       0.85     218.58     0.0000  0.00   0.55335-321   0.32855-319     0.1875     0.6253     1.3391     2.1403     2.8248
   2022      4     23   12.00      2688.00  -0.13035E+01   0.00000E+00  -0.69089E-12   0.90526E+00   0.28208E+01   0.00000E+00   0.39776E-04  -0.13035E+01  -0.21096E+02   0.28883E+00   0.20807E+02  -0.23248E+01   0.34661E-02   0.00000E+00   0.00000E+00       0.85     183.51     0.0000  0.00   0.55335-321   0.32855-319     0.1874     0.6234     1.3347     2.1350     2.8208
   2022      4     24   12.00      2712.00  -0.14911E+01   0.00000E+00  -0.72461E-12   0.90495E+00   0.28180E+01   0.00000E+00   0.38806E-04  -0.14911E+01  -0.48353E+01   0.13153E+01   0.35200E+01  -0.23069E+01   0.15124E-02   0.00000E+00   0.00000E+00       0.85     131.80     0.0000  0.00   0.55335-321   0.32855-319     0.1885     0.6235     1.3330     2.1334     2.8180
   2022      4     25   12.00      2736.00  -0.14610E+01   0.00000E+00  -0.87402E-12   0.90657E+00   0.28160E+01   0.00000E+00   0.36014E-04  -0.14610E+01  -0.10585E+02   0.24524E+01   0.81327E+01  -0.22861E+01   0.42819E-02   0.00000E+00   0.00000E+00       0.85     116.30     0.0000  0.00   0.55335-321   0.32855-319     0.1903     0.6257     1.3342     2.1346     2.8160
   2022      4     26   12.00      2760.00  -0.27133E+01   0.00000E+00  -0.10757E-11   0.90977E+00   0.28175E+01   0.00000E+00   0.44362E-04  -0.27133E+01  -0.95057E+01  -0.21922E+01   0.11698E+02  -0.22792E+01   0.26075E-02   0.00000E+00   0.00000E+00       0.85     164.32     0.0000  0.00   0.55335-321   0.32855-319     0.1931     0.6294     1.3375     2.1379     2.8175
   2022      4     27   12.00      2784.00  -0.13676E+01   0.00000E+00  -0.11220E-11   0.91213E+00   0.28219E+01   0.00000E+00   0.77767E-04  -0.13676E+01  -0.23414E+02  -0.65233E+01   0.29937E+02  -0.23096E+01   0.46547E-02   0.00000E+00   0.00000E+00       0.85     217.59     0.0000  0.00   0.55335-321   0.32855-319     0.1957     0.6326     1.3393     2.1392     2.8219
   2022      4     28   12.00      2808.00  -0.13726E+01   0.00000E+00  -0.96542E-12   0.91321E+00   0.28277E+01   0.00000E+00   0.10190E-03  -0.13726E+01  -0.18822E+02  -0.29327E+01   0.21755E+02  -0.23448E+01   0.35115E-02   0.00000E+00   0.00000E+00       0.85     209.89     0.0000  0.00   0.55335-321   0.32855-319     0.1983     0.6345     1.3386     2.1388     2.8277
   2022      4     29   12.00      2832.00   0.96726E+00   0.00000E+00  -0.60169E-12   0.91357E+00   0.28481E+01   0.00000E+00   0.24241E-03   0.96701E+00  -0.44222E+02   0.97214E+01   0.34501E+02  -0.25293E+01   0.10167E-01   0.00000E+00   0.00000E+00       0.85     182.09     0.0000  0.00   0.55335-321   0.32855-319     0.2022     0.6357     1.3351     2.1367     2.8481
   2022      4     30   12.00      2856.00   0.14405E+01   0.00000E+00  -0.10356E-12   0.90900E+00   0.29965E+01   0.00000E+00   0.22416E+00   0.17968E+01  -0.63367E+02   0.23465E+02   0.39903E+02  -0.42789E+01   0.12730E-01   0.00000E+00   0.00000E+00       0.82     183.62     0.0000  0.00  -0.28454-316   0.54169-316     0.2205     0.6356     1.3069     2.1144     2.9965
   2022      5      1   12.00      2880.00   0.45141E-01   0.00000E+00  -0.22952E-20   0.14051E+01   0.43366E+01   0.00000E+00   0.45141E-01   0.16853E+01  -0.73778E+02   0.73834E+01   0.66394E+02  -0.34008E+02   0.92441E-02   0.00000E+00   0.00000E+00       0.40     214.05     0.0000  0.00   0.13241-320  -0.18127-319     0.7860     1.0558     1.5441     3.0135     4.3366
   2022      5      2   12.00      2904.00  -0.75165E+00   0.00000E+00  -0.38775E-15   0.25661E+01   0.43910E+01   0.00000E+00  -0.75165E+00   0.16853E+01  -0.26964E+02   0.33756E+00   0.26627E+02  -0.51185E+02   0.39449E-02   0.00000E+00   0.00000E+00       0.40     249.74     0.0000  0.00   0.17786-320  -0.12898-318     1.6425     2.0926     3.3307     4.2403     4.3910
   2022      5      3   12.00      2928.00  -0.13138E+01   0.00000E+00  -0.82947E-13   0.38346E+01   0.44313E+01   0.00000E+00  -0.13138E+01   0.16853E+01  -0.37879E+02   0.68017E+01   0.31077E+02  -0.56915E+02   0.95595E-02   0.00000E+00   0.00000E+00       0.40     269.10     0.0000  0.00   0.49407-323   0.13784-320     3.0618     4.0797     4.2833     4.3013     4.4313
   2022      5      4   12.00      2952.00  -0.26561E+01   0.00000E+00  -0.52720E-11   0.43076E+01   0.45486E+01   0.00000E+00  -0.26561E+01   0.16853E+01  -0.34176E+02   0.12557E+02   0.21619E+02  -0.60510E+02   0.98112E-02   0.00000E+00   0.00000E+00       0.40     272.62     0.0000  0.00   0.00000E+00   0.44466-322     4.1253     4.3854     4.4055     4.4257     4.5486
   2022      5      5   12.00      2976.00  -0.20151E+01   0.00000E+00  -0.58136E-11   0.43177E+01   0.45613E+01   0.00000E+00  -0.20151E+01   0.16853E+01  -0.27336E+02   0.43093E+01   0.23026E+02  -0.62899E+02   0.78158E-02   0.00000E+00   0.00000E+00       0.40     273.61     0.0000  0.00   0.00000E+00   0.00000E+00     4.1370     4.3945     4.4147     4.4353     4.5613
   2022      5      6   12.00      3000.00  -0.87406E+00   0.00000E+00  -0.60433E-11   0.39853E+01   0.44982E+01   0.00000E+00  -0.87406E+00   0.16853E+01  -0.21167E+02   0.25339E+01   0.18634E+02  -0.60629E+02   0.77124E-02   0.22287E-06   0.90744E-03       0.40     246.27     0.0000  0.00  -0.78348E-02   0.12711E+00     3.2837     4.3027     4.3395     4.3642     4.4982
   2022      5      7   12.00      3024.00  -0.54350E-01   0.00000E+00   0.20331E+00   0.19840E+01   0.40335E+01   0.00000E+00  -0.25766E+00   0.16853E+01  -0.95653E+01   0.12340E+02  -0.51734E+01  -0.57663E+02   0.83269E-02   0.74119E-04   0.16130E-01       0.35     162.97     0.0000  0.00  -0.12032E-01   0.27219E+01     0.2935     1.3114     3.5906     3.8272     4.0335
   2022      5      8   12.00      3048.00   0.20124E+01   0.00000E+00   0.20124E+01   0.20794E+01   0.21806E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.13608E+02   0.20591E+02  -0.49036E+02  -0.47573E+02   0.96811E-02   0.77781E-03   0.79837E-01       0.18      95.06     0.0000  0.00   0.17283E+00   0.86649E+01     2.0652     2.0770     2.0860     2.0991     2.1799
   2022      5      9   12.00      3072.00   0.26908E+01   0.00000E+00   0.26908E+01   0.27458E+01   0.28258E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.12425E+02   0.19622E+02  -0.50622E+02  -0.42686E+02   0.87758E-02   0.64726E-03   0.54179E-01       0.18     113.59     0.0000  0.00   0.55620E-01   0.73634E+01     2.7342     2.7441     2.7508     2.7614     2.8251
   2022      5     10   12.00      3096.00   0.35401E+01   0.00000E+00   0.35401E+01   0.36205E+01   0.36898E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.15499E+02   0.33087E+02  -0.72680E+02  -0.48730E+02   0.81697E-02   0.60689E-03   0.37981E-01       0.18     147.05     0.0000  0.00  -0.87634E-01   0.63689E+01     3.6062     3.6201     3.6272     3.6373     3.6886
   2022      5     11   12.00      3120.00   0.42958E+01   0.00000E+00   0.42958E+01   0.43745E+01   0.44426E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.17892E+02   0.28197E+02  -0.73413E+02  -0.45769E+02   0.67189E-02   0.31028E-03   0.16989E-01       0.18     146.11     0.0000  0.00  -0.26862E-01   0.44925E+01     4.3575     4.3740     4.3831     4.3940     4.4422
   2022      5     12   12.00      3144.00   0.49533E+01   0.00000E+00   0.49533E+01   0.50806E+01   0.51544E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.25943E+02   0.30648E+02  -0.94950E+02  -0.53017E+02   0.78397E-02   0.50990E-03   0.36269E-01       0.18     170.34     0.0000  0.00  -0.46496E-01   0.62187E+01     5.0584     5.0821     5.0921     5.1037     5.1516
   2022      5     13   12.00      3168.00   0.54526E+01   0.00000E+00   0.54526E+01   0.56844E+01   0.57948E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.35818E+02   0.57201E+02  -0.15696E+03  -0.79230E+02   0.89023E-02   0.68539E-03   0.51207E-01       0.18     243.43     0.0000  0.00  -0.10304E+00   0.75048E+01     5.6425     5.6851     5.7095     5.7295     5.7888
   2022      5     14   12.00      3192.00   0.60028E+01   0.00000E+00   0.60028E+01   0.63003E+01   0.64241E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.37132E+02   0.70026E+02  -0.18460E+03  -0.90419E+02   0.74866E-02   0.42867E-03   0.28990E-01       0.17     275.14     0.0000  0.00  -0.61478E-01   0.54783E+01     6.2490     6.3068     6.3294     6.3477     6.4170
   2022      5     15   12.00      3216.00   0.65663E+01   0.00000E+00   0.65663E+01   0.68118E+01   0.69203E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.33871E+02   0.54541E+02  -0.15829E+03  -0.76394E+02   0.63504E-02   0.24431E-03   0.14056E-01       0.17     237.65     0.0000  0.00   0.57218E-01   0.36972E+01     6.7647     6.8179     6.8395     6.8527     6.9154
   2022      5     16   12.00      3240.00   0.71237E+01   0.00000E+00   0.71237E+01   0.73134E+01   0.74125E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.31780E+02   0.45136E+02  -0.14538E+03  -0.70367E+02   0.56011E-02   0.16412E-03   0.10689E-01       0.17     223.88     0.0000  0.00  -0.39198E-01   0.21987E+01     7.2724     7.3179     7.3372     7.3492     7.4099
   2022      5     17   12.00      3264.00   0.72313E+01   0.00000E+00   0.72313E+01   0.75400E+01   0.76460E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.43126E+02   0.70358E+02  -0.19629E+03  -0.89216E+02   0.87217E-02   0.54522E-03   0.38673E-01       0.17     266.68     0.0000  0.00  -0.24831E+00   0.33817E+01     7.4911     7.5478     7.5680     7.5832     7.6382
   2022      5     18   12.00      3288.00   0.78895E+01   0.00000E+00   0.78895E+01   0.81791E+01   0.82984E+01   0.00000E+00   0.00000E+00   0.16853E+01   0.27755E+02   0.62864E+02  -0.18375E+03  -0.99305E+02   0.62992E-02   0.16280E-03   0.13946E-01       0.17     311.95     0.0000  0.00  -0.11285E+00   0.25270E+01     8.1234     8.1893     8.2099     8.2247     8.2949
