 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, days
 Col. [6...] - Depth1, Var1, Depth2, Var2, ..., DepthN, VarN
   2021      7      2   12.00       1.0000      0.00   16.3942      1.00   12.3127      3.00    6.2045      5.00    4.8989     10.00 -999.0000
   2021      7      3   12.00       2.0000      0.00   14.5855      1.00   12.3727      3.00    6.2379      5.00    4.9003     10.00 -999.0000
   2021      7      4   12.00       3.0000      0.00   12.5177      1.00   12.4084      3.00    6.2712      5.00    4.9020     10.00 -999.0000
   2021      7      5   12.00       4.0000      0.00   11.7915      1.00   12.4115      3.00    6.3043      5.00    4.9039     10.00 -999.0000
   2021      7      6   12.00       5.0000      0.00   12.4311      1.00   12.3836      3.00    6.3371      5.00    4.9060     10.00 -999.0000
   2021      7      7   12.00       6.0000      0.00   13.2228      1.00   12.3340      3.00    6.3694      5.00    4.9084     10.00 -999.0000
   2021      7      8   12.00       7.0000      0.00   12.2767      1.00   12.2744      3.00    6.4012      5.00    4.9110     10.00 -999.0000
   2021      7      9   12.00       8.0000      0.00   11.6905      1.00   12.2071      3.00    6.4325      5.00    4.9138     10.00 -999.0000
   2021      7     10   12.00       9.0000      0.00   11.9315      1.00   12.1312      3.00    6.4631      5.00    4.9169     10.00 -999.0000
   2021      7     11   12.00      10.0000      0.00   12.4627      1.00   12.0498      3.00    6.4931      5.00    4.9201     10.00 -999.0000
   2021      7     12   12.00      11.0000      0.00   13.9880      1.00   11.9692      3.00    6.5224      5.00    4.9236     10.00 -999.0000
   2021      7     13   12.00      12.0000      0.00   15.9320      1.00   11.8988      3.00    6.5510      5.00    4.9273     10.00 -999.0000
   2021      7     14   12.00      13.0000      0.00   16.8318      1.00   11.8498      3.00    6.5790      5.00    4.9311     10.00 -999.0000
   2021      7     15   12.00      14.0000      0.00   17.1843      1.00   11.8265      3.00    6.6064      5.00    4.9352     10.00 -999.0000
   2021      7     16   12.00      15.0000      0.00   17.6617      1.00   11.8267      3.00    6.6334      5.00    4.9394     10.00 -999.0000
   2021      7     17   12.00      16.0000      0.00   17.7505      1.00   11.8470      3.00    6.6600      5.00    4.9439     10.00 -999.0000
   2021      7     18   12.00      17.0000      0.00   18.8658      1.00   11.8837      3.00    6.6864      5.00    4.9485     10.00 -999.0000
   2021      7     19   12.00      18.0000      0.00   19.6148      1.00   11.9368      3.00    6.7125      5.00    4.9533     10.00 -999.0000
   2021      7     20   12.00      19.0000      0.00   17.3217      1.00   12.0068      3.00    6.7386      5.00    4.9582     10.00 -999.0000
   2021      7     21   12.00      20.0000      0.00   16.0097      1.00   12.0804      3.00    6.7646      5.00    4.9633     10.00 -999.0000
   2021      7     22   12.00      21.0000      0.00   15.0864      1.00   12.1439      3.00    6.7905      5.00    4.9686     10.00 -999.0000
   2021      7     23   12.00      22.0000      0.00   14.2856      1.00   12.1911      3.00    6.8164      5.00    4.9740     10.00 -999.0000
   2021      7     24   12.00      23.0000      0.00   14.4600      1.00   12.2197      3.00    6.8422      5.00    4.9796     10.00 -999.0000
   2021      7     25   12.00      24.0000      0.00   14.8037      1.00   12.2331      3.00    6.8678      5.00    4.9853     10.00 -999.0000
   2021      7     26   12.00      25.0000      0.00   14.5581      1.00   12.2372      3.00    6.8931      5.00    4.9911     10.00 -999.0000
   2021      7     27   12.00      26.0000      0.00   13.6221      1.00   12.2343      3.00    6.9182      5.00    4.9971     10.00 -999.0000
   2021      7     28   12.00      27.0000      0.00   12.8279      1.00   12.2221      3.00    6.9430      5.00    5.0032     10.00 -999.0000
   2021      7     29   12.00      28.0000      0.00   12.5474      1.00   12.1977      3.00    6.9675      5.00    5.0095     10.00 -999.0000
   2021      7     30   12.00      29.0000      0.00   12.7792      1.00   12.1618      3.00    6.9916      5.00    5.0159     10.00 -999.0000
   2021      7     31   12.00      30.0000      0.00   12.9570      1.00   12.1182      3.00    7.0152      5.00    5.0224     10.00 -999.0000
   2021      8      1   12.00      31.0000      0.00   13.9473      1.00   12.0715      3.00    7.0384      5.00    5.0291     10.00 -999.0000
   2021      8      2   12.00      32.0000      0.00   16.4084      1.00   12.0287      3.00    7.0611      5.00    5.0358     10.00 -999.0000
   2021      8      3   12.00      33.0000      0.00   18.6332      1.00   12.0028      3.00    7.0834      5.00    5.0427     10.00 -999.0000
   2021      8      4   12.00      34.0000      0.00   19.5346      1.00   12.0061      3.00    7.1053      5.00    5.0497     10.00 -999.0000
   2021      8      5   12.00      35.0000      0.00   17.4291      1.00   12.0403      3.00    7.1270      5.00    5.0568     10.00 -999.0000
   2021      8      6   12.00      36.0000      0.00   15.9961      1.00   12.0905      3.00    7.1486      5.00    5.0640     10.00 -999.0000
   2021      8      7   12.00      37.0000      0.00   15.9391      1.00   12.1401      3.00    7.1701      5.00    5.0713     10.00 -999.0000
   2021      8      8   12.00      38.0000      0.00   15.5389      1.00   12.1842      3.00    7.1916      5.00    5.0786     10.00 -999.0000
   2021      8      9   12.00      39.0000      0.00   16.4150      1.00   12.2210      3.00    7.2129      5.00    5.0861     10.00 -999.0000
   2021      8     10   12.00      40.0000      0.00   16.0969      1.00   12.2546      3.00    7.2342      5.00    5.0937     10.00 -999.0000
   2021      8     11   12.00      41.0000      0.00   15.6216      1.00   12.2866      3.00    7.2554      5.00    5.1014     10.00 -999.0000
   2021      8     12   12.00      42.0000      0.00   14.7439      1.00   12.3138      3.00    7.2765      5.00    5.1091     10.00 -999.0000
   2021      8     13   12.00      43.0000      0.00   13.5907      1.00   12.3325      3.00    7.2974      5.00    5.1169     10.00 -999.0000
   2021      8     14   12.00      44.0000      0.00   12.6161      1.00   12.3371      3.00    7.3183      5.00    5.1249     10.00 -999.0000
   2021      8     15   12.00      45.0000      0.00   11.9370      1.00   12.3243      3.00    7.3389      5.00    5.1328     10.00 -999.0000
   2021      8     16   12.00      46.0000      0.00   11.1927      1.00   12.2934      3.00    7.3592      5.00    5.1409     10.00 -999.0000
   2021      8     17   12.00      47.0000      0.00   11.2639      1.00   12.2450      3.00    7.3792      5.00    5.1491     10.00 -999.0000
   2021      8     18   12.00      48.0000      0.00   11.4982      1.00   12.1826      3.00    7.3988      5.00    5.1573     10.00 -999.0000
   2021      8     19   12.00      49.0000      0.00   11.5572      1.00   12.1123      3.00    7.4179      5.00    5.1655     10.00 -999.0000
   2021      8     20   12.00      50.0000      0.00   11.7718      1.00   12.0384      3.00    7.4365      5.00    5.1739     10.00 -999.0000
   2021      8     21   12.00      51.0000      0.00   12.6685      1.00   11.9650      3.00    7.4545      5.00    5.1823     10.00 -999.0000
   2021      8     22   12.00      52.0000      0.00   12.6374      1.00   11.8972      3.00    7.4721      5.00    5.1908     10.00 -999.0000
   2021      8     23   12.00      53.0000      0.00   13.0374      1.00   11.8371      3.00    7.4891      5.00    5.1993     10.00 -999.0000
