 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000   -0.00000  0.1260E-11  0.5717E-10  0.3142E-13  0.1000E-09  0.2072-118  0.8164E+16
   -0.068746    0.12455  0.8867E-12  0.2550E-09  0.2272E-13  0.1000E-09  0.1941-118  0.7878E+16
   -0.137492    0.24893  0.8104E-12  0.5972E-09  0.2592E-13  0.1000E-09  0.1748-118  0.7574E+16
   -0.206239    0.37281  0.7933E-12  0.1105E-08  0.3577E-13  0.1000E-09  0.1518-118  0.7253E+16
   -0.274987    0.49583  0.7834E-12  0.1841E-08  0.5247E-13  0.1000E-09  0.1286-118  0.6916E+16
   -0.343735    0.61756  0.7746E-12  0.2912E-08  0.7801E-13  0.1000E-09  0.1073-118  0.6562E+16
   -0.412483    0.73753  0.7670E-12  0.4480E-08  0.1159E-12  0.1000E-09  0.8871-119  0.6192E+16
   -0.481232    0.85518  0.7613E-12  0.6786E-08  0.1714E-12  0.1503E-09  0.7287-119  0.5804E+16
   -0.549982    0.96986  0.7577E-12  0.1018E-07  0.2524E-12  0.2379E-09  0.5951-119  0.5399E+16
   -0.618732    1.08081  0.7559E-12  0.1518E-07  0.3701E-12  0.3783E-09  0.4828-119  0.4979E+16
   -0.687482    1.18723  0.7551E-12  0.2251E-07  0.5406E-12  0.6042E-09  0.3887-119  0.4554E+16
   -0.756233    1.28840  0.7547E-12  0.3325E-07  0.7868E-12  0.9719E-09  0.3102-119  0.4120E+16
   -0.824984    1.38348  0.7543E-12  0.4893E-07  0.1141E-11  0.1581E-08  0.2450-119  0.3673E+16
   -0.893735    1.47140  0.7533E-12  0.7172E-07  0.1649E-11  0.2612E-08  0.1910-119  0.3213E+16
   -0.962487    1.55103  0.7509E-12  0.1047E-06  0.2374E-11  0.4403E-08  0.1464-119  0.2744E+16
   -1.031238    1.62125  0.7467E-12  0.1521E-06  0.3402E-11  0.7642E-08  0.1094-119  0.2266E+16
   -1.099990    1.68090  0.7426E-12  0.2197E-06  0.4849E-11  0.1387E-07  0.7870-120  0.1779E+16
   -1.168742    1.72890  0.7399E-12  0.3145E-06  0.6854E-11  0.2717E-07  0.5287-120  0.1284E+16
   -1.237495    1.76420  0.7386E-12  0.4423E-06  0.9537E-11  0.6221E-07  0.3094-120  0.7806E+15
   -1.306247    1.78595  0.7381E-12  0.5900E-06  0.1265E-10  0.2284E-06  0.1257-120  0.2828E+15
   -1.374999    1.79388  0.7380E-12  0.5906E-06  0.1267E-10  0.5428E-03  0.2248-122  0.1026E+12
   -1.443751    1.79388  0.7380E-12  0.5907E-06  0.1267E-10  0.8698E-02  0.2071-122  0.2989E+09
   -1.512503    1.79388  0.7380E-12  0.5907E-06  0.1267E-10  0.8478E-02  0.2032-122 -0.5715E+10
   -1.581256    1.79388  0.7380E-12  0.5908E-06  0.1267E-10  0.8439E-02  0.1998-122 -0.1179E+11
   -1.650008    1.79388  0.7380E-12  0.5909E-06  0.1267E-10  0.8426E-02  0.1955-122 -0.1793E+11
   -1.718759    1.79388  0.7380E-12  0.5910E-06  0.1268E-10  0.8420E-02  0.1921-122 -0.2382E+11
   -1.787511    1.79388  0.7380E-12  0.5911E-06  0.1268E-10  0.8419E-02  0.1878-122 -0.2465E+11
   -1.856263    1.79388  0.7380E-12  0.5911E-06  0.1268E-10  0.8419E-02  0.1844-122 -0.2493E+11
   -1.925014    1.79388  0.7380E-12  0.5912E-06  0.1268E-10  0.8418E-02  0.1804-122 -0.2459E+11
   -1.993765    1.79388  0.7380E-12  0.5912E-06  0.1269E-10  0.8418E-02  0.1773-122 -0.2474E+11
   -2.062516    1.79388  0.7380E-12  0.5913E-06  0.1269E-10  0.8416E-02  0.1736-122 -0.2659E+11
   -2.131266    1.79388  0.7380E-12  0.5913E-06  0.1269E-10  0.8414E-02  0.1708-122 -0.2813E+11
   -2.200016    1.79388  0.7380E-12  0.5913E-06  0.1270E-10  0.8412E-02  0.1673-122 -0.2944E+11
   -2.268766    1.79388  0.7380E-12  0.5913E-06  0.1270E-10  0.8411E-02  0.1647-122 -0.2786E+11
   -2.337515    1.79387  0.7380E-12  0.5913E-06  0.1270E-10  0.8412E-02  0.1617-122 -0.2380E+11
   -2.406263    1.79387  0.7380E-12  0.5912E-06  0.1270E-10  0.8420E-02  0.1595-122 -0.1640E+11
   -2.475011    1.79387  0.7380E-12  0.5912E-06  0.1271E-10  0.8517E-02  0.1574-122 -0.3240E+10
   -2.543759    1.79387  0.7380E-12  0.5910E-06  0.1272E-10  0.8782E-07  0.1563-122  0.7403E+15
   -2.612506    1.81478  0.7379E-12  0.2853E-06  0.4034E-10  0.7112E-07  0.3374-124  0.2888E+16
   -2.681252    1.89845  0.7379E-12  0.6043E-07  0.1065E-09  0.4932E-07  0.4485-126  0.1085E+17
   -2.749998    2.24957  0.7379E-12  0.0000E+00  0.0000E+00  0.0000E+00  0.4987-126  0.0000E+00
