 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000   -0.00000  0.1269E-11  0.5720E-10  0.3142E-13  0.1000E-09  0.5271-132  0.8031E+16
   -0.068746    0.12249  0.8977E-12  0.2550E-09  0.2252E-13  0.1000E-09  0.4754-132  0.7755E+16
   -0.137492    0.24483  0.8127E-12  0.5952E-09  0.2525E-13  0.1000E-09  0.4083-132  0.7454E+16
   -0.206239    0.36657  0.7934E-12  0.1095E-08  0.3423E-13  0.1000E-09  0.3423-132  0.7131E+16
   -0.274987    0.48724  0.7833E-12  0.1811E-08  0.4948E-13  0.1000E-09  0.2844-132  0.6788E+16
   -0.343735    0.60636  0.7745E-12  0.2838E-08  0.7261E-13  0.1000E-09  0.2356-132  0.6428E+16
   -0.412483    0.72339  0.7670E-12  0.4322E-08  0.1066E-12  0.1000E-09  0.1948-132  0.6051E+16
   -0.481233    0.83777  0.7613E-12  0.6473E-08  0.1558E-12  0.1402E-09  0.1605-132  0.5657E+16
   -0.549982    0.94881  0.7577E-12  0.9599E-08  0.2267E-12  0.2198E-09  0.1314-132  0.5249E+16
   -0.618732    1.05580  0.7559E-12  0.1414E-07  0.3286E-12  0.3464E-09  0.1068-132  0.4828E+16
   -0.687482    1.15797  0.7551E-12  0.2072E-07  0.4745E-12  0.5482E-09  0.8609-133  0.4406E+16
   -0.756233    1.25469  0.7547E-12  0.3025E-07  0.6828E-12  0.8736E-09  0.6875-133  0.3978E+16
   -0.824984    1.34521  0.7542E-12  0.4399E-07  0.9793E-12  0.1407E-08  0.5434-133  0.3543E+16
   -0.893735    1.42863  0.7530E-12  0.6375E-07  0.1400E-11  0.2297E-08  0.4242-133  0.3101E+16
   -0.962487    1.50405  0.7503E-12  0.9202E-07  0.1993E-11  0.3822E-08  0.3258-133  0.2654E+16
   -1.031239    1.57055  0.7462E-12  0.1323E-06  0.2827E-11  0.6530E-08  0.2446-133  0.2203E+16
   -1.099991    1.62724  0.7424E-12  0.1891E-06  0.3990E-11  0.1161E-07  0.1772-133  0.1750E+16
   -1.168743    1.67329  0.7400E-12  0.2683E-06  0.5592E-11  0.2203E-07  0.1207-133  0.1292E+16
   -1.237495    1.70792  0.7387E-12  0.3755E-06  0.7742E-11  0.4747E-07  0.7275-134  0.8305E+15
   -1.306247    1.73047  0.7382E-12  0.5076E-06  0.1039E-10  0.1431E-06  0.3207-134  0.3703E+15
   -1.374999    1.74060  0.7380E-12  0.5335E-06  0.1094E-10  0.8106E-05  0.1263-135  0.1009E+14
   -1.443752    1.74088  0.7380E-12  0.5336E-06  0.1094E-10  0.8427E-02  0.4422-136  0.1201E+10
   -1.512504    1.74088  0.7380E-12  0.5336E-06  0.1094E-10  0.8025E-02  0.4337-136 -0.4604E+10
   -1.581256    1.74088  0.7380E-12  0.5337E-06  0.1094E-10  0.7977E-02  0.4260-136 -0.1054E+11
   -1.650008    1.74087  0.7380E-12  0.5338E-06  0.1094E-10  0.7963E-02  0.4164-136 -0.1653E+11
   -1.718760    1.74087  0.7380E-12  0.5339E-06  0.1095E-10  0.7958E-02  0.4086-136 -0.2229E+11
   -1.787512    1.74087  0.7380E-12  0.5339E-06  0.1095E-10  0.7956E-02  0.3989-136 -0.2303E+11
   -1.856263    1.74087  0.7380E-12  0.5340E-06  0.1095E-10  0.7956E-02  0.3913-136 -0.2323E+11
   -1.925014    1.74087  0.7380E-12  0.5340E-06  0.1095E-10  0.7956E-02  0.3823-136 -0.2280E+11
   -1.993765    1.74087  0.7380E-12  0.5341E-06  0.1096E-10  0.7956E-02  0.3753-136 -0.2286E+11
   -2.062516    1.74087  0.7380E-12  0.5341E-06  0.1096E-10  0.7954E-02  0.3670-136 -0.2455E+11
   -2.131266    1.74087  0.7380E-12  0.5341E-06  0.1096E-10  0.7952E-02  0.3606-136 -0.2593E+11
   -2.200016    1.74087  0.7380E-12  0.5341E-06  0.1096E-10  0.7950E-02  0.3529-136 -0.2704E+11
   -2.268766    1.74087  0.7380E-12  0.5341E-06  0.1096E-10  0.7950E-02  0.3469-136 -0.2523E+11
   -2.337515    1.74087  0.7380E-12  0.5341E-06  0.1097E-10  0.7952E-02  0.3402-136 -0.2085E+11
   -2.406264    1.74087  0.7380E-12  0.5341E-06  0.1097E-10  0.7964E-02  0.3353-136 -0.1304E+11
   -2.475012    1.74087  0.7380E-12  0.5340E-06  0.1097E-10  0.8094E-02  0.3306-136  0.6648E+09
   -2.543759    1.74087  0.7380E-12  0.5339E-06  0.1098E-10  0.5539E-07  0.3282-136  0.1011E+16
   -2.612506    1.76877  0.7380E-12  0.2559E-06  0.3420E-10  0.5393E-07  0.6514-138  0.3228E+16
   -2.681253    1.86041  0.7380E-12  0.5275E-07  0.9004E-10  0.4036E-07  0.8292-140  0.1122E+17
   -2.749999    2.21685  0.7380E-12  0.0000E+00  0.0000E+00  0.0000E+00  0.9243-140  0.0000E+00
