 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000    0.000  0.0000E+00  999.868  0.1788E-89 -0.3385E-10  0.1998E-13 -0.1477E-13  0.9482-184  0.0000E+00  0.3492E-13  0.1000E-09
   -0.250000    0.793  0.0000E+00  999.916  0.1385E-91  0.5899E-09  0.1432E-13 -0.1060E-13  0.3613-187  0.0000E+00  0.1780E-13  0.1062E-09
   -0.500000    1.345  0.0000E+00  999.943  0.1702E-93  0.2200E-08  0.3608E-13 -0.2671E-13  0.2137-189  0.0000E+00  0.3545E-13  0.3193E-09
   -0.750000    1.736  0.0000E+00  999.958  0.4072E-95  0.3094E-08  0.4896E-13  0.1975E-12  0.3516-192  0.0000E+00 -0.1842E-12  0.5926E-04
   -1.000000    2.104  0.0000E+00  999.970  0.2458E-95  0.2737E-08  0.4597E-13 -0.3404E-13  0.2992-192  0.0000E+00  0.4598E-13  0.1320E-08
   -1.250000    2.579  0.0000E+00  999.983  0.1431E-97  0.1085E-08  0.4649E-13 -0.3442E-13  0.6305-198  0.0000E+00  0.7188E-13  0.1365E-09
   -1.500000    3.273  0.0000E+00  999.995  0.5783-100  0.4407E-08  0.4206E-12 -0.3113E-12  0.2560-203  0.0000E+00  0.7321E-12  0.2441E-08
   -1.750000    3.967  0.0000E+00 1000.000  0.3555-103  0.2107E-07  0.2477E-11  0.2081E-11  0.2287-207  0.0000E+00  0.3580E-12  0.5429E-04
   -2.000000    4.013  0.0000E+00 1000.000  0.1075-104  0.2282E-07  0.2775E-11  0.4056E-11  0.1451-209  0.0000E+00 -0.1325E-11  0.8420E-04
   -2.250000    4.015  0.0000E+00 1000.000  0.3938-105  0.2349E-07  0.3188E-11  0.4336E-11  0.3335-210  0.0000E+00 -0.1193E-11  0.7590E-04
   -2.500000    4.018  0.0000E+00 1000.000  0.9099-106  0.2310E-07  0.4260E-11  0.4734E-11  0.3017-211  0.0000E+00 -0.5182E-12  0.4545E-04
   -2.750000    4.056  0.0000E+00 1000.000  0.8640-107  0.1429E-07  0.2485E-10  0.8510E-11  0.2691-216  0.0000E+00  0.1632E-10  0.1793E-05
