 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000   -0.00000  0.1303E-08  0.1219E-13  0.7604E-17  0.1000E-09  0.1432-120  0.1079E+15
   -0.068746    0.00163  0.1122E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1348-120  0.1038E+15
   -0.137492    0.00319  0.1217E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1204-120  0.9981E+14
   -0.206239    0.00469  0.9571E-10  0.1219E-13  0.7604E-17  0.1000E-09  0.1036-120  0.9692E+14
   -0.274986    0.00615  0.1032E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.8721-121  0.9515E+14
   -0.343734    0.00758  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.7253-121  0.9461E+14
   -0.412482    0.00900  0.1018E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.5993-121  0.9540E+14
   -0.481231    0.01043  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4928-121  0.9760E+14
   -0.549981    0.01190  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4032-121  0.1013E+15
   -0.618731    0.01343  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3281-121  0.1066E+15
   -0.687481    0.01503  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2653-121  0.1132E+15
   -0.756231    0.01674  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2131-121  0.1214E+15
   -0.824982    0.01857  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1700-121  0.1314E+15
   -0.893733    0.02055  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1347-121  0.1433E+15
   -0.962485    0.02271  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1060-121  0.1570E+15
   -1.031236    0.02508  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.8289-122  0.1726E+15
   -1.099988    0.02769  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.6437-122  0.1901E+15
   -1.168740    0.03056  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4962-122  0.2093E+15
   -1.237492    0.03373  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3793-122  0.2303E+15
   -1.306244    0.03722  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2871-122  0.2530E+15
   -1.374996    0.04106  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2146-122  0.2798E+15
   -1.443748    0.04530  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1573-122  0.3088E+15
   -1.512500    0.04999  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1118-122  0.3391E+15
   -1.581252    0.05515  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.7492-123  0.3706E+15
   -1.650004    0.06080  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4413-123  0.4032E+15
   -1.718756    0.06695  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1701-123  0.4381E+15
   -1.787507    0.07365  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1152-124  0.5102E+15
   -1.856259    0.08147  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.7185-126  0.5952E+15
   -1.925010    0.09061  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4092-127  0.6990E+15
   -1.993761    0.10137  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2539-128  0.8112E+15
   -2.062511    0.11390  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2047-129  0.1080E+16
   -2.131261    0.13064  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1544-130  0.1411E+16
   -2.200011    0.15265  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1082-131  0.1790E+16
   -2.268761    0.18076  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.5180-133  0.2404E+16
   -2.337510    0.21886  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2030-134  0.3253E+16
   -2.406258    0.27107  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.6783-136  0.4410E+16
   -2.475006    0.34313  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1886-137  0.6093E+16
   -2.543754    0.44524  0.1013E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4367-139  0.8644E+16
   -2.612500    0.59572  0.1013E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.7486-141  0.1361E+17
   -2.681247    0.84804  0.1013E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.8295-143  0.2870E+17
   -2.749992    1.46659  0.1013E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.9347-143  0.0000E+00
