 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000   -0.00000  0.1300E-08  0.1219E-13  0.7603E-17  0.1000E-09  0.4535-141  0.1130E+15
   -0.068746    0.00171  0.1307E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.4012-141  0.1100E+15
   -0.137492    0.00336  0.1182E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.3585-141  0.1070E+15
   -0.206239    0.00497  0.9707E-10  0.1219E-13  0.7603E-17  0.1000E-09  0.3140-141  0.1050E+15
   -0.274986    0.00655  0.1029E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2687-141  0.1040E+15
   -0.343734    0.00811  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2260-141  0.1043E+15
   -0.412483    0.00968  0.1018E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1876-141  0.1059E+15
   -0.481232    0.01127  0.1017E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1544-141  0.1088E+15
   -0.549981    0.01291  0.1017E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1263-141  0.1133E+15
   -0.618731    0.01461  0.1017E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1026-141  0.1192E+15
   -0.687482    0.01641  0.1017E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.8291-142  0.1266E+15
   -0.756232    0.01832  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.6656-142  0.1355E+15
   -0.824983    0.02036  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.5309-142  0.1461E+15
   -0.893734    0.02257  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.4207-142  0.1583E+15
   -0.962486    0.02496  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.3312-142  0.1723E+15
   -1.031238    0.02756  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2589-142  0.1880E+15
   -1.099989    0.03040  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2011-142  0.2054E+15
   -1.168741    0.03351  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1550-142  0.2245E+15
   -1.237493    0.03691  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1185-142  0.2452E+15
   -1.306246    0.04063  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.8967-143  0.2674E+15
   -1.374998    0.04469  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.6700-143  0.2935E+15
   -1.443750    0.04915  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.4911-143  0.3218E+15
   -1.512502    0.05404  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.3489-143  0.3512E+15
   -1.581254    0.05939  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2339-143  0.3816E+15
   -1.650006    0.06521  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1378-143  0.4130E+15
   -1.718758    0.07152  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.5313-144  0.4471E+15
   -1.787510    0.07837  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.3599-145  0.5296E+15
   -1.856261    0.08649  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2245-146  0.6268E+15
   -1.925012    0.09613  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1279-147  0.7445E+15
   -1.993763    0.10761  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.7935-149  0.8688E+15
   -2.062514    0.12105  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.6399-150  0.1123E+16
   -2.131264    0.13851  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.4828-151  0.1435E+16
   -2.200014    0.16093  0.1014E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.3386-152  0.1792E+16
   -2.268763    0.18913  0.1014E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1621-153  0.2372E+16
   -2.337512    0.22680  0.1014E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.6352-155  0.3177E+16
   -2.406261    0.27790  0.1014E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2123-156  0.4275E+16
   -2.475009    0.34787  0.1014E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.5903-158  0.5878E+16
   -2.543757    0.44647  0.1013E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1366-159  0.8322E+16
   -2.612503    0.59127  0.1013E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2247-161  0.1312E+17
   -2.681250    0.83377  0.1013E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.2790E+17
   -2.749995    1.42946  0.1013E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
