 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000   -0.00000  0.1309E-08  0.1219E-13  0.7604E-17  0.1000E-09  0.2564-127  0.1102E+15
   -0.068746    0.00167  0.1154E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2031-127  0.1060E+15
   -0.137492    0.00326  0.1204E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1695-127  0.1021E+15
   -0.206239    0.00479  0.9616E-10  0.1219E-13  0.7604E-17  0.1000E-09  0.1447-127  0.9947E+14
   -0.274986    0.00629  0.1031E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1236-127  0.9799E+14
   -0.343734    0.00776  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1045-127  0.9776E+14
   -0.412482    0.00923  0.1018E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.8733-128  0.9887E+14
   -0.481231    0.01072  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.7220-128  0.1014E+15
   -0.549981    0.01224  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.5916-128  0.1054E+15
   -0.618731    0.01383  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4810-128  0.1109E+15
   -0.687481    0.01550  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3885-128  0.1178E+15
   -0.756231    0.01727  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3117-128  0.1263E+15
   -0.824982    0.01918  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2486-128  0.1365E+15
   -0.893733    0.02124  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1969-128  0.1485E+15
   -0.962485    0.02348  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1550-128  0.1623E+15
   -1.031236    0.02593  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1212-128  0.1779E+15
   -1.099988    0.02862  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.9412-129  0.1954E+15
   -1.168740    0.03157  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.7255-129  0.2146E+15
   -1.237492    0.03482  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.5547-129  0.2355E+15
   -1.306244    0.03839  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4199-129  0.2580E+15
   -1.374996    0.04230  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3137-129  0.2846E+15
   -1.443748    0.04662  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2300-129  0.3134E+15
   -1.512500    0.05139  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1634-129  0.3435E+15
   -1.581252    0.05661  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1095-129  0.3747E+15
   -1.650004    0.06233  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.6451-130  0.4069E+15
   -1.718755    0.06854  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2487-130  0.4416E+15
   -1.787507    0.07529  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1684-131  0.5178E+15
   -1.856258    0.08323  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1050-132  0.6075E+15
   -1.925009    0.09256  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.5980-134  0.7162E+15
   -1.993760    0.10359  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3709-135  0.8317E+15
   -2.062511    0.11645  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2990-136  0.1096E+16
   -2.131261    0.13347  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2255-137  0.1422E+16
   -2.200011    0.15566  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1581-138  0.1793E+16
   -2.268760    0.18383  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.7564-140  0.2397E+16
   -2.337509    0.22185  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2963-141  0.3234E+16
   -2.406258    0.27379  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.9901-143  0.4374E+16
   -2.475006    0.34531  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2752-144  0.6035E+16
   -2.543753    0.44652  0.1013E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.6373-146  0.8557E+16
   -2.612500    0.59551  0.1013E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1092-147  0.1346E+17
   -2.681246    0.84504  0.1013E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1210-149  0.2836E+17
   -2.749992    1.45453  0.1013E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.1364-149  0.0000E+00
