 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000   -0.00000  0.1326E-08  0.1219E-13  0.7604E-17  0.1000E-09  0.5255-100  0.1034E+15
   -0.068746    0.00157  0.8420E-10  0.1219E-13  0.7604E-17  0.1000E-09  0.4674-100  0.9881E+14
   -0.137492    0.00305  0.1264E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3979-100  0.9387E+14
   -0.206239    0.00446  0.9388E-10  0.1219E-13  0.7604E-17  0.1000E-09  0.3321-100  0.8993E+14
   -0.274986    0.00581  0.1037E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2755-100  0.8699E+14
   -0.343734    0.00712  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2283-100  0.8524E+14
   -0.412483    0.00840  0.1018E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1890-100  0.8485E+14
   -0.481232    0.00967  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1559-100  0.8594E+14
   -0.549981    0.01097  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1278-100  0.8865E+14
   -0.618731    0.01230  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1041-100  0.9309E+14
   -0.687481    0.01370  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.8424-101  0.9879E+14
   -0.756232    0.01519  0.1017E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.6765-101  0.1061E+15
   -0.824983    0.01679  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.5396-101  0.1154E+15
   -0.893734    0.01853  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4275-101  0.1269E+15
   -0.962485    0.02044  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3365-101  0.1404E+15
   -1.031237    0.02256  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2631-101  0.1560E+15
   -1.099989    0.02492  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2043-101  0.1737E+15
   -1.168740    0.02754  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1575-101  0.1934E+15
   -1.237492    0.03047  0.1016E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1204-101  0.2149E+15
   -1.306245    0.03372  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.9113-102  0.2382E+15
   -1.374997    0.03733  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.6809-102  0.2657E+15
   -1.443749    0.04135  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4992-102  0.2954E+15
   -1.512501    0.04584  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3547-102  0.3265E+15
   -1.581253    0.05080  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2378-102  0.3588E+15
   -1.650005    0.05626  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1400-102  0.3921E+15
   -1.718757    0.06224  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.5400-103  0.4271E+15
   -1.787508    0.06876  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3656-104  0.4835E+15
   -1.856260    0.07616  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2280-105  0.5509E+15
   -1.925011    0.08460  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1299-106  0.6352E+15
   -1.993762    0.09436  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.8056-108  0.7321E+15
   -2.062512    0.10565  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.6495-109  0.1017E+16
   -2.131262    0.12139  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.4899-110  0.1374E+16
   -2.200012    0.14276  0.1015E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.3435-111  0.1784E+16
   -2.268762    0.17069  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1644-112  0.2438E+16
   -2.337511    0.20922  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.6441-114  0.3340E+16
   -2.406259    0.26269  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2152-115  0.4562E+16
   -2.475007    0.33708  0.1014E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.5983-117  0.6330E+16
   -2.543755    0.44304  0.1013E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.1386-118  0.8995E+16
   -2.612501    0.59966  0.1013E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2375-120  0.1415E+17
   -2.681248    0.86279  0.1013E-09  0.1219E-13  0.7604E-17  0.1000E-09  0.2632-122  0.2966E+17
   -2.749993    1.50887  0.1013E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.2966-122  0.0000E+00
