 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000   -0.00000  0.1255E-08  0.1219E-13  0.7603E-17  0.1000E-09  0.9928-155  0.1164E+15
   -0.068746    0.00176  0.1590E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.9319-155  0.1138E+15
   -0.137492    0.00347  0.1173E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.8271-155  0.1114E+15
   -0.206239    0.00514  0.9804E-10  0.1219E-13  0.7603E-17  0.1000E-09  0.7081-155  0.1100E+15
   -0.274986    0.00679  0.1027E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.5941-155  0.1097E+15
   -0.343734    0.00844  0.1017E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.4935-155  0.1105E+15
   -0.412483    0.01010  0.1018E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.4077-155  0.1126E+15
   -0.481232    0.01180  0.1017E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.3354-155  0.1160E+15
   -0.549981    0.01355  0.1017E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2746-155  0.1208E+15
   -0.618731    0.01537  0.1017E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2235-155  0.1271E+15
   -0.687481    0.01728  0.1017E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1808-155  0.1348E+15
   -0.756232    0.01931  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1452-155  0.1441E+15
   -0.824983    0.02149  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1159-155  0.1549E+15
   -0.893734    0.02382  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.9182-156  0.1674E+15
   -0.962486    0.02635  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.7228-156  0.1814E+15
   -1.031237    0.02909  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.5652-156  0.1972E+15
   -1.099989    0.03208  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.4390-156  0.2145E+15
   -1.168741    0.03532  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.3384-156  0.2334E+15
   -1.237493    0.03886  0.1016E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2588-156  0.2538E+15
   -1.306245    0.04271  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1959-156  0.2757E+15
   -1.374997    0.04689  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1464-156  0.3013E+15
   -1.443749    0.05147  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1073-156  0.3290E+15
   -1.512502    0.05648  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.7628-157  0.3578E+15
   -1.581254    0.06194  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.5114-157  0.3876E+15
   -1.650006    0.06785  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.3013-157  0.4183E+15
   -1.718757    0.07425  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.1162-157  0.4520E+15
   -1.787509    0.08118  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.7869-159  0.5395E+15
   -1.856260    0.08946  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.4899-160  0.6424E+15
   -1.925012    0.09935  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.2691-161  0.7664E+15
   -1.993762    0.11118  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.4528-163  0.8951E+15
   -2.062513    0.12504  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.1140E+16
   -2.131263    0.14277  0.1015E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.1438E+16
   -2.200013    0.16527  0.1014E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.1778E+16
   -2.268763    0.19329  0.1014E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.2335E+16
   -2.337512    0.23042  0.1014E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.3112E+16
   -2.406260    0.28051  0.1014E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.4177E+16
   -2.475008    0.34891  0.1014E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.5740E+16
   -2.543756    0.44520  0.1013E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.8136E+16
   -2.612503    0.58663  0.1013E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.1285E+17
   -2.681249    0.82360  0.1013E-09  0.1219E-13  0.7603E-17  0.1000E-09  0.0000E+00  0.2742E+17
   -2.749995    1.40540  0.1013E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
