 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000   -0.00000  0.3578E-09  0.6805E-09  0.7683E-12  0.1840E-09  0.1736-108  0.2259E+17
   -0.068746    0.35581  0.5523E-10  0.5444E-08  0.5368E-12  0.1745E-09  0.4320-109  0.1750E+17
   -0.137492    0.65934  0.6967E-10  0.1311E-07  0.5458E-12  0.2444E-09  0.1050-109  0.1218E+17
   -0.206239    0.88917  0.6896E-10  0.2280E-07  0.6233E-12  0.4375E-09  0.2497-110  0.7741E+16
   -0.274987    1.04493  0.6883E-10  0.3382E-07  0.7291E-12  0.9507E-09  0.6137-111  0.4405E+16
   -0.343735    1.13752  0.6879E-10  0.4540E-07  0.8432E-12  0.2325E-08  0.1974-111  0.2326E+16
   -0.412484    1.18772  0.6878E-10  0.5661E-07  0.9513E-12  0.7799E-08  0.5937-112  0.1022E+16
   -0.481233    1.21009  0.6878E-10  0.6234E-07  0.1008E-11  0.1791E-03  0.1345-112  0.2602E+15
   -0.549983    1.21583  0.6878E-10  0.6298E-07  0.1016E-11  0.9978E-03  0.1336-112  0.3152E+14
   -0.618733    1.21653  0.6878E-10  0.6317E-07  0.1018E-11  0.1000E-02  0.1336-112  0.9409E+13
   -0.687483    1.21674  0.6878E-10  0.6316E-07  0.1019E-11  0.9299E-03  0.1335-112  0.1926E+14
   -0.756234    1.21716  0.6878E-10  0.6279E-07  0.1015E-11  0.1958E-06  0.1335-112  0.1847E+15
   -0.824985    1.22125  0.6878E-10  0.5760E-07  0.9667E-12  0.1240E-07  0.1241-112  0.5553E+15
   -0.893736    1.23356  0.6876E-10  0.4999E-07  0.8913E-12  0.4564E-08  0.8318-113  0.1159E+16
   -0.962488    1.25942  0.6863E-10  0.4167E-07  0.8086E-12  0.2225E-08  0.5180-113  0.2028E+16
   -1.031240    1.30531  0.6811E-10  0.3325E-07  0.7304E-12  0.1280E-08  0.2464-113  0.3131E+16
   -1.099992    1.37782  0.6720E-10  0.2524E-07  0.6701E-12  0.8358E-09  0.7268-114  0.4398E+16
   -1.168744    1.48345  0.6661E-10  0.1821E-07  0.6481E-12  0.5751E-09  0.2102-114  0.6125E+16
   -1.237496    1.63890  0.6642E-10  0.1293E-07  0.7019E-12  0.4508E-09  0.5960-115  0.8278E+16
   -1.306248    1.86797  0.6636E-10  0.1053E-07  0.9185E-12  0.4523E-09  0.1656-115  0.1046E+17
   -1.375001    2.20069  0.6630E-10  0.1296E-07  0.1529E-11  0.6486E-09  0.4502-116  0.1173E+17
   -1.443753    2.67247  0.6624E-10  0.2430E-07  0.3094E-11  0.1478E-08  0.1193-116  0.1010E+17
   -1.512505    3.30386  0.6597E-10  0.5375E-07  0.6755E-11  0.8654E-08  0.2944-117  0.3711E+16
   -1.581257    4.02092  0.6513E-10  0.5513E-07  0.6928E-11  0.1640E-03  0.1381-118 -0.3463E+12
   -1.650010    4.02160  0.6513E-10  0.5572E-07  0.7023E-11  0.1638E-03  0.1206-118 -0.3521E+12
   -1.718761    4.02226  0.6513E-10  0.5621E-07  0.7127E-11  0.1649E-03  0.1045-118 -0.3544E+12
   -1.787513    4.02290  0.6513E-10  0.5661E-07  0.7242E-11  0.1650E-03  0.8953-119 -0.3592E+12
   -1.856265    4.02355  0.6513E-10  0.5692E-07  0.7369E-11  0.1641E-03  0.7589-119 -0.3657E+12
   -1.925016    4.02419  0.6513E-10  0.5713E-07  0.7511E-11  0.1625E-03  0.6307-119 -0.3747E+12
   -1.993767    4.02484  0.6513E-10  0.5725E-07  0.7669E-11  0.1602E-03  0.5109-119 -0.3854E+12
   -2.062518    4.02550  0.6513E-10  0.5728E-07  0.7850E-11  0.1569E-03  0.3953-119 -0.3973E+12
   -2.131269    4.02617  0.6513E-10  0.5720E-07  0.8070E-11  0.1525E-03  0.2986-119 -0.4119E+12
   -2.200019    4.02685  0.6513E-10  0.5701E-07  0.8345E-11  0.1466E-03  0.2212-119 -0.4328E+12
   -2.268768    4.02756  0.6513E-10  0.5667E-07  0.8701E-11  0.1383E-03  0.1613-119 -0.4648E+12
   -2.337517    4.02831  0.6513E-10  0.5613E-07  0.9190E-11  0.1256E-03  0.1150-119 -0.5227E+12
   -2.406266    4.02915  0.6513E-10  0.5523E-07  0.9957E-11  0.1026E-03  0.8099-120 -0.6596E+12
   -2.475014    4.03020  0.6513E-10  0.5366E-07  0.1129E-10  0.7328E-04  0.4944-120 -0.9575E+12
   -2.543762    4.03165  0.6513E-10  0.5090E-07  0.1383E-10  0.4823E-04  0.2772-120 -0.1545E+13
   -2.612509    4.03388  0.6513E-10  0.4571E-07  0.1952E-10  0.2406E-04  0.1428-120 -0.3401E+13
   -2.681255    4.03845  0.6513E-10  0.2333E-07  0.5728E-10  0.1709E-05  0.5799-121 -0.7645E+14
   -2.750001    4.09843  0.6513E-10  0.0000E+00  0.0000E+00  0.0000E+00  0.8602-121  0.0000E+00
