   2022      3     10   12.00      1632.00  -0.18119E+01   0.00000E+00  -0.13709E-07   0.10645E+01   0.27664E+01   0.00000E+00   0.10828E-04  -0.18119E+01  -0.19863E+02   0.18875E+02   0.98851E+00  -0.30621E+01   0.17589E-01   0.00000E+00   0.00000E+00       0.85      67.71     0.0000  0.00   0.17292-321  -0.34842-319     0.3934     1.2214     1.5574     1.8631     2.7664
   2022      3     11   12.00      1656.00  -0.46389E+01   0.00000E+00  -0.13289E-07   0.10551E+01   0.27577E+01   0.00000E+00  -0.25380E-05  -0.46389E+01  -0.50963E+02   0.30135E+02   0.20828E+02  -0.30570E+01   0.18515E-01   0.00000E+00   0.00000E+00       0.85      70.36     0.0000  0.00   0.17292-321  -0.34842-319     0.3877     1.2085     1.5458     1.8554     2.7577
   2022      3     12   12.00      1680.00  -0.75809E+01   0.00000E+00  -0.13160E-07   0.10465E+01   0.27504E+01   0.00000E+00  -0.18629E-02  -0.75809E+01  -0.76624E+02   0.33476E+02   0.43148E+02  -0.30428E+01   0.17152E-01   0.00000E+00   0.00000E+00       0.85      72.77     0.0000  0.00   0.17292-321  -0.34842-319     0.3832     1.1965     1.5348     1.8486     2.7504
   2022      3     13   12.00      1704.00  -0.93300E+01   0.00000E+00  -0.13614E-07   0.10393E+01   0.27450E+01   0.00000E+00  -0.65739E-02  -0.93298E+01  -0.95727E+02   0.33658E+02   0.62070E+02  -0.30189E+01   0.15591E-01   0.00000E+00   0.00000E+00       0.85      73.14     0.0000  0.00   0.17292-321  -0.34842-319     0.3804     1.1859     1.5244     1.8432     2.7450
   2022      3     14   12.00      1728.00  -0.93878E+01   0.00000E+00  -0.14528E-07   0.10331E+01   0.27407E+01   0.00000E+00  -0.80911E-02  -0.93878E+01  -0.11512E+03   0.38899E+02   0.76221E+02  -0.29974E+01   0.14619E-01   0.00000E+00   0.00000E+00       0.85      74.11     0.0000  0.00   0.17292-321  -0.34842-319     0.3788     1.1766     1.5147     1.8385     2.7407
   2022      3     15   12.00      1752.00  -0.88682E+01   0.00000E+00  -0.15446E-07   0.10269E+01   0.27359E+01   0.00000E+00  -0.75866E-02  -0.88682E+01  -0.12742E+03   0.41938E+02   0.85478E+02  -0.29855E+01   0.14138E-01   0.00000E+00   0.00000E+00       0.85      82.45     0.0000  0.00   0.17292-321  -0.34842-319     0.3769     1.1675     1.5052     1.8336     2.7359
   2022      3     16   12.00      1776.00  -0.12170E+02   0.00000E+00  -0.16524E-07   0.10211E+01   0.27315E+01   0.00000E+00  -0.10895E-01  -0.12170E+02  -0.83561E+02   0.23414E+02   0.60146E+02  -0.29699E+01   0.78698E-02   0.00000E+00   0.00000E+00       0.85      96.07     0.0000  0.00   0.17292-321  -0.34842-319     0.3753     1.1589     1.4961     1.8290     2.7315
   2022      3     17   12.00      1800.00  -0.79128E+01   0.00000E+00  -0.17673E-07   0.10156E+01   0.27270E+01   0.00000E+00  -0.67303E-02  -0.79128E+01  -0.11283E+03   0.55010E+02   0.57822E+02  -0.29630E+01   0.15675E-01   0.00000E+00   0.00000E+00       0.85     107.35     0.0000  0.00   0.17292-321  -0.34842-319     0.3738     1.1507     1.4873     1.8244     2.7270
   2022      3     18   12.00      1824.00  -0.78527E+01   0.00000E+00  -0.18364E-07   0.10093E+01   0.27214E+01   0.00000E+00  -0.67708E-02  -0.78526E+01  -0.55051E+02   0.29272E+02   0.25779E+02  -0.29607E+01   0.87249E-02   0.00000E+00   0.00000E+00       0.85     121.33     0.0000  0.00   0.17292-321  -0.34842-319     0.3711     1.1419     1.4783     1.8190     2.7214
   2022      3     19   12.00      1848.00  -0.69328E+01   0.00000E+00  -0.19034E-07   0.10033E+01   0.27162E+01   0.00000E+00  -0.64845E-02  -0.69328E+01  -0.82151E+02   0.55119E+02   0.27032E+02  -0.29560E+01   0.16146E-01   0.00000E+00   0.00000E+00       0.85     141.43     0.0000  0.00   0.17292-321  -0.34842-319     0.3685     1.1333     1.4696     1.8140     2.7162
   2022      3     20   12.00      1872.00  -0.78831E+01   0.00000E+00  -0.19829E-07   0.99769E+00   0.27120E+01   0.00000E+00  -0.80883E-02  -0.78831E+01  -0.85638E+02   0.46200E+02   0.39438E+02  -0.29471E+01   0.14206E-01   0.00000E+00   0.00000E+00       0.85     158.11     0.0000  0.00   0.17292-321  -0.34842-319     0.3665     1.1253     1.4613     1.8096     2.7120
   2022      3     21   12.00      1896.00  -0.88028E+01   0.00000E+00  -0.20957E-07   0.99287E+00   0.27089E+01   0.00000E+00  -0.97354E-02  -0.88028E+01  -0.95080E+02   0.38695E+02   0.56385E+02  -0.29341E+01   0.12292E-01   0.00000E+00   0.00000E+00       0.85     160.82     0.0000  0.00   0.17292-321  -0.34842-319     0.3653     1.1180     1.4536     1.8061     2.7089
   2022      3     22   12.00      1920.00  -0.12130E+02   0.00000E+00  -0.22644E-07   0.98901E+00   0.27070E+01   0.00000E+00  -0.14226E-01  -0.12130E+02  -0.64739E+02   0.16344E+02   0.48395E+02  -0.29135E+01   0.61404E-02   0.00000E+00   0.00000E+00       0.85     155.59     0.0000  0.00   0.17292-321  -0.34842-319     0.3651     1.1117     1.4465     1.8036     2.7070
   2022      3     23   12.00      1944.00  -0.13310E+02   0.00000E+00  -0.25021E-07   0.98609E+00   0.27058E+01   0.00000E+00  -0.15688E-01  -0.13310E+02  -0.47145E+02   0.12016E+02   0.35129E+02  -0.28935E+01   0.44489E-02   0.00000E+00   0.00000E+00       0.85     153.90     0.0000  0.00   0.17292-321  -0.34842-319     0.3660     1.1066     1.4401     1.8020     2.7058
   2022      3     24   12.00      1968.00  -0.87330E+01   0.00000E+00  -0.27211E-07   0.98278E+00   0.27034E+01   0.00000E+00  -0.97759E-02  -0.87330E+01  -0.68044E+02   0.21426E+02   0.46618E+02  -0.28905E+01   0.79103E-02   0.00000E+00   0.00000E+00       0.85     157.31     0.0000  0.00   0.17292-321  -0.34842-319     0.3660     1.1013     1.4338     1.7994     2.7034
   2022      3     25   12.00      1992.00  -0.10139E+02   0.00000E+00  -0.28713E-07   0.97865E+00   0.26998E+01   0.00000E+00  -0.11483E-01  -0.10139E+02  -0.21194E+02   0.47868E+01   0.16407E+02  -0.28887E+01   0.30320E-02   0.00000E+00   0.00000E+00       0.85     162.86     0.0000  0.00   0.17292-321  -0.34842-319     0.3647     1.0953     1.4273     1.7960     2.6998
   2022      3     26   12.00      2016.00  -0.77534E+01   0.00000E+00  -0.30196E-07   0.97457E+00   0.26958E+01   0.00000E+00  -0.83709E-02  -0.77534E+01  -0.14930E+02   0.28545E+01   0.12076E+02  -0.28862E+01   0.40535E-02   0.00000E+00   0.00000E+00       0.85     162.29     0.0000  0.00   0.17292-321  -0.34842-319     0.3633     1.0894     1.4209     1.7925     2.6958
   2022      3     27   12.00      2040.00  -0.48317E+01   0.00000E+00  -0.30642E-07   0.96925E+00   0.26896E+01   0.00000E+00  -0.42377E-02  -0.48317E+01  -0.23531E+02   0.57833E+01   0.17748E+02  -0.28944E+01   0.11450E-01   0.00000E+00   0.00000E+00       0.85     161.01     0.0000  0.00   0.17292-321  -0.34842-319     0.3602     1.0823     1.4140     1.7874     2.6896
   2022      3     28   12.00      2064.00  -0.37985E+01   0.00000E+00  -0.30274E-07   0.96313E+00   0.26823E+01   0.00000E+00  -0.26556E-02  -0.37985E+01  -0.21495E+02   0.15423E+01   0.19953E+02  -0.29009E+01   0.11835E-01   0.00000E+00   0.00000E+00       0.85     155.73     0.0000  0.00   0.17292-321  -0.34842-319     0.3560     1.0745     1.4067     1.7815     2.6823
   2022      3     29   12.00      2088.00  -0.34462E+01   0.00000E+00  -0.29746E-07   0.95693E+00   0.26749E+01   0.00000E+00  -0.22827E-02  -0.34462E+01  -0.22801E+02   0.55216E+01   0.17279E+02  -0.28996E+01   0.11490E-01   0.00000E+00   0.00000E+00       0.85     148.23     0.0000  0.00   0.17292-321  -0.34842-319     0.3519     1.0665     1.3993     1.7757     2.6749
   2022      3     30   12.00      2112.00  -0.19676E+01   0.00000E+00  -0.29039E-07   0.95062E+00   0.26674E+01   0.00000E+00  -0.66829E-03  -0.19676E+01  -0.17487E+02   0.60137E+01   0.11473E+02  -0.28987E+01   0.10538E-01   0.00000E+00   0.00000E+00       0.85     138.17     0.0000  0.00   0.17292-321  -0.34842-319     0.3476     1.0583     1.3919     1.7698     2.6674
   2022      3     31   12.00      2136.00  -0.63098E+00   0.00000E+00  -0.27988E-07   0.94397E+00   0.26595E+01   0.00000E+00   0.28819E-04  -0.63098E+00  -0.15313E+02  -0.82237E+00   0.16136E+02  -0.28988E+01   0.12863E-01   0.00000E+00   0.00000E+00       0.85     139.68     0.0000  0.00   0.17292-321  -0.34842-319     0.3430     1.0498     1.3844     1.7635     2.6595
   2022      4      1   12.00      2160.00  -0.24058E+01   0.00000E+00  -0.26461E-07   0.93701E+00   0.26524E+01   0.00000E+00   0.29109E-04  -0.24056E+01  -0.24738E+02   0.10166E+02   0.14572E+02  -0.29071E+01   0.12709E-01   0.00000E+00   0.00000E+00       0.85     163.88     0.0000  0.00   0.17292-321  -0.34842-319     0.3380     1.0409     1.3766     1.7571     2.6524
   2022      4      2   12.00      2184.00  -0.62063E+01   0.00000E+00  -0.25785E-07   0.93164E+00   0.26493E+01   0.00000E+00  -0.53312E-02  -0.62063E+01  -0.20888E+02   0.81184E+01   0.12770E+02  -0.28918E+01   0.59767E-02   0.00000E+00   0.00000E+00       0.85     189.30     0.0000  0.00   0.17292-321  -0.34842-319     0.3352     1.0333     1.3698     1.7535     2.6493
   2022      4      3   12.00      2208.00  -0.68047E+01   0.00000E+00  -0.27166E-07   0.92903E+00   0.26498E+01   0.00000E+00  -0.85990E-02  -0.68047E+01  -0.81379E+01   0.21441E+01   0.59938E+01  -0.28572E+01   0.40532E-02   0.00000E+00   0.00000E+00       0.85     188.55     0.0000  0.00   0.17292-321  -0.34842-319     0.3358     1.0284     1.3647     1.7532     2.6498
   2022      4      4   12.00      2232.00  -0.61972E+01   0.00000E+00  -0.28128E-07   0.92562E+00   0.26472E+01   0.00000E+00  -0.73093E-02  -0.61972E+01  -0.73962E+01   0.69112E+01   0.48504E+00  -0.28484E+01   0.91462E-02   0.00000E+00   0.00000E+00       0.85     180.77     0.0000  0.00   0.17292-321  -0.34842-319     0.3350     1.0231     1.3592     1.7510     2.6472
   2022      4      5   12.00      2256.00  -0.91140E+01   0.00000E+00  -0.29684E-07   0.92304E+00   0.26464E+01   0.00000E+00  -0.11614E-01  -0.91140E+01  -0.13444E+02   0.98755E+01   0.35682E+01  -0.28314E+01   0.10724E-01   0.00000E+00   0.00000E+00       0.85     194.39     0.0000  0.00   0.17292-321  -0.34842-319     0.3352     1.0186     1.3544     1.7498     2.6464
   2022      4      6   12.00      2280.00  -0.13229E+02   0.00000E+00  -0.32523E-07   0.92203E+00   0.26481E+01   0.00000E+00  -0.74566E+00  -0.13229E+02  -0.20370E+02   0.52436E+01   0.15126E+02  -0.28100E+01   0.10168E-01   0.00000E+00   0.00000E+00       0.85     212.01     0.0000  0.00   0.17292-321  -0.34842-319     0.3371     1.0158     1.3507     1.7506     2.6481
   2022      4      7   12.00      2304.00  -0.16941E+02   0.00000E+00  -0.33881E-07   0.91935E+00   0.26463E+01   0.00000E+00  -0.44919E+01  -0.16941E+02  -0.21574E+02   0.17816E+01   0.19793E+02  -0.28158E+01   0.79807E-02   0.00000E+00   0.00000E+00       0.85     216.67     0.0000  0.00   0.17292-321  -0.34842-319     0.3366     1.0115     1.3462     1.7487     2.6463
   2022      4      8   12.00      2328.00  -0.16757E+02   0.00000E+00  -0.37054E-07   0.91860E+00   0.26470E+01   0.00000E+00  -0.56641E+01  -0.16757E+02  -0.10583E+02   0.33918E+01   0.71916E+01  -0.27868E+01   0.38105E-02   0.00000E+00   0.00000E+00       0.85     209.91     0.0000  0.00   0.17292-321  -0.34842-319     0.3385     1.0092     1.3430     1.7495     2.6470
   2022      4      9   12.00      2352.00  -0.10013E+02   0.00000E+00  -0.40720E-07   0.91805E+00   0.26471E+01   0.00000E+00  -0.41806E+01  -0.10013E+02  -0.10869E+02  -0.36374E+01   0.14506E+02  -0.27733E+01   0.91661E-02   0.00000E+00   0.00000E+00       0.85     205.08     0.0000  0.00   0.17292-321  -0.34842-319     0.3403     1.0073     1.3401     1.7499     2.6471
   2022      4     10   12.00      2376.00  -0.49045E+01   0.00000E+00  -0.42561E-07   0.91550E+00   0.26429E+01   0.00000E+00  -0.19675E+01  -0.49045E+01  -0.11288E+02  -0.52828E+01   0.16571E+02  -0.27827E+01   0.64494E-02   0.00000E+00   0.00000E+00       0.85     192.33     0.0000  0.00   0.17292-321  -0.34842-319     0.3393     1.0037     1.3361     1.7472     2.6429
   2022      4     11   12.00      2400.00  -0.29959E+01   0.00000E+00  -0.42364E-07   0.91100E+00   0.26354E+01   0.00000E+00  -0.79558E+00  -0.29959E+01  -0.21796E+02   0.29913E+01   0.18805E+02  -0.27984E+01   0.70556E-02   0.00000E+00   0.00000E+00       0.85     183.50     0.0000  0.00   0.17292-321  -0.34842-319     0.3358     0.9983     1.3310     1.7419     2.6354
   2022      4     12   12.00      2424.00  -0.13914E+01   0.00000E+00  -0.41156E-07   0.90573E+00   0.26272E+01   0.00000E+00  -0.22375E+00  -0.13914E+01  -0.20893E+02   0.37303E+01   0.17163E+02  -0.28069E+01   0.67537E-02   0.00000E+00   0.00000E+00       0.85     163.08     0.0000  0.00   0.17292-321  -0.34842-319     0.3315     0.9920     1.3253     1.7359     2.6272
   2022      4     13   12.00      2448.00   0.30701E+00   0.00000E+00  -0.38093E-07   0.89859E+00   0.26160E+01   0.00000E+00  -0.62236E-02   0.30701E+00  -0.22644E+02   0.52611E+01   0.17382E+02  -0.28366E+01   0.83296E-02   0.00000E+00   0.00000E+00       0.85     143.96     0.0000  0.00   0.17292-321  -0.34842-319     0.3250     0.9840     1.3185     1.7275     2.6160
   2022      4     14   12.00      2472.00   0.10302E+01   0.00000E+00  -0.28829E-07   0.88805E+00   0.26189E+01   0.00000E+00   0.18725E-03   0.10300E+01  -0.27272E+02   0.45394E+01   0.22733E+02  -0.29970E+01   0.11985E-01   0.00000E+00   0.00000E+00       0.85     146.67     0.0000  0.00   0.17292-321  -0.34842-319     0.3147     0.9712     1.3092     1.7191     2.6189
   2022      4     15   12.00      2496.00   0.14423E+01   0.00000E+00  -0.11438E-07   0.88165E+00   0.31778E+01   0.00000E+00   0.45890E+00   0.40620E+02  -0.31868E+02   0.26136E+02  -0.21333E+03  -0.92983E+01   0.13478E-01   0.00000E+00   0.00000E+00       0.64     175.19     0.0000  0.00  -0.37129-315  -0.35040-314     0.3254     0.9207     1.2937     1.8398     3.1778
   2022      4     16   12.00      2520.00   0.32556E-01   0.00000E+00  -0.20455E-10   0.13439E+01   0.44273E+01   0.00000E+00   0.32556E-01   0.83892E+02  -0.39077E+02  -0.38467E+01   0.42924E+02  -0.40409E+02   0.10639E-01   0.00000E+00   0.00000E+00       0.40     194.91     0.0000  0.00  -0.98319-321  -0.42638-319     0.8885     1.1514     1.5878     3.2354     4.4273
   2022      4     17   12.00      2544.00   0.24875E-01   0.00000E+00  -0.17146E-09   0.18981E+01   0.43851E+01   0.00000E+00   0.24875E-01   0.83892E+02  -0.29854E+02  -0.36050E+01   0.33459E+02  -0.41621E+02   0.82279E-02   0.00000E+00   0.00000E+00       0.40     175.68     0.0000  0.00  -0.14822-320  -0.46185-319     1.4028     1.5533     2.1349     4.1644     4.3851
   2022      4     18   12.00      2568.00   0.22481E-02   0.00000E+00  -0.19958E-09   0.23995E+01   0.43791E+01   0.00000E+00   0.22481E-02   0.83892E+02  -0.30452E+02   0.26367E+01   0.27815E+02  -0.42360E+02   0.87723E-02   0.00000E+00   0.00000E+00       0.40     170.11     0.0000  0.00  -0.22480-320  -0.17851-318     1.7915     1.9658     3.1492     4.2459     4.3791
   2022      4     19   12.00      2592.00  -0.61589E+00   0.00000E+00  -0.10188E-08   0.28479E+01   0.43836E+01   0.00000E+00  -0.61589E+00   0.83892E+02  -0.34510E+02   0.13479E+02   0.21031E+02  -0.51753E+02   0.89760E-02   0.55737E-10   0.10797E-02       0.40     199.01     0.0000  0.00   0.25260E-01  -0.43741E-01     1.8235     2.6508     4.0959     4.2445     4.3836
   2022      4     20   12.00      2616.00  -0.11979E+01   0.00000E+00  -0.29564E-08   0.28930E+01   0.44216E+01   0.00000E+00  -0.11979E+01   0.83892E+02  -0.29277E+02   0.99400E+01   0.19337E+02  -0.63787E+02   0.71831E-02   0.69427E-07   0.23146E-02       0.40     238.77     0.0000  0.00   0.11616E+00   0.73527E+00     0.4725     4.0850     4.2550     4.2680     4.4216
   2022      4     21   12.00      2640.00  -0.26812E+00   0.00000E+00   0.44948E+00   0.28341E+01   0.43390E+01   0.00000E+00  -0.71761E+00   0.83892E+02  -0.21749E+02   0.14920E+02  -0.96545E+01  -0.87047E+02   0.78537E-02   0.15026E-04   0.11624E-01       0.33     246.73     0.0000  0.00   0.39204E+00   0.15450E+01     0.7521     3.8506     4.0051     4.0985     4.3390
   2022      4     22   12.00      2664.00   0.31188E+01   0.00000E+00   0.31188E+01   0.31882E+01   0.32841E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.14130E+01   0.36452E+02  -0.10714E+03  -0.96753E+02   0.84497E-02   0.17788E-03   0.27775E-01       0.20     230.56     0.0000  0.00   0.92592E+00  -0.32741E+01     3.1747     3.1904     3.1985     3.2105     3.2836
   2022      4     23   12.00      2688.00   0.39544E+01   0.00000E+00   0.39544E+01   0.40118E+01   0.40987E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.45856E+01   0.30128E+02  -0.85489E+02  -0.69851E+02   0.67923E-02   0.81534E-04   0.12685E-01       0.19     189.15     0.0000  0.00   0.60050E+00   0.20990E+01     4.0001     4.0136     4.0208     4.0313     4.0987
   2022      4     24   12.00      2712.00   0.44557E+01   0.00000E+00   0.44557E+01   0.45239E+01   0.46361E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.10421E+02   0.17794E+02  -0.65590E+02  -0.45887E+02   0.27107E-02   0.10436E-04   0.14216E-02       0.19     132.57     0.0000  0.00   0.64186E-01   0.15824E+01     4.5059     4.5288     4.5368     4.5459     4.6361
   2022      4     25   12.00      2736.00   0.46010E+01   0.00000E+00   0.46010E+01   0.47031E+01   0.48142E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.17666E+02   0.20579E+02  -0.79540E+02  -0.41738E+02   0.22355E-02   0.27681E-05   0.42817E-03       0.19     114.52     0.0000  0.00   0.77753E-02  -0.30665E+00     4.6763     4.7126     4.7223     4.7305     4.8142
   2022      4     26   12.00      2760.00   0.47182E+01   0.00000E+00   0.47182E+01   0.48095E+01   0.49423E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.17360E+02   0.19417E+02  -0.92823E+02  -0.60555E+02   0.26643E-02   0.44522E-05   0.47821E-03       0.19     164.31     0.0000  0.00   0.69407E-01  -0.69702E+00     4.7810     4.8191     4.8291     4.8388     4.9423
   2022      4     27   12.00      2784.00   0.53182E+01   0.00000E+00   0.53182E+01   0.54080E+01   0.55360E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.17758E+02   0.25291E+02  -0.10977E+03  -0.79654E+02   0.36969E-02   0.12131E-04   0.13766E-02       0.19     225.04     0.0000  0.00  -0.50397E-01  -0.48044E+01     5.3843     5.4154     5.4257     5.4343     5.5360
   2022      4     28   12.00      2808.00   0.61620E+01   0.00000E+00   0.61620E+01   0.62289E+01   0.63330E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.12798E+02   0.23573E+02  -0.99033E+02  -0.73982E+02   0.30563E-02   0.18566E-04   0.18537E-02       0.19     221.15     0.0000  0.00   0.91749E-01   0.15834E+01     6.2148     6.2330     6.2389     6.2468     6.3330
   2022      4     29   12.00      2832.00   0.64531E+01   0.00000E+00   0.64531E+01   0.65996E+01   0.66623E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.24058E+02   0.58316E+02  -0.13385E+03  -0.66359E+02   0.98405E-02   0.36415E-03   0.68599E-01       0.19     190.01     0.0000  0.00   0.11936E+01   0.14386E+02     6.5832     6.6068     6.6147     6.6221     6.6564
   2022      4     30   12.00      2856.00   0.65115E+01   0.00000E+00   0.65115E+01   0.66573E+01   0.67207E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.15469E+02   0.67445E+02  -0.13185E+03  -0.69606E+02   0.13167E-01   0.70273E-03   0.17271E+00       0.19     192.48     0.0000  0.00   0.22101E+01   0.10912E+02     6.6412     6.6649     6.6716     6.6785     6.7090
   2022      5      1   12.00      2880.00   0.68086E+01   0.00000E+00   0.68086E+01   0.69363E+01   0.70038E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.10002E+02   0.68063E+02  -0.13752E+03  -0.81354E+02   0.95555E-02   0.34238E-03   0.54204E-01       0.19     228.42     0.0000  0.00   0.11758E+01  -0.44132E+01     6.9200     6.9428     6.9501     6.9585     7.0001
   2022      5      2   12.00      2904.00   0.72322E+01   0.00000E+00   0.72322E+01   0.73868E+01   0.74744E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.24342E+02   0.60941E+02  -0.16708E+03  -0.94429E+02   0.69989E-02   0.16141E-03   0.15559E-01       0.19     264.49     0.0000  0.00   0.25594E+00  -0.14889E+02     7.3647     7.3950     7.4053     7.4155     7.4724
   2022      5      3   12.00      2928.00   0.72651E+01   0.00000E+00   0.72651E+01   0.75032E+01   0.75955E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.56934E+02   0.79259E+02  -0.23868E+03  -0.10709E+03   0.82588E-02   0.31435E-03   0.32373E-01       0.18     282.01     0.0000  0.00  -0.12375E+00  -0.23555E+02     7.4736     7.5162     7.5289     7.5414     7.5822
   2022      5      4   12.00      2952.00   0.67514E+01   0.00000E+00   0.67514E+01   0.70280E+01   0.71260E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.67640E+02   0.86647E+02  -0.26549E+03  -0.11650E+03   0.81604E-02   0.32037E-03   0.30451E-01       0.18     288.40     0.0000  0.00  -0.26556E+00  -0.22602E+02     6.9943     7.0432     7.0575     7.0715     7.1144
   2022      5      5   12.00      2976.00   0.66249E+01   0.00000E+00   0.66249E+01   0.68508E+01   0.69665E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.50561E+02   0.63608E+02  -0.21652E+03  -0.11409E+03   0.61914E-02   0.12711E-03   0.10455E-01       0.18     289.54     0.0000  0.00  -0.19160E+00  -0.13086E+02     6.8180     6.8643     6.8790     6.8890     6.9638
   2022      5      6   12.00      3000.00   0.69301E+01   0.00000E+00   0.69301E+01   0.71153E+01   0.72193E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.47129E+02   0.57032E+02  -0.18352E+03  -0.97351E+02   0.59807E-02   0.10090E-03   0.89974E-02       0.18     255.10     0.0000  0.00  -0.20480E+00  -0.11857E+02     7.0860     7.1271     7.1399     7.1480     7.2180
   2022      5      7   12.00      3024.00   0.69190E+01   0.00000E+00   0.69190E+01   0.71060E+01   0.71966E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.47776E+02   0.55984E+02  -0.15617E+03  -0.64833E+02   0.58463E-02   0.79260E-04   0.12130E-01       0.18     165.72     0.0000  0.00   0.31325E+00  -0.50126E+01     7.0729     7.1209     7.1313     7.1387     7.1941
   2022      5      8   12.00      3048.00   0.62944E+01   0.00000E+00   0.62944E+01   0.64698E+01   0.65398E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.47878E+02   0.49737E+02  -0.13160E+03  -0.44143E+02   0.70078E-02   0.18197E-03   0.26413E-01       0.18      95.77     0.0000  0.00   0.71719E-01   0.10866E+02     6.4418     6.4826     6.4928     6.4997     6.5338
   2022      5      9   12.00      3072.00   0.57431E+01   0.00000E+00   0.57431E+01   0.58972E+01   0.59573E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.44284E+02   0.47826E+02  -0.12373E+03  -0.52998E+02   0.89629E-02   0.30352E-03   0.44933E-01       0.18     115.59     0.0000  0.00  -0.89242E+00   0.15047E+01     5.8775     5.9060     5.9145     5.9217     5.9519
   2022      5     10   12.00      3096.00   0.57000E+01   0.00000E+00   0.57000E+01   0.58158E+01   0.58890E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.32985E+02   0.46786E+02  -0.11306E+03  -0.62856E+02   0.69527E-02   0.19046E-03   0.20652E-01       0.18     151.18     0.0000  0.00  -0.53515E-01  -0.14816E+02     5.7969     5.8224     5.8313     5.8401     5.8868
   2022      5     11   12.00      3120.00   0.58416E+01   0.00000E+00   0.58416E+01   0.59516E+01   0.60212E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.31448E+02   0.40817E+02  -0.10593E+03  -0.61288E+02   0.67719E-02   0.13334E-03   0.13661E-01       0.18     152.43     0.0000  0.00   0.27456E+00  -0.12493E+02     5.9350     5.9573     5.9655     5.9739     6.0197
   2022      5     12   12.00      3144.00   0.59872E+01   0.00000E+00   0.59872E+01   0.61253E+01   0.61815E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.38351E+02   0.42474E+02  -0.12242E+03  -0.67668E+02   0.90068E-02   0.41120E-03   0.46454E-01       0.18     170.67     0.0000  0.00  -0.30837E+00  -0.27299E+02     6.1119     6.1316     6.1377     6.1447     6.1745
   2022      5     13   12.00      3168.00   0.60887E+01   0.00000E+00   0.60887E+01   0.62675E+01   0.63399E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.43122E+02   0.63820E+02  -0.17149E+03  -0.94189E+02   0.94532E-02   0.46730E-03   0.55548E-01       0.18     237.82     0.0000  0.00  -0.35486E+00  -0.30194E+02     6.2487     6.2760     6.2845     6.2940     6.3305
   2022      5     14   12.00      3192.00   0.63725E+01   0.00000E+00   0.63725E+01   0.65560E+01   0.66442E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.40263E+02   0.72351E+02  -0.18946E+03  -0.10643E+03   0.75349E-02   0.24835E-03   0.22340E-01       0.17     273.45     0.0000  0.00   0.40080E-01  -0.19614E+02     6.5336     6.5648     6.5758     6.5876     6.6398
   2022      5     15   12.00      3216.00   0.67499E+01   0.00000E+00   0.67499E+01   0.68974E+01   0.69946E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.36420E+02   0.57309E+02  -0.16255E+03  -0.93644E+02   0.66860E-02   0.12180E-03   0.11979E-01       0.17     246.10     0.0000  0.00   0.38915E+00  -0.10906E+02     6.8733     6.9058     6.9173     6.9269     6.9932
   2022      5     16   12.00      3240.00   0.71304E+01   0.00000E+00   0.71304E+01   0.72793E+01   0.73643E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.36875E+02   0.51647E+02  -0.15537E+03  -0.89119E+02   0.67747E-02   0.14960E-03   0.15287E-01       0.17     238.15     0.0000  0.00   0.14373E+00  -0.14117E+02     7.2582     7.2873     7.2974     7.3062     7.3620
   2022      5     17   12.00      3264.00   0.73661E+01   0.00000E+00   0.73661E+01   0.75558E+01   0.76354E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.42629E+02   0.68830E+02  -0.19360E+03  -0.10634E+03   0.83814E-02   0.32244E-03   0.34369E-01       0.17     279.25     0.0000  0.00  -0.28706E+00  -0.23811E+02     7.5339     7.5650     7.5750     7.5864     7.6260
   2022      5     18   12.00      3288.00   0.79497E+01   0.00000E+00   0.79497E+01   0.81018E+01   0.81876E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.28524E+02   0.62561E+02  -0.18213E+03  -0.11913E+03   0.63542E-02   0.13262E-03   0.12079E-01       0.17     324.04     0.0000  0.00  -0.25326E+00  -0.13350E+02     8.0805     8.1096     8.1199     8.1299     8.1840
