 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000    0.00000  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.5876E+16
   -0.034998    0.08922  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.5884E+16
   -0.069996    0.18078  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.5886E+16
   -0.104995    0.27480  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.5793E+16
   -0.139993    0.36988  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.5647E+16
   -0.174993    0.46518  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.5499E+16
   -0.209992    0.56068  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.5348E+16
   -0.244991    0.65634  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.5195E+16
   -0.279991    0.75213  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.5039E+16
   -0.314991    0.84800  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.4872E+16
   -0.349992    0.94372  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.4702E+16
   -0.384992    1.03920  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.4531E+16
   -0.419993    1.13438  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.4367E+16
   -0.454993    1.22937  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.4206E+16
   -0.489994    1.32421  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.4037E+16
   -0.524995    1.41870  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.3837E+16
   -0.559996    1.51201  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.3607E+16
   -0.594997    1.60318  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.3367E+16
   -0.629998    1.69169  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.3212E+16
   -0.664999    1.77956  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.3058E+16
   -0.700001    1.86673  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.2902E+16
   -0.735002    1.95303  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.2753E+16
   -0.770003    2.03854  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.2620E+16
   -0.805004    2.12369  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.2488E+16
   -0.840005    2.20842  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.2356E+16
   -0.875006    2.29269  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.2224E+16
   -0.910007    2.37641  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.2094E+16
   -0.945008    2.45955  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.1966E+16
   -0.980009    2.54205  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.1838E+16
   -1.015009    2.62379  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.1707E+16
   -1.050010    2.70448  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.1580E+16
   -1.085010    2.78409  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.1480E+16
   -1.120010    2.86389  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.1379E+16
   -1.155010    2.94382  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.1278E+16
   -1.190009    3.02394  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.1180E+16
   -1.225009    3.10448  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.1091E+16
   -1.260008    3.18622  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.1018E+16
   -1.295007    3.27092  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.9673E+15
   -1.330005    3.36214  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.8718E+15
   -1.365004    3.45783  0.0000E+00  0.4702E-13  0.1132E-15  0.1000E-09  0.0000E+00  0.7863E+15
   -1.400001    3.56245  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
