 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000   -0.000  0.2823E-09  999.868  0.1481E-90 -0.1441E-08  0.7662E-12 -0.5632E-12  0.2383-184  0.0000E+00  0.1336E-11  0.2150E-09
   -0.250000    0.694  0.7175E-10  999.910  0.1095E-92  0.2083E-07  0.4618E-12 -0.3419E-12  0.1538-187  0.0000E+00  0.5785E-12  0.7392E-09
   -0.500000    1.128  0.7132E-10  999.933  0.7202E-94  0.3604E-07  0.5998E-12  0.1496E-11  0.2015-191  0.0000E+00 -0.1192E-11  0.6001E-03
   -0.750000    1.450  0.7132E-10  999.947  0.7198E-94  0.3619E-07  0.6015E-12  0.1524E-11  0.5877-192  0.0000E+00 -0.1218E-11  0.6430E-03
   -1.000000    1.828  0.7125E-10  999.960  0.6320E-94  0.3422E-07  0.5812E-12 -0.4303E-12  0.1488-189  0.0000E+00  0.7275E-12  0.1449E-07
   -1.250000    2.383  0.7031E-10  999.976  0.1271E-95  0.1360E-07  0.3308E-12 -0.2449E-12  0.4816-193  0.0000E+00  0.4736E-12  0.6929E-09
   -1.500000    3.202  0.6896E-10  999.991  0.1021E-97  0.1329E-07  0.1042E-11 -0.2965E-12  0.2265-198  0.0000E+00  0.1322E-11  0.1437E-04
   -1.750000    3.933  0.6794E-10 1000.000  0.5510-100  0.3194E-07  0.3840E-11  0.7546E-12  0.1574-202  0.0000E+00  0.3067E-11  0.7783E-04
   -2.000000    4.029  0.6792E-10 1000.000  0.4456-102  0.3636E-07  0.4878E-11  0.7029E-11  0.2540-204  0.0000E+00 -0.2253E-11  0.1187E-03
   -2.250000    4.031  0.6792E-10 1000.000  0.1591-102  0.3680E-07  0.5483E-11  0.7514E-11  0.5477-205  0.0000E+00 -0.2135E-11  0.1077E-03
   -2.500000    4.033  0.6792E-10 1000.000  0.3943-103  0.3522E-07  0.7312E-11  0.8449E-11  0.4990-206  0.0000E+00 -0.1237E-11  0.5991E-04
   -2.750000    4.092  0.6792E-10 1000.000  0.1224-103  0.1542E-07  0.3612E-10  0.1423E-10  0.1831-208  0.0000E+00  0.2186E-10  0.1318E-05
