 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000   -0.000  0.8725E-10  999.868  0.8752-143  0.1219E-13  0.7613E-17 -0.5614E-17  0.1164-292  0.0000E+00  0.1050E-35  0.1000E-09
   -0.250000    0.245  0.3399E-10  999.884  0.5538-143  0.1219E-13  0.7613E-17 -0.5611E-17  0.6002-293  0.0000E+00 -0.3015E-38  0.1000E-09
   -0.500000    0.485  0.3373E-10  999.898  0.2776-143  0.1219E-13  0.7613E-17 -0.5610E-17  0.1559-293  0.0000E+00 -0.3061E-38  0.1000E-09
   -0.750000    0.745  0.3373E-10  999.913  0.1293-143  0.1219E-13  0.7613E-17 -0.5611E-17  0.4258-294  0.0000E+00 -0.3109E-38  0.1000E-09
   -1.000000    1.054  0.3372E-10  999.929  0.5550-144  0.1219E-13  0.7613E-17 -0.5614E-17  0.9415-295  0.0000E+00 -0.3159E-38  0.1000E-09
   -1.250000    1.436  0.3351E-10  999.946  0.2156-144  0.1219E-13  0.7613E-17 -0.5616E-17  0.1807-295  0.0000E+00 -0.3210E-38  0.1000E-09
   -1.500000    1.907  0.3288E-10  999.964  0.7145-145  0.1427E-13  0.7613E-17 -0.5619E-17  0.3278-296  0.0000E+00  0.4918E-17  0.1000E-09
   -1.750000    2.473  0.3274E-10  999.981  0.5842-146  0.6314E-12  0.1279E-15 -0.9465E-16  0.4863-297  0.0000E+00  0.2226E-15  0.1000E-09
   -2.000000    3.108  0.3271E-10  999.994  0.1388-150  0.3885E-10  0.6940E-14 -0.5135E-14  0.1080-304  0.0000E+00  0.1208E-13  0.1000E-09
   -2.250000    3.786  0.3261E-10 1000.000  0.1990-154  0.1692E-08  0.2706E-12 -0.1993E-12  0.1556-312  0.0000E+00  0.4699E-12  0.6021E-08
   -2.500000    4.015  0.3259E-10 1000.000  0.4240-159  0.6132E-08  0.1136E-11  0.1803E-11  0.7649-318  0.0000E+00 -0.6679E-12  0.1265E-04
