 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000   -0.000  0.1309E-10  999.868  0.2141-157  0.1219E-13  0.7613E-17 -0.5616E-17  0.8893-322  0.0000E+00  0.5728E-36  0.1000E-09
   -0.250000    0.274  0.5083E-11  999.885  0.1260-157  0.1219E-13  0.7613E-17 -0.5614E-17  0.1976-322  0.0000E+00 -0.1645E-38  0.1000E-09
   -0.500000    0.547  0.5038E-11  999.902  0.6542-158  0.1219E-13  0.7613E-17 -0.5613E-17  0.9881-323  0.0000E+00 -0.1670E-38  0.1000E-09
   -0.750000    0.847  0.5038E-11  999.918  0.3034-158  0.1219E-13  0.7613E-17 -0.5614E-17  0.4941-323  0.0000E+00 -0.1697E-38  0.1000E-09
   -1.000000    1.208  0.5037E-11  999.936  0.1302-158  0.1287E-13  0.7636E-17 -0.5633E-17  0.0000E+00  0.0000E+00  0.4221E-17  0.1000E-09
   -1.250000    1.657  0.5008E-11  999.955  0.5055-159  0.3306E-12  0.4153E-16 -0.3074E-16  0.0000E+00  0.0000E+00  0.7203E-16  0.1000E-09
   -1.500000    2.211  0.4919E-11  999.974  0.1675-159  0.7466E-11  0.8618E-15 -0.6379E-15  0.0000E+00  0.0000E+00  0.1504E-14  0.1000E-09
   -1.750000    2.879  0.4898E-11  999.990  0.1368-160  0.1407E-09  0.1542E-13 -0.1141E-13  0.0000E+00  0.0000E+00  0.2690E-13  0.1000E-09
   -2.000000    3.662  0.4887E-11  999.999  0.0000E+00  0.3264E-08  0.3392E-12 -0.2509E-12  0.0000E+00  0.0000E+00  0.5912E-12  0.2957E-08
   -2.250000    4.009  0.4879E-11 1000.000  0.0000E+00  0.9466E-08  0.1082E-11  0.1816E-11  0.0000E+00  0.0000E+00 -0.7363E-12  0.3307E-04
   -2.500000    4.014  0.4879E-11 1000.000  0.0000E+00  0.1034E-07  0.1554E-11  0.2210E-11  0.0000E+00  0.0000E+00 -0.6583E-12  0.2466E-04
