 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000   -0.000  0.1081E-09  999.868  0.5400-149  0.1219E-13  0.7613E-17 -0.5614E-17  0.1917-305  0.0000E+00 -0.3432E-36  0.1000E-09
   -0.250000    0.240  0.4395E-10  999.883  0.3568-149  0.1219E-13  0.7613E-17 -0.5611E-17  0.2279-305  0.0000E+00  0.9856E-39  0.1000E-09
   -0.500000    0.477  0.4361E-10  999.898  0.1804-149  0.1219E-13  0.7613E-17 -0.5610E-17  0.6719-306  0.0000E+00  0.1001E-38  0.1000E-09
   -0.750000    0.733  0.4361E-10  999.912  0.8387-150  0.1219E-13  0.7613E-17 -0.5611E-17  0.1790-306  0.0000E+00  0.1016E-38  0.1000E-09
   -1.000000    1.040  0.4361E-10  999.928  0.3600-150  0.1219E-13  0.7613E-17 -0.5614E-17  0.3961-307  0.0000E+00  0.1033E-38  0.1000E-09
   -1.250000    1.417  0.4355E-10  999.946  0.1399-150  0.1219E-13  0.7613E-17 -0.5615E-17  0.7604-308  0.0000E+00  0.1049E-38  0.1000E-09
   -1.500000    1.881  0.4297E-10  999.964  0.4635-151  0.1219E-13  0.7613E-17 -0.5615E-17  0.1379-308  0.0000E+00  0.6591E-20  0.1000E-09
   -1.750000    2.433  0.4270E-10  999.980  0.3790-152  0.8106E-13  0.2095E-16 -0.1550E-16  0.2047-309  0.0000E+00  0.3643E-16  0.1000E-09
   -2.000000    3.048  0.4264E-10  999.993  0.9006-157  0.7656E-11  0.1683E-14 -0.1245E-14  0.4546-317  0.0000E+00  0.2924E-14  0.1000E-09
   -2.250000    3.699  0.4228E-10  999.999  0.1290-160  0.4800E-09  0.9400E-13 -0.6938E-13  0.0000E+00  0.0000E+00  0.1631E-12  0.8076E-09
   -2.500000    4.018  0.4219E-10 1000.000  0.0000E+00  0.5350E-08  0.1116E-11  0.1890E-11  0.0000E+00  0.0000E+00 -0.7750E-12  0.1023E-04
