 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000   -0.000  0.9861E-11  999.868  0.6749-158  0.1219E-13  0.7613E-17 -0.5616E-17  0.1976-322  0.0000E+00  0.4164E-36  0.1000E-09
   -0.250000    0.266  0.3842E-11  999.885  0.3266-158  0.1219E-13  0.7613E-17 -0.5613E-17  0.0000E+00  0.0000E+00 -0.1196E-38  0.1000E-09
   -0.500000    0.531  0.3808E-11  999.901  0.1688-158  0.1219E-13  0.7613E-17 -0.5612E-17  0.0000E+00  0.0000E+00 -0.1214E-38  0.1000E-09
   -0.750000    0.820  0.3808E-11  999.917  0.7870-159  0.1219E-13  0.7613E-17 -0.5613E-17  0.0000E+00  0.0000E+00 -0.1233E-38  0.1000E-09
   -1.000000    1.166  0.3807E-11  999.934  0.3373-159  0.1219E-13  0.7613E-17 -0.5616E-17  0.0000E+00  0.0000E+00  0.1635E-19  0.1000E-09
   -1.250000    1.595  0.3790E-11  999.953  0.1310-159  0.8494E-13  0.1508E-16 -0.1116E-16  0.0000E+00  0.0000E+00  0.2394E-16  0.1000E-09
   -1.500000    2.124  0.3723E-11  999.971  0.4340-160  0.2556E-11  0.3359E-15 -0.2486E-15  0.0000E+00  0.0000E+00  0.5857E-15  0.1000E-09
   -1.750000    2.763  0.3706E-11  999.988  0.3544-161  0.5701E-10  0.6944E-14 -0.5140E-14  0.0000E+00  0.0000E+00  0.1211E-13  0.1000E-09
   -2.000000    3.506  0.3701E-11  999.998  0.0000E+00  0.1533E-08  0.1726E-12 -0.1277E-12  0.0000E+00  0.0000E+00  0.3010E-12  0.8135E-09
   -2.250000    4.009  0.3689E-11 1000.000  0.0000E+00  0.8172E-08  0.9587E-12  0.1615E-11  0.0000E+00  0.0000E+00 -0.6565E-12  0.2787E-04
   -2.500000    4.014  0.3689E-11 1000.000  0.0000E+00  0.9304E-08  0.1419E-11  0.2072E-11  0.0000E+00  0.0000E+00 -0.6544E-12  0.2213E-04
