 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000   -0.000  0.3860E-10  999.868  0.1186-151  0.1219E-13  0.7613E-17 -0.5615E-17  0.5349-310  0.0000E+00  0.1085E-36  0.1000E-09
   -0.250000    0.260  0.1518E-10  999.885  0.5853-152  0.1219E-13  0.7613E-17 -0.5612E-17  0.4174-311  0.0000E+00 -0.3116E-39  0.1000E-09
   -0.500000    0.517  0.1504E-10  999.900  0.3056-152  0.1219E-13  0.7613E-17 -0.5612E-17  0.1887-311  0.0000E+00 -0.3164E-39  0.1000E-09
   -0.750000    0.799  0.1504E-10  999.916  0.1421-152  0.1219E-13  0.7613E-17 -0.5613E-17  0.5196-312  0.0000E+00 -0.3214E-39  0.1000E-09
   -1.000000    1.138  0.1504E-10  999.933  0.6095-153  0.1219E-13  0.7613E-17 -0.5615E-17  0.1134-312  0.0000E+00 -0.3265E-39  0.1000E-09
   -1.250000    1.557  0.1498E-10  999.951  0.2368-153  0.1554E-13  0.7614E-17 -0.5622E-17  0.2180-313  0.0000E+00  0.7937E-17  0.1000E-09
   -1.500000    2.074  0.1472E-10  999.970  0.7846-154  0.7571E-12  0.1200E-15 -0.8879E-16  0.3955-314  0.0000E+00  0.2089E-15  0.1000E-09
   -1.750000    2.695  0.1466E-10  999.986  0.6414-155  0.2196E-10  0.3154E-14 -0.2334E-14  0.5864-315  0.0000E+00  0.5492E-14  0.1000E-09
   -2.000000    3.410  0.1463E-10  999.997  0.1523-159  0.7547E-09  0.9806E-13 -0.7256E-13  0.3953-322  0.0000E+00  0.1707E-12  0.3388E-09
   -2.250000    4.009  0.1458E-10 1000.000  0.1808-163  0.8047E-08  0.1025E-11  0.1509E-11  0.0000E+00  0.0000E+00 -0.4848E-12  0.2418E-04
   -2.500000    4.019  0.1458E-10 1000.000  0.0000E+00  0.9593E-08  0.1551E-11  0.2315E-11  0.0000E+00  0.0000E+00 -0.7651E-12  0.2179E-04
