 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000   -0.000  0.2854E-10  999.868  0.9880-155  0.1219E-13  0.7613E-17 -0.5615E-17  0.1704-316  0.0000E+00  0.3104E-36  0.1000E-09
   -0.250000    0.253  0.1145E-10  999.884  0.6166-155  0.1219E-13  0.7613E-17 -0.5612E-17  0.7516-317  0.0000E+00 -0.8914E-39  0.1000E-09
   -0.500000    0.502  0.1136E-10  999.899  0.3087-155  0.1219E-13  0.7613E-17 -0.5611E-17  0.1922-317  0.0000E+00 -0.9051E-39  0.1000E-09
   -0.750000    0.773  0.1136E-10  999.915  0.1439-155  0.1219E-13  0.7613E-17 -0.5612E-17  0.5274-318  0.0000E+00 -0.9193E-39  0.1000E-09
   -1.000000    1.099  0.1136E-10  999.931  0.6173-156  0.1219E-13  0.7613E-17 -0.5615E-17  0.1165-318  0.0000E+00 -0.9339E-39  0.1000E-09
   -1.250000    1.503  0.1133E-10  999.949  0.2398-156  0.1536E-13  0.7614E-17 -0.5620E-17  0.2236-319  0.0000E+00  0.4604E-17  0.1000E-09
   -1.500000    2.004  0.1117E-10  999.968  0.7945-157  0.4543E-12  0.6611E-16 -0.4893E-16  0.4051-320  0.0000E+00  0.1152E-15  0.1000E-09
   -1.750000    2.611  0.1111E-10  999.984  0.6495-158  0.1171E-10  0.1574E-14 -0.1165E-14  0.6077-321  0.0000E+00  0.2746E-14  0.1000E-09
   -2.000000    3.310  0.1109E-10  999.996  0.1510-162  0.3692E-09  0.4642E-13 -0.3435E-13  0.0000E+00  0.0000E+00  0.8092E-13  0.1615E-09
   -2.250000    3.980  0.1103E-10 1000.000  0.0000E+00  0.5374E-08  0.6881E-12  0.4143E-12  0.0000E+00  0.0000E+00  0.2749E-12  0.1101E-04
   -2.500000    4.012  0.1103E-10 1000.000  0.0000E+00  0.7393E-08  0.1210E-11  0.1854E-11  0.0000E+00  0.0000E+00 -0.6425E-12  0.1694E-04
