 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000   -0.00000  0.3534E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.5176E+16
   -0.037498    0.07847  0.3356E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.5096E+16
   -0.074996    0.15741  0.3405E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.5014E+16
   -0.112494    0.23682  0.3260E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4931E+16
   -0.149993    0.31668  0.2899E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4847E+16
   -0.187492    0.39702  0.2442E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4761E+16
   -0.224991    0.47786  0.2006E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4676E+16
   -0.262491    0.55920  0.1654E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4584E+16
   -0.299990    0.64099  0.1402E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4490E+16
   -0.337490    0.72320  0.1234E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4396E+16
   -0.374991    0.80586  0.1130E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4309E+16
   -0.412491    0.88914  0.1066E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4224E+16
   -0.449992    0.97314  0.1028E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4139E+16
   -0.487492    1.05789  0.1004E-12  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4047E+16
   -0.524993    1.14333  0.9880E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3932E+16
   -0.562494    1.22901  0.9769E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3817E+16
   -0.599995    1.31492  0.9683E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3700E+16
   -0.637496    1.40104  0.9613E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3582E+16
   -0.674998    1.48738  0.9553E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3464E+16
   -0.712499    1.57393  0.9503E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3344E+16
   -0.750000    1.66067  0.9459E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3230E+16
   -0.787501    1.74778  0.9423E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3117E+16
   -0.825002    1.83531  0.9394E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3003E+16
   -0.862504    1.92325  0.9370E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2886E+16
   -0.900005    2.01161  0.9352E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2769E+16
   -0.937506    2.10038  0.9338E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2649E+16
   -0.975007    2.18956  0.9327E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2529E+16
   -1.012508    2.27915  0.9320E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2429E+16
   -1.050008    2.37000  0.9314E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2329E+16
   -1.087509    2.46235  0.9310E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2226E+16
   -1.125009    2.55630  0.9308E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2129E+16
   -1.162510    2.65251  0.9306E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2027E+16
   -1.200010    2.75122  0.9305E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1917E+16
   -1.237509    2.85259  0.9304E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1797E+16
   -1.275009    2.95684  0.9304E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1666E+16
   -1.312508    3.06418  0.9303E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1524E+16
   -1.350007    3.17486  0.9303E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1367E+16
   -1.387506    3.28916  0.9303E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1194E+16
   -1.425004    3.40742  0.9303E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1002E+16
   -1.462502    3.53001  0.9303E-13  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.7884E+15
   -1.500000    3.65740  0.9303E-13  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
