   2022      3     18   12.00      6240.00  -0.13456E+02   0.00000E+00   0.00000E+00   0.63625E+00   0.26432E+01   0.00000E+00   0.11521E-05  -0.13456E+02  -0.16059E+02   0.52614E+01  -0.26713E+02  -0.30200E+01   0.11316E-01   0.00000E+00   0.49407-323       0.85      49.60     0.0000  0.00   0.30138-321   0.81570-320     0.5240     0.9886     1.5948     2.1163     2.6432
   2022      3     19   12.00      6264.00  -0.15722E+02   0.00000E+00   0.00000E+00   0.63287E+00   0.26323E+01   0.00000E+00   0.16758E-05  -0.15722E+02  -0.26320E+02   0.77726E+00  -0.11967E+02  -0.30145E+01   0.12838E-01   0.00000E+00   0.49407-323       0.85      88.63     0.0000  0.00   0.30138-321   0.81570-320     0.5212     0.9831     1.5868     2.1067     2.6323
   2022      3     20   12.00      6288.00  -0.17346E+02   0.00000E+00   0.00000E+00   0.62841E+00   0.26210E+01   0.00000E+00  -0.64031E-06  -0.17346E+02  -0.48921E+02  -0.48569E+01   0.16268E+02  -0.30117E+01   0.15627E-01   0.00000E+00   0.49407-323       0.85     151.64     0.0000  0.00   0.30138-321   0.81570-320     0.5170     0.9768     1.5777     2.0963     2.6210
   2022      3     21   12.00      6312.00  -0.15487E+02   0.00000E+00   0.00000E+00   0.62369E+00   0.26098E+01   0.00000E+00  -0.79299E-05  -0.15487E+02  -0.51642E+02  -0.27038E+01   0.16835E+02  -0.30071E+01   0.11693E-01   0.00000E+00   0.49407-323       0.85     179.49     0.0000  0.00   0.30138-321   0.81570-320     0.5124     0.9701     1.5684     2.0859     2.6098
   2022      3     22   12.00      6336.00  -0.18213E+02   0.00000E+00   0.00000E+00   0.61896E+00   0.25986E+01   0.00000E+00  -0.17177E-03  -0.18212E+02  -0.38454E+02  -0.16957E+01   0.26386E+01  -0.30014E+01   0.59508E-02   0.00000E+00   0.49407-323       0.85     162.21     0.0000  0.00   0.30138-321   0.81570-320     0.5079     0.9632     1.5590     2.0755     2.5986
   2022      3     23   12.00      6360.00  -0.20235E+02   0.00000E+00   0.00000E+00   0.61680E+00   0.25888E+01   0.00000E+00  -0.84135E-03  -0.20235E+02  -0.28505E+02  -0.76943E+00  -0.82364E+01  -0.29870E+01   0.47800E-02   0.00000E+00   0.49407-323       0.85     121.82     0.0000  0.00   0.30138-321   0.81570-320     0.5064     0.9586     1.5522     2.0669     2.5888
   2022      3     24   12.00      6384.00  -0.14429E+02   0.00000E+00   0.00000E+00   0.61535E+00   0.25789E+01   0.00000E+00  -0.96947E-03  -0.14429E+02  -0.33602E+02  -0.50297E+00  -0.34058E+01  -0.29800E+01   0.69057E-02   0.00000E+00   0.49407-323       0.85     122.77     0.0000  0.00   0.30138-321   0.81570-320     0.5059     0.9549     1.5463     2.0587     2.5789
   2022      3     25   12.00      6408.00  -0.14956E+02   0.00000E+00   0.00000E+00   0.61333E+00   0.25688E+01   0.00000E+00  -0.79259E-03  -0.14956E+02  -0.14325E+02  -0.21954E+01  -0.20990E+02  -0.29737E+01   0.29229E-02   0.00000E+00   0.49407-323       0.85     124.43     0.0000  0.00   0.30138-321   0.81570-320     0.5046     0.9510     1.5399     2.0504     2.5688
   2022      3     26   12.00      6432.00  -0.11139E+02   0.00000E+00   0.00000E+00   0.61089E+00   0.25588E+01   0.00000E+00  -0.71753E-03  -0.11139E+02  -0.13873E+02  -0.25657E+01  -0.21072E+02  -0.29668E+01   0.34684E-02   0.00000E+00   0.49407-323       0.85      96.10     0.0000  0.00   0.30138-321   0.81570-320     0.5029     0.9468     1.5333     2.0418     2.5588
   2022      3     27   12.00      6456.00  -0.55503E+01   0.00000E+00   0.00000E+00   0.60825E+00   0.25488E+01   0.00000E+00  -0.55012E-03  -0.55503E+01  -0.25798E+02   0.18391E+00  -0.11897E+02  -0.29601E+01   0.10076E-01   0.00000E+00   0.49407-323       0.85      85.74     0.0000  0.00   0.30138-321   0.81570-320     0.5008     0.9425     1.5265     2.0333     2.5488
   2022      3     28   12.00      6480.00  -0.37717E+01   0.00000E+00   0.00000E+00   0.60506E+00   0.25386E+01   0.00000E+00  -0.86550E-04  -0.37717E+01  -0.33606E+02   0.20175E+01  -0.59219E+01  -0.29549E+01   0.13096E-01   0.00000E+00   0.49407-323       0.85     101.51     0.0000  0.00   0.30138-321   0.81570-320     0.4980     0.9377     1.5192     2.0244     2.5386
   2022      3     29   12.00      6504.00  -0.39540E+01   0.00000E+00   0.00000E+00   0.60161E+00   0.25285E+01   0.00000E+00   0.95561E-05  -0.39540E+01  -0.22706E+02   0.64336E+00  -0.15448E+02  -0.29487E+01   0.10388E-01   0.00000E+00   0.49407-323       0.85      85.04     0.0000  0.00   0.30138-321   0.81570-320     0.4949     0.9326     1.5117     2.0154     2.5285
   2022      3     30   12.00      6528.00  -0.24810E+01   0.00000E+00   0.00000E+00   0.59829E+00   0.25185E+01   0.00000E+00   0.96546E-05  -0.24810E+01  -0.18852E+02   0.16196E+01  -0.20278E+02  -0.29423E+01   0.10169E-01   0.00000E+00   0.49407-323       0.85      82.00     0.0000  0.00   0.30138-321   0.81570-320     0.4919     0.9276     1.5043     2.0066     2.5185
   2022      3     31   12.00      6552.00  -0.33269E+00   0.00000E+00   0.00000E+00   0.59508E+00   0.25085E+01   0.00000E+00   0.98996E-05  -0.33260E+00  -0.22955E+02   0.65695E+01  -0.21125E+02  -0.29359E+01   0.13963E-01   0.00000E+00   0.49407-323       0.85      77.01     0.0000  0.00   0.30138-321   0.81570-320     0.4890     0.9226     1.4970     1.9978     2.5085
   2022      4      1   12.00      6576.00  -0.26152E+01   0.00000E+00   0.00000E+00   0.59191E+00   0.24987E+01   0.00000E+00   0.99771E-05  -0.26152E+01  -0.25560E+02   0.96162E+01  -0.21566E+02  -0.29299E+01   0.12411E-01   0.00000E+00   0.49407-323       0.85      87.62     0.0000  0.00   0.30138-321   0.81570-320     0.4863     0.9177     1.4898     1.9891     2.4987
   2022      4      2   12.00      6600.00  -0.63049E+01   0.00000E+00   0.00000E+00   0.58761E+00   0.24883E+01   0.00000E+00   0.98631E-05  -0.63049E+01  -0.38948E+02   0.82145E+01  -0.67770E+01  -0.29292E+01   0.10370E-01   0.00000E+00   0.49407-323       0.85     130.44     0.0000  0.00   0.30138-321   0.81570-320     0.4821     0.9118     1.4814     1.9796     2.4883
   2022      4      3   12.00      6624.00  -0.70115E+01   0.00000E+00   0.00000E+00   0.58349E+00   0.24782E+01   0.00000E+00   0.90997E-05  -0.70115E+01  -0.27729E+02   0.37106E+01  -0.13492E+02  -0.29204E+01   0.84616E-02   0.00000E+00   0.49407-323       0.85      79.62     0.0000  0.00   0.30138-321   0.81570-320     0.4781     0.9059     1.4732     1.9703     2.4782
   2022      4      4   12.00      6648.00  -0.61445E+01   0.00000E+00   0.00000E+00   0.58093E+00   0.24689E+01   0.00000E+00   0.87632E-05  -0.61445E+01  -0.13690E+02   0.65291E+01  -0.30350E+02  -0.29122E+01   0.85748E-02   0.00000E+00   0.49407-323       0.85      98.94     0.0000  0.00   0.30138-321   0.81570-320     0.4760     0.9013     1.4665     1.9621     2.4689
   2022      4      5   12.00      6672.00  -0.92595E+01   0.00000E+00   0.00000E+00   0.57780E+00   0.24590E+01   0.00000E+00   0.89759E-05  -0.92595E+01  -0.28059E+02   0.40980E+01  -0.13550E+02  -0.29097E+01   0.11013E-01   0.00000E+00   0.49407-323       0.85     192.09     0.0000  0.00   0.30138-321   0.81570-320     0.4734     0.8964     1.4594     1.9535     2.4590
   2022      4      6   12.00      6696.00  -0.14877E+02   0.00000E+00   0.00000E+00   0.57371E+00   0.24489E+01   0.00000E+00   0.81147E-05  -0.14877E+02  -0.40247E+02  -0.10652E+01   0.38017E+01  -0.29047E+01   0.86312E-02   0.00000E+00   0.49407-323       0.85     206.32     0.0000  0.00   0.30138-321   0.81570-320     0.4695     0.8906     1.4512     1.9442     2.4489
   2022      4      7   12.00      6720.00  -0.18419E+02   0.00000E+00   0.00000E+00   0.57071E+00   0.24395E+01   0.00000E+00   0.69533E-05  -0.18419E+02  -0.36299E+02  -0.10376E+01  -0.17442E+00  -0.28962E+01   0.73222E-02   0.00000E+00   0.49407-323       0.85     210.22     0.0000  0.00   0.30138-321   0.81570-320     0.4668     0.8857     1.4442     1.9358     2.4395
   2022      4      8   12.00      6744.00  -0.18746E+02   0.00000E+00   0.00000E+00   0.56835E+00   0.24303E+01   0.00000E+00   0.59155E-05  -0.18746E+02  -0.31387E+02   0.30417E+00  -0.64274E+01  -0.28890E+01   0.73073E-02   0.00000E+00   0.49407-323       0.85     203.18     0.0000  0.00   0.30138-321   0.81570-320     0.4650     0.8815     1.4378     1.9279     2.4303
   2022      4      9   12.00      6768.00  -0.10013E+02   0.00000E+00   0.00000E+00   0.56592E+00   0.24211E+01   0.00000E+00   0.63654E-05  -0.10013E+02  -0.16695E+02  -0.27312E+01  -0.18085E+02  -0.28829E+01   0.10073E-01   0.00000E+00   0.49407-323       0.85     194.04     0.0000  0.00   0.30138-321   0.81570-320     0.4631     0.8773     1.4315     1.9199     2.4211
   2022      4     10   12.00      6792.00  -0.44705E+01   0.00000E+00   0.00000E+00   0.56340E+00   0.24118E+01   0.00000E+00   0.87370E-05  -0.44705E+01  -0.14360E+02  -0.31539E+01  -0.19996E+02  -0.28766E+01   0.65561E-02   0.00000E+00   0.49407-323       0.85     193.10     0.0000  0.00   0.30138-321   0.81570-320     0.4611     0.8731     1.4251     1.9120     2.4118
   2022      4     11   12.00      6816.00  -0.37246E+01   0.00000E+00   0.00000E+00   0.55975E+00   0.24021E+01   0.00000E+00   0.97536E-05  -0.37246E+01  -0.20358E+02  -0.27046E+01  -0.14448E+02  -0.28762E+01   0.67588E-02   0.00000E+00   0.49407-323       0.85     171.73     0.0000  0.00   0.30138-321   0.81570-320     0.4577     0.8680     1.4177     1.9033     2.4021
   2022      4     12   12.00      6840.00  -0.16210E+01   0.00000E+00   0.00000E+00   0.55526E+00   0.23921E+01   0.00000E+00   0.99602E-05  -0.16207E+01  -0.22418E+02   0.14133E+01  -0.16506E+02  -0.28719E+01   0.63121E-02   0.00000E+00   0.49407-323       0.85     163.49     0.0000  0.00   0.30138-321   0.81570-320     0.4533     0.8620     1.4092     1.8940     2.3921
   2022      4     13   12.00      6864.00   0.23295E+00   0.00000E+00   0.00000E+00   0.55106E+00   0.23824E+01   0.00000E+00   0.99745E-05   0.23283E+00  -0.19622E+02   0.43363E+01  -0.22225E+02  -0.28665E+01   0.69460E-02   0.00000E+00   0.49407-323       0.85     135.11     0.0000  0.00   0.30138-321   0.81570-320     0.4491     0.8561     1.4010     1.8849     2.3824
   2022      4     14   12.00      6888.00   0.11636E+01   0.00000E+00   0.00000E+00   0.54775E+00   0.23731E+01   0.00000E+00   0.99722E-05   0.11636E+01  -0.22433E+02   0.85596E+01  -0.23637E+02  -0.28606E+01   0.12071E-01   0.00000E+00   0.49407-323       0.85     132.42     0.0000  0.00   0.30138-321   0.81570-320     0.4461     0.8509     1.3938     1.8764     2.3731
   2022      4     15   12.00      6912.00   0.10303E+01   0.00000E+00   0.00000E+00   0.54329E+00   0.23630E+01   0.00000E+00   0.99666E-05   0.10301E+01  -0.33255E+02   0.77432E+01  -0.11999E+02  -0.28640E+01   0.14543E-01   0.00000E+00   0.49407-323       0.85     172.11     0.0000  0.00   0.30138-321   0.81570-320     0.4418     0.8447     1.3853     1.8670     2.3630
   2022      4     16   12.00      6936.00   0.16158E+00   0.00000E+00   0.00000E+00   0.53378E+00   0.23504E+01   0.00000E+00   0.99561E-05   0.16158E+00  -0.34792E+02   0.92870E+00  -0.36474E+01  -0.28765E+01   0.10389E-01   0.00000E+00   0.49407-323       0.85     188.88     0.0000  0.00   0.30138-321   0.81570-320     0.4314     0.8338     1.3714     1.8538     2.3504
   2022      4     17   12.00      6960.00   0.15675E+00   0.00000E+00   0.00000E+00   0.52592E+00   0.23393E+01   0.00000E+00   0.99312E-05   0.15675E+00  -0.25667E+02  -0.12476E+01  -0.10596E+02  -0.28703E+01   0.76580E-02   0.00000E+00   0.49407-323       0.85     173.76     0.0000  0.00   0.30138-321   0.81570-320     0.4228     0.8238     1.3587     1.8417     2.3393
   2022      4     18   12.00      6984.00   0.28027E+00   0.00000E+00   0.00000E+00   0.51967E+00   0.23286E+01   0.00000E+00   0.98681E-05   0.28027E+00  -0.28924E+02   0.68695E+01  -0.15456E+02  -0.28682E+01   0.93594E-02   0.00000E+00   0.49407-323       0.85     147.02     0.0000  0.00   0.30138-321   0.81570-320     0.4163     0.8148     1.3475     1.8306     2.3286
   2022      4     19   12.00      7008.00  -0.14421E+01   0.00000E+00   0.00000E+00   0.51524E+00   0.23186E+01   0.00000E+00   0.97008E-05  -0.14417E+01  -0.43240E+02   0.68826E+01  -0.11533E+01  -0.28613E+01   0.88337E-02   0.00000E+00   0.49407-323       0.85     192.62     0.0000  0.00   0.30138-321   0.81570-320     0.4121     0.8075     1.3382     1.8207     2.3186
   2022      4     20   12.00      7032.00  -0.31705E+01   0.00000E+00   0.00000E+00   0.51279E+00   0.23093E+01   0.00000E+00   0.99662E-05  -0.31705E+01  -0.39854E+02  -0.38560E+01   0.61998E+01  -0.28524E+01   0.57716E-02   0.00000E+00   0.49407-323       0.85     225.84     0.0000  0.00   0.30138-321   0.81570-320     0.4103     0.8022     1.3311     1.8123     2.3093
   2022      4     21   12.00      7056.00  -0.28652E+01   0.00000E+00   0.00000E+00   0.51100E+00   0.23002E+01   0.00000E+00   0.99502E-05  -0.28652E+01  -0.44775E+02  -0.47544E+01   0.12019E+02  -0.28470E+01   0.72995E-02   0.00000E+00   0.49407-323       0.85     228.50     0.0000  0.00   0.30138-321   0.81570-320     0.4095     0.7980     1.3249     1.8044     2.3002
   2022      4     22   12.00      7080.00  -0.13691E+01   0.00000E+00   0.00000E+00   0.50885E+00   0.22909E+01   0.00000E+00   0.98952E-05  -0.13691E+01  -0.48871E+02   0.31195E+01   0.82405E+01  -0.28420E+01   0.86678E-02   0.00000E+00   0.49407-323       0.85     217.31     0.0000  0.00   0.30138-321   0.81570-320     0.4081     0.7938     1.3184     1.7963     2.2909
   2022      4     23   12.00      7104.00  -0.98366E-01   0.00000E+00   0.00000E+00   0.50647E+00   0.22816E+01   0.00000E+00   0.97173E-05  -0.98347E-01  -0.34272E+02   0.24514E+01  -0.56898E+01  -0.28393E+01   0.56928E-02   0.00000E+00   0.49407-323       0.85     190.44     0.0000  0.00   0.30138-321   0.81570-320     0.4064     0.7895     1.3119     1.7882     2.2816
   2022      4     24   12.00      7128.00  -0.43945E+00   0.00000E+00   0.00000E+00   0.50134E+00   0.22709E+01   0.00000E+00   0.99676E-05  -0.43945E+00  -0.16749E+02   0.26911E+01  -0.23453E+02  -0.28402E+01   0.57580E-02   0.00000E+00   0.49407-323       0.85     131.22     0.0000  0.00   0.30138-321   0.81570-320     0.4013     0.7829     1.3023     1.7780     2.2709
   2022      4     25   12.00      7152.00  -0.13698E+01   0.00000E+00   0.00000E+00   0.50007E+00   0.22629E+01   0.00000E+00   0.99606E-05  -0.13698E+01  -0.76469E+01   0.25274E+01  -0.32391E+02  -0.28217E+01   0.51133E-02   0.00000E+00   0.49407-323       0.85     103.78     0.0000  0.00   0.30138-321   0.81570-320     0.4007     0.7795     1.2970     1.7710     2.2629
   2022      4     26   12.00      7176.00  -0.17808E+01   0.00000E+00   0.00000E+00   0.49911E+00   0.22543E+01   0.00000E+00   0.99491E-05  -0.17808E+01  -0.17226E+02  -0.46631E+01  -0.15621E+02  -0.28183E+01   0.46474E-02   0.00000E+00   0.49407-323       0.85     165.46     0.0000  0.00   0.30138-321   0.81570-320     0.4007     0.7767     1.2922     1.7642     2.2543
   2022      4     27   12.00      7200.00  -0.13273E+01   0.00000E+00   0.00000E+00   0.49664E+00   0.22451E+01   0.00000E+00   0.98892E-05  -0.13273E+01  -0.25085E+02  -0.84241E+01  -0.40012E+01  -0.28158E+01   0.50909E-02   0.00000E+00   0.49407-323       0.85     227.59     0.0000  0.00   0.30138-321   0.81570-320     0.3988     0.7728     1.2860     1.7562     2.2451
   2022      4     28   12.00      7224.00  -0.26555E+00   0.00000E+00   0.00000E+00   0.49221E+00   0.22350E+01   0.00000E+00   0.98038E-05  -0.26545E+00  -0.27810E+02  -0.44572E+01  -0.52436E+01  -0.28212E+01   0.51963E-02   0.00000E+00   0.49407-323       0.85     214.85     0.0000  0.00   0.30138-321   0.81570-320     0.3945     0.7671     1.2776     1.7468     2.2350
   2022      4     29   12.00      7248.00   0.96557E+00   0.00000E+00   0.00000E+00   0.48512E+00   0.22238E+01   0.00000E+00   0.99715E-05   0.96557E+00  -0.39797E+02   0.87822E+01  -0.64955E+01  -0.28257E+01   0.94237E-02   0.00000E+00   0.49407-323       0.85     168.61     0.0000  0.00   0.30138-321   0.81570-320     0.3869     0.7587     1.2661     1.7353     2.2238
   2022      4     30   12.00      7272.00   0.16935E+01   0.00000E+00   0.00000E+00   0.47652E+00   0.22119E+01   0.00000E+00   0.10010E-04   0.16935E+01  -0.62721E+02   0.29627E+02  -0.44167E+01  -0.28338E+01   0.14292E-01   0.00000E+00   0.49407-323       0.85     188.08     0.0000  0.00   0.30138-321   0.81570-320     0.3776     0.7483     1.2527     1.7224     2.2119
   2022      5      1   12.00      7296.00   0.11024E+01   0.00000E+00   0.00000E+00   0.46788E+00   0.22002E+01   0.00000E+00   0.10816E-04   0.11020E+01  -0.61455E+02   0.21985E+02   0.19593E+01  -0.28347E+01   0.96878E-02   0.00000E+00   0.49407-323       0.85     215.16     0.0000  0.00   0.30138-321   0.81570-320     0.3681     0.7374     1.2387     1.7094     2.2002
   2022      5      2   12.00      7320.00  -0.30651E+00   0.00000E+00   0.00000E+00   0.46371E+00   0.21918E+01   0.00000E+00   0.15033E-04  -0.30651E+00  -0.44871E+02   0.65756E+00   0.67031E+01  -0.28256E+01   0.63086E-02   0.00000E+00   0.49407-323       0.85     243.80     0.0000  0.00   0.30138-321   0.81570-320     0.3640     0.7306     1.2296     1.7002     2.1918
   2022      5      3   12.00      7344.00  -0.21030E+01   0.00000E+00   0.00000E+00   0.46329E+00   0.21906E+01   0.00000E+00   0.75363E-04  -0.21025E+01  -0.50165E+02  -0.14776E+01   0.14132E+02  -0.28309E+01   0.10337E-01   0.00000E+00   0.49407-323       0.85     280.86     0.0000  0.00   0.30138-321   0.81570-320     0.3641     0.7294     1.2247     1.6963     2.1906
   2022      5      4   12.00      7368.00  -0.39201E+01   0.00000E+00   0.00000E+00   0.47467E+00   0.22066E+01   0.00000E+00   0.10054E-03  -0.39201E+01  -0.44886E+02   0.90035E-01   0.72852E+01  -0.28160E+01   0.95707E-02   0.00000E+00   0.49407-323       0.85     263.89     0.0000  0.00   0.30138-321   0.81570-320     0.3774     0.7437     1.2338     1.7081     2.2066
   2022      5      5   12.00      7392.00  -0.32309E+01   0.00000E+00   0.00000E+00   0.48536E+00   0.22132E+01   0.00000E+00   0.11991E-03  -0.32309E+01  -0.38592E+02  -0.60867E+01   0.71681E+01  -0.28206E+01   0.67013E-02   0.00000E+00   0.49407-323       0.85     267.70     0.0000  0.00   0.30138-321   0.81570-320     0.3906     0.7562     1.2439     1.7159     2.2132
   2022      5      6   12.00      7416.00  -0.13857E+01   0.00000E+00   0.00000E+00   0.49275E+00   0.22257E+01   0.00000E+00   0.17130E-03  -0.13857E+01  -0.32343E+02  -0.31376E+01  -0.20301E+01  -0.28549E+01   0.79606E-02   0.00000E+00   0.49407-323       0.85     265.20     0.0000  0.00   0.30138-321   0.81570-320     0.3992     0.7690     1.2513     1.7247     2.2257
   2022      5      7   12.00      7440.00  -0.77684E+00   0.00000E+00   0.00000E+00   0.50373E+00   0.22470E+01   0.00000E+00   0.22740E-03  -0.77684E+00  -0.16125E+02   0.54262E+01  -0.26812E+02  -0.28532E+01   0.95324E-02   0.00000E+00   0.49407-323       0.85     160.42     0.0000  0.00   0.30138-321   0.81570-320     0.4108     0.7876     1.2636     1.7406     2.2470
   2022      5      8   12.00      7464.00   0.57290E-01   0.00000E+00   0.00000E+00   0.51064E+00   0.22443E+01   0.00000E+00   0.19537E-03   0.57290E-01  -0.11308E+02   0.53131E+01  -0.31516E+02  -0.28410E+01   0.11870E-01   0.00000E+00   0.49407-323       0.85      78.24     0.0000  0.00   0.30138-321   0.81570-320     0.4194     0.7952     1.2728     1.7438     2.2443
   2022      5      9   12.00      7488.00   0.69408E+00   0.00000E+00   0.00000E+00   0.52190E+00   0.22730E+01   0.00000E+00   0.42943E-03   0.69405E+00  -0.15075E+02   0.44238E+01  -0.26859E+02  -0.29119E+01   0.11105E-01   0.00000E+00   0.49407-323       0.85     113.86     0.0000  0.00   0.30138-321   0.81570-320     0.4308     0.8156     1.2864     1.7623     2.2730
   2022      5     10   12.00      7512.00   0.17633E+00   0.00000E+00   0.00000E+00   0.69067E+00   0.28358E+01   0.00000E+00   0.33537E-02   0.31950E+00  -0.22935E+02   0.72400E+01  -0.21816E+02  -0.39322E+01   0.93948E-02   0.00000E+00   0.49407-323       0.61     166.33     0.0000  0.00   0.30138-321   0.81323-320     0.5935     1.1154     1.4750     2.0996     2.8358
   2022      5     11   12.00      7536.00   0.11660E-01   0.00000E+00   0.00000E+00   0.12317E+01   0.40341E+01   0.00000E+00   0.11660E-01   0.27582E+00  -0.26245E+02  -0.61476E+01  -0.51178E+01  -0.53871E+01   0.81524E-02   0.00000E+00   0.49407-323       0.40     137.93     0.0000  0.00   0.20257-321   0.61956-320     1.1517     1.9665     2.1686     3.0159     4.0341
   2022      5     12   12.00      7560.00   0.15439E-01   0.00000E+00   0.00000E+00   0.15660E+01   0.41526E+01   0.00000E+00   0.15439E-01   0.27582E+00  -0.34329E+02  -0.16199E+02   0.13017E+02  -0.15116E+02   0.96882E-02   0.00000E+00   0.49407-323       0.40     155.89     0.0000  0.00   0.20257-321   0.61808-320     1.5093     2.4833     2.6921     3.5173     4.1526
   2022      5     13   12.00      7584.00  -0.29186E-01   0.00000E+00   0.00000E+00   0.22260E+01   0.41483E+01   0.00000E+00  -0.29186E-01   0.27582E+00  -0.30929E+02   0.11705E+02  -0.18286E+02  -0.32406E+02   0.11268E-01   0.00000E+00   0.49407-323       0.40     252.00     0.0000  0.00   0.20257-321   0.61808-320     2.1713     3.5288     3.7587     4.0550     4.1483
   2022      5     14   12.00      7608.00  -0.24560E+00   0.00000E+00   0.00000E+00   0.31697E+01   0.42218E+01   0.00000E+00  -0.24560E+00   0.27582E+00  -0.26858E+02   0.23470E+02  -0.34123E+02  -0.39504E+02   0.84648E-02   0.00000E+00   0.49407-323       0.40     289.44     0.0000  0.00   0.17786-321   0.56274-320     3.6148     4.1604     4.1641     4.1679     4.2217
   2022      5     15   12.00      7632.00   0.33964E-02   0.00000E+00   0.00000E+00   0.38273E+01   0.42678E+01   0.00000E+00   0.33964E-02   0.27582E+00  -0.27615E+02   0.50835E+01  -0.14979E+02  -0.32346E+02   0.65946E-02   0.00000E+00   0.49407-323       0.40     231.45     0.0000  0.00   0.74110-322   0.35474-320     4.2184     4.2241     4.2266     4.2292     4.2676
   2022      5     16   12.00      7656.00   0.15197E-01   0.00000E+00   0.00000E+00   0.38260E+01   0.42542E+01   0.00000E+00   0.15197E-01   0.27582E+00  -0.39049E+02  -0.73375E+01   0.88758E+01  -0.30449E+02   0.94546E-02   0.00000E+00   0.49407-323       0.40     208.16     0.0000  0.00   0.54347-322   0.31324-320     4.2088     4.2108     4.2134     4.2163     4.2542
   2022      5     17   12.00      7680.00   0.10295E-01   0.00000E+00   0.00000E+00   0.39856E+01   0.43175E+01   0.00000E+00   0.10295E-01   0.27582E+00  -0.47084E+02   0.26299E+01   0.69434E+01  -0.43095E+02   0.10695E-01   0.00000E+00   0.49407-323       0.40     277.32     0.0000  0.00   0.00000E+00   0.31324-320     4.2545     4.2581     4.2625     4.2673     4.3173
   2022      5     18   12.00      7704.00   0.10984E-01   0.00000E+00   0.00000E+00   0.41519E+01   0.44562E+01   0.00000E+00   0.10984E-01   0.27582E+00  -0.43995E+02   0.12469E+01   0.52372E+01  -0.52549E+02   0.73031E-02   0.00000E+00   0.49407-323       0.40     313.31     0.0000  0.00   0.00000E+00   0.24753-320     4.3857     4.3921     4.3990     4.4054     4.4562
   2022      5     19   12.00      7728.00   0.30032E-01   0.00000E+00   0.00000E+00   0.40109E+01   0.43286E+01   0.00000E+00   0.30032E-01   0.27582E+00  -0.64269E+02  -0.16252E+02   0.43011E+02  -0.55731E+02   0.49690E-02   0.00000E+00   0.00000E+00       0.40     314.60     0.0000  0.00   0.00000E+00   0.00000E+00     4.2225     4.2338     4.2451     4.2554     4.3286
   2022      5     20   12.00      7752.00   0.61986E-01   0.00000E+00   0.00000E+00   0.40565E+01   0.43554E+01   0.00000E+00   0.61986E-01   0.27582E+00  -0.11650E+03  -0.25666E+02   0.10465E+03  -0.58778E+02   0.63326E-02   0.00000E+00   0.00000E+00       0.40     295.54     0.0000  0.00   0.00000E+00   0.00000E+00     4.2408     4.2551     4.2690     4.2808     4.3554
   2022      5     21   12.00      7776.00   0.97724E-01   0.00000E+00   0.00000E+00   0.41229E+01   0.44519E+01   0.00000E+00   0.97724E-01   0.27582E+00  -0.18267E+03  -0.15942E+02   0.16110E+03  -0.57936E+02   0.96756E-02   0.00000E+00   0.00000E+00       0.40     276.70     0.0000  0.00   0.00000E+00   0.00000E+00     4.3810     4.3863     4.3923     4.3984     4.4518
   2022      5     22   12.00      7800.00   0.11880E+00   0.00000E+00   0.00000E+00   0.40259E+01   0.43138E+01   0.00000E+00   0.11880E+00   0.27582E+00  -0.15881E+03  -0.29085E+02   0.15039E+03  -0.70700E+02   0.78937E-02   0.00000E+00   0.00000E+00       0.40     295.07     0.0000  0.00   0.00000E+00   0.00000E+00     4.1576     4.1805     4.2014     4.2184     4.3138
   2022      5     23   12.00      7824.00   0.16275E+00   0.00000E+00   0.00000E+00   0.40721E+01   0.43572E+01   0.00000E+00   0.16275E+00   0.27582E+00  -0.13499E+03  -0.52591E+02   0.15008E+03  -0.75099E+02   0.69957E-02   0.00000E+00   0.00000E+00       0.40     288.64     0.0000  0.00   0.00000E+00   0.00000E+00     4.2055     4.2275     4.2476     4.2642     4.3572
   2022      5     24   12.00      7848.00   0.20240E+00   0.00000E+00   0.00000E+00   0.40944E+01   0.43797E+01   0.00000E+00   0.20240E+00   0.27582E+00  -0.10741E+03  -0.55691E+02   0.12559E+03  -0.77792E+02   0.67575E-02   0.00000E+00   0.00000E+00       0.40     272.94     0.0000  0.00   0.00000E+00   0.00000E+00     4.2285     4.2503     4.2700     4.2865     4.3797
   2022      5     25   12.00      7872.00   0.30833E+00   0.00000E+00   0.00000E+00   0.32785E+01   0.44349E+01   0.00000E+00   0.30833E+00   0.27582E+00  -0.82299E+02  -0.46939E+02   0.91727E+02  -0.95487E+02   0.58269E-02   0.41776E-08   0.90963E-03       0.40     302.39     0.0000  0.00   0.23410E-01   0.30454E+00     3.3412     4.1617     4.3021     4.3259     4.4349
   2022      5     26   12.00      7896.00   0.43659E+01   0.00000E+00   0.42904E+01   0.44126E+01   0.53908E+01   0.00000E+00   0.75452E-01   0.27582E+00  -0.28605E+02  -0.64854E+01  -0.77646E+01  -0.11788E+03   0.32098E-02   0.78650E-08   0.93052E-03       0.21     326.94     0.0000  0.00   0.15043E-01   0.79374E+00     4.2437     4.4631     5.2104     5.2444     5.3766
   2022      5     27   12.00      7920.00   0.10014E+02   0.00000E+00   0.10014E+02   0.10109E+02   0.10182E+02   0.00000E+00   0.00000E+00   0.27582E+00   0.12509E+02   0.49246E+02  -0.12755E+03  -0.76956E+02   0.60147E-02   0.10565E-04   0.10084E-01       0.16     300.45     0.0000  0.00  -0.14413E+00   0.16498E+01    10.1117    10.1266    10.1326    10.1411    10.1755
