 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, days
 Col. [6...] - Depth1, Var1, Depth2, Var2, ..., DepthN, VarN
   2018      7      2   12.00       1.0000      0.00   13.9930      1.00   13.1645      2.00    8.5281      3.00    7.5486      4.00    6.5692      5.00    5.5897      6.00    4.6103      7.00    4.0869      8.00    3.7155      9.00    3.3442     10.00    2.9728
   2018      7      3   12.00       2.0000      0.00   15.4080      1.00   13.0020      2.00    8.5642      3.00    7.5769      4.00    6.5895      5.00    5.6021      6.00    4.6147      7.00    4.0892      8.00    3.7176      9.00    3.3461     10.00    2.9745
   2018      7      4   12.00       3.0000      0.00   15.8926      1.00   12.9251      2.00    8.5988      3.00    7.6038      4.00    6.6089      5.00    5.6140      6.00    4.6190      7.00    4.0915      8.00    3.7198      9.00    3.3480     10.00    2.9763
   2018      7      5   12.00       4.0000      0.00   16.3297      1.00   12.8642      2.00    8.6322      3.00    7.6300      4.00    6.6278      5.00    5.6256      6.00    4.6234      7.00    4.0939      8.00    3.7219      9.00    3.3500     10.00    2.9780
   2018      7      6   12.00       5.0000      0.00   17.3377      1.00   12.8429      2.00    8.6648      3.00    7.6555      4.00    6.6462      5.00    5.6369      6.00    4.6276      7.00    4.0962      8.00    3.7241      9.00    3.3519     10.00    2.9798
   2018      7      7   12.00       6.0000      0.00   18.1005      1.00   12.8680      2.00    8.6970      3.00    7.6807      4.00    6.6645      5.00    5.6482      6.00    4.6319      7.00    4.0986      8.00    3.7263      9.00    3.3539     10.00    2.9816
   2018      7      8   12.00       7.0000      0.00   18.4156      1.00   12.9205      2.00    8.7292      3.00    7.7060      4.00    6.6827      5.00    5.6595      6.00    4.6363      7.00    4.1010      8.00    3.7285      9.00    3.3560     10.00    2.9834
   2018      7      9   12.00       8.0000      0.00   18.4092      1.00   12.9775      2.00    8.7616      3.00    7.7314      4.00    6.7011      5.00    5.6709      6.00    4.6406      7.00    4.1035      8.00    3.7307      9.00    3.3580     10.00    2.9852
   2018      7     10   12.00       9.0000      0.00   17.8706      1.00   13.0229      2.00    8.7941      3.00    7.7569      4.00    6.7196      5.00    5.6823      6.00    4.6450      7.00    4.1060      8.00    3.7330      9.00    3.3600     10.00    2.9871
   2018      7     11   12.00      10.0000      0.00   17.5768      1.00   13.0418      2.00    8.8266      3.00    7.7823      4.00    6.7380      5.00    5.6937      6.00    4.6494      7.00    4.1085      8.00    3.7353      9.00    3.3621     10.00    2.9889
   2018      7     12   12.00      11.0000      0.00   17.4758      1.00   13.0498      2.00    8.8588      3.00    7.8075      4.00    6.7563      5.00    5.7051      6.00    4.6538      7.00    4.1110      8.00    3.7376      9.00    3.3642     10.00    2.9908
   2018      7     13   12.00      12.0000      0.00   17.2081      1.00   13.0541      2.00    8.8906      3.00    7.8325      4.00    6.7744      5.00    5.7163      6.00    4.6583      7.00    4.1135      8.00    3.7399      9.00    3.3663     10.00    2.9927
   2018      7     14   12.00      13.0000      0.00   16.4390      1.00   13.0386      2.00    8.9220      3.00    7.8572      4.00    6.7924      5.00    5.7275      6.00    4.6627      7.00    4.1161      8.00    3.7423      9.00    3.3684     10.00    2.9946
   2018      7     15   12.00      14.0000      0.00   15.6267      1.00   12.9912      2.00    8.9528      3.00    7.8813      4.00    6.8099      5.00    5.7385      6.00    4.6671      7.00    4.1187      8.00    3.7446      9.00    3.3706     10.00    2.9965
   2018      7     16   12.00      15.0000      0.00   14.5261      1.00   12.9054      2.00    8.9824      3.00    7.9047      4.00    6.8269      5.00    5.7492      6.00    4.6715      7.00    4.1213      8.00    3.7470      9.00    3.3727     10.00    2.9984
   2018      7     17   12.00      16.0000      0.00   13.4055      1.00   12.7742      2.00    9.0106      3.00    7.9269      4.00    6.8432      5.00    5.7595      6.00    4.6758      7.00    4.1239      8.00    3.7494      9.00    3.3749     10.00    3.0004
   2018      7     18   12.00      17.0000      0.00   12.6925      1.00   12.6148      2.00    9.0370      3.00    7.9478      4.00    6.8585      5.00    5.7692      6.00    4.6800      7.00    4.1266      8.00    3.7519      9.00    3.3771     10.00    3.0024
   2018      7     19   12.00      18.0000      0.00   12.2828      1.00   12.4413      2.00    9.0614      3.00    7.9671      4.00    6.8727      5.00    5.7784      6.00    4.6841      7.00    4.1293      8.00    3.7543      9.00    3.3793     10.00    3.0043
   2018      7     20   12.00      19.0000      0.00   12.2198      1.00   12.2741      2.00    9.0837      3.00    7.9848      4.00    6.8859      5.00    5.7870      6.00    4.6881      7.00    4.1320      8.00    3.7568      9.00    3.3815     10.00    3.0063
   2018      7     21   12.00      20.0000      0.00   12.3197      1.00   12.1254      2.00    9.1042      3.00    8.0011      4.00    6.8981      5.00    5.7951      6.00    4.6920      7.00    4.1347      8.00    3.7592      9.00    3.3838     10.00    3.0083
   2018      7     22   12.00      21.0000      0.00   12.5590      1.00   11.9990      2.00    9.1230      3.00    8.0162      4.00    6.9094      5.00    5.8026      6.00    4.6959      7.00    4.1374      8.00    3.7617      9.00    3.3860     10.00    3.0103
   2018      7     23   12.00      22.0000      0.00   12.4149      1.00   11.8887      2.00    9.1404      3.00    8.0302      4.00    6.9200      5.00    5.8098      6.00    4.6996      7.00    4.1401      8.00    3.7642      9.00    3.3883     10.00    3.0123
   2018      7     24   12.00      23.0000      0.00   12.6653      1.00   11.7878      2.00    9.1565      3.00    8.0432      4.00    6.9299      5.00    5.8166      6.00    4.7033      7.00    4.1429      8.00    3.7667      9.00    3.3905     10.00    3.0144
   2018      7     25   12.00      24.0000      0.00   12.6671      1.00   11.7044      2.00    9.1715      3.00    8.0554      4.00    6.9392      5.00    5.8231      6.00    4.7070      7.00    4.1456      8.00    3.7692      9.00    3.3928     10.00    3.0164
   2018      7     26   12.00      25.0000      0.00   12.8882      1.00   11.6333      2.00    9.1855      3.00    8.0668      4.00    6.9480      5.00    5.8293      6.00    4.7106      7.00    4.1484      8.00    3.7717      9.00    3.3951     10.00    3.0184
   2018      7     27   12.00      26.0000      0.00   13.4854      1.00   11.5864      2.00    9.1988      3.00    8.0776      4.00    6.9565      5.00    5.8353      6.00    4.7141      7.00    4.1512      8.00    3.7743      9.00    3.3974     10.00    3.0205
   2018      7     28   12.00      27.0000      0.00   14.2588      1.00   11.5763      2.00    9.2116      3.00    8.0881      4.00    6.9646      5.00    5.8412      6.00    4.7177      7.00    4.1540      8.00    3.7768      9.00    3.3997     10.00    3.0225
   2018      7     29   12.00      28.0000      0.00   14.9225      1.00   11.6037      2.00    9.2243      3.00    8.0985      4.00    6.9728      5.00    5.8470      6.00    4.7212      7.00    4.1568      8.00    3.7794      9.00    3.4020     10.00    3.0245
   2018      7     30   12.00      29.0000      0.00   15.0089      1.00   11.6478      2.00    9.2373      3.00    8.1092      4.00    6.9810      5.00    5.8529      6.00    4.7248      7.00    4.1596      8.00    3.7819      9.00    3.4043     10.00    3.0266
   2018      7     31   12.00      30.0000      0.00   15.0290      1.00   11.6919      2.00    9.2505      3.00    8.1200      4.00    6.9895      5.00    5.8589      6.00    4.7284      7.00    4.1624      8.00    3.7845      9.00    3.4066     10.00    3.0287
   2018      8      1   12.00      31.0000      0.00   14.7349      1.00   11.7280      2.00    9.2641      3.00    8.1311      4.00    6.9980      5.00    5.8650      6.00    4.7320      7.00    4.1652      8.00    3.7870      9.00    3.4089     10.00    3.0307
   2018      8      2   12.00      32.0000      0.00   14.5153      1.00   11.7500      2.00    9.2777      3.00    8.1422      4.00    7.0067      5.00    5.8712      6.00    4.7357      7.00    4.1680      8.00    3.7896      9.00    3.4112     10.00    3.0328
   2018      8      3   12.00      33.0000      0.00   13.5713      1.00   11.7443      2.00    9.2913      3.00    8.1533      4.00    7.0153      5.00    5.8773      6.00    4.7393      7.00    4.1708      8.00    3.7922      9.00    3.4135     10.00    3.0349
   2018      8      4   12.00      34.0000      0.00   13.2161      1.00   11.7062      2.00    9.3045      3.00    8.1641      4.00    7.0237      5.00    5.8833      6.00    4.7429      7.00    4.1737      8.00    3.7948      9.00    3.4159     10.00    3.0370
   2018      8      5   12.00      35.0000      0.00   12.8223      1.00   11.6574      2.00    9.3171      3.00    8.1745      4.00    7.0318      5.00    5.8892      6.00    4.7465      7.00    4.1765      8.00    3.7973      9.00    3.4182     10.00    3.0391
   2018      8      6   12.00      36.0000      0.00   12.4071      1.00   11.5922      2.00    9.3290      3.00    8.1843      4.00    7.0395      5.00    5.8948      6.00    4.7501      7.00    4.1794      8.00    3.7999      9.00    3.4205     10.00    3.0411
   2018      8      7   12.00      37.0000      0.00   12.1157      1.00   11.5188      2.00    9.3400      3.00    8.1934      4.00    7.0468      5.00    5.9002      6.00    4.7536      7.00    4.1822      8.00    3.8026      9.00    3.4229     10.00    3.0432
   2018      8      8   12.00      38.0000      0.00   11.9770      1.00   11.4416      2.00    9.3501      3.00    8.2019      4.00    7.0536      5.00    5.9053      6.00    4.7571      7.00    4.1851      8.00    3.8052      9.00    3.4253     10.00    3.0453
   2018      8      9   12.00      39.0000      0.00   12.0955      1.00   11.3701      2.00    9.3594      3.00    8.2096      4.00    7.0599      5.00    5.9102      6.00    4.7605      7.00    4.1879      8.00    3.8078      9.00    3.4276     10.00    3.0474
   2018      8     10   12.00      40.0000      0.00   12.3411      1.00   11.3146      2.00    9.3679      3.00    8.2169      4.00    7.0659      5.00    5.9149      6.00    4.7639      7.00    4.1908      8.00    3.8104      9.00    3.4300     10.00    3.0496
   2018      8     11   12.00      41.0000      0.00   12.4403      1.00   11.2742      2.00    9.3758      3.00    8.2236      4.00    7.0715      5.00    5.9194      6.00    4.7672      7.00    4.1937      8.00    3.8130      9.00    3.4323     10.00    3.0517
   2018      8     12   12.00      42.0000      0.00   12.3306      1.00   11.2382      2.00    9.3832      3.00    8.2300      4.00    7.0769      5.00    5.9237      6.00    4.7706      7.00    4.1966      8.00    3.8156      9.00    3.4347     10.00    3.0538
