   2019      7     31   12.00      9480.00   0.15200E+02   0.00000E+00   0.15200E+02   0.15303E+02   0.15342E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.44384E+02   0.42297E+02  -0.11405E+03  -0.10777E+03   0.44044E-02   0.13918E-04   0.29679E-02       0.17     151.60     0.0000  0.00   0.18384E+00  -0.15772E+01    15.2825    15.3116    15.3177    15.3235    15.3391
   2019      8      1   12.00      9504.00   0.14977E+02   0.00000E+00   0.14977E+02   0.15140E+02   0.15191E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.56604E+02   0.57313E+02  -0.14157E+03  -0.11741E+03   0.58518E-02   0.34487E-04   0.92376E-02       0.17     152.37     0.0000  0.00   0.11403E+00   0.85343E+01    15.1124    15.1512    15.1602    15.1673    15.1851
   2019      8      2   12.00      9528.00   0.14756E+02   0.00000E+00   0.14756E+02   0.14881E+02   0.14922E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.37731E+02   0.49641E+02  -0.12223E+03  -0.10240E+03   0.45691E-02   0.39200E-04   0.10077E-01       0.18     132.76     0.0000  0.00   0.74581E-01  -0.81213E+00    14.8595    14.8894    14.8966    14.9024    14.9180
   2019      8      3   12.00      9552.00   0.13981E+02   0.00000E+00   0.13981E+02   0.14213E+02   0.14269E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.32378E+02   0.81851E+02  -0.15395E+03  -0.96076E+02   0.90457E-02   0.21356E-03   0.45216E-01       0.18      99.26     0.0000  0.00  -0.27297E-01  -0.22821E+02    14.1811    14.2253    14.2368    14.2443    14.2598
   2019      8      4   12.00      9576.00   0.13429E+02   0.00000E+00   0.13429E+02   0.13531E+02   0.13569E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.53347E+01   0.46327E+02  -0.98531E+02  -0.81367E+02   0.53247E-02   0.90108E-04   0.15940E-01       0.18      88.26     0.0000  0.00  -0.88202E-01   0.84004E+00    13.5128    13.5380    13.5451    13.5501    13.5668
   2019      8      5   12.00      9600.00   0.13073E+02   0.00000E+00   0.13073E+02   0.13204E+02   0.13248E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.13835E-01   0.56273E+02  -0.11397E+03  -0.92856E+02   0.53142E-02   0.64290E-04   0.13593E-01       0.18     100.74     0.0000  0.00  -0.43455E-01   0.56927E+01    13.1821    13.2133    13.2211    13.2269    13.2428
   2019      8      6   12.00      9624.00   0.12577E+02   0.00000E+00   0.12577E+02   0.12719E+02   0.12766E+02   0.00000E+00   0.00000E+00   0.76826E+00  -0.17592E+01   0.56342E+02  -0.12380E+03  -0.10714E+03   0.42841E-02   0.22658E-04   0.46489E-02       0.18     111.51     0.0000  0.00  -0.99440E-01  -0.45073E+01    12.6940    12.7302    12.7382    12.7446    12.7622
   2019      8      7   12.00      9648.00   0.12290E+02   0.00000E+00   0.12290E+02   0.12418E+02   0.12461E+02   0.00000E+00   0.00000E+00   0.76826E+00  -0.24676E+01   0.41478E+02  -0.11659E+03  -0.10664E+03   0.39221E-02   0.10942E-04   0.15431E-02       0.18     113.05     0.0000  0.00   0.11482E+00  -0.32011E+01    12.3928    12.4293    12.4365    12.4429    12.4589
   2019      8      8   12.00      9672.00   0.12072E+02   0.00000E+00   0.12072E+02   0.12188E+02   0.12232E+02   0.00000E+00   0.00000E+00   0.76826E+00  -0.25277E+01   0.36228E+02  -0.10278E+03  -0.10129E+03   0.40757E-02   0.12714E-04   0.19403E-02       0.18     109.32     0.0000  0.00  -0.54777E-01  -0.50224E+01    12.1637    12.1979    12.2050    12.2109    12.2309
   2019      8      9   12.00      9696.00   0.12090E+02   0.00000E+00   0.12090E+02   0.12169E+02   0.12212E+02   0.00000E+00   0.00000E+00   0.76826E+00  -0.83589E+00   0.27005E+02  -0.74215E+02  -0.89068E+02   0.41137E-02   0.12366E-04   0.20136E-02       0.18     102.69     0.0000  0.00  -0.10437E+00  -0.47506E+01    12.1512    12.1756    12.1814    12.1861    12.2117
   2019      8     10   12.00      9720.00   0.12334E+02   0.00000E+00   0.12334E+02   0.12385E+02   0.12419E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.21502E+00   0.27014E+02  -0.54334E+02  -0.73954E+02   0.48987E-02   0.18384E-04   0.42006E-02       0.18      92.37     0.0000  0.00  -0.15531E+00  -0.65846E+01    12.3737    12.3883    12.3937    12.3975    12.4186
   2019      8     11   12.00      9744.00   0.12502E+02   0.00000E+00   0.12502E+02   0.12568E+02   0.12602E+02   0.00000E+00   0.00000E+00   0.76826E+00  -0.16194E+01   0.38396E+02  -0.65343E+02  -0.73038E+02   0.59203E-02   0.38479E-04   0.85342E-02       0.18      91.17     0.0000  0.00  -0.12364E+00  -0.10447E+02    12.5548    12.5719    12.5788    12.5825    12.6013
   2019      8     12   12.00      9768.00   0.12423E+02   0.00000E+00   0.12423E+02   0.12529E+02   0.12570E+02   0.00000E+00   0.00000E+00   0.76826E+00  -0.49629E+01   0.58144E+02  -0.90179E+02  -0.85498E+02   0.67544E-02   0.76733E-04   0.14364E-01       0.18     100.96     0.0000  0.00  -0.52045E-02  -0.14022E+02    12.5111    12.5352    12.5438    12.5485    12.5680
   2019      8     13   12.00      9792.00   0.12358E+02   0.00000E+00   0.12358E+02   0.12444E+02   0.12484E+02   0.00000E+00   0.00000E+00   0.76826E+00  -0.38612E+01   0.55705E+02  -0.86168E+02  -0.91772E+02   0.66132E-02   0.55967E-04   0.11968E-01       0.19     111.20     0.0000  0.00   0.24725E+00  -0.10598E+02    12.4276    12.4494    12.4577    12.4620    12.4828
   2019      8     14   12.00      9816.00   0.12449E+02   0.00000E+00   0.12449E+02   0.12535E+02   0.12572E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.43756E+00   0.47828E+02  -0.82316E+02  -0.87195E+02   0.57363E-02   0.30286E-04   0.75028E-02       0.19     109.76     0.0000  0.00   0.12591E+00  -0.82675E+01    12.5176    12.5406    12.5483    12.5529    12.5706
   2019      8     15   12.00      9840.00   0.12492E+02   0.00000E+00   0.12492E+02   0.12566E+02   0.12602E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.18472E+01   0.36035E+02  -0.77214E+02  -0.80416E+02   0.30484E-02   0.13694E-04   0.22272E-02       0.19     102.00     0.0000  0.00  -0.10730E-01  -0.10447E+01    12.5519    12.5712    12.5763    12.5805    12.6020
   2019      8     16   12.00      9864.00   0.12431E+02   0.00000E+00   0.12431E+02   0.12500E+02   0.12534E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.17223E+01   0.33205E+02  -0.69378E+02  -0.75031E+02   0.28567E-02   0.10834E-04   0.16244E-02       0.19      93.16     0.0000  0.00   0.70001E-01   0.31385E+01    12.4863    12.5049    12.5096    12.5138    12.5336
   2019      8     17   12.00      9888.00   0.12783E+02   0.00000E+00   0.12783E+02   0.12796E+02   0.12821E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.41512E+00   0.10912E+02  -0.30276E+02  -0.54035E+02   0.28544E-02   0.41820E-05   0.13351E-02       0.19      82.38     0.0000  0.00   0.11995E+00  -0.11094E+01    12.7930    12.7966    12.7984    12.8013    12.8213
   2019      8     18   12.00      9912.00   0.13289E+02   0.00000E+00   0.13289E+02   0.13283E+02   0.13305E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.35122E+00   0.66728E+01  -0.23772E+02  -0.58603E+02   0.51376E-02   0.96474E-05   0.43023E-02       0.19      99.38     0.0000  0.00   0.27452E+00  -0.38638E+01    13.2853    13.2812    13.2816    13.2844    13.3049
   2019      8     19   12.00      9936.00   0.13896E+02   0.00000E+00   0.13896E+02   0.13919E+02   0.13950E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.38914E+01   0.16193E+02  -0.47472E+02  -0.73751E+02   0.40271E-02   0.70216E-05   0.16796E-02       0.19     124.65     0.0000  0.00   0.11657E+00  -0.38939E+01    13.9141    13.9200    13.9223    13.9259    13.9497
   2019      8     20   12.00      9960.00   0.14298E+02   0.00000E+00   0.14298E+02   0.14349E+02   0.14386E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.95367E+01   0.24971E+02  -0.68261E+02  -0.83488E+02   0.42002E-02   0.10194E-04   0.18807E-02       0.19     135.56     0.0000  0.00   0.15405E+00  -0.33012E+01    14.3377    14.3538    14.3577    14.3616    14.3856
   2019      8     21   12.00      9984.00   0.14631E+02   0.00000E+00   0.14631E+02   0.14688E+02   0.14720E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.12190E+02   0.24961E+02  -0.71082E+02  -0.69836E+02   0.36259E-02   0.11329E-04   0.19994E-02       0.19     117.11     0.0000  0.00   0.52665E-01   0.27349E+01    14.6761    14.6927    14.6967    14.7002    14.7196
   2019      8     22   12.00     10008.00   0.14271E+02   0.00000E+00   0.14271E+02   0.14405E+02   0.14444E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.25861E+02   0.48705E+02  -0.10258E+03  -0.60400E+02   0.81179E-02   0.14046E-03   0.29529E-01       0.19      81.33     0.0000  0.00  -0.31243E+00   0.17829E+02    14.3840    14.4131    14.4214    14.4262    14.4387
   2019      8     23   12.00     10032.00   0.13645E+02   0.00000E+00   0.13645E+02   0.13772E+02   0.13806E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.27880E+02   0.45219E+02  -0.95427E+02  -0.52084E+02   0.91151E-02   0.21196E-03   0.40945E-01       0.20      60.06     0.0000  0.00  -0.56786E+00   0.19170E+02    13.7539    13.7791    13.7863    13.7910    13.8002
   2019      8     24   12.00     10056.00   0.13295E+02   0.00000E+00   0.13295E+02   0.13356E+02   0.13385E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.13646E+02   0.24034E+02  -0.59289E+02  -0.53597E+02   0.40890E-02   0.23746E-04   0.46313E-02       0.20      70.88     0.0000  0.00   0.11362E-03   0.26235E+01    13.3437    13.3611    13.3657    13.3690    13.3847
   2019      8     25   12.00     10080.00   0.13241E+02   0.00000E+00   0.13241E+02   0.13335E+02   0.13371E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.18192E+02   0.34488E+02  -0.83634E+02  -0.82435E+02   0.55216E-02   0.23996E-04   0.64844E-02       0.20     109.60     0.0000  0.00   0.17036E+00  -0.69628E+01    13.3165    13.3414    13.3486    13.3533    13.3694
   2019      8     26   12.00     10104.00   0.13073E+02   0.00000E+00   0.13073E+02   0.13216E+02   0.13263E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.24624E+02   0.57530E+02  -0.11881E+03  -0.96782E+02   0.67588E-02   0.72445E-04   0.14223E-01       0.20     118.98     0.0000  0.00  -0.17028E-01  -0.13880E+02    13.1927    13.2250    13.2352    13.2400    13.2592
   2019      8     27   12.00     10128.00   0.12874E+02   0.00000E+00   0.12874E+02   0.12952E+02   0.12987E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.15253E+02   0.31833E+02  -0.78546E+02  -0.75412E+02   0.34542E-02   0.19579E-04   0.34384E-02       0.20      94.81     0.0000  0.00   0.12007E-01  -0.28982E+00    12.9373    12.9575    12.9629    12.9671    12.9857
   2019      8     28   12.00     10152.00   0.12614E+02   0.00000E+00   0.12614E+02   0.12716E+02   0.12751E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.24797E+02   0.33970E+02  -0.81206E+02  -0.59169E+02   0.70337E-02   0.79785E-04   0.15725E-01       0.20      65.31     0.0000  0.00  -0.20021E+00   0.13749E+02    12.6979    12.7217    12.7301    12.7349    12.7493
   2019      8     29   12.00     10176.00   0.12315E+02   0.00000E+00   0.12315E+02   0.12399E+02   0.12434E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.18535E+02   0.28948E+02  -0.71488E+02  -0.63579E+02   0.56256E-02   0.34118E-04   0.70780E-02       0.20      72.32     0.0000  0.00  -0.67129E-01   0.92155E+01    12.3829    12.4053    12.4130    12.4168    12.4327
   2019      8     30   12.00     10200.00   0.12346E+02   0.00000E+00   0.12346E+02   0.12407E+02   0.12445E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.11521E+02   0.21825E+02  -0.70390E+02  -0.84419E+02   0.34011E-02   0.95004E-05   0.13325E-02       0.20     109.40     0.0000  0.00   0.96974E-01   0.63007E+00    12.3939    12.4125    12.4170    12.4213    12.4447
   2019      8     31   12.00     10224.00   0.12407E+02   0.00000E+00   0.12407E+02   0.12514E+02   0.12556E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.17964E+02   0.32487E+02  -0.94960E+02  -0.95158E+02   0.46015E-02   0.14945E-04   0.31848E-02       0.20     120.00     0.0000  0.00   0.95744E-02  -0.63270E+01    12.4928    12.5234    12.5306    12.5362    12.5547
   2019      9      1   12.00     10248.00   0.12294E+02   0.00000E+00   0.12294E+02   0.12393E+02   0.12434E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.18709E+02   0.31326E+02  -0.89854E+02  -0.77497E+02   0.37774E-02   0.11460E-04   0.14988E-02       0.21      92.61     0.0000  0.00   0.36018E-01  -0.36425E+01    12.3721    12.4022    12.4081    12.4126    12.4335
   2019      9      2   12.00     10272.00   0.12072E+02   0.00000E+00   0.12072E+02   0.12140E+02   0.12172E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.15224E+02   0.22576E+02  -0.72079E+02  -0.65119E+02   0.25973E-02   0.65563E-05   0.55241E-03       0.21      74.93     0.0000  0.00   0.38571E-01   0.56599E+00    12.1266    12.1458    12.1501    12.1539    12.1719
   2019      9      3   12.00     10296.00   0.11775E+02   0.00000E+00   0.11775E+02   0.11892E+02   0.11933E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.22620E+02   0.35291E+02  -0.92440E+02  -0.77240E+02   0.46185E-02   0.14913E-04   0.31473E-02       0.21      84.75     0.0000  0.00  -0.70523E-01   0.62850E+01    11.8680    11.9026    11.9103    11.9155    11.9314
   2019      9      4   12.00     10320.00   0.11573E+02   0.00000E+00   0.11573E+02   0.11667E+02   0.11707E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.17171E+02   0.28683E+02  -0.81342E+02  -0.77112E+02   0.40734E-02   0.11253E-04   0.19484E-02       0.21      87.40     0.0000  0.00   0.11737E+00   0.34969E+01    11.6464    11.6759    11.6820    11.6867    11.7070
   2019      9      5   12.00     10344.00   0.11344E+02   0.00000E+00   0.11344E+02   0.11440E+02   0.11480E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.19955E+02   0.29288E+02  -0.79738E+02  -0.66381E+02   0.59045E-02   0.28974E-04   0.76912E-02       0.21      68.98     0.0000  0.00   0.33333E+00  -0.49281E+01    11.4199    11.4484    11.4567    11.4611    11.4782
   2019      9      6   12.00     10368.00   0.11000E+02   0.00000E+00   0.11000E+02   0.11105E+02   0.11143E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.19522E+02   0.31289E+02  -0.78535E+02  -0.66268E+02   0.68772E-02   0.79157E-04   0.14871E-01       0.21      65.39     0.0000  0.00   0.59922E-01  -0.13675E+02    11.0871    11.1102    11.1189    11.1245    11.1409
   2019      9      7   12.00     10392.00   0.10896E+02   0.00000E+00   0.10896E+02   0.10957E+02   0.10993E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.99259E+01   0.21725E+02  -0.59736E+02  -0.68481E+02   0.33883E-02   0.17496E-04   0.30454E-02       0.21      76.93     0.0000  0.00   0.55847E-03  -0.15449E+01    10.9448    10.9621    10.9673    10.9714    10.9927
   2019      9      8   12.00     10416.00   0.10874E+02   0.00000E+00   0.10874E+02   0.10942E+02   0.10976E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.12442E+02   0.24507E+02  -0.60218E+02  -0.67683E+02   0.62947E-02   0.48867E-04   0.10676E-01       0.21      76.10     0.0000  0.00   0.16637E+00   0.11532E+02    10.9291    10.9455    10.9526    10.9571    10.9755
   2019      9      9   12.00     10440.00   0.11026E+02   0.00000E+00   0.11026E+02   0.11066E+02   0.11094E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.91527E+01   0.12626E+02  -0.42639E+02  -0.55161E+02   0.60127E-02   0.35884E-04   0.86382E-02       0.22      67.85     0.0000  0.00   0.20627E+00   0.97129E+01    11.0579    11.0683    11.0735    11.0773    11.0938
   2019      9     10   12.00     10464.00   0.11095E+02   0.00000E+00   0.11095E+02   0.11144E+02   0.11175E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.82866E+01   0.15129E+02  -0.47436E+02  -0.54512E+02   0.43247E-02   0.11506E-04   0.25913E-02       0.22      66.98     0.0000  0.00   0.19029E+00  -0.28785E-01    11.1317    11.1482    11.1529    11.1563    11.1750
   2019      9     11   12.00     10488.00   0.11065E+02   0.00000E+00   0.11065E+02   0.11136E+02   0.11173E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.12165E+02   0.23351E+02  -0.62529E+02  -0.63223E+02   0.48227E-02   0.14386E-04   0.32888E-02       0.22      75.74     0.0000  0.00   0.18522E+00  -0.49285E+01    11.1203    11.1426    11.1491    11.1529    11.1728
   2019      9     12   12.00     10512.00   0.11079E+02   0.00000E+00   0.11079E+02   0.11142E+02   0.11173E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.11583E+02   0.21713E+02  -0.56144E+02  -0.60484E+02   0.56114E-02   0.93765E-04   0.19781E-01       0.22      74.52     0.0000  0.00   0.10401E-01   0.10051E+02    11.1296    11.1462    11.1509    11.1548    11.1720
   2019      9     13   12.00     10536.00   0.10927E+02   0.00000E+00   0.10927E+02   0.11041E+02   0.11080E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.15831E+02   0.27483E+02  -0.60222E+02  -0.53082E+02   0.15201E-01   0.74668E-03   0.45411E+00       0.22      60.40     0.0000  0.00  -0.78696E+00   0.69527E+02    11.0258    11.0464    11.0525    11.0579    11.0728
   2019      9     14   12.00     10560.00   0.10652E+02   0.00000E+00   0.10652E+02   0.10788E+02   0.10838E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.15630E+02   0.35168E+02  -0.70503E+02  -0.53276E+02   0.18574E-01   0.10313E-02   0.85766E+00       0.22      54.39     0.0000  0.00  -0.18950E+01   0.93436E+02    10.7677    10.7949    10.8037    10.8106    10.8278
   2019      9     15   12.00     10584.00   0.10148E+02   0.00000E+00   0.10148E+02   0.10316E+02   0.10367E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.19216E+02   0.51507E+02  -0.10103E+03  -0.73925E+02   0.13971E-01   0.62917E-03   0.31391E+00       0.22      69.18     0.0000  0.00  -0.13652E+01   0.49202E+02    10.2933    10.3248    10.3336    10.3398    10.3555
   2019      9     16   12.00     10608.00   0.98388E+01   0.00000E+00   0.98388E+01   0.99316E+01   0.99762E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.12289E+02   0.26914E+02  -0.82289E+02  -0.90719E+02   0.35993E-02   0.34091E-04   0.56702E-02       0.22      99.73     0.0000  0.00  -0.12162E+00   0.48714E+01     9.9157     9.9373     9.9439     9.9493     9.9754
   2019      9     17   12.00     10632.00   0.99674E+01   0.00000E+00   0.99674E+01   0.10035E+02   0.10079E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.14031E+02   0.20921E+02  -0.84283E+02  -0.91498E+02   0.24756E-02   0.64047E-05   0.17847E-03       0.22     107.67     0.0000  0.00   0.27259E-01  -0.16201E+01    10.0205    10.0411    10.0459    10.0507    10.0788
   2019      9     18   12.00     10656.00   0.98911E+01   0.00000E+00   0.98911E+01   0.99606E+01   0.10000E+02   0.00000E+00   0.00000E+00   0.76826E+00   0.14728E+02   0.19567E+02  -0.77080E+02  -0.76739E+02   0.22005E-02   0.53104E-05   0.29986E-03       0.23      85.30     0.0000  0.00   0.32636E-01   0.77872E+00     9.9468     9.9661     9.9709     9.9753    10.0001
   2019      9     19   12.00     10680.00   0.95902E+01   0.00000E+00   0.95902E+01   0.97003E+01   0.97451E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.21759E+02   0.26601E+02  -0.81545E+02  -0.68551E+02   0.47384E-02   0.17671E-04   0.36031E-02       0.23      66.57     0.0000  0.00   0.43115E-01   0.69962E+01     9.6769     9.7094     9.7188     9.7233     9.7445
   2019      9     20   12.00     10704.00   0.92975E+01   0.00000E+00   0.92975E+01   0.94077E+01   0.94550E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.17956E+02   0.26934E+02  -0.81783E+02  -0.78504E+02   0.48754E-02   0.18285E-04   0.39703E-02       0.23      80.60     0.0000  0.00  -0.36952E-01   0.73377E+01     9.3847     9.4162     9.4260     9.4309     9.4542
   2019      9     21   12.00     10728.00   0.92224E+01   0.00000E+00   0.92224E+01   0.93042E+01   0.93511E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.12095E+02   0.20033E+02  -0.87057E+02  -0.95101E+02   0.22186E-02   0.60082E-05   0.55437E-03       0.23     107.23     0.0000  0.00  -0.27797E-01   0.19468E+01     9.2883     9.3103     9.3161     9.3215     9.3510
   2019      9     22   12.00     10752.00   0.91414E+01   0.00000E+00   0.91414E+01   0.92199E+01   0.92643E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.13364E+02   0.19286E+02  -0.98208E+02  -0.94908E+02   0.13014E-02   0.30189E-05   0.29560E-04       0.23     103.85     0.0000  0.00   0.23601E-01  -0.11477E+00     9.2075     9.2241     9.2295     9.2347     9.2643
   2019      9     23   12.00     10776.00   0.87853E+01   0.00000E+00   0.87853E+01   0.88835E+01   0.89312E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.20619E+02   0.24811E+02  -0.11566E+03  -0.98766E+02   0.28584E-02   0.76048E-05   0.26390E-03       0.23      99.03     0.0000  0.00   0.92145E-01  -0.66465E+00     8.8623     8.8921     8.8991     8.9049     8.9311
   2019      9     24   12.00     10800.00   0.82057E+01   0.00000E+00   0.82057E+01   0.83601E+01   0.84172E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.25861E+02   0.35575E+02  -0.12757E+03  -0.10361E+03   0.42425E-02   0.10248E-04   0.19548E-02       0.23      97.44     0.0000  0.00   0.20574E+00  -0.12392E+01     8.3251     8.3757     8.3857     8.3927     8.4168
   2019      9     25   12.00     10824.00   0.77236E+01   0.00000E+00   0.77236E+01   0.78438E+01   0.79006E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.20440E+02   0.29660E+02  -0.93584E+02  -0.90549E+02   0.63894E-02   0.29703E-04   0.93604E-02       0.23      81.36     0.0000  0.00   0.47693E+00  -0.35559E+00     7.8176     7.8528     7.8653     7.8719     7.8996
   2019      9     26   12.00     10848.00   0.78092E+01   0.00000E+00   0.78092E+01   0.78399E+01   0.78742E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.70250E+01   0.70280E+01  -0.30867E+02  -0.56951E+02   0.53542E-02   0.14828E-04   0.55157E-02       0.24      55.64     0.0000  0.00   0.25386E+00  -0.41985E+01     7.8316     7.8414     7.8474     7.8518     7.8742
   2019      9     27   12.00     10872.00   0.80386E+01   0.00000E+00   0.80386E+01   0.80723E+01   0.81065E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.66243E+01   0.77979E+01  -0.31887E+02  -0.52163E+02   0.43858E-02   0.74853E-05   0.26498E-02       0.24      55.53     0.0000  0.00   0.12797E+00  -0.40289E+01     8.0627     8.0751     8.0802     8.0842     8.1065
   2019      9     28   12.00     10896.00   0.79912E+01   0.00000E+00   0.79912E+01   0.80883E+01   0.81404E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.14612E+02   0.23983E+02  -0.79146E+02  -0.79840E+02   0.51385E-02   0.12994E-04   0.38660E-02       0.24      84.50     0.0000  0.00   0.30590E+00   0.18252E+01     8.0652     8.0967     8.1070     8.1122     8.1401
   2019      9     29   12.00     10920.00   0.77187E+01   0.00000E+00   0.77187E+01   0.78415E+01   0.79006E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.18637E+02   0.29639E+02  -0.10034E+03  -0.92016E+02   0.58201E-02   0.21092E-04   0.64456E-02       0.24      93.01     0.0000  0.00   0.39172E+00   0.22179E+01     7.8134     7.8514     7.8646     7.8705     7.8999
   2019      9     30   12.00     10944.00   0.74528E+01   0.00000E+00   0.74528E+01   0.75522E+01   0.76041E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.14176E+02   0.22514E+02  -0.80134E+02  -0.79533E+02   0.64031E-02   0.25936E-04   0.91715E-02       0.24      76.86     0.0000  0.00   0.47934E+00   0.15634E+01     7.5301     7.5590     7.5712     7.5774     7.6034
   2019     10      1   12.00     10968.00   0.73866E+01   0.00000E+00   0.73866E+01   0.74617E+01   0.75114E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.95733E+01   0.11826E+02  -0.62925E+02  -0.75682E+02   0.51635E-02   0.12333E-04   0.41650E-02       0.24      79.51     0.0000  0.00   0.28733E+00  -0.20998E+01     7.4428     7.4675     7.4776     7.4828     7.5112
   2019     10      2   12.00     10992.00   0.73649E+01   0.00000E+00   0.73649E+01   0.74669E+01   0.75239E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.13065E+02   0.19871E+02  -0.82403E+02  -0.86321E+02   0.49933E-02   0.12382E-04   0.36030E-02       0.24      93.25     0.0000  0.00   0.23831E+00  -0.39663E+01     7.4422     7.4756     7.4870     7.4927     7.5238
   2019     10      3   12.00     11016.00   0.71133E+01   0.00000E+00   0.71133E+01   0.72368E+01   0.72978E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.17070E+02   0.22649E+02  -0.92360E+02  -0.84026E+02   0.48886E-02   0.11360E-04   0.33028E-02       0.24      82.13     0.0000  0.00   0.26607E+00   0.18477E+01     7.2067     7.2483     7.2606     7.2667     7.2975
   2019     10      4   12.00     11040.00   0.67190E+01   0.00000E+00   0.67190E+01   0.68446E+01   0.69021E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.18719E+02   0.17137E+02  -0.85787E+02  -0.68993E+02   0.45969E-02   0.12513E-04   0.31586E-02       0.25      55.20     0.0000  0.00   0.73279E-01   0.59962E+01     6.8150     6.8549     6.8692     6.8749     6.9018
   2019     10      5   12.00     11064.00   0.62725E+01   0.00000E+00   0.62725E+01   0.63760E+01   0.64303E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.12779E+02   0.14341E+02  -0.79534E+02  -0.69200E+02   0.23324E-02   0.44378E-05   0.65020E-03       0.25      53.01     0.0000  0.00  -0.34805E-03   0.94522E+00     6.3528     6.3851     6.3939     6.3999     6.4302
   2019     10      6   12.00     11088.00   0.57164E+01   0.00000E+00   0.57164E+01   0.58767E+01   0.59571E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.25025E+02   0.23628E+02  -0.11379E+03  -0.92096E+02   0.37884E-02   0.58056E-05   0.11907E-02       0.25      74.58     0.0000  0.00   0.14080E+00  -0.17943E+01     5.8334     5.8955     5.9091     5.9175     5.9571
   2019     10      7   12.00     11112.00   0.50684E+01   0.00000E+00   0.50684E+01   0.52535E+01   0.53530E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.28039E+02   0.27163E+02  -0.12547E+03  -0.10682E+03   0.36528E-02   0.47279E-05   0.10627E-02       0.25      88.44     0.0000  0.00   0.12626E+00  -0.17903E+01     5.2027     5.2744     5.2923     5.3028     5.3529
   2019     10      8   12.00     11136.00   0.46717E+01   0.00000E+00   0.46717E+01   0.48095E+01   0.49070E+01   0.00000E+00   0.00000E+00   0.76826E+00   0.17955E+02   0.17587E+02  -0.95008E+02  -0.10200E+03   0.20621E-02   0.17057E-05   0.31510E-03       0.25      88.49     0.0000  0.00   0.16271E-01  -0.15595E+00     4.7731     4.8228     4.8378     4.8486     4.9070
