   2001     11     13   12.00      9792.00  -0.55327E+01   0.00000E+00  -0.53478E-08  -0.30054E-04   0.36151E-01   0.00000E+00  -0.53385E-02  -0.55327E+01  -0.23521E+02  -0.44795E+01  -0.25595E+02  -0.38739E+00   0.41689E-02   0.00000E+00   0.25021-258       0.85      17.61     0.0000  0.00  -0.38442-257  -0.43641-255    -0.0000    -0.0000    -0.0000    -0.0000     0.0362
   2001     11     14   12.00      9816.00  -0.50713E+01   0.00000E+00  -0.53586E-08  -0.38815E-04   0.30943E-01   0.00000E+00  -0.49505E-02  -0.50713E+01  -0.23205E+02  -0.49196E+01  -0.25470E+02  -0.33664E+00   0.46890E-02   0.00000E+00   0.10963-274       0.85      16.98     0.0000  0.00  -0.16777-273  -0.19105-271    -0.0000    -0.0000    -0.0000    -0.0000     0.0309
   2001     11     15   12.00      9840.00  -0.49392E+01   0.00000E+00  -0.53587E-08  -0.46035E-04   0.26476E-01   0.00000E+00  -0.45294E-02  -0.49392E+01  -0.21338E+02  -0.46916E+01  -0.27565E+02  -0.29321E+00   0.45332E-02   0.00000E+00   0.49356-291       0.85      15.93     0.0000  0.00  -0.75500-290  -0.86005-288    -0.0000    -0.0000    -0.0000    -0.0000     0.0265
   2001     11     16   12.00      9864.00  -0.49501E+01   0.00000E+00  -0.53586E-08  -0.51792E-04   0.22625E-01   0.00000E+00  -0.45344E-02  -0.49501E+01  -0.20680E+02  -0.47280E+01  -0.28187E+02  -0.25583E+00   0.45278E-02   0.00000E+00   0.22037-307       0.85      15.96     0.0000  0.00  -0.33769-306  -0.38413-304    -0.0000    -0.0000    -0.0000    -0.0000     0.0226
   2001     11     17   12.00      9888.00  -0.51787E+01   0.00000E+00  -0.53605E-08  -0.56777E-04   0.19310E-01   0.00000E+00  -0.46319E-02  -0.51787E+01  -0.20368E+02  -0.61519E+01  -0.27075E+02  -0.22347E+00   0.48061E-02   0.00000E+00   0.49407-323       0.85      16.46     0.0000  0.00  -0.85523-320   0.22253-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0193
   2001     11     18   12.00      9912.00  -0.59457E+01   0.00000E+00  -0.53639E-08  -0.61303E-04   0.16448E-01   0.00000E+00  -0.42669E-02  -0.59457E+01  -0.20527E+02  -0.62307E+01  -0.26837E+02  -0.19565E+00   0.54573E-02   0.00000E+00   0.49407-323       0.85      17.43     0.0000  0.00  -0.75296-320   0.22253-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0164
   2001     11     19   12.00      9936.00  -0.70340E+01   0.00000E+00  -0.53780E-08  -0.63534E-04   0.14027E-01   0.00000E+00  -0.54004E-02  -0.70340E+01  -0.19607E+02  -0.68703E+01  -0.27118E+02  -0.17087E+00   0.59992E-02   0.00000E+00   0.49407-323       0.85      17.96     0.0000  0.00  -0.73270-320   0.21704-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0140
   2001     11     20   12.00      9960.00  -0.76245E+01   0.00000E+00  -0.53961E-08  -0.64404E-04   0.12008E-01   0.00000E+00  -0.53980E-02  -0.76245E+01  -0.16459E+02  -0.78021E+01  -0.29334E+02  -0.14887E+00   0.64113E-02   0.00000E+00   0.49407-323       0.85      17.82     0.0000  0.00  -0.65711-320   0.60602-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0120
   2001     11     21   12.00      9984.00  -0.80097E+01   0.00000E+00  -0.54145E-08  -0.65367E-04   0.10306E-01   0.00000E+00  -0.54156E-02  -0.80097E+01  -0.12868E+02  -0.90339E+01  -0.31693E+02  -0.13135E+00   0.63324E-02   0.00000E+00   0.49407-323       0.85      17.49     0.0000  0.00  -0.63389-320   0.59495-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0103
   2001     11     22   12.00     10008.00  -0.80920E+01   0.00000E+00  -0.54265E-08  -0.68297E-04   0.87888E-02   0.00000E+00  -0.51259E-02  -0.80920E+01  -0.84103E+01  -0.98409E+01  -0.35343E+02  -0.11508E+00   0.59950E-02   0.00000E+00   0.49407-323       0.85      17.00     0.0000  0.00  -0.62845-320   0.56057-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0088
   2001     11     23   12.00     10032.00  -0.81763E+01   0.00000E+00  -0.54332E-08  -0.70642E-04   0.74560E-02   0.00000E+00  -0.49978E-02  -0.81763E+01  -0.57369E+01  -0.86602E+01  -0.39198E+02  -0.10163E+00   0.50001E-02   0.00000E+00   0.49407-323       0.85      16.46     0.0000  0.00  -0.62845-320   0.56057-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0075
   2001     11     24   12.00     10056.00  -0.77945E+01   0.00000E+00  -0.54326E-08  -0.72389E-04   0.63056E-02   0.00000E+00  -0.45996E-02  -0.77945E+01  -0.24311E+01  -0.86136E+01  -0.42550E+02  -0.90251E-01   0.48289E-02   0.00000E+00   0.49407-323       0.85      15.81     0.0000  0.00  -0.62845-320   0.56057-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0063
   2001     11     25   12.00     10080.00  -0.73115E+01   0.00000E+00  -0.54281E-08  -0.74411E-04   0.53237E-02   0.00000E+00  -0.41867E-02  -0.73115E+01   0.74086E-01  -0.86257E+01  -0.45043E+02  -0.79865E-01   0.47227E-02   0.00000E+00   0.49407-323       0.85      15.29     0.0000  0.00  -0.61956-320   0.54313-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0053
   2001     11     26   12.00     10104.00  -0.70688E+01   0.00000E+00  -0.54201E-08  -0.78805E-04   0.44910E-02   0.00000E+00  -0.38729E-02  -0.70688E+01  -0.66884E+00  -0.87604E+01  -0.44165E+02  -0.70667E-01   0.46052E-02   0.00000E+00   0.49407-323       0.85      14.69     0.0000  0.00  -0.61462-320   0.53384-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0045
   2001     11     27   12.00     10128.00  -0.72454E+01   0.00000E+00  -0.54149E-08  -0.76784E-04   0.38007E-02   0.00000E+00  -0.37610E-02  -0.72454E+01  -0.44650E+01  -0.84988E+01  -0.40631E+02  -0.61864E-01   0.45624E-02   0.00000E+00   0.49407-323       0.85      14.15     0.0000  0.00  -0.61462-320   0.53384-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0038
   2001     11     28   12.00     10152.00  -0.77818E+01   0.00000E+00  -0.54147E-08  -0.80922E-04   0.31763E-02   0.00000E+00  -0.39073E-02  -0.77818E+01  -0.98449E+01  -0.70851E+01  -0.36665E+02  -0.56628E-01   0.45367E-02   0.00000E+00   0.49407-323       0.85      13.63     0.0000  0.00  -0.61462-320   0.53384-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0032
   2001     11     29   12.00     10176.00  -0.78765E+01   0.00000E+00  -0.54201E-08  -0.78935E-04   0.26812E-02   0.00000E+00  -0.39496E-02  -0.78765E+01  -0.12943E+02  -0.58094E+01  -0.34842E+02  -0.49688E-01   0.46715E-02   0.00000E+00   0.49407-323       0.85      13.10     0.0000  0.00  -0.60523-320   0.51368-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0027
   2001     11     30   12.00     10200.00  -0.72008E+01   0.00000E+00  -0.54235E-08  -0.82419E-04   0.22510E-02   0.00000E+00  -0.38183E-02  -0.72008E+01  -0.11826E+02  -0.66798E+01  -0.35089E+02  -0.45027E-01   0.46617E-02   0.00000E+00   0.49407-323       0.85      12.12     0.0000  0.00  -0.60523-320   0.51368-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0023
   2001     12      1   12.00     10224.00  -0.60104E+01   0.00000E+00  -0.54207E-08  -0.80162E-04   0.19138E-02   0.00000E+00  -0.33328E-02  -0.60104E+01  -0.10894E+02  -0.70248E+01  -0.35676E+02  -0.39585E-01   0.56174E-02   0.00000E+00   0.49407-323       0.85      11.02     0.0000  0.00  -0.60523-320   0.51368-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0019
   2001     12      2   12.00     10248.00  -0.50910E+01   0.00000E+00  -0.54088E-08  -0.80807E-04   0.16114E-02   0.00000E+00  -0.26842E-02  -0.50910E+01  -0.10840E+02  -0.73587E+01  -0.35396E+02  -0.35666E-01   0.63628E-02   0.00000E+00   0.49407-323       0.85      10.00     0.0000  0.00  -0.59980-320   0.51368-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0016
   2001     12      3   12.00     10272.00  -0.45403E+01   0.00000E+00  -0.53936E-08  -0.83790E-04   0.13856E-02   0.00000E+00  -0.23832E-02  -0.45403E+01  -0.10894E+02  -0.70406E+01  -0.35661E+02  -0.31756E-01   0.72097E-02   0.00000E+00   0.49407-323       0.85       9.41     0.0000  0.00  -0.58300-320   0.49130-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0014
   2001     12      4   12.00     10296.00  -0.44637E+01   0.00000E+00  -0.53819E-08  -0.81603E-04   0.11737E-02   0.00000E+00  -0.22231E-02  -0.44637E+01  -0.98251E+01  -0.77161E+01  -0.36054E+02  -0.28600E-01   0.67901E-02   0.00000E+00   0.49407-323       0.85       9.11     0.0000  0.00  -0.58300-320   0.49130-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0012
   2001     12      5   12.00     10320.00  -0.46279E+01   0.00000E+00  -0.53754E-08  -0.89724E-04   0.10114E-02   0.00000E+00  -0.22370E-02  -0.46279E+01  -0.91102E+01  -0.75324E+01  -0.36952E+02  -0.26573E-01   0.57461E-02   0.00000E+00   0.49407-323       0.85       8.92     0.0000  0.00  -0.54940-320   0.48453-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0010
   2001     12      6   12.00     10344.00  -0.47951E+01   0.00000E+00  -0.53733E-08  -0.84859E-04   0.88153E-03   0.00000E+00  -0.22917E-02  -0.47951E+01  -0.87921E+01  -0.73875E+01  -0.37415E+02  -0.23319E-01   0.50551E-02   0.00000E+00   0.49407-323       0.85       8.57     0.0000  0.00  -0.54940-320   0.48453-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0009
   2001     12      7   12.00     10368.00  -0.47642E+01   0.00000E+00  -0.53753E-08  -0.82276E-04   0.75932E-03   0.00000E+00  -0.23205E-02  -0.47642E+01  -0.84152E+01  -0.70421E+01  -0.38137E+02  -0.21126E-01   0.50336E-02   0.00000E+00   0.49407-323       0.85       8.12     0.0000  0.00  -0.54347-320   0.47312-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0008
   2001     12      8   12.00     10392.00  -0.49238E+01   0.00000E+00  -0.53763E-08  -0.82101E-04   0.65971E-03   0.00000E+00  -0.23091E-02  -0.49238E+01  -0.89723E+01  -0.74581E+01  -0.37164E+02  -0.19840E-01   0.53025E-02   0.00000E+00   0.49407-323       0.85       8.29     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0007
   2001     12      9   12.00     10416.00  -0.58381E+01   0.00000E+00  -0.53795E-08  -0.82168E-04   0.59559E-03   0.00000E+00  -0.24381E-02  -0.58381E+01  -0.10009E+02  -0.72652E+01  -0.36321E+02  -0.17448E-01   0.44677E-02   0.00000E+00   0.49407-323       0.85       8.83     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0006
   2001     12     10   12.00     10440.00  -0.73377E+01   0.00000E+00  -0.53880E-08  -0.82561E-04   0.52283E-03   0.00000E+00  -0.27892E-02  -0.73377E+01  -0.10973E+02  -0.79304E+01  -0.34691E+02  -0.15914E-01   0.41149E-02   0.00000E+00   0.49407-323       0.85       9.40     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0005
   2001     12     11   12.00     10464.00  -0.92083E+01   0.00000E+00  -0.54050E-08  -0.85830E-04   0.45922E-03   0.00000E+00  -0.33538E-02  -0.92083E+01  -0.12212E+02  -0.84480E+01  -0.32935E+02  -0.14551E-01   0.41844E-02   0.00000E+00   0.49407-323       0.85       9.50     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0005
   2001     12     12   12.00     10488.00  -0.10937E+02   0.00000E+00  -0.54295E-08  -0.82645E-04   0.40596E-03   0.00000E+00  -0.39449E-02  -0.10937E+02  -0.15644E+02  -0.82712E+01  -0.29680E+02  -0.13392E-01   0.52157E-02   0.00000E+00   0.49407-323       0.85      10.03     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0004
   2001     12     13   12.00     10512.00  -0.12367E+02   0.00000E+00  -0.54572E-08  -0.90823E-04   0.37585E-03   0.00000E+00  -0.44143E-02  -0.12367E+02  -0.19501E+02  -0.85930E+01  -0.25501E+02  -0.12207E-01   0.65149E-02   0.00000E+00   0.49407-323       0.85      10.84     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0004
   2001     12     14   12.00     10536.00  -0.13479E+02   0.00000E+00  -0.54832E-08  -0.82780E-04   0.33753E-03   0.00000E+00  -0.47265E-02  -0.13479E+02  -0.25238E+02  -0.70908E+01  -0.21265E+02  -0.11256E-01   0.92067E-02   0.00000E+00   0.49407-323       0.85      11.49     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0003
   2001     12     15   12.00     10560.00  -0.14544E+02   0.00000E+00  -0.55057E-08  -0.86105E-04   0.30114E-03   0.00000E+00  -0.49210E-02  -0.14544E+02  -0.30405E+02  -0.40264E+01  -0.19163E+02  -0.10284E-01   0.11614E-01   0.00000E+00   0.49407-323       0.85      11.81     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0003
   2001     12     16   12.00     10584.00  -0.15333E+02   0.00000E+00  -0.55252E-08  -0.86156E-04   0.26581E-03   0.00000E+00  -0.50626E-02  -0.15333E+02  -0.34270E+02  -0.10123E+01  -0.18313E+02  -0.93587E-02   0.13599E-01   0.00000E+00   0.49407-323       0.85      12.15     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0003
   2001     12     17   12.00     10608.00  -0.15967E+02   0.00000E+00  -0.55409E-08  -0.91028E-04   0.23151E-03   0.00000E+00  -0.51096E-02  -0.15967E+02  -0.37493E+02   0.18727E+01  -0.17974E+02  -0.87407E-02   0.15289E-01   0.00000E+00   0.49407-323       0.85      12.35     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0002
   2001     12     18   12.00     10632.00  -0.16666E+02   0.00000E+00  -0.55523E-08  -0.91075E-04   0.22108E-03   0.00000E+00  -0.51389E-02  -0.16666E+02  -0.39845E+02   0.40575E+01  -0.17808E+02  -0.80529E-02   0.16404E-01   0.00000E+00   0.49407-323       0.85      12.26     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0002
   2001     12     19   12.00     10656.00  -0.17313E+02   0.00000E+00  -0.55613E-08  -0.82667E-04   0.20395E-03   0.00000E+00  -0.51570E-02  -0.17313E+02  -0.42956E+02   0.69231E+01  -0.17562E+02  -0.74205E-02   0.17177E-01   0.00000E+00   0.49407-323       0.85      12.76     0.0000  0.00  -0.48715-320   0.36008-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0002
   2001     12     20   12.00     10680.00  -0.17789E+02   0.00000E+00  -0.55704E-08  -0.85974E-04   0.18328E-03   0.00000E+00  -0.51758E-02  -0.17789E+02  -0.45809E+02   0.96413E+01  -0.17427E+02  -0.67786E-02   0.18222E-01   0.00000E+00   0.49407-323       0.85      13.78     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0002
   2001     12     21   12.00     10704.00  -0.18256E+02   0.00000E+00  -0.55790E-08  -0.83350E-04   0.16306E-03   0.00000E+00  -0.51609E-02  -0.18256E+02  -0.49458E+02   0.13782E+02  -0.17919E+02  -0.61342E-02   0.18635E-01   0.00000E+00   0.49407-323       0.85      14.98     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0002
   2001     12     22   12.00     10728.00  -0.18515E+02   0.00000E+00  -0.55856E-08  -0.83377E-04   0.13667E-03   0.00000E+00  -0.51559E-02  -0.18515E+02  -0.49492E+02   0.15243E+02  -0.19346E+02  -0.53541E-02   0.17959E-01   0.00000E+00   0.49407-323       0.85      15.72     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     23   12.00     10752.00  -0.18222E+02   0.00000E+00  -0.55914E-08  -0.91208E-04   0.11879E-03   0.00000E+00  -0.51143E-02  -0.18222E+02  -0.44544E+02   0.11234E+02  -0.20284E+02  -0.50428E-02   0.16828E-01   0.00000E+00   0.49407-323       0.85      16.16     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     24   12.00     10776.00  -0.17670E+02   0.00000E+00  -0.55944E-08  -0.82856E-04   0.12185E-03   0.00000E+00  -0.49837E-02  -0.17670E+02  -0.40998E+02   0.73438E+01  -0.19941E+02  -0.47782E-02   0.16620E-01   0.00000E+00   0.49407-323       0.85      16.30     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     25   12.00     10800.00  -0.17371E+02   0.00000E+00  -0.55946E-08  -0.86234E-04   0.10579E-03   0.00000E+00  -0.48021E-02  -0.17371E+02  -0.40353E+02   0.64098E+01  -0.19651E+02  -0.42507E-02   0.16227E-01   0.00000E+00   0.49407-323       0.85      16.64     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     26   12.00     10824.00  -0.17516E+02   0.00000E+00  -0.55922E-08  -0.83386E-04   0.91266E-04   0.00000E+00  -0.46014E-02  -0.17516E+02  -0.41097E+02   0.39393E+01  -0.16437E+02  -0.37551E-02   0.15592E-01   0.00000E+00   0.49407-323       0.85      17.16     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     27   12.00     10848.00  -0.17811E+02   0.00000E+00  -0.55883E-08  -0.83631E-04   0.77780E-04   0.00000E+00  -0.44715E-02  -0.17811E+02  -0.38144E+02   0.30402E+01  -0.18491E+02  -0.32869E-02   0.14314E-01   0.00000E+00   0.49407-323       0.85      18.06     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     28   12.00     10872.00  -0.18194E+02   0.00000E+00  -0.55858E-08  -0.83563E-04   0.65962E-04   0.00000E+00  -0.43840E-02  -0.18194E+02  -0.37416E+02   0.16507E+01  -0.17829E+02  -0.28727E-02   0.13068E-01   0.00000E+00   0.49407-323       0.85      18.64     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     29   12.00     10896.00  -0.18388E+02   0.00000E+00  -0.55865E-08  -0.86176E-04   0.46595E-04   0.00000E+00  -0.43304E-02  -0.18388E+02  -0.37918E+02   0.56969E+00  -0.16246E+02  -0.22711E-02   0.12632E-01   0.00000E+00   0.49407-323       0.85      18.93     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2001     12     30   12.00     10920.00  -0.18643E+02   0.00000E+00  -0.55881E-08  -0.91279E-04   0.52340E-04   0.00000E+00  -0.43030E-02  -0.18643E+02  -0.39975E+02   0.29431E+00  -0.13914E+02  -0.23738E-02   0.12510E-01   0.00000E+00   0.49407-323       0.85      19.01     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0001
   2001     12     31   12.00     10944.00  -0.19079E+02   0.00000E+00  -0.55900E-08  -0.83631E-04   0.43163E-04   0.00000E+00  -0.42444E-02  -0.19079E+02  -0.42516E+02   0.76542E-01  -0.11155E+02  -0.20385E-02   0.12082E-01   0.00000E+00   0.49407-323       0.85      19.24     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2002      1      1   12.00     10968.00  -0.19567E+02   0.00000E+00  -0.55917E-08  -0.83699E-04   0.28718E-04   0.00000E+00  -0.42335E-02  -0.19567E+02  -0.44304E+02  -0.15000E+00  -0.91410E+01  -0.15076E-02   0.11495E-01   0.00000E+00   0.49407-323       0.85      19.34     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2002      1      2   12.00     10992.00  -0.20141E+02   0.00000E+00  -0.55944E-08  -0.82880E-04   0.86609E-05   0.00000E+00  -0.42136E-02  -0.20141E+02  -0.46082E+02  -0.45318E+00  -0.70596E+01  -0.79608E-03   0.11061E-01   0.00000E+00   0.49407-323       0.85      19.25     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2002      1      3   12.00     11016.00  -0.20455E+02   0.00000E+00  -0.55981E-08  -0.94308E-04   0.17400E-04   0.00000E+00  -0.42299E-02  -0.20455E+02  -0.47040E+02  -0.38798E+00  -0.61666E+01  -0.10886E-02   0.10901E-01   0.00000E+00   0.49407-323       0.85      18.83     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2002      1      4   12.00     11040.00  -0.20300E+02   0.00000E+00  -0.56030E-08  -0.86351E-04   0.14490E-04   0.00000E+00  -0.42292E-02  -0.20300E+02  -0.46878E+02  -0.64810E+00  -0.60690E+01  -0.95823E-03   0.10861E-01   0.00000E+00   0.49407-323       0.85      17.99     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2002      1      5   12.00     11064.00  -0.19888E+02   0.00000E+00  -0.56070E-08  -0.86691E-04   0.46857E-05   0.00000E+00  -0.41869E-02  -0.19888E+02  -0.46789E+02  -0.66629E+00  -0.61393E+01  -0.58266E-03   0.11148E-01   0.00000E+00   0.49407-323       0.85      17.64     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0000
   2002      1      6   12.00     11088.00  -0.19433E+02   0.00000E+00  -0.56095E-08  -0.83567E-04  -0.56095E-08   0.00000E+00  -0.41103E-02  -0.19433E+02  -0.46027E+02   0.32992E+00  -0.78973E+01  -0.20786E-03   0.11852E-01   0.00000E+00   0.49407-323       0.85      17.20     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2002      1      7   12.00     11112.00  -0.18895E+02   0.00000E+00  -0.56096E-08  -0.83597E-04  -0.56096E-08   0.00000E+00  -0.39884E-02  -0.18895E+02  -0.42641E+02   0.14227E+01  -0.12377E+02   0.16479E-03   0.12642E-01   0.00000E+00   0.49407-323       0.85      16.43     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2002      1      8   12.00     11136.00  -0.18485E+02   0.00000E+00  -0.56083E-08  -0.83524E-04  -0.56083E-08   0.00000E+00  -0.38723E-02  -0.18485E+02  -0.38562E+02   0.25695E+01  -0.17602E+02   0.54470E-03   0.12765E-01   0.00000E+00   0.49407-323       0.85      15.65     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2002      1      9   12.00     11160.00  -0.18355E+02   0.00000E+00  -0.56055E-08  -0.83369E-04  -0.56055E-08   0.00000E+00  -0.37358E-02  -0.18355E+02  -0.35736E+02   0.30799E+01  -0.20939E+02   0.88442E-03   0.12703E-01   0.00000E+00   0.49407-323       0.85      15.65     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2002      1     10   12.00     11184.00  -0.18218E+02   0.00000E+00  -0.56023E-08  -0.83147E-04  -0.56023E-08   0.00000E+00  -0.36322E-02  -0.18218E+02  -0.32155E+02   0.40264E+01  -0.25466E+02   0.12743E-02   0.13312E-01   0.00000E+00   0.49407-323       0.85      15.68     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2002      1     11   12.00     11208.00  -0.18058E+02   0.00000E+00  -0.55992E-08  -0.94399E-04  -0.55992E-08   0.00000E+00  -0.35333E-02  -0.18058E+02  -0.25479E+02   0.41510E+01  -0.32267E+02   0.12774E-02   0.12573E-01   0.00000E+00   0.49407-323       0.85      15.50     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2002      1     12   12.00     11232.00  -0.17670E+02   0.00000E+00  -0.55973E-08  -0.94491E-04  -0.55973E-08   0.00000E+00  -0.34506E-02  -0.17670E+02  -0.19667E+02   0.48675E+01  -0.38795E+02   0.77525E-03   0.12392E-01   0.00000E+00   0.49407-323       0.85      16.08     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2002      1     13   12.00     11256.00  -0.17067E+02   0.00000E+00  -0.55952E-08  -0.86347E-04  -0.55952E-08   0.00000E+00  -0.33568E-02  -0.17067E+02  -0.14537E+02   0.45641E+01  -0.43622E+02   0.98091E-03   0.12428E-01   0.00000E+00   0.49407-323       0.85      16.51     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2002      1     14   12.00     11280.00  -0.16506E+02   0.00000E+00  -0.55927E-08  -0.86642E-04  -0.55927E-08   0.00000E+00  -0.32519E-02  -0.16506E+02  -0.98585E+01   0.41827E+01  -0.47919E+02   0.12197E-02   0.11037E-01   0.00000E+00   0.49407-323       0.85      16.33     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2002      1     15   12.00     11304.00  -0.16131E+02   0.00000E+00  -0.55894E-08  -0.86740E-04  -0.55894E-08   0.00000E+00  -0.31408E-02  -0.16131E+02  -0.63413E+01   0.38966E+01  -0.51150E+02   0.14835E-02   0.96849E-02   0.00000E+00   0.49407-323       0.85      15.87     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0000
   2002      1     16   12.00     11328.00  -0.15948E+02   0.00000E+00  -0.55858E-08  -0.83785E-04  -0.55858E-08   0.00000E+00  -0.30222E-02  -0.15948E+02  -0.41506E+01   0.36749E+01  -0.53119E+02   0.17408E-02   0.88245E-02   0.00000E+00   0.49407-323       0.85      16.59     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2002      1     17   12.00     11352.00  -0.15978E+02   0.00000E+00  -0.55819E-08  -0.83915E-04  -0.55819E-08   0.00000E+00  -0.29144E-02  -0.15978E+02  -0.34157E+01   0.32404E+01  -0.53419E+02   0.19732E-02   0.82801E-02   0.00000E+00   0.49407-323       0.85      17.98     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2002      1     18   12.00     11376.00  -0.16283E+02   0.00000E+00  -0.55789E-08  -0.83276E-04  -0.55789E-08   0.00000E+00  -0.28147E-02  -0.16283E+02  -0.28402E+01   0.24067E+01  -0.53161E+02   0.25734E-02   0.73450E-02   0.00000E+00   0.49407-323       0.85      19.81     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
   2002      1     19   12.00     11400.00  -0.16909E+02   0.00000E+00  -0.55762E-08  -0.91230E-04  -0.55762E-08   0.00000E+00  -0.27331E-02  -0.16909E+02  -0.38758E+01   0.15135E+01  -0.51232E+02   0.24638E-02   0.64708E-02   0.00000E+00   0.49407-323       0.85      22.24     0.0000  0.00  -0.48715-320   0.34846-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0001
