   2003      1      7   12.00     19872.00  -0.18341E+02   0.00000E+00  -0.19055E-08  -0.60661E-05  -0.19055E-08   0.00000E+00  -0.41914E-02  -0.18341E+02  -0.46930E+02   0.28762E+01   0.13953E+02  -0.52870E-01   0.10379E-01   0.00000E+00   0.00000E+00       0.85      10.05     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1      8   12.00     19896.00  -0.18533E+02   0.00000E+00  -0.19071E-08  -0.61089E-05  -0.19071E-08   0.00000E+00  -0.41380E-02  -0.18533E+02  -0.38842E+02   0.19142E+01   0.68269E+01  -0.65344E-01   0.10246E-01   0.00000E+00   0.00000E+00       0.85      10.12     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1      9   12.00     19920.00  -0.18793E+02   0.00000E+00  -0.19089E-08  -0.61089E-05  -0.19089E-08   0.00000E+00  -0.40781E-02  -0.18793E+02  -0.31850E+02   0.12327E+01   0.51630E+00  -0.65397E-01   0.10789E-01   0.00000E+00   0.00000E+00       0.85      10.38     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1     10   12.00     19944.00  -0.19123E+02   0.00000E+00  -0.19107E-08  -0.61010E-05  -0.19107E-08   0.00000E+00  -0.40443E-02  -0.19123E+02  -0.24157E+02   0.51992E+00  -0.64636E+01  -0.64091E-01   0.11457E-01   0.00000E+00   0.00000E+00       0.85      10.75     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1     11   12.00     19968.00  -0.19440E+02   0.00000E+00  -0.19126E-08  -0.60492E-05  -0.19126E-08   0.00000E+00  -0.40049E-02  -0.19440E+02  -0.13333E+02  -0.66094E+00  -0.16106E+02  -0.50851E-01   0.10557E-01   0.00000E+00   0.00000E+00       0.85      11.34     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     12   12.00     19992.00  -0.19627E+02   0.00000E+00  -0.19145E-08  -0.60427E-05  -0.19145E-08   0.00000E+00  -0.39819E-02  -0.19627E+02  -0.34805E+01  -0.16791E+01  -0.24941E+02  -0.51345E-01   0.10180E-01   0.00000E+00   0.00000E+00       0.85      12.40     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     13   12.00     20016.00  -0.19722E+02   0.00000E+00  -0.19163E-08  -0.60432E-05  -0.19163E-08   0.00000E+00  -0.39411E-02  -0.19722E+02   0.65209E+01  -0.38744E+01  -0.32747E+02  -0.52715E-01   0.98649E-02   0.00000E+00   0.00000E+00       0.85      13.69     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     14   12.00     20040.00  -0.19729E+02   0.00000E+00  -0.19178E-08  -0.60444E-05  -0.19178E-08   0.00000E+00  -0.39022E-02  -0.19729E+02   0.14277E+02  -0.50664E+01  -0.39311E+02  -0.53071E-01   0.86712E-02   0.00000E+00   0.00000E+00       0.85      14.95     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     15   12.00     20064.00  -0.19671E+02   0.00000E+00  -0.19194E-08  -0.60515E-05  -0.19194E-08   0.00000E+00  -0.38459E-02  -0.19671E+02   0.19246E+02  -0.52884E+01  -0.44058E+02  -0.53872E-01   0.75877E-02   0.00000E+00   0.00000E+00       0.85      15.97     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     16   12.00     20088.00  -0.19590E+02   0.00000E+00  -0.19212E-08  -0.60562E-05  -0.19212E-08   0.00000E+00  -0.37887E-02  -0.19590E+02   0.21489E+02  -0.51697E+01  -0.46420E+02  -0.53599E-01   0.69791E-02   0.00000E+00   0.00000E+00       0.85      16.98     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     17   12.00     20112.00  -0.19484E+02   0.00000E+00  -0.19228E-08  -0.60656E-05  -0.19228E-08   0.00000E+00  -0.37175E-02  -0.19484E+02   0.21244E+02  -0.48789E+01  -0.46466E+02  -0.50430E-01   0.66762E-02   0.00000E+00   0.00000E+00       0.85      17.98     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     18   12.00     20136.00  -0.19340E+02   0.00000E+00  -0.19246E-08  -0.60984E-05  -0.19246E-08   0.00000E+00  -0.36481E-02  -0.19340E+02   0.17796E+02  -0.39789E+01  -0.43918E+02  -0.62568E-01   0.61016E-02   0.00000E+00   0.00000E+00       0.85      18.95     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1     19   12.00     20160.00  -0.19348E+02   0.00000E+00  -0.19262E-08  -0.61010E-05  -0.19262E-08   0.00000E+00  -0.35668E-02  -0.19348E+02   0.12071E+02  -0.27850E+01  -0.39387E+02  -0.64261E-01   0.55767E-02   0.00000E+00   0.00000E+00       0.85      19.78     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1     20   12.00     20184.00  -0.19615E+02   0.00000E+00  -0.19275E-08  -0.60432E-05  -0.19275E-08   0.00000E+00  -0.34961E-02  -0.19615E+02   0.40727E+01  -0.18902E+01  -0.32283E+02  -0.52377E-01   0.44289E-02   0.00000E+00   0.00000E+00       0.85      20.39     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     21   12.00     20208.00  -0.20057E+02   0.00000E+00  -0.19290E-08  -0.60546E-05  -0.19290E-08   0.00000E+00  -0.34282E-02  -0.20057E+02  -0.31926E+01  -0.15685E+01  -0.25340E+02  -0.52633E-01   0.42940E-02   0.00000E+00   0.00000E+00       0.85      20.79     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     22   12.00     20232.00  -0.20451E+02   0.00000E+00  -0.19306E-08  -0.60621E-05  -0.19306E-08   0.00000E+00  -0.33882E-02  -0.20451E+02  -0.11286E+02  -0.13562E+01  -0.17458E+02  -0.53209E-01   0.45946E-02   0.00000E+00   0.00000E+00       0.85      20.98     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     23   12.00     20256.00  -0.20461E+02   0.00000E+00  -0.19325E-08  -0.60584E-05  -0.19325E-08   0.00000E+00  -0.33512E-02  -0.20461E+02  -0.19510E+02  -0.66190E+00  -0.99285E+01  -0.49702E-01   0.53263E-02   0.00000E+00   0.00000E+00       0.85      21.06     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     24   12.00     20280.00  -0.19795E+02   0.00000E+00  -0.19340E-08  -0.61011E-05  -0.19340E-08   0.00000E+00  -0.33253E-02  -0.19795E+02  -0.26525E+02   0.33040E+00  -0.39063E+01  -0.63155E-01   0.66245E-02   0.00000E+00   0.00000E+00       0.85      20.96     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1     25   12.00     20304.00  -0.18596E+02   0.00000E+00  -0.19352E-08  -0.60515E-05  -0.19352E-08   0.00000E+00  -0.32696E-02  -0.18596E+02  -0.30658E+02   0.18740E+01  -0.13171E+01  -0.52430E-01   0.79550E-02   0.00000E+00   0.00000E+00       0.85      20.67     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     26   12.00     20328.00  -0.17348E+02   0.00000E+00  -0.19366E-08  -0.60609E-05  -0.19366E-08   0.00000E+00  -0.31936E-02  -0.17348E+02  -0.34322E+02   0.37623E+01   0.45907E+00  -0.52725E-01   0.91614E-02   0.00000E+00   0.00000E+00       0.85      20.39     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     27   12.00     20352.00  -0.16395E+02   0.00000E+00  -0.19381E-08  -0.60652E-05  -0.19381E-08   0.00000E+00  -0.30774E-02  -0.16395E+02  -0.37576E+02   0.53698E+01   0.21057E+01  -0.52054E-01   0.99894E-02   0.00000E+00   0.00000E+00       0.85      20.33     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     28   12.00     20376.00  -0.15856E+02   0.00000E+00  -0.19396E-08  -0.60985E-05  -0.19396E-08   0.00000E+00  -0.29489E-02  -0.15856E+02  -0.39185E+02   0.62348E+01   0.28497E+01  -0.62316E-01   0.10493E-01   0.00000E+00   0.00000E+00       0.85      20.58     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1     29   12.00     20400.00  -0.15990E+02   0.00000E+00  -0.19407E-08  -0.60793E-05  -0.19407E-08   0.00000E+00  -0.28109E-02  -0.15990E+02  -0.38990E+02   0.51116E+01   0.37771E+01  -0.65889E-01   0.10044E-01   0.00000E+00   0.00000E+00       0.85      20.97     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1     30   12.00     20424.00  -0.16518E+02   0.00000E+00  -0.19417E-08  -0.60548E-05  -0.19417E-08   0.00000E+00  -0.26920E-02  -0.16518E+02  -0.39216E+02   0.41622E+01   0.49528E+01  -0.52221E-01   0.99385E-02   0.00000E+00   0.00000E+00       0.85      21.48     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     31   12.00     20448.00  -0.16964E+02   0.00000E+00  -0.19427E-08  -0.60636E-05  -0.19427E-08   0.00000E+00  -0.26003E-02  -0.16964E+02  -0.38835E+02   0.38750E+01   0.48596E+01  -0.52706E-01   0.10215E-01   0.00000E+00   0.00000E+00       0.85      21.46     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2      1   12.00     20472.00  -0.17314E+02   0.00000E+00  -0.19437E-08  -0.60634E-05  -0.19437E-08   0.00000E+00  -0.25367E-02  -0.17314E+02  -0.38251E+02   0.34854E+01   0.46650E+01  -0.52334E-01   0.10428E-01   0.00000E+00   0.00000E+00       0.85      21.20     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2      2   12.00     20496.00  -0.17723E+02   0.00000E+00  -0.19450E-08  -0.60678E-05  -0.19450E-08   0.00000E+00  -0.24965E-02  -0.17723E+02  -0.37264E+02   0.35387E+01   0.36242E+01  -0.46749E-01   0.10767E-01   0.00000E+00   0.00000E+00       0.85      21.40     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2003      2      3   12.00     20520.00  -0.18348E+02   0.00000E+00  -0.19464E-08  -0.60918E-05  -0.19464E-08   0.00000E+00  -0.24748E-02  -0.18348E+02  -0.32985E+02   0.25269E+01   0.35760E+00  -0.62418E-01   0.99809E-02   0.00000E+00   0.00000E+00       0.85      22.47     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      2      4   12.00     20544.00  -0.19081E+02   0.00000E+00  -0.19476E-08  -0.60339E-05  -0.19476E-08   0.00000E+00  -0.24579E-02  -0.19081E+02  -0.27145E+02   0.15810E+01  -0.45371E+01  -0.51077E-01   0.85949E-02   0.00000E+00   0.00000E+00       0.85      24.08     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2      5   12.00     20568.00  -0.19746E+02   0.00000E+00  -0.19489E-08  -0.60469E-05  -0.19489E-08   0.00000E+00  -0.24533E-02  -0.19746E+02  -0.22271E+02   0.72809E+00  -0.85584E+01  -0.52267E-01   0.77833E-02   0.00000E+00   0.00000E+00       0.85      25.92     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2      6   12.00     20592.00  -0.20027E+02   0.00000E+00  -0.19501E-08  -0.60655E-05  -0.19501E-08   0.00000E+00  -0.24532E-02  -0.20027E+02  -0.17055E+02  -0.11387E+00  -0.12932E+02  -0.49731E-01   0.75223E-02   0.00000E+00   0.00000E+00       0.85      28.09     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2      7   12.00     20616.00  -0.20276E+02   0.00000E+00  -0.19513E-08  -0.61090E-05  -0.19513E-08   0.00000E+00  -0.24506E-02  -0.20276E+02  -0.10615E+02  -0.14451E+01  -0.18041E+02  -0.64326E-01   0.61250E-02   0.00000E+00   0.00000E+00       0.85      30.16     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      2      8   12.00     20640.00  -0.20711E+02   0.00000E+00  -0.19525E-08  -0.60535E-05  -0.19525E-08   0.00000E+00  -0.24441E-02  -0.20711E+02  -0.84073E+01   0.64387E-01  -0.21758E+02  -0.50972E-01   0.64723E-02   0.00000E+00   0.00000E+00       0.85      32.31     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2      9   12.00     20664.00  -0.21325E+02   0.00000E+00  -0.19539E-08  -0.60449E-05  -0.19539E-08   0.00000E+00  -0.24323E-02  -0.21325E+02  -0.95448E+01   0.21428E+01  -0.22699E+02  -0.50815E-01   0.73803E-02   0.00000E+00   0.00000E+00       0.85      34.43     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     10   12.00     20688.00  -0.21510E+02   0.00000E+00  -0.19551E-08  -0.60475E-05  -0.19551E-08   0.00000E+00  -0.24141E-02  -0.21510E+02  -0.10232E+02   0.31835E+01  -0.23053E+02  -0.52091E-01   0.77153E-02   0.00000E+00   0.00000E+00       0.85      36.90     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     11   12.00     20712.00  -0.21459E+02   0.00000E+00  -0.19563E-08  -0.61086E-05  -0.19563E-08   0.00000E+00  -0.23972E-02  -0.21459E+02  -0.11455E+02   0.27676E+01  -0.21413E+02  -0.63781E-01   0.69040E-02   0.00000E+00   0.00000E+00       0.85      39.24     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      2     12   12.00     20736.00  -0.21061E+02   0.00000E+00  -0.19575E-08  -0.61058E-05  -0.19575E-08   0.00000E+00  -0.23618E-02  -0.21061E+02  -0.11085E+02   0.15807E+01  -0.20596E+02  -0.64081E-01   0.55425E-02   0.00000E+00   0.00000E+00       0.85      41.24     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      2     13   12.00     20760.00  -0.20042E+02   0.00000E+00  -0.19587E-08  -0.60619E-05  -0.19587E-08   0.00000E+00  -0.23229E-02  -0.20042E+02  -0.10604E+02   0.10902E+00  -0.19606E+02  -0.51200E-01   0.52060E-02   0.00000E+00   0.00000E+00       0.85      42.63     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     14   12.00     20784.00  -0.18167E+02   0.00000E+00  -0.19597E-08  -0.60471E-05  -0.19597E-08   0.00000E+00  -0.22591E-02  -0.18167E+02  -0.84937E+01  -0.16643E+01  -0.19943E+02  -0.50266E-01   0.63470E-02   0.00000E+00   0.00000E+00       0.85      43.95     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     15   12.00     20808.00  -0.15928E+02   0.00000E+00  -0.19608E-08  -0.60367E-05  -0.19608E-08   0.00000E+00  -0.21744E-02  -0.15928E+02  -0.58277E+01  -0.39033E+01  -0.20370E+02  -0.50635E-01   0.77750E-02   0.00000E+00   0.00000E+00       0.85      44.81     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     16   12.00     20832.00  -0.13251E+02   0.00000E+00  -0.19617E-08  -0.60556E-05  -0.19617E-08   0.00000E+00  -0.20503E-02  -0.13251E+02  -0.14303E+01  -0.65323E+01  -0.22138E+02  -0.51728E-01   0.95179E-02   0.00000E+00   0.00000E+00       0.85      44.85     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     17   12.00     20856.00  -0.10386E+02   0.00000E+00  -0.19625E-08  -0.60621E-05  -0.19625E-08   0.00000E+00  -0.18910E-02  -0.10386E+02   0.32972E+01  -0.78479E+01  -0.25550E+02  -0.51194E-01   0.11059E-01   0.00000E+00   0.00000E+00       0.85      44.54     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     18   12.00     20880.00  -0.80277E+01   0.00000E+00  -0.19629E-08  -0.61123E-05  -0.19629E-08   0.00000E+00  -0.16854E-02  -0.80277E+01   0.28549E+01  -0.56453E+01  -0.27310E+02  -0.64047E-01   0.11491E-01   0.00000E+00   0.00000E+00       0.85      44.74     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      2     19   12.00     20904.00  -0.64273E+01   0.00000E+00  -0.19632E-08  -0.60440E-05  -0.19632E-08   0.00000E+00  -0.14316E-02  -0.64273E+01  -0.55098E+00  -0.33409E+01  -0.26209E+02  -0.50506E-01   0.11518E-01   0.00000E+00   0.00000E+00       0.85      45.53     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     20   12.00     20928.00  -0.53875E+01   0.00000E+00  -0.19633E-08  -0.60529E-05  -0.19633E-08   0.00000E+00  -0.11681E-02  -0.53875E+01  -0.43614E+01  -0.22129E+01  -0.23526E+02  -0.50496E-01   0.11664E-01   0.00000E+00   0.00000E+00       0.85      46.33     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     21   12.00     20952.00  -0.45040E+01   0.00000E+00  -0.19633E-08  -0.60584E-05  -0.19633E-08   0.00000E+00  -0.93700E-03  -0.45040E+01  -0.64567E+01  -0.26907E+01  -0.20953E+02  -0.50894E-01   0.11983E-01   0.00000E+00   0.00000E+00       0.85      46.82     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     22   12.00     20976.00  -0.37091E+01   0.00000E+00  -0.19632E-08  -0.61097E-05  -0.19632E-08   0.00000E+00  -0.68193E-03  -0.37091E+01  -0.68024E+01  -0.38605E+01  -0.19438E+02  -0.63383E-01   0.11447E-01   0.00000E+00   0.00000E+00       0.85      46.84     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      2     23   12.00     21000.00  -0.31194E+01   0.00000E+00  -0.19628E-08  -0.60486E-05  -0.19628E-08   0.00000E+00  -0.38553E-03  -0.31194E+01  -0.81566E+01  -0.38110E+01  -0.18133E+02  -0.52219E-01   0.11712E-01   0.00000E+00   0.00000E+00       0.85      46.64     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     24   12.00     21024.00  -0.26879E+01   0.00000E+00  -0.19623E-08  -0.60455E-05  -0.19623E-08   0.00000E+00  -0.10441E-03  -0.26879E+01  -0.10851E+02  -0.21928E+01  -0.17057E+02  -0.51005E-01   0.11726E-01   0.00000E+00   0.00000E+00       0.85      46.16     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     25   12.00     21048.00  -0.23508E+01   0.00000E+00  -0.19620E-08  -0.60611E-05  -0.19620E-08   0.00000E+00   0.98396E-05  -0.23508E+01  -0.13495E+02  -0.16690E+01  -0.14936E+02  -0.50605E-01   0.11492E-01   0.00000E+00   0.00000E+00       0.85      46.04     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     26   12.00     21072.00  -0.21228E+01   0.00000E+00  -0.19620E-08  -0.60666E-05  -0.19620E-08   0.00000E+00   0.98380E-05  -0.21228E+01  -0.15062E+02  -0.18083E+01  -0.13230E+02  -0.49048E-01   0.10908E-01   0.00000E+00   0.00000E+00       0.85      46.44     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2     27   12.00     21096.00  -0.19209E+01   0.00000E+00  -0.19620E-08  -0.61004E-05  -0.19620E-08   0.00000E+00   0.98412E-05  -0.19209E+01  -0.14875E+02  -0.25336E+01  -0.12692E+02  -0.63404E-01   0.10291E-01   0.00000E+00   0.00000E+00       0.85      47.48     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      2     28   12.00     21120.00  -0.17002E+01   0.00000E+00  -0.19620E-08  -0.60533E-05  -0.19620E-08   0.00000E+00   0.98476E-05  -0.17002E+01  -0.13911E+02  -0.14419E+01  -0.14748E+02  -0.51584E-01   0.95388E-02   0.00000E+00   0.00000E+00       0.85      48.97     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      3      1   12.00     21144.00  -0.16767E+01   0.00000E+00  -0.19620E-08  -0.60521E-05  -0.19620E-08   0.00000E+00   0.98452E-05  -0.16767E+01  -0.13333E+02  -0.74883E+00  -0.16019E+02  -0.50712E-01   0.87867E-02   0.00000E+00   0.00000E+00       0.85      51.28     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      3      2   12.00     21168.00  -0.19105E+01   0.00000E+00  -0.19620E-08  -0.60655E-05  -0.19620E-08   0.00000E+00   0.98486E-05  -0.19105E+01  -0.12772E+02  -0.13358E+00  -0.17195E+02  -0.50407E-01   0.82465E-02   0.00000E+00   0.00000E+00       0.85      54.67     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      3      3   12.00     21192.00  -0.25466E+01   0.00000E+00  -0.19620E-08  -0.61086E-05  -0.19620E-08   0.00000E+00   0.98453E-05  -0.25466E+01  -0.12413E+02  -0.48564E+00  -0.17202E+02  -0.62874E-01   0.83419E-02   0.00000E+00   0.00000E+00       0.85      58.45     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      3      4   12.00     21216.00  -0.35620E+01   0.00000E+00  -0.19620E-08  -0.60566E-05  -0.19620E-08   0.00000E+00   0.98325E-05  -0.35620E+01  -0.13915E+02  -0.92211E+00  -0.15264E+02  -0.51795E-01   0.86338E-02   0.00000E+00   0.00000E+00       0.85      63.39     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      3      5   12.00     21240.00  -0.45002E+01   0.00000E+00  -0.19620E-08  -0.60493E-05  -0.19620E-08   0.00000E+00   0.98245E-05  -0.45002E+01  -0.16279E+02  -0.14583E+01  -0.12363E+02  -0.50786E-01   0.10039E-01   0.00000E+00   0.00000E+00       0.85      69.26     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      3      6   12.00     21264.00  -0.55118E+01   0.00000E+00  -0.19620E-08  -0.60549E-05  -0.19620E-08   0.00000E+00   0.98139E-05  -0.55118E+01  -0.18638E+02  -0.34779E+01  -0.79846E+01  -0.51019E-01   0.95711E-02   0.00000E+00   0.00000E+00       0.85      75.56     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      3      7   12.00     21288.00  -0.64432E+01   0.00000E+00  -0.19620E-08  -0.60990E-05  -0.19620E-08   0.00000E+00   0.98055E-05  -0.64432E+01  -0.19187E+02  -0.42129E+01  -0.67009E+01  -0.62428E-01   0.87097E-02   0.00000E+00   0.00000E+00       0.85      80.31     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      3      8   12.00     21312.00  -0.72765E+01   0.00000E+00  -0.19620E-08  -0.60933E-05  -0.19620E-08   0.00000E+00   0.97970E-05  -0.72765E+01  -0.20407E+02  -0.45332E+01  -0.51608E+01  -0.64913E-01   0.86314E-02   0.00000E+00   0.00000E+00       0.85      84.21     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      3      9   12.00     21336.00  -0.78132E+01   0.00000E+00  -0.19620E-08  -0.60510E-05  -0.19620E-08   0.00000E+00   0.97926E-05  -0.78132E+01  -0.20462E+02  -0.37640E+01  -0.58744E+01  -0.50428E-01   0.90694E-02   0.00000E+00   0.00000E+00       0.85      87.98     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      3     10   12.00     21360.00  -0.83158E+01   0.00000E+00  -0.19620E-08  -0.60624E-05  -0.19620E-08   0.00000E+00   0.97886E-05  -0.83158E+01  -0.23241E+02  -0.33563E+01  -0.35033E+01  -0.51472E-01   0.10925E-01   0.00000E+00   0.00000E+00       0.85      92.15     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      3     11   12.00     21384.00  -0.89594E+01   0.00000E+00  -0.19620E-08  -0.60608E-05  -0.19620E-08   0.00000E+00   0.97871E-05  -0.89594E+01  -0.23532E+02  -0.33794E+01  -0.31895E+01  -0.50981E-01   0.10471E-01   0.00000E+00   0.00000E+00       0.85      95.91     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      3     12   12.00     21408.00  -0.97539E+01   0.00000E+00  -0.19620E-08  -0.61136E-05  -0.19620E-08   0.00000E+00   0.97833E-05  -0.97539E+01  -0.25660E+02  -0.40764E+01  -0.36482E+00  -0.62735E-01   0.10443E-01   0.00000E+00   0.00000E+00       0.85      99.61     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      3     13   12.00     21432.00  -0.10748E+02   0.00000E+00  -0.19620E-08  -0.61037E-05  -0.19620E-08   0.00000E+00   0.97799E-05  -0.10748E+02  -0.27427E+02  -0.36219E+01   0.94777E+00  -0.63009E-01   0.10303E-01   0.00000E+00   0.00000E+00       0.85     104.32     0.0000  0.00  -0.40019-321  -0.86956-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
