 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, days
 Col. [6...] - Depth1, Var1, Depth2, Var2, ..., DepthN, VarN
   2021      7      2   12.00       1.0000      0.00   16.4222      1.00   12.3127      3.00    6.2045      5.00    4.8989     10.00 -999.0000
   2021      7      3   12.00       2.0000      0.00   14.5605      1.00   12.3730      3.00    6.2379      5.00    4.9003     10.00 -999.0000
   2021      7      4   12.00       3.0000      0.00   12.5171      1.00   12.4089      3.00    6.2712      5.00    4.9020     10.00 -999.0000
   2021      7      5   12.00       4.0000      0.00   11.8058      1.00   12.4122      3.00    6.3043      5.00    4.9039     10.00 -999.0000
   2021      7      6   12.00       5.0000      0.00   12.4438      1.00   12.3844      3.00    6.3371      5.00    4.9060     10.00 -999.0000
   2021      7      7   12.00       6.0000      0.00   13.2116      1.00   12.3349      3.00    6.3694      5.00    4.9084     10.00 -999.0000
   2021      7      8   12.00       7.0000      0.00   12.2892      1.00   12.2755      3.00    6.4012      5.00    4.9110     10.00 -999.0000
   2021      7      9   12.00       8.0000      0.00   11.7088      1.00   12.2084      3.00    6.4325      5.00    4.9138     10.00 -999.0000
   2021      7     10   12.00       9.0000      0.00   11.9339      1.00   12.1326      3.00    6.4631      5.00    4.9169     10.00 -999.0000
   2021      7     11   12.00      10.0000      0.00   12.4765      1.00   12.0513      3.00    6.4931      5.00    4.9201     10.00 -999.0000
   2021      7     12   12.00      11.0000      0.00   14.0274      1.00   11.9709      3.00    6.5224      5.00    4.9236     10.00 -999.0000
   2021      7     13   12.00      12.0000      0.00   15.9919      1.00   11.9007      3.00    6.5510      5.00    4.9273     10.00 -999.0000
   2021      7     14   12.00      13.0000      0.00   16.8347      1.00   11.8519      3.00    6.5790      5.00    4.9311     10.00 -999.0000
   2021      7     15   12.00      14.0000      0.00   17.2134      1.00   11.8287      3.00    6.6065      5.00    4.9352     10.00 -999.0000
   2021      7     16   12.00      15.0000      0.00   17.6673      1.00   11.8290      3.00    6.6335      5.00    4.9394     10.00 -999.0000
   2021      7     17   12.00      16.0000      0.00   17.7665      1.00   11.8494      3.00    6.6601      5.00    4.9439     10.00 -999.0000
   2021      7     18   12.00      17.0000      0.00   18.9218      1.00   11.8862      3.00    6.6865      5.00    4.9485     10.00 -999.0000
   2021      7     19   12.00      18.0000      0.00   19.6026      1.00   11.9394      3.00    6.7126      5.00    4.9533     10.00 -999.0000
   2021      7     20   12.00      19.0000      0.00   17.3267      1.00   12.0093      3.00    6.7387      5.00    4.9582     10.00 -999.0000
   2021      7     21   12.00      20.0000      0.00   16.0078      1.00   12.0829      3.00    6.7647      5.00    4.9633     10.00 -999.0000
   2021      7     22   12.00      21.0000      0.00   15.0795      1.00   12.1461      3.00    6.7907      5.00    4.9686     10.00 -999.0000
   2021      7     23   12.00      22.0000      0.00   14.3187      1.00   12.1932      3.00    6.8166      5.00    4.9740     10.00 -999.0000
   2021      7     24   12.00      23.0000      0.00   14.4960      1.00   12.2216      3.00    6.8424      5.00    4.9796     10.00 -999.0000
   2021      7     25   12.00      24.0000      0.00   14.8333      1.00   12.2349      3.00    6.8680      5.00    4.9853     10.00 -999.0000
   2021      7     26   12.00      25.0000      0.00   14.6033      1.00   12.2390      3.00    6.8933      5.00    4.9911     10.00 -999.0000
   2021      7     27   12.00      26.0000      0.00   13.6284      1.00   12.2361      3.00    6.9184      5.00    4.9971     10.00 -999.0000
   2021      7     28   12.00      27.0000      0.00   12.8921      1.00   12.2239      3.00    6.9432      5.00    5.0033     10.00 -999.0000
   2021      7     29   12.00      28.0000      0.00   12.5610      1.00   12.1997      3.00    6.9677      5.00    5.0095     10.00 -999.0000
   2021      7     30   12.00      29.0000      0.00   12.7711      1.00   12.1641      3.00    6.9918      5.00    5.0159     10.00 -999.0000
   2021      7     31   12.00      30.0000      0.00   12.9624      1.00   12.1208      3.00    7.0154      5.00    5.0224     10.00 -999.0000
   2021      8      1   12.00      31.0000      0.00   13.9647      1.00   12.0743      3.00    7.0386      5.00    5.0291     10.00 -999.0000
   2021      8      2   12.00      32.0000      0.00   16.4227      1.00   12.0317      3.00    7.0614      5.00    5.0358     10.00 -999.0000
   2021      8      3   12.00      33.0000      0.00   18.6486      1.00   12.0060      3.00    7.0837      5.00    5.0427     10.00 -999.0000
   2021      8      4   12.00      34.0000      0.00   19.5066      1.00   12.0095      3.00    7.1056      5.00    5.0497     10.00 -999.0000
   2021      8      5   12.00      35.0000      0.00   17.4863      1.00   12.0437      3.00    7.1273      5.00    5.0568     10.00 -999.0000
   2021      8      6   12.00      36.0000      0.00   15.9861      1.00   12.0940      3.00    7.1489      5.00    5.0640     10.00 -999.0000
   2021      8      7   12.00      37.0000      0.00   15.9484      1.00   12.1436      3.00    7.1705      5.00    5.0713     10.00 -999.0000
   2021      8      8   12.00      38.0000      0.00   15.5985      1.00   12.1879      3.00    7.1919      5.00    5.0787     10.00 -999.0000
   2021      8      9   12.00      39.0000      0.00   16.4333      1.00   12.2248      3.00    7.2133      5.00    5.0861     10.00 -999.0000
   2021      8     10   12.00      40.0000      0.00   16.0805      1.00   12.2585      3.00    7.2346      5.00    5.0937     10.00 -999.0000
   2021      8     11   12.00      41.0000      0.00   15.6252      1.00   12.2905      3.00    7.2558      5.00    5.1014     10.00 -999.0000
   2021      8     12   12.00      42.0000      0.00   14.7101      1.00   12.3178      3.00    7.2769      5.00    5.1091     10.00 -999.0000
   2021      8     13   12.00      43.0000      0.00   13.5527      1.00   12.3365      3.00    7.2979      5.00    5.1170     10.00 -999.0000
   2021      8     14   12.00      44.0000      0.00   12.5981      1.00   12.3411      3.00    7.3187      5.00    5.1249     10.00 -999.0000
   2021      8     15   12.00      45.0000      0.00   11.9374      1.00   12.3283      3.00    7.3394      5.00    5.1329     10.00 -999.0000
   2021      8     16   12.00      46.0000      0.00   11.2362      1.00   12.2973      3.00    7.3597      5.00    5.1409     10.00 -999.0000
   2021      8     17   12.00      47.0000      0.00   11.2775      1.00   12.2489      3.00    7.3797      5.00    5.1491     10.00 -999.0000
   2021      8     18   12.00      48.0000      0.00   11.5295      1.00   12.1867      3.00    7.3993      5.00    5.1573     10.00 -999.0000
