 1 - year
 2 - month
 3 - discharge in x direction, m**3/s
 4 - discharge in y direction, m**3/s
        2003           1           1  -7.5837172053705754E-005  -1.7690741575837658E-002
        2003           1           2  -1.3144249300963402E-004  -2.4078729952297602E-002
        2003           1           3   1.3400557418437006E-003 -0.24509057908332171     
        2003           1           4   5.2850826736778374E-004  -2.6738170291732626     
        2003           1           5  -4.8800399140513217E-003  -2.5465983775349668     
        2003           1           6  -6.1439634186039177E-003  -1.8807467846320571     
        2003           1           7  -2.5203400389031058E-003  -1.6472315140837428     
        2003           1           8   1.5027272629562724E-003  -1.3512221979175685     
        2003           1           9  -1.9541619800156659E-002  -1.3423603940168110     
        2003           1          10  -1.3012178417935406E-002  -1.1099373981306295     
        2003           1          11  -1.0927853154352282E-002 -0.90590936398100663     
        2003           1          12  -2.6849127884193115E-002  -1.1102435936882069     
        2003           1          13  -1.2927693418777910E-002 -0.96500232227018590     
        2003           1          14  -2.1098092230640863E-002 -0.62903839808951867     
        2003           1          15  -3.6951070237182429E-002 -0.32056619138883657     
        2003           1          16  -4.0681342367276614E-002 -0.28784529217852445     
        2003           1          17  -2.4340326219119017E-002 -0.14570243902065175     
        2003           1          18  -3.0124251600475903E-002  0.10928019239404048     
        2003           1          19  -1.9143861730314418E-002  -5.2458963367178445E-002
        2003           1          20  -1.7742611016412077E-003 -0.13094151514813948     
        2003           1          21   2.0114484434294803E-002 -0.75988063549562290     
        2003           1          22   1.5783966183640016E-002 -0.60732178297484796     
        2003           1          23   3.5872747949172695E-002 -0.95939329336008983     
        2003           1          24   5.3048552403883308E-002  -1.4948579101931656     
        2003           1          25   4.6060808712488424E-002  -1.3577511442654371     
        2003           1          26   3.4001457348013187E-002  -1.3103427002632380     
        2003           1          27  -1.2082115009968749E-002  -1.4573781821288592     
        2003           1          28  -2.3841867142273248E-002  -1.0732481026864467     
        2003           1          29  -9.4495497210782663E-003 -0.64685065396246899     
        2003           1          30  -5.4096979011476224E-003 -0.23889832939516623     
        2003           1          31  -6.3590377442660174E-003 -0.20818554879452933     
        2003           2           1  -1.5316460188207540E-002 -0.14806579341450782     
        2003           2           2  -2.2001088639259012E-002 -0.16616788064003593     
        2003           2           3  -3.6523204227554958E-002 -0.35308042550351643     
        2003           2           4  -2.6225951894316726E-002 -0.12799478822200056     
        2003           2           5   4.8102277281437088E-003 -0.21941785082892382     
        2003           2           6   1.2108746439263596E-002 -0.43974544004549310     
        2003           2           7   1.3569356167003707E-002 -0.38841917536596227     
        2003           2           8   2.9925326637375863E-002 -0.97065032422521880     
        2003           2           9   8.6140904234837431E-004 -0.93260493753908802     
        2003           2          10  -1.3214310631265639E-002 -0.89081888364944417     
        2003           2          11  -4.3936925205310270E-002 -0.53073512161590031     
        2003           2          12  -2.1058530402308512E-002 -0.10317127336480218     
        2003           2          13  -2.7026754949885018E-002  -7.0412193694768437E-003
        2003           2          14  -7.3148119652028049E-003 -0.11747157314563914     
        2003           2          15   1.3127200429285869E-002 -0.35152464552471341     
        2003           2          16   5.6451117147369778E-002 -0.81316233165963880     
        2003           2          17   5.7598143016443407E-002  -1.0643492536075223     
        2003           2          18   3.4724721213541941E-002 -0.93445273055191325     
        2003           2          19   4.2045488914167276E-003 -0.93550582040650798     
        2003           2          20  -6.5943055926353531E-003  -1.0418354761713271     
        2003           2          21   1.7817968504835316E-002 -0.71039222894646237     
        2003           2          22  -1.0915013819259793E-002 -0.41226814090303049     
        2003           2          23  -2.5090560355533458E-002 -0.32922670899610190     
        2003           2          24  -4.8706078337340558E-002 -0.19053394796767903     
        2003           2          25  -4.9667324727854810E-002   6.0704764642018856E-002
        2003           2          26  -2.0806575812667476E-002  -3.4316025736907184E-003
        2003           2          27  -2.1055970774502723E-002 -0.26564192743334547     
        2003           2          28  -1.9148937813499654E-002 -0.58941050703671061     
        2003           3           1  -2.8627196812678446E-002 -0.47667622816880317     
        2003           3           2  -1.8174185616016685E-002 -0.43462717918101401     
        2003           3           3  -3.3554680745050748E-003 -0.32582841705744536     
        2003           3           4  -2.2122509231390905E-002 -0.34632219481166970     
        2003           3           5  -2.2395173651908795E-002 -0.20834670560254173     
        2003           3           6  -2.9742576403080871E-002 -0.21204004213669592     
        2003           3           7  -4.0582055356680302E-002 -0.21396791689354153     
        2003           3           8  -5.7194555250261792E-002  0.10861244185823646     
        2003           3           9  -1.1153021894372679E-002   6.7348794637509257E-002
        2003           3          10   2.8060085128623711E-003   1.5789838452162398E-002
        2003           3          11  -5.1292323836880597E-003  -1.6377380713910674E-002
        2003           3          12  -1.0022067147900885E-002  -2.7993589511501528E-002
        2003           3          13  -8.1823902223680522E-003  -1.3869642014444331E-002
        2003           3          14  -2.0960862111871162E-002   8.9504062171611248E-002
        2003           3          15  -2.7156070750114662E-002  -3.8424539862402809E-002
        2003           3          16  -3.0638557692219223E-002 -0.19644847346173747     
        2003           3          17  -6.1043770840444975E-002 -0.28347490361304617     
        2003           3          18  -2.6885705647857375E-002 -0.19833215473758439     
        2003           3          19  -1.4842400032709824E-003 -0.37680178626764654     
        2003           3          20  -7.3579709269021862E-003 -0.59691730350675154     
        2003           3          21  -9.3396684547781012E-003 -0.34863446781809893     
        2003           3          22  -2.1956710585584956E-002   8.9020951002844496E-003
        2003           3          23  -2.4453528224399331E-002  0.15206665474218634     
        2003           3          24  -2.2567896458373919E-002   9.4549481454803699E-002
        2003           3          25  -2.7761726159222792E-002  -3.7120402777328199E-002
        2003           3          26  -7.4720750029752231E-002 -0.19708448586113700     
