 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000    0.000  0.0000E+00  999.868  0.6828E-86  0.7735E-11  0.1407E-12 -0.1040E-12  0.1315-175  0.0000E+00  0.2439E-12  0.1003E-09
   -0.050000    0.557  0.0000E+00  999.902  0.2411E-86  0.3024E-09  0.9867E-13 -0.7303E-13  0.2362-176  0.0000E+00  0.1695E-12  0.1002E-09
   -0.100000    1.081  0.0000E+00  999.930  0.7440E-87  0.8838E-09  0.1278E-12 -0.9458E-13  0.3346-177  0.0000E+00  0.2174E-12  0.1037E-09
   -0.200000    2.032  0.0000E+00  999.968  0.6853E-88  0.3660E-08  0.3893E-12 -0.2882E-12  0.6429-179  0.0000E+00  0.6619E-12  0.1836E-09
   -0.300000    2.862  0.0000E+00  999.987  0.4151E-89  0.1056E-07  0.1097E-11 -0.1629E-12  0.1166-180  0.0000E+00  0.1234E-11  0.9438E-05
   -0.400000    3.483  0.0000E+00  999.996  0.2989E-91  0.1852E-07  0.1846E-11  0.1176E-11  0.3000-184  0.0000E+00  0.6286E-12  0.2931E-04
   -0.500000    3.815  0.0000E+00  999.998  0.1586E-93  0.2464E-07  0.2379E-11  0.3200E-11  0.6444-188  0.0000E+00 -0.8834E-12  0.6890E-04
   -0.600000    3.879  0.0000E+00  999.999  0.1826E-97  0.2798E-07  0.2691E-11  0.5231E-11  0.3634-193  0.0000E+00 -0.2640E-11  0.9669E-04
   -0.800000    3.897  0.0000E+00  999.999  0.1775E-97  0.2925E-07  0.3074E-11  0.4620E-11  0.5580-196  0.0000E+00 -0.1641E-11  0.8567E-04
   -1.000000    3.958  0.0000E+00 1000.000  0.8224-102  0.2911E-07  0.3713E-11  0.5548E-11  0.3892-205  0.0000E+00 -0.1869E-11  0.7582E-04
   -1.200000    4.019  0.0000E+00 1000.000  0.5017-108  0.2927E-07  0.5117E-11  0.6937E-11  0.4694-215  0.0000E+00 -0.1826E-11  0.6173E-04
