20170101,-999.0,-999.0
20170102,-999.0,-999.0
20170103,-999.0,-999.0
20170104,-999.0,-999.0
20170105,-999.0,-999.0
20170106,-999.0,-999.0
20170107,-999.0,-999.0
20170108,-999.0,-999.0
20170109,-999.0,-999.0
20170110,-999.0,-999.0
20170111,-999.0,-999.0
20170112,-999.0,-999.0
20170113,-999.0,-999.0
20170114,-999.0,-999.0
20170115,-999.0,-999.0
20170116,-999.0,-999.0
20170117,-999.0,-999.0
20170118,-999.0,-999.0
20170119,-999.0,-999.0
20170120,-999.0,-999.0
20170121,-999.0,-999.0
20170122,-999.0,-999.0
20170123,-999.0,-999.0
20170124,-999.0,-999.0
20170125,-999.0,-999.0
20170126,-999.0,-999.0
20170127,-999.0,-999.0
20170128,-999.0,-999.0
20170129,-999.0,-999.0
20170130,-999.0,-999.0
20170131,-999.0,-999.0
20170201,-999.0,-999.0
20170202,-999.0,-999.0
20170203,-999.0,-999.0
20170204,-999.0,-999.0
20170205,-999.0,-999.0
20170206,-999.0,-999.0
20170207,-999.0,-999.0
20170208,-999.0,-999.0
20170209,-999.0,-999.0
20170210,-999.0,-999.0
20170211,-999.0,-999.0
20170212,-999.0,-999.0
20170213,-999.0,-999.0
20170214,-999.0,-999.0
20170215,-999.0,-999.0
20170216,-999.0,-999.0
20170217,-999.0,-999.0
20170218,-999.0,-999.0
20170219,-999.0,-999.0
20170220,-999.0,-999.0
20170221,-999.0,-999.0
20170222,-999.0,-999.0
20170223,-999.0,-999.0
20170224,-999.0,-999.0
20170225,-999.0,-999.0
20170226,-999.0,-999.0
20170227,-999.0,-999.0
20170228,-999.0,-999.0
20170301,-999.0,-999.0
20170302,-999.0,-999.0
20170303,-999.0,-999.0
20170304,-999.0,-999.0
20170305,-999.0,-999.0
20170306,-999.0,-999.0
20170307,-999.0,-999.0
20170308,-999.0,-999.0
20170309,-999.0,-999.0
20170310,-999.0,-999.0
20170311,-999.0,-999.0
20170312,-999.0,-999.0
20170313,-999.0,-999.0
20170314,-999.0,-999.0
20170315,-999.0,-999.0
20170316,-999.0,-999.0
20170317,-999.0,-999.0
20170318,-999.0,-999.0
20170319,-999.0,-999.0
20170320,-999.0,-999.0
20170321,-999.0,-999.0
20170322,-999.0,-999.0
20170323,-999.0,-999.0
20170324,-999.0,-999.0
20170325,-999.0,-999.0
20170326,-999.0,-999.0
20170327,-999.0,-999.0
20170328,-999.0,-999.0
20170329,-999.0,-999.0
20170330,-999.0,-999.0
20170331,-999.0,-999.0
20170401,-999.0,-999.0
20170402,-999.0,-999.0
20170403,-999.0,-999.0
20170404,-999.0,-999.0
20170405,-999.0,-999.0
20170406,-999.0,-999.0
20170407,-999.0,-999.0
20170408,-999.0,-999.0
20170409,-999.0,-999.0
20170410,-999.0,-999.0
20170411,-999.0,-999.0
20170412,-999.0,-999.0
20170413,-999.0,-999.0
20170414,-999.0,-999.0
20170415,-999.0,-999.0
20170416,-999.0,-999.0
20170417,-999.0,-999.0
20170418,-999.0,-999.0
20170419,-999.0,-999.0
20170420,-999.0,-999.0
20170421,-999.0,-999.0
20170422,-999.0,-999.0
20170423,-999.0,-999.0
20170424,-999.0,-999.0
20170425,-999.0,-999.0
20170426,-999.0,-999.0
20170427,-999.0,-999.0
20170428,-999.0,-999.0
20170429,-999.0,-999.0
20170430,-999.0,-999.0
20170501,-999.0,-999.0
20170502,-999.0,-999.0
20170503,-999.0,-999.0
20170504,-999.0,-999.0
20170505,-999.0,-999.0
20170506,-999.0,-999.0
20170507,-999.0,-999.0
20170508,-999.0,-999.0
20170509,-999.0,-999.0
20170510,-999.0,-999.0
20170511,-999.0,-999.0
20170512,-999.0,-999.0
20170513,-999.0,-999.0
20170514,-999.0,-999.0
20170515,-999.0,-999.0
20170516,-999.0,-999.0
20170517,-999.0,-999.0
20170518,-999.0,-999.0
20170519,-999.0,-999.0
20170520,-999.0,-999.0
20170521,-999.0,-999.0
20170522,-999.0,-999.0
20170523,-999.0,-999.0
20170524,-999.0,-999.0
20170525,-999.0,-999.0
20170526,-999.0,-999.0
20170527,-999.0,-999.0
20170528,-999.0,-999.0
20170529,-999.0,-999.0
20170530,-999.0,-999.0
20170531,-999.0,-999.0
20170601,-999.0,-999.0
20170602,-999.0,-999.0
20170603,-999.0,-999.0
20170604,-999.0,-999.0
20170605,-999.0,-999.0
20170606,-999.0,-999.0
20170607,-999.0,-999.0
20170608,-999.0,-999.0
20170609,-999.0,-999.0
20170610,-999.0,-999.0
20170611,-999.0,-999.0
20170612,-999.0,-999.0
20170613,-999.0,-999.0
20170614,-999.0,-999.0
20170615,-999.0,-999.0
20170616,-999.0,-999.0
20170617,-999.0,-999.0
20170618,-999.0,-999.0
20170619,-999.0,-999.0
20170620,-999.0,-999.0
20170621,-999.0,-999.0
20170622,-999.0,-999.0
20170623,-999.0,-999.0
20170624,-999.0,-999.0
20170625,-999.0,-999.0
20170626,-999.0,-999.0
20170627,-999.0,-999.0
20170628,-999.0,-999.0
20170629,-999.0,-999.0
20170630,-999.0,-999.0
20170701,-999.0,-999.0
20170702,-999.0,-999.0
20170703,-999.0,-999.0
20170704,-999.0,-999.0
20170705,-999.0,-999.0
