20170101,5,4.9768518518518516e-05
20170102,5,4.9768518518518516e-05
20170103,5,4.9768518518518516e-05
20170104,5,4.9768518518518516e-05
20170105,5,4.9768518518518516e-05
20170106,5,4.9768518518518516e-05
20170107,5,4.9768518518518516e-05
20170108,5,4.9768518518518516e-05
20170109,5,4.9768518518518516e-05
20170110,5,4.9768518518518516e-05
20170111,5,4.9768518518518516e-05
20170112,5,4.9768518518518516e-05
20170113,5,4.9768518518518516e-05
20170114,5,4.9768518518518516e-05
20170115,5,4.9768518518518516e-05
20170116,5,4.9768518518518516e-05
20170117,5,4.9768518518518516e-05
20170118,5,4.9768518518518516e-05
20170119,5,4.9768518518518516e-05
20170120,5,4.9768518518518516e-05
20170121,5,4.9768518518518516e-05
20170122,5,4.9768518518518516e-05
20170123,5,4.9768518518518516e-05
20170124,5,4.9768518518518516e-05
20170125,5,4.9768518518518516e-05
20170126,5,4.9768518518518516e-05
20170127,5,4.9768518518518516e-05
20170128,5,4.9768518518518516e-05
20170129,5,4.9768518518518516e-05
20170130,5,4.9768518518518516e-05
20170131,5,4.9768518518518516e-05
20170201,5,4.9768518518518516e-05
20170202,5,4.9768518518518516e-05
20170203,5,4.9768518518518516e-05
20170204,5,4.9768518518518516e-05
20170205,5,4.9768518518518516e-05
20170206,5,4.9768518518518516e-05
20170207,5,4.9768518518518516e-05
20170208,5,4.9768518518518516e-05
20170209,5,4.9768518518518516e-05
20170210,5,4.9768518518518516e-05
20170211,5,4.9768518518518516e-05
20170212,5,4.9768518518518516e-05
20170213,5,4.9768518518518516e-05
20170214,5,4.9768518518518516e-05
20170215,5,4.9768518518518516e-05
20170216,5,4.9768518518518516e-05
20170217,5,4.9768518518518516e-05
20170218,5,4.9768518518518516e-05
20170219,5,4.9768518518518516e-05
20170220,5,4.9768518518518516e-05
20170221,5,4.9768518518518516e-05
20170222,5,4.9768518518518516e-05
20170223,5,4.9768518518518516e-05
20170224,5,4.9768518518518516e-05
20170225,5,4.9768518518518516e-05
20170226,5,4.9768518518518516e-05
20170227,5,4.9768518518518516e-05
20170228,5,4.9768518518518516e-05
20170301,5,4.9768518518518516e-05
20170302,5,4.9768518518518516e-05
20170303,5,4.9768518518518516e-05
20170304,5,4.9768518518518516e-05
20170305,5,4.9768518518518516e-05
20170306,5,4.9768518518518516e-05
20170307,5,4.9768518518518516e-05
20170308,5,4.9768518518518516e-05
20170309,5,4.9768518518518516e-05
20170310,5,4.9768518518518516e-05
20170311,5,4.9768518518518516e-05
20170312,5,4.9768518518518516e-05
20170313,5,4.9768518518518516e-05
20170314,5,4.9768518518518516e-05
20170315,5,4.9768518518518516e-05
20170316,5,4.9768518518518516e-05
20170317,5,4.9768518518518516e-05
