 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000    0.000  0.0000E+00  999.868  0.2816E-75 -0.1356E-10  0.2744E-12 -0.2028E-12  0.4047-155  0.0000E+00  0.4758E-12  0.1028E-09
   -0.050000    0.599  0.0000E+00  999.905  0.9940E-76  0.5641E-09  0.1953E-12 -0.1445E-12  0.8034-156  0.0000E+00  0.3373E-12  0.1027E-09
   -0.100000    1.164  0.0000E+00  999.934  0.3066E-76  0.1718E-08  0.2667E-12 -0.1975E-12  0.1072-156  0.0000E+00  0.4591E-12  0.1139E-09
   -0.200000    2.192  0.0000E+00  999.972  0.2822E-77  0.7486E-08  0.8710E-12 -0.6448E-12  0.2819-158  0.0000E+00  0.1500E-11  0.4727E-09
   -0.300000    3.057  0.0000E+00  999.990  0.1707E-78  0.1794E-07  0.2025E-11  0.4494E-12  0.6045-160  0.0000E+00  0.1561E-11  0.2169E-04
   -0.400000    3.661  0.0000E+00  999.996  0.1224E-80  0.3062E-07  0.3350E-11  0.2213E-11  0.1775-163  0.0000E+00  0.1122E-11  0.5571E-04
   -0.500000    3.842  0.0000E+00  999.998  0.6445E-83  0.3483E-07  0.3870E-11  0.5224E-11  0.4427-167  0.0000E+00 -0.1374E-11  0.9976E-04
   -0.600000    3.896  0.0000E+00  999.999  0.7484E-87  0.3715E-07  0.4259E-11  0.7023E-11  0.9934-173  0.0000E+00 -0.2801E-11  0.1066E-03
   -0.800000    3.936  0.0000E+00  999.999  0.3489E-88  0.4043E-07  0.5124E-11  0.8350E-11  0.5252-177  0.0000E+00 -0.3254E-11  0.1051E-03
   -1.000000    4.008  0.0000E+00 1000.000  0.6503E-93  0.4322E-07  0.6496E-11  0.1008E-10  0.1435-187  0.0000E+00 -0.3584E-11  0.9787E-04
   -1.200000    4.028  0.0000E+00 1000.000  0.7420E-97  0.4462E-07  0.9037E-11  0.1262E-10  0.1460-192  0.0000E+00 -0.3585E-11  0.7753E-04
