#,Date-Time (AKDT),WaterTemp_degC,Button Down,Button Up,Host Connected,Stopped,End of File
95,07-03-2024 20:53:18,15.36,,,,,
96,07-03-2024 20:58:18,15.31,,,,,
97,07-03-2024 21:03:18,15.36,,,,,
98,07-03-2024 21:08:18,15.27,,,,,
99,07-03-2024 21:13:18,15.31,,,,,
100,07-03-2024 21:18:18,15.27,,,,,
101,07-03-2024 21:23:18,15.27,,,,,
102,07-03-2024 21:28:18,15.27,,,,,
103,07-03-2024 21:33:18,15.23,,,,,
104,07-03-2024 21:38:18,15.27,,,,,
105,07-03-2024 21:43:18,15.23,,,,,
106,07-03-2024 21:48:18,15.18,,,,,
107,07-03-2024 21:53:18,15.14,,,,,
108,07-03-2024 21:58:18,15.14,,,,,
109,07-03-2024 22:03:18,15.18,,,,,
110,07-03-2024 22:08:18,15.14,,,,,
111,07-03-2024 22:13:18,15.14,,,,,
112,07-03-2024 22:18:18,15.14,,,,,
113,07-03-2024 22:23:18,15.14,,,,,
114,07-03-2024 22:28:18,15.06,,,,,
115,07-03-2024 22:33:18,15.06,,,,,
116,07-03-2024 22:38:18,15.06,,,,,
117,07-03-2024 22:43:18,15.06,,,,,
118,07-03-2024 22:48:18,15.01,,,,,
119,07-03-2024 22:53:18,14.97,,,,,
120,07-03-2024 22:58:18,15.01,,,,,
121,07-03-2024 23:03:18,15.01,,,,,
122,07-03-2024 23:08:18,14.97,,,,,
123,07-03-2024 23:13:18,14.88,,,,,
124,07-03-2024 23:18:18,14.93,,,,,
125,07-03-2024 23:23:18,14.88,,,,,
126,07-03-2024 23:28:18,14.88,,,,,
127,07-03-2024 23:33:18,14.88,,,,,
128,07-03-2024 23:38:18,14.84,,,,,
129,07-03-2024 23:43:18,14.80,,,,,
130,07-03-2024 23:48:18,14.80,,,,,
131,07-03-2024 23:53:18,14.75,,,,,
132,07-03-2024 23:58:18,14.75,,,,,
133,07-04-2024 00:03:18,14.71,,,,,
134,07-04-2024 00:08:18,14.67,,,,,
135,07-04-2024 00:13:18,14.67,,,,,
136,07-04-2024 00:18:18,14.63,,,,,
137,07-04-2024 00:23:18,14.63,,,,,
138,07-04-2024 00:28:18,14.63,,,,,
139,07-04-2024 00:33:18,14.63,,,,,
140,07-04-2024 00:38:18,14.58,,,,,
141,07-04-2024 00:43:18,14.54,,,,,
142,07-04-2024 00:48:18,14.50,,,,,
143,07-04-2024 00:53:18,14.50,,,,,
144,07-04-2024 00:58:18,14.54,,,,,
145,07-04-2024 01:03:18,14.50,,,,,
146,07-04-2024 01:08:18,14.45,,,,,
147,07-04-2024 01:13:18,14.50,,,,,
148,07-04-2024 01:18:18,14.45,,,,,
149,07-04-2024 01:23:18,14.41,,,,,
150,07-04-2024 01:28:18,14.41,,,,,
151,07-04-2024 01:33:18,14.37,,,,,
152,07-04-2024 01:38:18,14.33,,,,,
153,07-04-2024 01:43:18,14.33,,,,,
154,07-04-2024 01:48:18,14.33,,,,,
155,07-04-2024 01:53:18,14.24,,,,,
156,07-04-2024 01:58:18,14.24,,,,,
157,07-04-2024 02:03:18,14.20,,,,,
158,07-04-2024 02:08:18,14.20,,,,,
159,07-04-2024 02:13:18,14.15,,,,,
160,07-04-2024 02:18:18,14.20,,,,,
161,07-04-2024 02:23:18,14.15,,,,,
162,07-04-2024 02:28:18,14.15,,,,,
163,07-04-2024 02:33:18,14.11,,,,,
164,07-04-2024 02:38:18,14.07,,,,,
165,07-04-2024 02:43:18,14.07,,,,,
166,07-04-2024 02:48:18,13.98,,,,,
167,07-04-2024 02:53:18,14.03,,,,,
168,07-04-2024 02:58:18,13.98,,,,,
169,07-04-2024 03:03:18,13.98,,,,,
170,07-04-2024 03:08:18,13.98,,,,,
171,07-04-2024 03:13:18,13.94,,,,,
172,07-04-2024 03:18:18,13.94,,,,,
173,07-04-2024 03:23:18,13.98,,,,,
174,07-04-2024 03:28:18,13.94,,,,,
175,07-04-2024 03:33:18,13.94,,,,,
176,07-04-2024 03:38:18,13.90,,,,,
177,07-04-2024 03:43:18,13.85,,,,,
178,07-04-2024 03:48:18,13.81,,,,,
179,07-04-2024 03:53:18,13.77,,,,,
180,07-04-2024 03:58:18,13.81,,,,,
181,07-04-2024 04:03:18,13.81,,,,,
182,07-04-2024 04:08:18,13.77,,,,,
183,07-04-2024 04:13:18,13.73,,,,,
184,07-04-2024 04:18:18,13.68,,,,,
185,07-04-2024 04:23:18,13.68,,,,,
186,07-04-2024 04:28:18,13.68,,,,,
187,07-04-2024 04:33:18,13.64,,,,,
188,07-04-2024 04:38:18,13.64,,,,,
189,07-04-2024 04:43:18,13.68,,,,,
190,07-04-2024 04:48:18,13.60,,,,,
191,07-04-2024 04:53:18,13.60,,,,,
192,07-04-2024 04:58:18,13.60,,,,,
193,07-04-2024 05:03:18,13.55,,,,,
194,07-04-2024 05:08:18,13.55,,,,,
195,07-04-2024 05:13:18,13.47,,,,,
196,07-04-2024 05:18:18,13.51,,,,,
197,07-04-2024 05:23:18,13.51,,,,,
198,07-04-2024 05:28:18,13.47,,,,,
199,07-04-2024 05:33:18,13.43,,,,,
200,07-04-2024 05:38:18,13.43,,,,,
201,07-04-2024 05:43:18,13.38,,,,,
202,07-04-2024 05:48:18,13.34,,,,,
203,07-04-2024 05:53:18,13.34,,,,,
204,07-04-2024 05:58:18,13.34,,,,,
205,07-04-2024 06:03:18,13.30,,,,,
206,07-04-2024 06:08:18,13.34,,,,,
207,07-04-2024 06:13:18,13.30,,,,,
208,07-04-2024 06:18:18,13.25,,,,,
209,07-04-2024 06:23:18,13.25,,,,,
210,07-04-2024 06:28:18,13.21,,,,,
211,07-04-2024 06:33:18,13.25,,,,,
212,07-04-2024 06:38:18,13.17,,,,,
213,07-04-2024 06:43:18,13.21,,,,,
214,07-04-2024 06:48:18,13.17,,,,,
215,07-04-2024 06:53:18,13.17,,,,,
216,07-04-2024 06:58:18,13.17,,,,,
217,07-04-2024 07:03:18,13.17,,,,,
218,07-04-2024 07:08:18,13.12,,,,,
219,07-04-2024 07:13:18,13.08,,,,,
220,07-04-2024 07:18:18,13.08,,,,,
221,07-04-2024 07:23:18,13.08,,,,,
222,07-04-2024 07:28:18,13.04,,,,,
223,07-04-2024 07:33:18,13.08,,,,,
224,07-04-2024 07:38:18,13.08,,,,,
225,07-04-2024 07:43:18,13.00,,,,,
226,07-04-2024 07:48:18,13.00,,,,,
227,07-04-2024 07:53:18,13.00,,,,,
228,07-04-2024 07:58:18,12.95,,,,,
229,07-04-2024 08:03:18,13.00,,,,,
230,07-04-2024 08:08:18,12.95,,,,,
231,07-04-2024 08:13:18,12.91,,,,,
232,07-04-2024 08:18:18,12.95,,,,,
233,07-04-2024 08:23:18,12.91,,,,,
234,07-04-2024 08:28:18,12.91,,,,,
235,07-04-2024 08:33:18,12.91,,,,,
236,07-04-2024 08:38:18,12.91,,,,,
237,07-04-2024 08:43:18,12.82,,,,,
238,07-04-2024 08:48:18,12.82,,,,,
239,07-04-2024 08:53:18,12.87,,,,,
240,07-04-2024 08:58:18,12.82,,,,,
241,07-04-2024 09:03:18,12.82,,,,,
242,07-04-2024 09:08:18,12.82,,,,,
243,07-04-2024 09:13:18,12.87,,,,,
244,07-04-2024 09:18:18,12.82,,,,,
245,07-04-2024 09:23:18,12.78,,,,,
246,07-04-2024 09:28:18,12.74,,,,,
247,07-04-2024 09:33:18,12.74,,,,,
248,07-04-2024 09:38:18,12.78,,,,,
249,07-04-2024 09:43:18,12.74,,,,,
250,07-04-2024 09:48:18,12.74,,,,,
251,07-04-2024 09:53:18,12.70,,,,,
252,07-04-2024 09:58:18,12.70,,,,,
253,07-04-2024 10:03:18,12.65,,,,,
254,07-04-2024 10:08:18,12.70,,,,,
255,07-04-2024 10:13:18,12.65,,,,,
256,07-04-2024 10:18:18,12.65,,,,,
257,07-04-2024 10:23:18,12.61,,,,,
258,07-04-2024 10:28:18,12.65,,,,,
259,07-04-2024 10:33:18,12.61,,,,,
260,07-04-2024 10:38:18,12.57,,,,,
261,07-04-2024 10:43:18,12.61,,,,,
262,07-04-2024 10:48:18,12.61,,,,,
263,07-04-2024 10:53:18,12.57,,,,,
264,07-04-2024 10:58:18,12.61,,,,,
265,07-04-2024 11:03:18,12.57,,,,,
266,07-04-2024 11:08:18,12.61,,,,,
267,07-04-2024 11:13:18,12.57,,,,,
268,07-04-2024 11:18:18,12.57,,,,,
269,07-04-2024 11:23:18,12.52,,,,,
270,07-04-2024 11:28:18,12.52,,,,,
271,07-04-2024 11:33:18,12.52,,,,,
272,07-04-2024 11:38:18,12.57,,,,,
273,07-04-2024 11:43:18,12.57,,,,,
274,07-04-2024 11:48:18,12.52,,,,,
275,07-04-2024 11:53:18,12.52,,,,,
276,07-04-2024 11:58:18,12.52,,,,,
277,07-04-2024 12:03:18,12.52,,,,,
278,07-04-2024 12:08:18,12.48,,,,,
279,07-04-2024 12:13:18,12.48,,,,,
280,07-04-2024 12:18:18,12.52,,,,,
281,07-04-2024 12:23:18,12.52,,,,,
282,07-04-2024 12:28:18,12.52,,,,,
283,07-04-2024 12:33:18,12.57,,,,,
284,07-04-2024 12:38:18,12.52,,,,,
285,07-04-2024 12:43:18,12.48,,,,,
286,07-04-2024 12:48:18,12.48,,,,,
287,07-04-2024 12:53:18,12.48,,,,,
288,07-04-2024 12:58:18,12.52,,,,,
289,07-04-2024 13:03:18,12.48,,,,,
290,07-04-2024 13:08:18,12.44,,,,,
291,07-04-2024 13:13:18,12.52,,,,,
292,07-04-2024 13:18:18,12.48,,,,,
293,07-04-2024 13:23:18,12.48,,,,,
294,07-04-2024 13:28:18,12.48,,,,,
295,07-04-2024 13:33:18,12.52,,,,,
296,07-04-2024 13:38:18,12.48,,,,,
297,07-04-2024 13:43:18,12.48,,,,,
298,07-04-2024 13:48:18,12.48,,,,,
299,07-04-2024 13:53:18,12.52,,,,,
300,07-04-2024 13:58:18,12.52,,,,,
301,07-04-2024 14:03:18,12.52,,,,,
302,07-04-2024 14:08:18,12.61,,,,,
303,07-04-2024 14:13:18,12.52,,,,,
304,07-04-2024 14:18:18,12.57,,,,,
305,07-04-2024 14:23:18,12.57,,,,,
306,07-04-2024 14:28:18,12.57,,,,,
307,07-04-2024 14:33:18,12.57,,,,,
308,07-04-2024 14:38:18,12.61,,,,,
309,07-04-2024 14:43:18,12.61,,,,,
310,07-04-2024 14:48:18,12.61,,,,,
311,07-04-2024 14:53:18,12.61,,,,,
312,07-04-2024 14:58:18,12.61,,,,,
313,07-04-2024 15:03:18,12.70,,,,,
314,07-04-2024 15:08:18,12.65,,,,,
315,07-04-2024 15:13:18,12.65,,,,,
316,07-04-2024 15:18:18,12.70,,,,,
317,07-04-2024 15:23:18,12.70,,,,,
318,07-04-2024 15:28:18,12.70,,,,,
319,07-04-2024 15:33:18,12.74,,,,,
320,07-04-2024 15:38:18,12.74,,,,,
321,07-04-2024 15:43:18,12.70,,,,,
322,07-04-2024 15:48:18,12.74,,,,,
323,07-04-2024 15:53:18,12.74,,,,,
324,07-04-2024 15:58:18,12.82,,,,,
325,07-04-2024 16:03:18,12.78,,,,,
326,07-04-2024 16:08:18,12.74,,,,,
327,07-04-2024 16:13:18,12.82,,,,,
328,07-04-2024 16:18:18,12.82,,,,,
329,07-04-2024 16:23:18,12.82,,,,,
330,07-04-2024 16:28:18,12.87,,,,,
331,07-04-2024 16:33:18,12.87,,,,,
332,07-04-2024 16:38:18,12.87,,,,,
333,07-04-2024 16:43:18,12.87,,,,,
334,07-04-2024 16:48:18,12.87,,,,,
335,07-04-2024 16:53:18,12.87,,,,,
336,07-04-2024 16:58:18,12.87,,,,,
337,07-04-2024 17:03:18,12.91,,,,,
338,07-04-2024 17:08:18,12.87,,,,,
339,07-04-2024 17:13:18,12.95,,,,,
340,07-04-2024 17:18:18,12.95,,,,,
341,07-04-2024 17:23:18,12.95,,,,,
342,07-04-2024 17:28:18,12.95,,,,,
343,07-04-2024 17:33:18,12.95,,,,,
344,07-04-2024 17:38:18,12.95,,,,,
345,07-04-2024 17:43:18,13.00,,,,,
346,07-04-2024 17:48:18,12.95,,,,,
347,07-04-2024 17:53:18,13.04,,,,,
348,07-04-2024 17:58:18,12.95,,,,,
349,07-04-2024 18:03:18,13.00,,,,,
350,07-04-2024 18:08:18,13.04,,,,,
351,07-04-2024 18:13:18,13.04,,,,,
352,07-04-2024 18:18:18,13.04,,,,,
353,07-04-2024 18:23:18,13.04,,,,,
354,07-04-2024 18:28:18,13.08,,,,,
355,07-04-2024 18:33:18,13.08,,,,,
356,07-04-2024 18:38:18,13.04,,,,,
357,07-04-2024 18:43:18,13.08,,,,,
358,07-04-2024 18:48:18,13.08,,,,,
359,07-04-2024 18:53:18,13.08,,,,,
360,07-04-2024 18:58:18,13.12,,,,,
361,07-04-2024 19:03:18,13.08,,,,,
362,07-04-2024 19:08:18,13.08,,,,,
363,07-04-2024 19:13:18,13.12,,,,,
364,07-04-2024 19:18:18,13.08,,,,,
365,07-04-2024 19:23:18,13.17,,,,,
366,07-04-2024 19:28:18,13.12,,,,,
367,07-04-2024 19:33:18,13.12,,,,,
368,07-04-2024 19:38:18,13.12,,,,,
369,07-04-2024 19:43:18,13.12,,,,,
370,07-04-2024 19:48:18,13.12,,,,,
371,07-04-2024 19:53:18,13.08,,,,,
372,07-04-2024 19:58:18,13.08,,,,,
373,07-04-2024 20:03:18,13.12,,,,,
374,07-04-2024 20:08:18,13.17,,,,,
375,07-04-2024 20:13:18,13.17,,,,,
376,07-04-2024 20:18:18,13.12,,,,,
377,07-04-2024 20:23:18,13.17,,,,,
378,07-04-2024 20:28:18,13.12,,,,,
379,07-04-2024 20:33:18,13.21,,,,,
380,07-04-2024 20:38:18,13.12,,,,,
381,07-04-2024 20:43:18,13.12,,,,,
382,07-04-2024 20:48:18,13.12,,,,,
383,07-04-2024 20:53:18,13.17,,,,,
384,07-04-2024 20:58:18,13.21,,,,,
385,07-04-2024 21:03:18,13.12,,,,,
386,07-04-2024 21:08:18,13.17,,,,,
387,07-04-2024 21:13:18,13.12,,,,,
388,07-04-2024 21:18:18,13.12,,,,,
389,07-04-2024 21:23:18,13.17,,,,,
390,07-04-2024 21:28:18,13.17,,,,,
391,07-04-2024 21:33:18,13.17,,,,,
392,07-04-2024 21:38:18,13.17,,,,,
393,07-04-2024 21:43:18,13.17,,,,,
394,07-04-2024 21:48:18,13.17,,,,,
395,07-04-2024 21:53:18,13.08,,,,,
396,07-04-2024 21:58:18,13.08,,,,,
397,07-04-2024 22:03:18,13.17,,,,,
398,07-04-2024 22:08:18,13.12,,,,,
399,07-04-2024 22:13:18,13.12,,,,,
400,07-04-2024 22:18:18,13.12,,,,,
401,07-04-2024 22:23:18,13.12,,,,,
402,07-04-2024 22:28:18,13.08,,,,,
403,07-04-2024 22:33:18,13.08,,,,,
404,07-04-2024 22:38:18,13.12,,,,,
405,07-04-2024 22:43:18,13.12,,,,,
406,07-04-2024 22:48:18,13.12,,,,,
407,07-04-2024 22:53:18,13.12,,,,,
408,07-04-2024 22:58:18,13.08,,,,,
409,07-04-2024 23:03:18,13.08,,,,,
410,07-04-2024 23:08:18,13.08,,,,,
411,07-04-2024 23:13:18,13.08,,,,,
412,07-04-2024 23:18:18,13.08,,,,,
413,07-04-2024 23:23:18,13.08,,,,,
414,07-04-2024 23:28:18,13.08,,,,,
415,07-04-2024 23:33:18,13.08,,,,,
416,07-04-2024 23:38:18,13.04,,,,,
417,07-04-2024 23:43:18,13.12,,,,,
418,07-04-2024 23:48:18,13.04,,,,,
419,07-04-2024 23:53:18,13.04,,,,,
420,07-04-2024 23:58:18,13.04,,,,,
421,07-05-2024 00:03:18,13.00,,,,,
422,07-05-2024 00:08:18,13.00,,,,,
423,07-05-2024 00:13:18,13.04,,,,,
424,07-05-2024 00:18:18,13.04,,,,,
425,07-05-2024 00:23:18,13.04,,,,,
426,07-05-2024 00:28:18,12.95,,,,,
427,07-05-2024 00:33:18,13.00,,,,,
428,07-05-2024 00:38:18,13.00,,,,,
429,07-05-2024 00:43:18,13.00,,,,,
430,07-05-2024 00:48:18,12.95,,,,,
431,07-05-2024 00:53:18,12.95,,,,,
432,07-05-2024 00:58:18,13.00,,,,,
433,07-05-2024 01:03:18,12.95,,,,,
434,07-05-2024 01:08:18,12.95,,,,,
435,07-05-2024 01:13:18,12.95,,,,,
436,07-05-2024 01:18:18,12.95,,,,,
437,07-05-2024 01:23:18,12.91,,,,,
438,07-05-2024 01:28:18,12.91,,,,,
439,07-05-2024 01:33:18,12.91,,,,,
440,07-05-2024 01:38:18,12.91,,,,,
441,07-05-2024 01:43:18,12.91,,,,,
442,07-05-2024 01:48:18,12.91,,,,,
443,07-05-2024 01:53:18,12.91,,,,,
444,07-05-2024 01:58:18,12.95,,,,,
445,07-05-2024 02:03:18,12.87,,,,,
446,07-05-2024 02:08:18,12.95,,,,,
447,07-05-2024 02:13:18,12.91,,,,,
448,07-05-2024 02:18:18,12.91,,,,,
449,07-05-2024 02:23:18,12.87,,,,,
450,07-05-2024 02:28:18,12.87,,,,,
451,07-05-2024 02:33:18,12.82,,,,,
452,07-05-2024 02:38:18,12.87,,,,,
453,07-05-2024 02:43:18,12.82,,,,,
454,07-05-2024 02:48:18,12.82,,,,,
455,07-05-2024 02:53:18,12.87,,,,,
456,07-05-2024 02:58:18,12.87,,,,,
457,07-05-2024 03:03:18,12.78,,,,,
458,07-05-2024 03:08:18,12.78,,,,,
459,07-05-2024 03:13:18,12.82,,,,,
460,07-05-2024 03:18:18,12.78,,,,,
461,07-05-2024 03:23:18,12.82,,,,,
462,07-05-2024 03:28:18,12.74,,,,,
463,07-05-2024 03:33:18,12.78,,,,,
464,07-05-2024 03:38:18,12.74,,,,,
465,07-05-2024 03:43:18,12.78,,,,,
466,07-05-2024 03:48:18,12.70,,,,,
467,07-05-2024 03:53:18,12.70,,,,,
468,07-05-2024 03:58:18,12.74,,,,,
469,07-05-2024 04:03:18,12.74,,,,,
470,07-05-2024 04:08:18,12.74,,,,,
471,07-05-2024 04:13:18,12.78,,,,,
472,07-05-2024 04:18:18,12.74,,,,,
473,07-05-2024 04:23:18,12.74,,,,,
474,07-05-2024 04:28:18,12.65,,,,,
475,07-05-2024 04:33:18,12.70,,,,,
476,07-05-2024 04:38:18,12.65,,,,,
477,07-05-2024 04:43:18,12.65,,,,,
478,07-05-2024 04:48:18,12.61,,,,,
479,07-05-2024 04:53:18,12.65,,,,,
480,07-05-2024 04:58:18,12.61,,,,,
481,07-05-2024 05:03:18,12.61,,,,,
482,07-05-2024 05:08:18,12.61,,,,,
483,07-05-2024 05:13:18,12.61,,,,,
484,07-05-2024 05:18:18,12.61,,,,,
485,07-05-2024 05:23:18,12.61,,,,,
486,07-05-2024 05:28:18,12.61,,,,,
487,07-05-2024 05:33:18,12.57,,,,,
488,07-05-2024 05:38:18,12.61,,,,,
489,07-05-2024 05:43:18,12.61,,,,,
490,07-05-2024 05:48:18,12.52,,,,,
491,07-05-2024 05:53:18,12.57,,,,,
492,07-05-2024 05:58:18,12.57,,,,,
493,07-05-2024 06:03:18,12.57,,,,,
494,07-05-2024 06:08:18,12.57,,,,,
495,07-05-2024 06:13:18,12.52,,,,,
496,07-05-2024 06:18:18,12.57,,,,,
497,07-05-2024 06:23:18,12.48,,,,,
498,07-05-2024 06:28:18,12.52,,,,,
499,07-05-2024 06:33:18,12.48,,,,,
500,07-05-2024 06:38:18,12.52,,,,,
501,07-05-2024 06:43:18,12.52,,,,,
502,07-05-2024 06:48:18,12.48,,,,,
503,07-05-2024 06:53:18,12.48,,,,,
504,07-05-2024 06:58:18,12.48,,,,,
505,07-05-2024 07:03:18,12.44,,,,,
506,07-05-2024 07:08:18,12.44,,,,,
507,07-05-2024 07:13:18,12.44,,,,,
508,07-05-2024 07:18:18,12.44,,,,,
509,07-05-2024 07:23:18,12.44,,,,,
510,07-05-2024 07:28:18,12.44,,,,,
511,07-05-2024 07:33:18,12.40,,,,,
512,07-05-2024 07:38:18,12.40,,,,,
513,07-05-2024 07:43:18,12.35,,,,,
514,07-05-2024 07:48:18,12.40,,,,,
515,07-05-2024 07:53:18,12.35,,,,,
516,07-05-2024 07:58:18,12.35,,,,,
517,07-05-2024 08:03:18,12.40,,,,,
518,07-05-2024 08:08:18,12.40,,,,,
519,07-05-2024 08:13:18,12.40,,,,,
520,07-05-2024 08:18:18,12.40,,,,,
521,07-05-2024 08:23:18,12.40,,,,,
522,07-05-2024 08:28:18,12.40,,,,,
523,07-05-2024 08:33:18,12.44,,,,,
524,07-05-2024 08:38:18,12.40,,,,,
525,07-05-2024 08:43:18,12.40,,,,,
526,07-05-2024 08:48:18,12.44,,,,,
527,07-05-2024 08:53:18,12.44,,,,,
528,07-05-2024 08:58:18,12.44,,,,,
529,07-05-2024 09:03:18,12.44,,,,,
530,07-05-2024 09:08:18,12.44,,,,,
531,07-05-2024 09:13:18,12.44,,,,,
532,07-05-2024 09:18:18,12.44,,,,,
533,07-05-2024 09:23:18,12.48,,,,,
534,07-05-2024 09:28:18,12.40,,,,,
535,07-05-2024 09:33:18,12.44,,,,,
536,07-05-2024 09:38:18,12.48,,,,,
537,07-05-2024 09:43:18,12.44,,,,,
538,07-05-2024 09:48:18,12.48,,,,,
539,07-05-2024 09:53:18,12.48,,,,,
540,07-05-2024 09:58:18,12.52,,,,,
541,07-05-2024 10:03:18,12.44,,,,,
542,07-05-2024 10:08:18,12.52,,,,,
543,07-05-2024 10:13:18,12.52,,,,,
544,07-05-2024 10:18:18,12.61,,,,,
545,07-05-2024 10:23:18,12.52,,,,,
546,07-05-2024 10:28:18,12.57,,,,,
547,07-05-2024 10:33:18,12.57,,,,,
548,07-05-2024 10:38:18,12.57,,,,,
549,07-05-2024 10:43:18,12.57,,,,,
550,07-05-2024 10:48:18,12.61,,,,,
551,07-05-2024 10:53:18,12.65,,,,,
552,07-05-2024 10:58:18,12.70,,,,,
553,07-05-2024 11:03:18,12.65,,,,,
554,07-05-2024 11:08:18,12.70,,,,,
555,07-05-2024 11:13:18,12.70,,,,,
556,07-05-2024 11:18:18,12.74,,,,,
557,07-05-2024 11:23:18,12.82,,,,,
558,07-05-2024 11:28:18,12.82,,,,,
559,07-05-2024 11:33:18,12.82,,,,,
560,07-05-2024 11:38:18,12.82,,,,,
561,07-05-2024 11:43:18,12.78,,,,,
562,07-05-2024 11:48:18,12.82,,,,,
563,07-05-2024 11:53:18,12.82,,,,,
564,07-05-2024 11:58:18,12.91,,,,,
565,07-05-2024 12:03:18,12.91,,,,,
566,07-05-2024 12:08:18,12.95,,,,,
567,07-05-2024 12:13:18,13.00,,,,,
568,07-05-2024 12:18:18,13.04,,,,,
569,07-05-2024 12:23:18,13.04,,,,,
570,07-05-2024 12:28:18,13.00,,,,,
571,07-05-2024 12:33:18,13.04,,,,,
572,07-05-2024 12:38:18,13.04,,,,,
573,07-05-2024 12:43:18,13.04,,,,,
574,07-05-2024 12:48:18,13.08,,,,,
575,07-05-2024 12:53:18,13.08,,,,,
576,07-05-2024 12:58:18,13.12,,,,,
577,07-05-2024 13:03:18,13.12,,,,,
578,07-05-2024 13:08:18,13.12,,,,,
579,07-05-2024 13:13:18,13.21,,,,,
