#,Date-Time (AKDT),WaterTemp_degC,Button Down,Button Up,Host Connected,Stopped,End of File
219,07-05-2024 10:37:54,13.12,,,,,
220,07-05-2024 10:42:54,13.85,,,,,
221,07-05-2024 10:47:54,14.58,,,,,
222,07-05-2024 10:52:54,15.23,,,,,
223,07-05-2024 10:57:54,15.36,,,,,
224,07-05-2024 11:02:54,15.36,,,,,
225,07-05-2024 11:07:54,15.31,,,,,
226,07-05-2024 11:12:54,15.66,,,,,
227,07-05-2024 11:17:54,16.30,,,,,
228,07-05-2024 11:22:54,16.90,,,,,
229,07-05-2024 11:27:54,17.29,,,,,
230,07-05-2024 11:32:54,17.84,,,,,
231,07-05-2024 11:37:54,18.10,,,,,
232,07-05-2024 11:42:54,18.36,,,,,
233,07-05-2024 11:47:54,18.79,,,,,
234,07-05-2024 11:52:54,19.69,,,,,
235,07-05-2024 11:57:54,19.95,,,,,
236,07-05-2024 12:02:54,19.82,,,,,
237,07-05-2024 12:07:54,18.10,,,,,
238,07-05-2024 12:12:54,19.13,,,,,
239,07-05-2024 12:17:54,18.74,,,,,
240,07-05-2024 12:22:54,18.40,,,,,
241,07-05-2024 12:27:54,18.14,,,,,
242,07-05-2024 12:32:54,17.03,,,,,
243,07-05-2024 12:37:54,16.90,,,,,
244,07-05-2024 12:42:54,17.63,,,,,
245,07-05-2024 12:47:54,18.10,,,,,
246,07-05-2024 12:52:54,18.27,,,,,
247,07-05-2024 12:57:54,18.96,,,,,
248,07-05-2024 13:02:54,20.03,,,,,
249,07-05-2024 13:07:54,20.16,,,,,
250,07-05-2024 13:12:54,20.42,,,,,
251,07-05-2024 13:17:54,21.53,,,,,
252,07-05-2024 13:22:54,20.07,,,,,
253,07-05-2024 13:27:54,17.59,,,,,
254,07-05-2024 13:32:54,14.28,,,,,
255,07-05-2024 13:37:54,13.60,,,,,
256,07-05-2024 13:42:54,13.47,,,,,
257,07-05-2024 13:47:54,13.43,,,,,
258,07-05-2024 13:52:54,13.51,,,,,
259,07-05-2024 13:57:54,13.47,,,,,
260,07-05-2024 14:02:54,13.51,,,,,
261,07-05-2024 14:07:54,13.51,,,,,
262,07-05-2024 14:12:54,13.60,,,,,
263,07-05-2024 14:17:54,13.68,,,,,
264,07-05-2024 14:22:54,13.77,,,,,
265,07-05-2024 14:27:54,13.85,,,,,
266,07-05-2024 14:32:54,13.85,,,,,
267,07-05-2024 14:37:54,13.98,,,,,
268,07-05-2024 14:42:54,13.90,,,,,
269,07-05-2024 14:47:54,13.85,,,,,
270,07-05-2024 14:52:54,13.90,,,,,
271,07-05-2024 14:57:54,13.98,,,,,
272,07-05-2024 15:02:54,14.03,,,,,
273,07-05-2024 15:07:54,14.11,,,,,
274,07-05-2024 15:12:54,14.20,,,,,
275,07-05-2024 15:17:54,14.20,,,,,
276,07-05-2024 15:22:54,14.28,,,,,
277,07-05-2024 15:27:54,14.28,,,,,
278,07-05-2024 15:32:54,14.37,,,,,
279,07-05-2024 15:37:54,14.37,,,,,
280,07-05-2024 15:42:54,14.58,,,,,
281,07-05-2024 15:47:54,14.71,,,,,
282,07-05-2024 15:52:54,14.75,,,,,
283,07-05-2024 15:57:54,14.58,,,,,
284,07-05-2024 16:02:54,14.67,,,,,
285,07-05-2024 16:07:54,14.71,,,,,
286,07-05-2024 16:12:54,14.84,,,,,
287,07-05-2024 16:17:54,14.84,,,,,
288,07-05-2024 16:22:54,14.84,,,,,
289,07-05-2024 16:27:54,14.93,,,,,
290,07-05-2024 16:32:54,15.10,,,,,
291,07-05-2024 16:37:54,15.10,,,,,
292,07-05-2024 16:42:54,14.97,,,,,
293,07-05-2024 16:47:54,14.88,,,,,
294,07-05-2024 16:52:54,14.93,,,,,
295,07-05-2024 16:57:54,14.97,,,,,
296,07-05-2024 17:02:54,14.88,,,,,
297,07-05-2024 17:07:54,15.01,,,,,
298,07-05-2024 17:12:54,15.14,,,,,
299,07-05-2024 17:17:54,15.01,,,,,
300,07-05-2024 17:22:54,15.01,,,,,
301,07-05-2024 17:27:54,14.97,,,,,
302,07-05-2024 17:32:54,15.01,,,,,
303,07-05-2024 17:37:54,15.06,,,,,
304,07-05-2024 17:42:54,15.10,,,,,
305,07-05-2024 17:47:54,15.18,,,,,
306,07-05-2024 17:52:54,15.23,,,,,
307,07-05-2024 17:57:54,15.27,,,,,
308,07-05-2024 18:02:54,15.27,,,,,
309,07-05-2024 18:07:54,15.23,,,,,
310,07-05-2024 18:12:54,15.23,,,,,
311,07-05-2024 18:17:54,15.14,,,,,
312,07-05-2024 18:22:54,15.14,,,,,
313,07-05-2024 18:27:54,15.18,,,,,
314,07-05-2024 18:32:54,15.23,,,,,
315,07-05-2024 18:37:54,15.31,,,,,
316,07-05-2024 18:42:54,15.31,,,,,
317,07-05-2024 18:47:54,15.31,,,,,
318,07-05-2024 18:52:54,15.31,,,,,
319,07-05-2024 18:57:54,15.31,,,,,
320,07-05-2024 19:02:54,15.27,,,,,
321,07-05-2024 19:07:54,15.23,,,,,
322,07-05-2024 19:12:54,15.27,,,,,
323,07-05-2024 19:17:54,15.18,,,,,
324,07-05-2024 19:22:54,14.88,,,,,
325,07-05-2024 19:27:54,14.80,,,,,
326,07-05-2024 19:32:54,14.75,,,,,
327,07-05-2024 19:37:54,14.71,,,,,
328,07-05-2024 19:42:54,14.75,,,,,
329,07-05-2024 19:47:54,14.71,,,,,
330,07-05-2024 19:52:54,14.67,,,,,
331,07-05-2024 19:57:54,14.71,,,,,
332,07-05-2024 20:02:54,14.71,,,,,
333,07-05-2024 20:07:54,14.71,,,,,
334,07-05-2024 20:12:54,14.67,,,,,
335,07-05-2024 20:17:54,14.67,,,,,
336,07-05-2024 20:22:54,14.63,,,,,
337,07-05-2024 20:27:54,14.63,,,,,
338,07-05-2024 20:32:54,14.54,,,,,
339,07-05-2024 20:37:54,14.50,,,,,
340,07-05-2024 20:42:54,14.41,,,,,
341,07-05-2024 20:47:54,14.45,,,,,
342,07-05-2024 20:52:54,14.45,,,,,
343,07-05-2024 20:57:54,14.45,,,,,
344,07-05-2024 21:02:54,14.33,,,,,
345,07-05-2024 21:07:54,14.37,,,,,
346,07-05-2024 21:12:54,14.28,,,,,
347,07-05-2024 21:17:54,14.28,,,,,
348,07-05-2024 21:22:54,14.28,,,,,
349,07-05-2024 21:27:54,14.24,,,,,
350,07-05-2024 21:32:54,14.24,,,,,
351,07-05-2024 21:37:54,14.24,,,,,
352,07-05-2024 21:42:54,14.24,,,,,
353,07-05-2024 21:47:54,14.15,,,,,
354,07-05-2024 21:52:54,14.11,,,,,
355,07-05-2024 21:57:54,14.15,,,,,
356,07-05-2024 22:02:54,14.15,,,,,
357,07-05-2024 22:07:54,14.15,,,,,
358,07-05-2024 22:12:54,14.07,,,,,
359,07-05-2024 22:17:54,14.11,,,,,
360,07-05-2024 22:22:54,14.07,,,,,
361,07-05-2024 22:27:54,14.07,,,,,
362,07-05-2024 22:32:54,14.07,,,,,
363,07-05-2024 22:37:54,14.07,,,,,
364,07-05-2024 22:42:54,14.03,,,,,
365,07-05-2024 22:47:54,14.03,,,,,
366,07-05-2024 22:52:54,13.94,,,,,
367,07-05-2024 22:57:54,13.94,,,,,
368,07-05-2024 23:02:54,13.98,,,,,
369,07-05-2024 23:07:54,13.94,,,,,
370,07-05-2024 23:12:54,13.90,,,,,
371,07-05-2024 23:17:54,13.85,,,,,
372,07-05-2024 23:22:54,13.85,,,,,
373,07-05-2024 23:27:54,13.81,,,,,
374,07-05-2024 23:32:54,13.73,,,,,
375,07-05-2024 23:37:54,13.77,,,,,
376,07-05-2024 23:42:54,13.73,,,,,
377,07-05-2024 23:47:54,13.73,,,,,
378,07-05-2024 23:52:54,13.73,,,,,
379,07-05-2024 23:57:54,13.68,,,,,
380,07-06-2024 00:02:54,13.68,,,,,
381,07-06-2024 00:07:54,13.64,,,,,
382,07-06-2024 00:12:54,13.64,,,,,
383,07-06-2024 00:17:54,13.60,,,,,
384,07-06-2024 00:22:54,13.60,,,,,
385,07-06-2024 00:27:54,13.55,,,,,
386,07-06-2024 00:32:54,13.55,,,,,
387,07-06-2024 00:37:54,13.55,,,,,
388,07-06-2024 00:42:54,13.51,,,,,
389,07-06-2024 00:47:54,13.51,,,,,
390,07-06-2024 00:52:54,13.47,,,,,
391,07-06-2024 00:57:54,13.47,,,,,
392,07-06-2024 01:02:54,13.47,,,,,
393,07-06-2024 01:07:54,13.43,,,,,
394,07-06-2024 01:12:54,13.34,,,,,
395,07-06-2024 01:17:54,13.38,,,,,
396,07-06-2024 01:22:54,13.38,,,,,
397,07-06-2024 01:27:54,13.38,,,,,
398,07-06-2024 01:32:54,13.30,,,,,
399,07-06-2024 01:37:54,13.34,,,,,
400,07-06-2024 01:42:54,13.25,,,,,
401,07-06-2024 01:47:54,13.21,,,,,
402,07-06-2024 01:52:54,13.21,,,,,
403,07-06-2024 01:57:54,13.17,,,,,
404,07-06-2024 02:02:54,13.12,,,,,
405,07-06-2024 02:07:54,13.12,,,,,
406,07-06-2024 02:12:54,13.21,,,,,
407,07-06-2024 02:17:54,13.17,,,,,
408,07-06-2024 02:22:54,13.17,,,,,
409,07-06-2024 02:27:54,13.12,,,,,
410,07-06-2024 02:32:54,13.17,,,,,
411,07-06-2024 02:37:54,13.12,,,,,
412,07-06-2024 02:42:54,13.08,,,,,
413,07-06-2024 02:47:54,13.08,,,,,
414,07-06-2024 02:52:54,13.08,,,,,
415,07-06-2024 02:57:54,13.04,,,,,
416,07-06-2024 03:02:54,13.04,,,,,
417,07-06-2024 03:07:54,13.00,,,,,
418,07-06-2024 03:12:54,13.00,,,,,
419,07-06-2024 03:17:54,12.95,,,,,
420,07-06-2024 03:22:54,12.95,,,,,
421,07-06-2024 03:27:54,12.91,,,,,
422,07-06-2024 03:32:54,12.91,,,,,
423,07-06-2024 03:37:54,12.87,,,,,
424,07-06-2024 03:42:54,12.82,,,,,
425,07-06-2024 03:47:54,12.87,,,,,
426,07-06-2024 03:52:54,12.82,,,,,
427,07-06-2024 03:57:54,12.82,,,,,
428,07-06-2024 04:02:54,12.82,,,,,
429,07-06-2024 04:07:54,12.78,,,,,
430,07-06-2024 04:12:54,12.78,,,,,
431,07-06-2024 04:17:54,12.74,,,,,
432,07-06-2024 04:22:54,12.74,,,,,
433,07-06-2024 04:27:54,12.74,,,,,
434,07-06-2024 04:32:54,12.74,,,,,
435,07-06-2024 04:37:54,12.70,,,,,
436,07-06-2024 04:42:54,12.70,,,,,
437,07-06-2024 04:47:54,12.70,,,,,
438,07-06-2024 04:52:54,12.65,,,,,
439,07-06-2024 04:57:54,12.65,,,,,
440,07-06-2024 05:02:54,12.61,,,,,
441,07-06-2024 05:07:54,12.65,,,,,
442,07-06-2024 05:12:54,12.65,,,,,
443,07-06-2024 05:17:54,12.65,,,,,
444,07-06-2024 05:22:54,12.65,,,,,
445,07-06-2024 05:27:54,12.61,,,,,
446,07-06-2024 05:32:54,12.57,,,,,
447,07-06-2024 05:37:54,12.57,,,,,
448,07-06-2024 05:42:54,12.52,,,,,
449,07-06-2024 05:47:54,12.52,,,,,
450,07-06-2024 05:52:54,12.48,,,,,
451,07-06-2024 05:57:54,12.44,,,,,
452,07-06-2024 06:02:54,12.35,,,,,
453,07-06-2024 06:07:54,12.40,,,,,
454,07-06-2024 06:12:54,12.40,,,,,
455,07-06-2024 06:17:54,12.44,,,,,
456,07-06-2024 06:22:54,12.44,,,,,
457,07-06-2024 06:27:54,12.48,,,,,
458,07-06-2024 06:32:54,12.40,,,,,
459,07-06-2024 06:37:54,12.40,,,,,
460,07-06-2024 06:42:54,12.35,,,,,
461,07-06-2024 06:47:54,12.35,,,,,
462,07-06-2024 06:52:54,12.35,,,,,
463,07-06-2024 06:57:54,12.31,,,,,
464,07-06-2024 07:02:54,12.35,,,,,
465,07-06-2024 07:07:54,12.31,,,,,
466,07-06-2024 07:12:54,12.35,,,,,
467,07-06-2024 07:17:54,12.27,,,,,
468,07-06-2024 07:22:54,12.22,,,,,
469,07-06-2024 07:27:54,12.22,,,,,
470,07-06-2024 07:32:54,12.22,,,,,
471,07-06-2024 07:37:54,12.22,,,,,
472,07-06-2024 07:42:54,12.18,,,,,
473,07-06-2024 07:47:54,12.14,,,,,
474,07-06-2024 07:52:54,12.05,,,,,
475,07-06-2024 07:57:54,12.01,,,,,
476,07-06-2024 08:02:54,12.05,,,,,
477,07-06-2024 08:07:54,12.01,,,,,
478,07-06-2024 08:12:54,12.05,,,,,
479,07-06-2024 08:17:54,12.05,,,,,
480,07-06-2024 08:22:54,12.05,,,,,
481,07-06-2024 08:27:54,12.10,,,,,
482,07-06-2024 08:32:54,12.10,,,,,
483,07-06-2024 08:37:54,12.10,,,,,
484,07-06-2024 08:42:54,12.05,,,,,
485,07-06-2024 08:47:54,12.05,,,,,
486,07-06-2024 08:52:54,12.01,,,,,
487,07-06-2024 08:57:54,12.01,,,,,
488,07-06-2024 09:02:54,12.05,,,,,
489,07-06-2024 09:07:54,12.05,,,,,
490,07-06-2024 09:12:54,11.97,,,,,
491,07-06-2024 09:17:54,11.97,,,,,
492,07-06-2024 09:22:54,11.92,,,,,
493,07-06-2024 09:27:54,11.92,,,,,
494,07-06-2024 09:32:54,11.88,,,,,
495,07-06-2024 09:37:54,11.92,,,,,
496,07-06-2024 09:42:54,11.97,,,,,
497,07-06-2024 09:47:54,12.01,,,,,
498,07-06-2024 09:52:54,12.01,,,,,
499,07-06-2024 09:57:54,12.05,,,,,
500,07-06-2024 10:02:54,12.01,,,,,
501,07-06-2024 10:07:54,12.01,,,,,
502,07-06-2024 10:12:54,12.01,,,,,
503,07-06-2024 10:17:54,12.01,,,,,
504,07-06-2024 10:22:54,12.01,,,,,
505,07-06-2024 10:27:54,11.97,,,,,
506,07-06-2024 10:32:54,12.01,,,,,
507,07-06-2024 10:37:54,12.01,,,,,
508,07-06-2024 10:42:54,12.01,,,,,
509,07-06-2024 10:47:54,12.01,,,,,
510,07-06-2024 10:52:54,12.01,,,,,
511,07-06-2024 10:57:54,12.05,,,,,
512,07-06-2024 11:02:54,12.05,,,,,
513,07-06-2024 11:07:54,12.05,,,,,
514,07-06-2024 11:12:54,12.05,,,,,
515,07-06-2024 11:17:54,12.01,,,,,
516,07-06-2024 11:22:54,12.05,,,,,
517,07-06-2024 11:27:54,12.01,,,,,
518,07-06-2024 11:32:54,12.05,,,,,
519,07-06-2024 11:37:54,12.10,,,,,
520,07-06-2024 11:42:54,12.10,,,,,
521,07-06-2024 11:47:54,12.05,,,,,
522,07-06-2024 11:52:54,12.05,,,,,
523,07-06-2024 11:57:54,12.10,,,,,
524,07-06-2024 12:02:54,12.05,,,,,
525,07-06-2024 12:07:54,12.14,,,,,
526,07-06-2024 12:12:54,12.01,,,,,
527,07-06-2024 12:17:54,12.01,,,,,
528,07-06-2024 12:22:54,12.10,,,,,
529,07-06-2024 12:27:54,12.05,,,,,
530,07-06-2024 12:32:54,12.05,,,,,
531,07-06-2024 12:37:54,12.10,,,,,
532,07-06-2024 12:42:54,12.05,,,,,
533,07-06-2024 12:47:54,12.01,,,,,
534,07-06-2024 12:52:54,12.05,,,,,
535,07-06-2024 12:57:54,11.97,,,,,
536,07-06-2024 13:02:54,12.01,,,,,
537,07-06-2024 13:07:54,12.01,,,,,
538,07-06-2024 13:12:54,12.01,,,,,
539,07-06-2024 13:17:54,12.01,,,,,
540,07-06-2024 13:22:54,12.05,,,,,
541,07-06-2024 13:27:54,12.05,,,,,
542,07-06-2024 13:32:54,12.01,,,,,
543,07-06-2024 13:37:54,12.01,,,,,
544,07-06-2024 13:42:54,12.01,,,,,
545,07-06-2024 13:47:54,12.05,,,,,
546,07-06-2024 13:52:54,12.05,,,,,
547,07-06-2024 13:57:54,12.01,,,,,
548,07-06-2024 14:02:54,12.01,,,,,
549,07-06-2024 14:07:54,12.05,,,,,
550,07-06-2024 14:12:54,12.01,,,,,
551,07-06-2024 14:17:54,12.01,,,,,
552,07-06-2024 14:22:54,12.05,,,,,
553,07-06-2024 14:27:54,12.01,,,,,
554,07-06-2024 14:32:54,12.10,,,,,
555,07-06-2024 14:37:54,12.01,,,,,
556,07-06-2024 14:42:54,12.05,,,,,
557,07-06-2024 14:47:54,12.05,,,,,
558,07-06-2024 14:52:54,12.01,,,,,
559,07-06-2024 14:57:54,12.05,,,,,
560,07-06-2024 15:02:54,12.10,,,,,
561,07-06-2024 15:07:54,12.10,,,,,
562,07-06-2024 15:12:54,12.10,,,,,
563,07-06-2024 15:17:54,12.10,,,,,
564,07-06-2024 15:22:54,12.14,,,,,
565,07-06-2024 15:27:54,12.10,,,,,
566,07-06-2024 15:32:54,12.14,,,,,
567,07-06-2024 15:37:54,12.18,,,,,
568,07-06-2024 15:42:54,12.14,,,,,
569,07-06-2024 15:47:54,12.18,,,,,
570,07-06-2024 15:52:54,12.18,,,,,
571,07-06-2024 15:57:54,12.22,,,,,
572,07-06-2024 16:02:54,12.18,,,,,
573,07-06-2024 16:07:54,12.18,,,,,
574,07-06-2024 16:12:54,12.27,,,,,
575,07-06-2024 16:17:54,12.27,,,,,
576,07-06-2024 16:22:54,12.31,,,,,
577,07-06-2024 16:27:54,12.31,,,,,
578,07-06-2024 16:32:54,12.35,,,,,
579,07-06-2024 16:37:54,12.35,,,,,
