#,Date-Time (AKDT),WaterTemp_degC,Button Down,Button Up,Host Connected,Stopped,End of File
79,07-03-2024 19:32:12,15.48,,,,,
80,07-03-2024 19:37:12,15.44,,,,,
81,07-03-2024 19:42:12,15.48,,,,,
82,07-03-2024 19:47:12,15.48,,,,,
83,07-03-2024 19:52:12,15.44,,,,,
84,07-03-2024 19:57:12,15.44,,,,,
85,07-03-2024 20:02:12,15.44,,,,,
86,07-03-2024 20:07:12,15.40,,,,,
87,07-03-2024 20:12:12,15.44,,,,,
88,07-03-2024 20:17:12,15.40,,,,,
89,07-03-2024 20:22:12,15.40,,,,,
90,07-03-2024 20:27:12,15.40,,,,,
91,07-03-2024 20:32:12,15.40,,,,,
92,07-03-2024 20:37:12,15.36,,,,,
93,07-03-2024 20:42:12,15.31,,,,,
94,07-03-2024 20:47:12,15.36,,,,,
95,07-03-2024 20:52:12,15.31,,,,,
96,07-03-2024 20:57:12,15.36,,,,,
97,07-03-2024 21:02:12,15.31,,,,,
98,07-03-2024 21:07:12,15.31,,,,,
99,07-03-2024 21:12:12,15.27,,,,,
100,07-03-2024 21:17:12,15.23,,,,,
101,07-03-2024 21:22:12,15.27,,,,,
102,07-03-2024 21:27:12,15.27,,,,,
103,07-03-2024 21:32:12,15.27,,,,,
104,07-03-2024 21:37:12,15.23,,,,,
105,07-03-2024 21:42:12,15.18,,,,,
106,07-03-2024 21:47:12,15.23,,,,,
107,07-03-2024 21:52:12,15.14,,,,,
108,07-03-2024 21:57:12,15.18,,,,,
109,07-03-2024 22:02:12,15.14,,,,,
110,07-03-2024 22:07:12,15.14,,,,,
111,07-03-2024 22:12:12,15.10,,,,,
112,07-03-2024 22:17:12,15.10,,,,,
113,07-03-2024 22:22:12,15.10,,,,,
114,07-03-2024 22:27:12,15.01,,,,,
115,07-03-2024 22:32:12,15.06,,,,,
116,07-03-2024 22:37:12,15.01,,,,,
117,07-03-2024 22:42:12,15.01,,,,,
118,07-03-2024 22:47:12,14.97,,,,,
119,07-03-2024 22:52:12,15.01,,,,,
120,07-03-2024 22:57:12,14.97,,,,,
121,07-03-2024 23:02:12,14.93,,,,,
122,07-03-2024 23:07:12,14.93,,,,,
123,07-03-2024 23:12:12,14.93,,,,,
124,07-03-2024 23:17:12,14.93,,,,,
125,07-03-2024 23:22:12,14.88,,,,,
126,07-03-2024 23:27:12,14.88,,,,,
127,07-03-2024 23:32:12,14.88,,,,,
128,07-03-2024 23:37:12,14.84,,,,,
129,07-03-2024 23:42:12,14.84,,,,,
130,07-03-2024 23:47:12,14.80,,,,,
131,07-03-2024 23:52:12,14.80,,,,,
132,07-03-2024 23:57:12,14.80,,,,,
133,07-04-2024 00:02:12,14.75,,,,,
134,07-04-2024 00:07:12,14.75,,,,,
135,07-04-2024 00:12:12,14.75,,,,,
136,07-04-2024 00:17:12,14.75,,,,,
137,07-04-2024 00:22:12,14.67,,,,,
138,07-04-2024 00:27:12,14.63,,,,,
139,07-04-2024 00:32:12,14.67,,,,,
140,07-04-2024 00:37:12,14.63,,,,,
141,07-04-2024 00:42:12,14.63,,,,,
142,07-04-2024 00:47:12,14.63,,,,,
143,07-04-2024 00:52:12,14.54,,,,,
144,07-04-2024 00:57:12,14.54,,,,,
145,07-04-2024 01:02:12,14.50,,,,,
146,07-04-2024 01:07:12,14.54,,,,,
147,07-04-2024 01:12:12,14.50,,,,,
148,07-04-2024 01:17:12,14.45,,,,,
149,07-04-2024 01:22:12,14.45,,,,,
150,07-04-2024 01:27:12,14.45,,,,,
151,07-04-2024 01:32:12,14.41,,,,,
152,07-04-2024 01:37:12,14.37,,,,,
153,07-04-2024 01:42:12,14.41,,,,,
154,07-04-2024 01:47:12,14.33,,,,,
155,07-04-2024 01:52:12,14.33,,,,,
156,07-04-2024 01:57:12,14.33,,,,,
157,07-04-2024 02:02:12,14.33,,,,,
158,07-04-2024 02:07:12,14.28,,,,,
159,07-04-2024 02:12:12,14.24,,,,,
160,07-04-2024 02:17:12,14.24,,,,,
161,07-04-2024 02:22:12,14.20,,,,,
162,07-04-2024 02:27:12,14.20,,,,,
163,07-04-2024 02:32:12,14.20,,,,,
164,07-04-2024 02:37:12,14.15,,,,,
165,07-04-2024 02:42:12,14.15,,,,,
166,07-04-2024 02:47:12,14.11,,,,,
167,07-04-2024 02:52:12,14.11,,,,,
168,07-04-2024 02:57:12,14.07,,,,,
169,07-04-2024 03:02:12,14.07,,,,,
170,07-04-2024 03:07:12,14.03,,,,,
171,07-04-2024 03:12:12,14.03,,,,,
172,07-04-2024 03:17:12,14.03,,,,,
173,07-04-2024 03:22:12,13.98,,,,,
174,07-04-2024 03:27:12,13.94,,,,,
175,07-04-2024 03:32:12,13.90,,,,,
176,07-04-2024 03:37:12,13.94,,,,,
177,07-04-2024 03:42:12,13.90,,,,,
178,07-04-2024 03:47:12,13.90,,,,,
179,07-04-2024 03:52:12,13.90,,,,,
180,07-04-2024 03:57:12,13.85,,,,,
181,07-04-2024 04:02:12,13.85,,,,,
182,07-04-2024 04:07:12,13.81,,,,,
183,07-04-2024 04:12:12,13.77,,,,,
184,07-04-2024 04:17:12,13.81,,,,,
185,07-04-2024 04:22:12,13.73,,,,,
186,07-04-2024 04:27:12,13.73,,,,,
187,07-04-2024 04:32:12,13.73,,,,,
188,07-04-2024 04:37:12,13.68,,,,,
189,07-04-2024 04:42:12,13.68,,,,,
190,07-04-2024 04:47:12,13.64,,,,,
191,07-04-2024 04:52:12,13.64,,,,,
192,07-04-2024 04:57:12,13.60,,,,,
193,07-04-2024 05:02:12,13.60,,,,,
194,07-04-2024 05:07:12,13.55,,,,,
195,07-04-2024 05:12:12,13.55,,,,,
196,07-04-2024 05:17:12,13.51,,,,,
197,07-04-2024 05:22:12,13.47,,,,,
198,07-04-2024 05:27:12,13.51,,,,,
199,07-04-2024 05:32:12,13.47,,,,,
200,07-04-2024 05:37:12,13.47,,,,,
201,07-04-2024 05:42:12,13.38,,,,,
202,07-04-2024 05:47:12,13.38,,,,,
203,07-04-2024 05:52:12,13.38,,,,,
204,07-04-2024 05:57:12,13.38,,,,,
205,07-04-2024 06:02:12,13.34,,,,,
206,07-04-2024 06:07:12,13.30,,,,,
207,07-04-2024 06:12:12,13.34,,,,,
208,07-04-2024 06:17:12,13.30,,,,,
209,07-04-2024 06:22:12,13.25,,,,,
210,07-04-2024 06:27:12,13.25,,,,,
211,07-04-2024 06:32:12,13.25,,,,,
212,07-04-2024 06:37:12,13.21,,,,,
213,07-04-2024 06:42:12,13.17,,,,,
214,07-04-2024 06:47:12,13.17,,,,,
215,07-04-2024 06:52:12,13.12,,,,,
216,07-04-2024 06:57:12,13.17,,,,,
217,07-04-2024 07:02:12,13.12,,,,,
218,07-04-2024 07:07:12,13.17,,,,,
219,07-04-2024 07:12:12,13.12,,,,,
220,07-04-2024 07:17:12,13.08,,,,,
221,07-04-2024 07:22:12,13.04,,,,,
222,07-04-2024 07:27:12,13.08,,,,,
223,07-04-2024 07:32:12,13.04,,,,,
224,07-04-2024 07:37:12,13.04,,,,,
225,07-04-2024 07:42:12,13.04,,,,,
226,07-04-2024 07:47:12,13.04,,,,,
227,07-04-2024 07:52:12,13.00,,,,,
228,07-04-2024 07:57:12,12.95,,,,,
229,07-04-2024 08:02:12,12.95,,,,,
230,07-04-2024 08:07:12,12.95,,,,,
231,07-04-2024 08:12:12,12.87,,,,,
232,07-04-2024 08:17:12,12.91,,,,,
233,07-04-2024 08:22:12,12.87,,,,,
234,07-04-2024 08:27:12,12.87,,,,,
235,07-04-2024 08:32:12,12.91,,,,,
236,07-04-2024 08:37:12,12.87,,,,,
237,07-04-2024 08:42:12,12.82,,,,,
238,07-04-2024 08:47:12,12.87,,,,,
239,07-04-2024 08:52:12,12.82,,,,,
240,07-04-2024 08:57:12,12.87,,,,,
241,07-04-2024 09:02:12,12.82,,,,,
242,07-04-2024 09:07:12,12.78,,,,,
243,07-04-2024 09:12:12,12.78,,,,,
244,07-04-2024 09:17:12,12.78,,,,,
245,07-04-2024 09:22:12,12.78,,,,,
246,07-04-2024 09:27:12,12.78,,,,,
247,07-04-2024 09:32:12,12.78,,,,,
248,07-04-2024 09:37:12,12.74,,,,,
249,07-04-2024 09:42:12,12.74,,,,,
250,07-04-2024 09:47:12,12.74,,,,,
251,07-04-2024 09:52:12,12.78,,,,,
252,07-04-2024 09:57:12,12.70,,,,,
253,07-04-2024 10:02:12,12.70,,,,,
254,07-04-2024 10:07:12,12.70,,,,,
255,07-04-2024 10:12:12,12.70,,,,,
256,07-04-2024 10:17:12,12.65,,,,,
257,07-04-2024 10:22:12,12.61,,,,,
258,07-04-2024 10:27:12,12.65,,,,,
259,07-04-2024 10:32:12,12.61,,,,,
260,07-04-2024 10:37:12,12.61,,,,,
261,07-04-2024 10:42:12,12.61,,,,,
262,07-04-2024 10:47:12,12.57,,,,,
263,07-04-2024 10:52:12,12.57,,,,,
264,07-04-2024 10:57:12,12.57,,,,,
265,07-04-2024 11:02:12,12.57,,,,,
266,07-04-2024 11:07:12,12.61,,,,,
267,07-04-2024 11:12:12,12.57,,,,,
268,07-04-2024 11:17:12,12.52,,,,,
269,07-04-2024 11:22:12,12.52,,,,,
270,07-04-2024 11:27:12,12.48,,,,,
271,07-04-2024 11:32:12,12.52,,,,,
272,07-04-2024 11:37:12,12.48,,,,,
273,07-04-2024 11:42:12,12.52,,,,,
274,07-04-2024 11:47:12,12.48,,,,,
275,07-04-2024 11:52:12,12.52,,,,,
276,07-04-2024 11:57:12,12.52,,,,,
277,07-04-2024 12:02:12,12.52,,,,,
278,07-04-2024 12:07:12,12.52,,,,,
279,07-04-2024 12:12:12,12.52,,,,,
280,07-04-2024 12:17:12,12.52,,,,,
281,07-04-2024 12:22:12,12.48,,,,,
282,07-04-2024 12:27:12,12.57,,,,,
283,07-04-2024 12:32:12,12.48,,,,,
284,07-04-2024 12:37:12,12.52,,,,,
285,07-04-2024 12:42:12,12.48,,,,,
286,07-04-2024 12:47:12,12.52,,,,,
287,07-04-2024 12:52:12,12.52,,,,,
288,07-04-2024 12:57:12,12.52,,,,,
289,07-04-2024 13:02:12,12.48,,,,,
290,07-04-2024 13:07:12,12.48,,,,,
291,07-04-2024 13:12:12,12.44,,,,,
292,07-04-2024 13:17:12,12.48,,,,,
293,07-04-2024 13:22:12,12.48,,,,,
294,07-04-2024 13:27:12,12.44,,,,,
295,07-04-2024 13:32:12,12.52,,,,,
296,07-04-2024 13:37:12,12.48,,,,,
297,07-04-2024 13:42:12,12.48,,,,,
298,07-04-2024 13:47:12,12.44,,,,,
299,07-04-2024 13:52:12,12.48,,,,,
300,07-04-2024 13:57:12,12.48,,,,,
301,07-04-2024 14:02:12,12.48,,,,,
302,07-04-2024 14:07:12,12.48,,,,,
303,07-04-2024 14:12:12,12.57,,,,,
304,07-04-2024 14:17:12,12.52,,,,,
305,07-04-2024 14:22:12,12.57,,,,,
306,07-04-2024 14:27:12,12.57,,,,,
307,07-04-2024 14:32:12,12.57,,,,,
308,07-04-2024 14:37:12,12.57,,,,,
309,07-04-2024 14:42:12,12.61,,,,,
310,07-04-2024 14:47:12,12.57,,,,,
311,07-04-2024 14:52:12,12.57,,,,,
312,07-04-2024 14:57:12,12.57,,,,,
313,07-04-2024 15:02:12,12.61,,,,,
314,07-04-2024 15:07:12,12.61,,,,,
315,07-04-2024 15:12:12,12.61,,,,,
316,07-04-2024 15:17:12,12.65,,,,,
317,07-04-2024 15:22:12,12.70,,,,,
318,07-04-2024 15:27:12,12.70,,,,,
319,07-04-2024 15:32:12,12.65,,,,,
320,07-04-2024 15:37:12,12.70,,,,,
321,07-04-2024 15:42:12,12.70,,,,,
322,07-04-2024 15:47:12,12.74,,,,,
323,07-04-2024 15:52:12,12.74,,,,,
324,07-04-2024 15:57:12,12.74,,,,,
325,07-04-2024 16:02:12,12.74,,,,,
326,07-04-2024 16:07:12,12.78,,,,,
327,07-04-2024 16:12:12,12.78,,,,,
328,07-04-2024 16:17:12,12.78,,,,,
329,07-04-2024 16:22:12,12.78,,,,,
330,07-04-2024 16:27:12,12.82,,,,,
331,07-04-2024 16:32:12,12.82,,,,,
332,07-04-2024 16:37:12,12.82,,,,,
333,07-04-2024 16:42:12,12.82,,,,,
334,07-04-2024 16:47:12,12.82,,,,,
335,07-04-2024 16:52:12,12.87,,,,,
336,07-04-2024 16:57:12,12.78,,,,,
337,07-04-2024 17:02:12,12.91,,,,,
338,07-04-2024 17:07:12,12.87,,,,,
339,07-04-2024 17:12:12,12.82,,,,,
340,07-04-2024 17:17:12,12.82,,,,,
341,07-04-2024 17:22:12,12.82,,,,,
342,07-04-2024 17:27:12,12.95,,,,,
343,07-04-2024 17:32:12,12.87,,,,,
344,07-04-2024 17:37:12,12.91,,,,,
345,07-04-2024 17:42:12,12.87,,,,,
346,07-04-2024 17:47:12,12.95,,,,,
347,07-04-2024 17:52:12,12.95,,,,,
348,07-04-2024 17:57:12,12.91,,,,,
349,07-04-2024 18:02:12,12.91,,,,,
350,07-04-2024 18:07:12,12.95,,,,,
351,07-04-2024 18:12:12,13.00,,,,,
352,07-04-2024 18:17:12,12.95,,,,,
353,07-04-2024 18:22:12,13.00,,,,,
354,07-04-2024 18:27:12,13.00,,,,,
355,07-04-2024 18:32:12,13.04,,,,,
356,07-04-2024 18:37:12,13.04,,,,,
357,07-04-2024 18:42:12,13.00,,,,,
358,07-04-2024 18:47:12,13.00,,,,,
359,07-04-2024 18:52:12,13.04,,,,,
360,07-04-2024 18:57:12,13.04,,,,,
361,07-04-2024 19:02:12,13.08,,,,,
362,07-04-2024 19:07:12,13.12,,,,,
363,07-04-2024 19:12:12,13.04,,,,,
364,07-04-2024 19:17:12,13.12,,,,,
365,07-04-2024 19:22:12,13.17,,,,,
366,07-04-2024 19:27:12,13.17,,,,,
367,07-04-2024 19:32:12,13.12,,,,,
368,07-04-2024 19:37:12,13.12,,,,,
369,07-04-2024 19:42:12,13.12,,,,,
370,07-04-2024 19:47:12,13.12,,,,,
371,07-04-2024 19:52:12,13.12,,,,,
372,07-04-2024 19:57:12,13.12,,,,,
373,07-04-2024 20:02:12,13.17,,,,,
374,07-04-2024 20:07:12,13.08,,,,,
375,07-04-2024 20:12:12,13.12,,,,,
376,07-04-2024 20:17:12,13.12,,,,,
377,07-04-2024 20:22:12,13.08,,,,,
378,07-04-2024 20:27:12,13.12,,,,,
379,07-04-2024 20:32:12,13.12,,,,,
380,07-04-2024 20:37:12,13.17,,,,,
381,07-04-2024 20:42:12,13.12,,,,,
382,07-04-2024 20:47:12,13.12,,,,,
383,07-04-2024 20:52:12,13.21,,,,,
384,07-04-2024 20:57:12,13.12,,,,,
385,07-04-2024 21:02:12,13.17,,,,,
386,07-04-2024 21:07:12,13.12,,,,,
387,07-04-2024 21:12:12,13.21,,,,,
388,07-04-2024 21:17:12,13.17,,,,,
389,07-04-2024 21:22:12,13.17,,,,,
390,07-04-2024 21:27:12,13.12,,,,,
391,07-04-2024 21:32:12,13.21,,,,,
392,07-04-2024 21:37:12,13.17,,,,,
393,07-04-2024 21:42:12,13.12,,,,,
394,07-04-2024 21:47:12,13.12,,,,,
395,07-04-2024 21:52:12,13.12,,,,,
396,07-04-2024 21:57:12,13.17,,,,,
397,07-04-2024 22:02:12,13.12,,,,,
398,07-04-2024 22:07:12,13.12,,,,,
399,07-04-2024 22:12:12,13.17,,,,,
400,07-04-2024 22:17:12,13.12,,,,,
401,07-04-2024 22:22:12,13.08,,,,,
402,07-04-2024 22:27:12,13.12,,,,,
403,07-04-2024 22:32:12,13.08,,,,,
404,07-04-2024 22:37:12,13.12,,,,,
405,07-04-2024 22:42:12,13.12,,,,,
406,07-04-2024 22:47:12,13.12,,,,,
407,07-04-2024 22:52:12,13.12,,,,,
408,07-04-2024 22:57:12,13.08,,,,,
409,07-04-2024 23:02:12,13.08,,,,,
410,07-04-2024 23:07:12,13.04,,,,,
411,07-04-2024 23:12:12,13.08,,,,,
412,07-04-2024 23:17:12,13.08,,,,,
413,07-04-2024 23:22:12,13.08,,,,,
414,07-04-2024 23:27:12,13.08,,,,,
415,07-04-2024 23:32:12,13.04,,,,,
416,07-04-2024 23:37:12,13.08,,,,,
417,07-04-2024 23:42:12,13.08,,,,,
418,07-04-2024 23:47:12,13.08,,,,,
419,07-04-2024 23:52:12,13.08,,,,,
420,07-04-2024 23:57:12,13.04,,,,,
421,07-05-2024 00:02:12,13.04,,,,,
422,07-05-2024 00:07:12,13.00,,,,,
423,07-05-2024 00:12:12,13.04,,,,,
424,07-05-2024 00:17:12,13.04,,,,,
425,07-05-2024 00:22:12,13.00,,,,,
426,07-05-2024 00:27:12,13.04,,,,,
427,07-05-2024 00:32:12,13.00,,,,,
428,07-05-2024 00:37:12,13.04,,,,,
429,07-05-2024 00:42:12,13.00,,,,,
430,07-05-2024 00:47:12,13.04,,,,,
431,07-05-2024 00:52:12,12.95,,,,,
432,07-05-2024 00:57:12,12.95,,,,,
433,07-05-2024 01:02:12,13.00,,,,,
434,07-05-2024 01:07:12,13.00,,,,,
435,07-05-2024 01:12:12,12.95,,,,,
436,07-05-2024 01:17:12,12.95,,,,,
437,07-05-2024 01:22:12,13.00,,,,,
438,07-05-2024 01:27:12,13.00,,,,,
439,07-05-2024 01:32:12,13.00,,,,,
440,07-05-2024 01:37:12,13.00,,,,,
441,07-05-2024 01:42:12,12.91,,,,,
442,07-05-2024 01:47:12,12.91,,,,,
443,07-05-2024 01:52:12,12.91,,,,,
444,07-05-2024 01:57:12,12.91,,,,,
445,07-05-2024 02:02:12,12.91,,,,,
446,07-05-2024 02:07:12,12.91,,,,,
447,07-05-2024 02:12:12,12.91,,,,,
448,07-05-2024 02:17:12,12.91,,,,,
449,07-05-2024 02:22:12,12.87,,,,,
450,07-05-2024 02:27:12,12.87,,,,,
451,07-05-2024 02:32:12,12.91,,,,,
452,07-05-2024 02:37:12,12.91,,,,,
453,07-05-2024 02:42:12,12.87,,,,,
454,07-05-2024 02:47:12,12.87,,,,,
455,07-05-2024 02:52:12,12.78,,,,,
456,07-05-2024 02:57:12,12.87,,,,,
457,07-05-2024 03:02:12,12.82,,,,,
458,07-05-2024 03:07:12,12.78,,,,,
459,07-05-2024 03:12:12,12.82,,,,,
460,07-05-2024 03:17:12,12.74,,,,,
461,07-05-2024 03:22:12,12.78,,,,,
462,07-05-2024 03:27:12,12.78,,,,,
463,07-05-2024 03:32:12,12.78,,,,,
464,07-05-2024 03:37:12,12.78,,,,,
465,07-05-2024 03:42:12,12.78,,,,,
466,07-05-2024 03:47:12,12.78,,,,,
467,07-05-2024 03:52:12,12.78,,,,,
468,07-05-2024 03:57:12,12.74,,,,,
469,07-05-2024 04:02:12,12.78,,,,,
470,07-05-2024 04:07:12,12.74,,,,,
471,07-05-2024 04:12:12,12.74,,,,,
472,07-05-2024 04:17:12,12.74,,,,,
473,07-05-2024 04:22:12,12.70,,,,,
474,07-05-2024 04:27:12,12.70,,,,,
475,07-05-2024 04:32:12,12.74,,,,,
476,07-05-2024 04:37:12,12.70,,,,,
477,07-05-2024 04:42:12,12.65,,,,,
478,07-05-2024 04:47:12,12.70,,,,,
479,07-05-2024 04:52:12,12.70,,,,,
480,07-05-2024 04:57:12,12.65,,,,,
481,07-05-2024 05:02:12,12.70,,,,,
482,07-05-2024 05:07:12,12.70,,,,,
483,07-05-2024 05:12:12,12.65,,,,,
484,07-05-2024 05:17:12,12.65,,,,,
485,07-05-2024 05:22:12,12.70,,,,,
486,07-05-2024 05:27:12,12.61,,,,,
487,07-05-2024 05:32:12,12.61,,,,,
488,07-05-2024 05:37:12,12.57,,,,,
489,07-05-2024 05:42:12,12.61,,,,,
490,07-05-2024 05:47:12,12.61,,,,,
491,07-05-2024 05:52:12,12.57,,,,,
492,07-05-2024 05:57:12,12.61,,,,,
493,07-05-2024 06:02:12,12.57,,,,,
494,07-05-2024 06:07:12,12.57,,,,,
495,07-05-2024 06:12:12,12.57,,,,,
496,07-05-2024 06:17:12,12.57,,,,,
497,07-05-2024 06:22:12,12.57,,,,,
498,07-05-2024 06:27:12,12.57,,,,,
499,07-05-2024 06:32:12,12.57,,,,,
500,07-05-2024 06:37:12,12.57,,,,,
501,07-05-2024 06:42:12,12.52,,,,,
502,07-05-2024 06:47:12,12.48,,,,,
503,07-05-2024 06:52:12,12.52,,,,,
504,07-05-2024 06:57:12,12.48,,,,,
505,07-05-2024 07:02:12,12.52,,,,,
506,07-05-2024 07:07:12,12.48,,,,,
507,07-05-2024 07:12:12,12.48,,,,,
508,07-05-2024 07:17:12,12.48,,,,,
509,07-05-2024 07:22:12,12.48,,,,,
510,07-05-2024 07:27:12,12.48,,,,,
511,07-05-2024 07:32:12,12.44,,,,,
512,07-05-2024 07:37:12,12.48,,,,,
513,07-05-2024 07:42:12,12.40,,,,,
514,07-05-2024 07:47:12,12.44,,,,,
515,07-05-2024 07:52:12,12.48,,,,,
516,07-05-2024 07:57:12,12.44,,,,,
517,07-05-2024 08:02:12,12.40,,,,,
518,07-05-2024 08:07:12,12.44,,,,,
519,07-05-2024 08:12:12,12.40,,,,,
520,07-05-2024 08:17:12,12.44,,,,,
521,07-05-2024 08:22:12,12.44,,,,,
522,07-05-2024 08:27:12,12.44,,,,,
523,07-05-2024 08:32:12,12.40,,,,,
524,07-05-2024 08:37:12,12.40,,,,,
525,07-05-2024 08:42:12,12.44,,,,,
526,07-05-2024 08:47:12,12.40,,,,,
527,07-05-2024 08:52:12,12.40,,,,,
528,07-05-2024 08:57:12,12.44,,,,,
529,07-05-2024 09:02:12,12.44,,,,,
530,07-05-2024 09:07:12,12.40,,,,,
531,07-05-2024 09:12:12,12.44,,,,,
532,07-05-2024 09:17:12,12.44,,,,,
533,07-05-2024 09:22:12,12.44,,,,,
534,07-05-2024 09:27:12,12.48,,,,,
535,07-05-2024 09:32:12,12.44,,,,,
536,07-05-2024 09:37:12,12.40,,,,,
537,07-05-2024 09:42:12,12.44,,,,,
538,07-05-2024 09:47:12,12.48,,,,,
539,07-05-2024 09:52:12,12.44,,,,,
540,07-05-2024 09:57:12,12.44,,,,,
541,07-05-2024 10:02:12,12.44,,,,,
542,07-05-2024 10:07:12,12.48,,,,,
543,07-05-2024 10:12:12,12.52,,,,,
544,07-05-2024 10:17:12,12.48,,,,,
545,07-05-2024 10:22:12,12.48,,,,,
546,07-05-2024 10:27:12,12.48,,,,,
547,07-05-2024 10:32:12,12.57,,,,,
548,07-05-2024 10:37:12,12.52,,,,,
549,07-05-2024 10:42:12,12.48,,,,,
550,07-05-2024 10:47:12,12.57,,,,,
551,07-05-2024 10:52:12,12.57,,,,,
552,07-05-2024 10:57:12,12.52,,,,,
553,07-05-2024 11:02:12,12.57,,,,,
554,07-05-2024 11:07:12,12.61,,,,,
555,07-05-2024 11:12:12,12.61,,,,,
556,07-05-2024 11:17:12,12.61,,,,,
557,07-05-2024 11:22:12,12.61,,,,,
558,07-05-2024 11:27:12,12.65,,,,,
559,07-05-2024 11:32:12,12.65,,,,,
560,07-05-2024 11:37:12,12.70,,,,,
561,07-05-2024 11:42:12,12.74,,,,,
562,07-05-2024 11:47:12,12.74,,,,,
563,07-05-2024 11:52:12,12.74,,,,,
564,07-05-2024 11:57:12,12.74,,,,,
565,07-05-2024 12:02:12,12.78,,,,,
566,07-05-2024 12:07:12,12.78,,,,,
567,07-05-2024 12:12:12,12.78,,,,,
568,07-05-2024 12:17:12,12.87,,,,,
569,07-05-2024 12:22:12,12.87,,,,,
570,07-05-2024 12:27:12,12.95,,,,,
571,07-05-2024 12:32:12,12.95,,,,,
572,07-05-2024 12:37:12,12.95,,,,,
573,07-05-2024 12:42:12,12.91,,,,,
574,07-05-2024 12:47:12,12.91,,,,,
575,07-05-2024 12:52:12,12.95,,,,,
576,07-05-2024 12:57:12,12.95,,,,,
577,07-05-2024 13:02:12,13.00,,,,,
578,07-05-2024 13:07:12,13.04,,,,,
579,07-05-2024 13:12:12,13.08,,,,,
