Date,temp
2018-07-24 10:30:00,23.19611111111111
2018-07-24 11:00:00,23.48388888888889
2018-07-24 11:30:00,23.677222222222223
2018-07-24 12:00:00,23.96611111111111
2018-07-24 12:30:00,24.255000000000006
2018-07-24 13:00:00,24.44777777777778
2018-07-24 13:30:00,24.544999999999998
2018-07-24 14:00:00,24.737777777777783
2018-07-24 14:30:00,25.02777777777778
2018-07-24 15:00:00,25.124999999999996
2018-07-24 15:30:00,25.31888888888889
2018-07-24 16:00:00,25.51277777777778
2018-07-24 16:30:00,25.41611111111111
2018-07-24 17:00:00,25.41611111111111
2018-07-24 17:30:00,25.31888888888889
2018-07-24 18:00:00,25.222222222222225
2018-07-24 18:30:00,25.222222222222225
2018-07-24 19:00:00,25.222222222222225
2018-07-24 19:30:00,25.124999999999996
2018-07-24 20:00:00,25.222222222222225
2018-07-24 20:30:00,25.222222222222225
2018-07-24 21:00:00,25.124999999999996
2018-07-24 21:30:00,25.02777777777778
2018-07-24 22:00:00,24.931111111111115
2018-07-24 22:30:00,24.835000000000004
2018-07-24 23:00:00,24.641111111111112
2018-07-24 23:30:00,24.44777777777778
2018-07-25 00:00:00,24.255000000000006
2018-07-25 00:30:00,24.06222222222222
2018-07-25 01:00:00,23.86888888888889
2018-07-25 01:30:00,23.677222222222223
2018-07-25 02:00:00,23.48388888888889
2018-07-25 02:30:00,23.387777777777778
2018-07-25 03:00:00,23.19611111111111
2018-07-25 03:30:00,23.003888888888888
2018-07-25 04:00:00,22.907777777777778
2018-07-25 04:30:00,22.717222222222226
2018-07-25 05:00:00,22.621111111111116
2018-07-25 05:30:00,22.42888888888889
2018-07-25 06:00:00,22.33277777777778
2018-07-25 06:30:00,22.14222222222222
2018-07-25 07:00:00,22.046111111111117
2018-07-25 07:30:00,21.95111111111111
2018-07-25 08:00:00,21.855
2018-07-25 08:30:00,21.95111111111111
2018-07-25 09:00:00,22.14222222222222
2018-07-25 09:30:00,22.33277777777778
2018-07-25 10:00:00,23.1
2018-07-25 10:30:00,23.19611111111111
2018-07-25 11:00:00,23.292222222222225
2018-07-25 11:30:00,24.157777777777778
2018-07-25 12:00:00,23.96611111111111
2018-07-25 12:30:00,23.86888888888889
2018-07-25 13:00:00,25.124999999999996
2018-07-25 13:30:00,25.02777777777778
2018-07-25 14:00:00,25.61
2018-07-25 14:30:00,25.61
2018-07-25 15:00:00,25.70777777777778
2018-07-25 15:30:00,25.805
2018-07-25 16:00:00,25.61
2018-07-25 16:30:00,25.222222222222225
2018-07-25 17:00:00,25.02777777777778
2018-07-25 17:30:00,24.931111111111115
2018-07-25 18:00:00,24.835000000000004
2018-07-25 18:30:00,24.835000000000004
2018-07-25 19:00:00,24.835000000000004
2018-07-25 19:30:00,24.835000000000004
2018-07-25 20:00:00,24.835000000000004
2018-07-25 20:30:00,24.835000000000004
2018-07-25 21:00:00,24.835000000000004
2018-07-25 21:30:00,24.931111111111115
2018-07-25 22:00:00,24.835000000000004
2018-07-25 22:30:00,24.737777777777783
2018-07-25 23:00:00,24.641111111111112
2018-07-25 23:30:00,24.44777777777778
2018-07-26 00:00:00,24.255000000000006
2018-07-26 00:30:00,24.157777777777778
2018-07-26 01:00:00,23.96611111111111
2018-07-26 01:30:00,23.772777777777776
2018-07-26 02:00:00,23.58111111111111
2018-07-26 02:30:00,23.48388888888889
2018-07-26 03:00:00,23.292222222222225
2018-07-26 03:30:00,23.19611111111111
2018-07-26 04:00:00,23.1
2018-07-26 04:30:00,23.003888888888888
2018-07-26 05:00:00,22.81222222222222
2018-07-26 05:30:00,22.717222222222226
2018-07-26 06:00:00,22.621111111111116
2018-07-26 06:30:00,22.525000000000002
2018-07-26 07:00:00,22.42888888888889
2018-07-26 07:30:00,22.33277777777778
2018-07-26 08:00:00,22.33277777777778
2018-07-26 08:30:00,22.525000000000002
2018-07-26 09:00:00,22.717222222222226
2018-07-26 09:30:00,23.003888888888888
2018-07-26 10:00:00,23.48388888888889
2018-07-26 10:30:00,23.677222222222223
2018-07-26 11:00:00,23.96611111111111
2018-07-26 11:30:00,24.544999999999998
2018-07-26 12:00:00,25.02777777777778
2018-07-26 12:30:00,25.222222222222225
2018-07-26 13:00:00,25.51277777777778
2018-07-26 13:30:00,24.835000000000004
2018-07-26 14:00:00,25.805
2018-07-26 14:30:00,25.90222222222222
2018-07-26 15:00:00,25.222222222222225
2018-07-26 15:30:00,25.222222222222225
2018-07-26 16:00:00,25.222222222222225
2018-07-26 16:30:00,25.61
2018-07-26 17:00:00,25.41611111111111
2018-07-26 17:30:00,25.31888888888889
2018-07-26 18:00:00,25.222222222222225
2018-07-26 18:30:00,25.222222222222225
2018-07-26 19:00:00,25.222222222222225
2018-07-26 19:30:00,25.222222222222225
2018-07-26 20:00:00,25.222222222222225
2018-07-26 20:30:00,25.222222222222225
2018-07-26 21:00:00,25.222222222222225
2018-07-26 21:30:00,25.222222222222225
2018-07-26 22:00:00,25.124999999999996
2018-07-26 22:30:00,25.02777777777778
2018-07-26 23:00:00,24.931111111111115
2018-07-26 23:30:00,24.737777777777783
2018-07-27 00:00:00,24.544999999999998
2018-07-27 00:30:00,24.35111111111111
2018-07-27 01:00:00,24.157777777777778
2018-07-27 01:30:00,24.06222222222222
2018-07-27 02:00:00,23.86888888888889
2018-07-27 02:30:00,23.677222222222223
2018-07-27 03:00:00,23.58111111111111
2018-07-27 03:30:00,23.387777777777778
2018-07-27 04:00:00,23.292222222222225
2018-07-27 04:30:00,23.19611111111111
2018-07-27 05:00:00,23.1
2018-07-27 05:30:00,23.003888888888888
2018-07-27 06:00:00,22.81222222222222
2018-07-27 06:30:00,22.717222222222226
2018-07-27 07:00:00,22.621111111111116
2018-07-27 07:30:00,22.525000000000002
2018-07-27 08:00:00,22.525000000000002
2018-07-27 08:30:00,22.621111111111116
2018-07-27 09:00:00,22.81222222222222
2018-07-27 09:30:00,23.003888888888888
2018-07-27 10:00:00,23.387777777777778
2018-07-27 10:30:00,23.86888888888889
2018-07-27 11:00:00,23.96611111111111
2018-07-27 11:30:00,24.06222222222222
2018-07-27 12:00:00,24.544999999999998
2018-07-27 12:30:00,25.02777777777778
2018-07-27 13:00:00,25.124999999999996
2018-07-27 13:30:00,25.805
2018-07-27 14:00:00,25.805
2018-07-27 14:30:00,25.805
