 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - density, kg/m**3
 5 - absolute value of velocity, m/s
 6 - turbulent kinetic energy, m**2/s**2
 7 - disspation rate, m**2/s**3
 8 - TKE production by buoyancy, m**2/s**3
 9 - TKE production by shear   , m**2/s**3
 10 - TKE production by seiches (Goudsmit paramaterization)  , m**2/s**3
 11 - TKE turbulent transport  , m**2/s**3
 12 - kinematic heat conductance, m**2/s
   -0.000000   -0.000  0.5382E-09  999.868  0.6100E-88 -0.1587E-08  0.8419E-12 -0.6190E-12  0.4099-179  0.0000E+00  0.1468E-11  0.2206E-09
   -0.250000    1.283  0.6768E-10  999.939  0.4504E-90  0.2385E-07  0.6400E-12 -0.4738E-12  0.2737-182  0.0000E+00  0.8858E-12  0.8093E-09
   -0.500000    2.152  0.6762E-10  999.964  0.3102E-91  0.5887E-07  0.2313E-11  0.1167E-11  0.3457-186  0.0000E+00  0.8433E-12  0.6857E-03
   -0.750000    2.586  0.6731E-10  999.973  0.3101E-91  0.7746E-07  0.4182E-11  0.4575E-11  0.9376-187  0.0000E+00 -0.6876E-12  0.8420E-03
   -1.000000    2.943  0.6688E-10  999.980  0.2493E-91  0.8960E-07  0.5907E-11  0.4755E-11  0.2678-184  0.0000E+00  0.8727E-12  0.1644E-03
   -1.250000    3.304  0.6609E-10  999.987  0.4323E-93  0.8124E-07  0.7536E-11  0.7680E-11  0.4990-188  0.0000E+00 -0.2323E-12  0.2066E-03
   -1.500000    3.643  0.6566E-10  999.994  0.3431E-95  0.8444E-07  0.9635E-11  0.1066E-10  0.2524-193  0.0000E+00 -0.1042E-11  0.2354E-03
   -1.750000    3.984  0.6531E-10  999.999  0.1846E-97  0.9692E-07  0.1276E-10  0.1389E-10  0.3820-198  0.0000E+00 -0.1130E-11  0.2543E-03
   -2.000000    4.062  0.6530E-10 1000.000  0.3970-100  0.1016E-06  0.1496E-10  0.1943E-10  0.2033-200  0.0000E+00 -0.4509E-11  0.2543E-03
   -2.250000    4.064  0.6530E-10 1000.000  0.1148-100  0.1005E-06  0.1688E-10  0.2018E-10  0.3091-201  0.0000E+00 -0.3338E-11  0.2225E-03
   -2.500000    4.066  0.6530E-10 1000.000  0.2303-101  0.9577E-07  0.2211E-10  0.2148E-10  0.1562-202  0.0000E+00  0.5971E-12  0.1425E-03
   -2.750000    4.124  0.6530E-10 1000.000  0.4699-102  0.4066E-07  0.1236E-09  0.3048E-10  0.4249-206  0.0000E+00  0.9319E-10  0.2155E-05
