   2002     12      1   12.00     18984.00  -0.70049E+01   0.00000E+00  -0.31639E-08  -0.27918E-03   0.28426E-05   0.00000E+00  -0.42355E-02  -0.70049E+01  -0.98917E+01  -0.68373E+01  -0.13366E+02   0.11828E+01   0.48382E-02   0.00000E+00   0.49407-323       0.85       9.75     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12      2   12.00     19008.00  -0.64074E+01   0.00000E+00  -0.31659E-08  -0.27051E-03   0.23032E-05   0.00000E+00  -0.38596E-02  -0.64074E+01  -0.91975E+01  -0.69537E+01  -0.13944E+02   0.11908E+01   0.46242E-02   0.00000E+00   0.49407-323       0.85       9.70     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12      3   12.00     19032.00  -0.59477E+01   0.00000E+00  -0.31681E-08  -0.29164E-03   0.19226E-05   0.00000E+00  -0.34671E-02  -0.59477E+01  -0.90801E+01  -0.66488E+01  -0.14366E+02   0.14255E+01   0.49294E-02   0.00000E+00   0.49407-323       0.85       9.61     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2002     12      4   12.00     19056.00  -0.57399E+01   0.00000E+00  -0.31702E-08  -0.27042E-03   0.14110E-05   0.00000E+00  -0.33069E-02  -0.57399E+01  -0.82759E+01  -0.66626E+01  -0.15156E+02   0.11953E+01   0.48870E-02   0.00000E+00   0.49407-323       0.85       9.36     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12      5   12.00     19080.00  -0.55815E+01   0.00000E+00  -0.31726E-08  -0.27135E-03   0.14949E-05   0.00000E+00  -0.31811E-02  -0.55815E+01  -0.75869E+01  -0.66117E+01  -0.15896E+02   0.12071E+01   0.54657E-02   0.00000E+00   0.49407-323       0.85       9.48     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12      6   12.00     19104.00  -0.55702E+01   0.00000E+00  -0.31753E-08  -0.28161E-03   0.12495E-05   0.00000E+00  -0.31038E-02  -0.55702E+01  -0.65544E+01  -0.66981E+01  -0.16842E+02   0.14632E+01   0.57512E-02   0.00000E+00   0.49407-323       0.85       9.79     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2002     12      7   12.00     19128.00  -0.54611E+01   0.00000E+00  -0.31771E-08  -0.28732E-03   0.98034E-06   0.00000E+00  -0.29226E-02  -0.54611E+01  -0.56082E+01  -0.61754E+01  -0.18311E+02   0.11985E+01   0.62575E-02   0.00000E+00   0.49407-323       0.85       9.99     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12      8   12.00     19152.00  -0.56055E+01   0.00000E+00  -0.31798E-08  -0.27044E-03   0.77328E-06   0.00000E+00  -0.29444E-02  -0.56055E+01  -0.57701E+01  -0.63842E+01  -0.17941E+02   0.12121E+01   0.65471E-02   0.00000E+00   0.49407-323       0.85      10.40     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12      9   12.00     19176.00  -0.63184E+01   0.00000E+00  -0.31833E-08  -0.27103E-03   0.84648E-06   0.00000E+00  -0.31325E-02  -0.63184E+01  -0.70967E+01  -0.64486E+01  -0.16550E+02   0.12196E+01   0.65103E-02   0.00000E+00   0.49407-323       0.85      10.76     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     10   12.00     19200.00  -0.76744E+01   0.00000E+00  -0.31880E-08  -0.28207E-03   0.71389E-06   0.00000E+00  -0.35606E-02  -0.76744E+01  -0.79716E+01  -0.71154E+01  -0.15008E+02   0.14769E+01   0.60284E-02   0.00000E+00   0.49407-323       0.85      10.97     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2002     12     11   12.00     19224.00  -0.95460E+01   0.00000E+00  -0.31944E-08  -0.28694E-03   0.43577E-06   0.00000E+00  -0.43211E-02  -0.95460E+01  -0.89274E+01  -0.71866E+01  -0.13981E+02   0.12446E+01   0.53611E-02   0.00000E+00   0.49407-323       0.85      11.05     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     12   12.00     19248.00  -0.11384E+02   0.00000E+00  -0.32016E-08  -0.27054E-03   0.33285E-06   0.00000E+00  -0.50904E-02  -0.11384E+02  -0.12153E+02  -0.62941E+01  -0.11648E+02   0.12237E+01   0.58748E-02   0.00000E+00   0.49407-323       0.85      11.23     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     13   12.00     19272.00  -0.13059E+02   0.00000E+00  -0.32083E-08  -0.27919E-03   0.29911E-06   0.00000E+00  -0.55087E-02  -0.13059E+02  -0.15356E+02  -0.58919E+01  -0.88471E+01   0.12280E+01   0.57339E-02   0.00000E+00   0.49407-323       0.85      11.30     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     14   12.00     19296.00  -0.14278E+02   0.00000E+00  -0.32160E-08  -0.27882E-03   0.16756E-06   0.00000E+00  -0.59004E-02  -0.14278E+02  -0.20358E+02  -0.43328E+01  -0.54036E+01   0.12381E+01   0.71489E-02   0.00000E+00   0.49407-323       0.85      11.13     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     15   12.00     19320.00  -0.15244E+02   0.00000E+00  -0.32232E-08  -0.28134E-03   0.10911E-06   0.00000E+00  -0.61438E-02  -0.15244E+02  -0.25511E+02  -0.19540E+01  -0.26297E+01   0.14886E+01   0.89657E-02   0.00000E+00   0.49407-323       0.85      10.77     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2002     12     16   12.00     19344.00  -0.15817E+02   0.00000E+00  -0.32293E-08  -0.29862E-03  -0.32293E-08   0.00000E+00  -0.62120E-02  -0.15817E+02  -0.30070E+02   0.48733E+00  -0.51270E+00   0.14670E+01   0.11236E-01   0.00000E+00   0.49407-323       0.85      10.27     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2002     12     17   12.00     19368.00  -0.16327E+02   0.00000E+00  -0.32351E-08  -0.27079E-03  -0.32351E-08   0.00000E+00  -0.61337E-02  -0.16327E+02  -0.32061E+02   0.21248E+01  -0.15847E+00   0.12280E+01   0.12284E-01   0.00000E+00   0.49407-323       0.85       9.72     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     18   12.00     19392.00  -0.16982E+02   0.00000E+00  -0.32411E-08  -0.27169E-03  -0.32411E-08   0.00000E+00  -0.61859E-02  -0.16982E+02  -0.33123E+02   0.24342E+01   0.59367E+00   0.12391E+01   0.12880E-01   0.00000E+00   0.49407-323       0.85       9.15     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     19   12.00     19416.00  -0.17789E+02   0.00000E+00  -0.32488E-08  -0.27821E-03  -0.32488E-08   0.00000E+00  -0.62779E-02  -0.17789E+02  -0.36331E+02   0.49299E+01   0.13065E+01   0.12537E+01   0.13232E-01   0.00000E+00   0.49407-323       0.85       8.85     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     20   12.00     19440.00  -0.18463E+02   0.00000E+00  -0.32557E-08  -0.29150E-03  -0.32557E-08   0.00000E+00  -0.63136E-02  -0.18463E+02  -0.37815E+02   0.53681E+01   0.23523E+01   0.14684E+01   0.13492E-01   0.00000E+00   0.49407-323       0.85       8.68     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2002     12     21   12.00     19464.00  -0.18966E+02   0.00000E+00  -0.32618E-08  -0.27018E-03  -0.32618E-08   0.00000E+00  -0.63695E-02  -0.18966E+02  -0.39618E+02   0.74063E+01   0.21164E+01   0.12299E+01   0.13735E-01   0.00000E+00   0.49407-323       0.85       8.66     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     22   12.00     19488.00  -0.19118E+02   0.00000E+00  -0.32679E-08  -0.27815E-03  -0.32679E-08   0.00000E+00  -0.63641E-02  -0.19118E+02  -0.40457E+02   0.84361E+01   0.19257E+01   0.12393E+01   0.14228E-01   0.00000E+00   0.49407-323       0.85       8.68     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     23   12.00     19512.00  -0.18906E+02   0.00000E+00  -0.32742E-08  -0.27122E-03  -0.32742E-08   0.00000E+00  -0.62508E-02  -0.18906E+02  -0.40811E+02   0.92457E+01   0.14701E+01   0.12427E+01   0.14879E-01   0.00000E+00   0.49407-323       0.85       8.84     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     24   12.00     19536.00  -0.18339E+02   0.00000E+00  -0.32798E-08  -0.27175E-03  -0.32798E-08   0.00000E+00  -0.59926E-02  -0.18339E+02  -0.38793E+02   0.63425E+01   0.23559E+01   0.12456E+01   0.15522E-01   0.00000E+00   0.49407-323       0.85       8.98     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     25   12.00     19560.00  -0.17843E+02   0.00000E+00  -0.32852E-08  -0.26982E-03  -0.32852E-08   0.00000E+00  -0.57300E-02  -0.17843E+02  -0.40774E+02   0.66945E+01   0.39851E+01   0.12632E+01   0.15581E-01   0.00000E+00   0.49407-323       0.85       9.02     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     26   12.00     19584.00  -0.17500E+02   0.00000E+00  -0.32906E-08  -0.30642E-03  -0.32906E-08   0.00000E+00  -0.55111E-02  -0.17500E+02  -0.43014E+02   0.67873E+01   0.61321E+01   0.14844E+01   0.14036E-01   0.00000E+00   0.49407-323       0.85       9.11     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2002     12     27   12.00     19608.00  -0.17252E+02   0.00000E+00  -0.32956E-08  -0.27091E-03  -0.32956E-08   0.00000E+00  -0.53330E-02  -0.17252E+02  -0.45566E+02   0.71548E+01   0.83167E+01   0.12429E+01   0.12898E-01   0.00000E+00   0.49407-323       0.85       9.36     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     28   12.00     19632.00  -0.17054E+02   0.00000E+00  -0.33003E-08  -0.27198E-03  -0.33003E-08   0.00000E+00  -0.51514E-02  -0.17054E+02  -0.46892E+02   0.71343E+01   0.96625E+01   0.12502E+01   0.12066E-01   0.00000E+00   0.49407-323       0.85       9.83     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2002     12     29   12.00     19656.00  -0.17129E+02   0.00000E+00  -0.33063E-08  -0.27826E-03  -0.33063E-08   0.00000E+00  -0.50521E-02  -0.17129E+02  -0.45687E+02   0.52037E+01   0.10388E+02   0.12709E+01   0.98450E-02   0.00000E+00   0.49407-323       0.85      10.20     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2002     12     30   12.00     19680.00  -0.17239E+02   0.00000E+00  -0.33121E-08  -0.29951E-03  -0.33121E-08   0.00000E+00  -0.50112E-02  -0.17239E+02  -0.48344E+02   0.49954E+01   0.13253E+02   0.14776E+01   0.90279E-02   0.00000E+00   0.49407-323       0.85      10.37     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2002     12     31   12.00     19704.00  -0.17457E+02   0.00000E+00  -0.33169E-08  -0.27762E-03  -0.33169E-08   0.00000E+00  -0.49810E-02  -0.17457E+02  -0.51394E+02   0.48857E+01   0.16414E+02   0.12411E+01   0.82625E-02   0.00000E+00   0.49407-323       0.85      10.39     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1      1   12.00     19728.00  -0.17818E+02   0.00000E+00  -0.33220E-08  -0.27851E-03  -0.33220E-08   0.00000E+00  -0.49536E-02  -0.17818E+02  -0.53233E+02   0.43975E+01   0.18741E+02   0.12512E+01   0.75913E-02   0.00000E+00   0.49407-323       0.85      10.38     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1      2   12.00     19752.00  -0.18260E+02   0.00000E+00  -0.33274E-08  -0.27852E-03  -0.33274E-08   0.00000E+00  -0.49571E-02  -0.18260E+02  -0.54899E+02   0.40717E+01   0.20732E+02   0.12526E+01   0.74148E-02   0.00000E+00   0.49407-323       0.85      10.26     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1      3   12.00     19776.00  -0.18508E+02   0.00000E+00  -0.33336E-08  -0.27790E-03  -0.33336E-08   0.00000E+00  -0.50264E-02  -0.18508E+02  -0.56209E+02   0.41890E+01   0.21925E+02   0.12530E+01   0.77501E-02   0.00000E+00   0.49407-323       0.85      10.04     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1      4   12.00     19800.00  -0.18313E+02   0.00000E+00  -0.33397E-08  -0.26961E-03  -0.33397E-08   0.00000E+00  -0.49536E-02  -0.18313E+02  -0.56319E+02   0.43873E+01   0.21836E+02   0.12683E+01   0.84779E-02   0.00000E+00   0.49407-323       0.85       9.90     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1      5   12.00     19824.00  -0.18151E+02   0.00000E+00  -0.33454E-08  -0.28980E-03  -0.33454E-08   0.00000E+00  -0.48233E-02  -0.18151E+02  -0.55005E+02   0.40773E+01   0.20833E+02   0.15158E+01   0.90672E-02   0.00000E+00   0.49407-323       0.85       9.94     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0021
   2003      1      6   12.00     19848.00  -0.18230E+02   0.00000E+00  -0.33509E-08  -0.28966E-03  -0.33509E-08   0.00000E+00  -0.47075E-02  -0.18230E+02  -0.51829E+02   0.36353E+01   0.18098E+02   0.14752E+01   0.95060E-02   0.00000E+00   0.49407-323       0.85      10.02     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1      7   12.00     19872.00  -0.18240E+02   0.00000E+00  -0.33566E-08  -0.28026E-03  -0.33566E-08   0.00000E+00  -0.46792E-02  -0.18240E+02  -0.45435E+02   0.31803E+01   0.12160E+02   0.12433E+01   0.10379E-01   0.00000E+00   0.49407-323       0.85      10.05     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1      8   12.00     19896.00  -0.18421E+02   0.00000E+00  -0.33616E-08  -0.28114E-03  -0.33616E-08   0.00000E+00  -0.45912E-02  -0.18421E+02  -0.37199E+02   0.22434E+01   0.48605E+01   0.12541E+01   0.10246E-01   0.00000E+00   0.49407-323       0.85      10.12     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1      9   12.00     19920.00  -0.18695E+02   0.00000E+00  -0.33664E-08  -0.27124E-03  -0.33664E-08   0.00000E+00  -0.45460E-02  -0.18695E+02  -0.30347E+02   0.15268E+01  -0.12743E+01   0.12559E+01   0.10789E-01   0.00000E+00   0.49407-323       0.85      10.38     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     10   12.00     19944.00  -0.19030E+02   0.00000E+00  -0.33712E-08  -0.27097E-03  -0.33712E-08   0.00000E+00  -0.45058E-02  -0.19030E+02  -0.22654E+02   0.80594E+00  -0.82472E+01   0.12557E+01   0.11457E-01   0.00000E+00   0.49407-323       0.85      10.75     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     11   12.00     19968.00  -0.19335E+02   0.00000E+00  -0.33767E-08  -0.27032E-03  -0.33767E-08   0.00000E+00  -0.45092E-02  -0.19335E+02  -0.11759E+02  -0.36906E+00  -0.17967E+02   0.12679E+01   0.10557E-01   0.00000E+00   0.49407-323       0.85      11.34     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2003      1     12   12.00     19992.00  -0.19528E+02   0.00000E+00  -0.33821E-08  -0.28910E-03  -0.33821E-08   0.00000E+00  -0.44670E-02  -0.19528E+02  -0.20374E+01  -0.14157E+01  -0.26642E+02   0.15127E+01   0.10179E-01   0.00000E+00   0.49407-323       0.85      12.40     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0021
   2003      1     13   12.00     20016.00  -0.19622E+02   0.00000E+00  -0.33877E-08  -0.29718E-03  -0.33877E-08   0.00000E+00  -0.44092E-02  -0.19622E+02   0.79395E+01  -0.36175E+01  -0.34417E+02   0.15056E+01   0.98644E-02   0.00000E+00   0.49407-323       0.85      13.69     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0021
   2003      1     14   12.00     20040.00  -0.19611E+02   0.00000E+00  -0.33931E-08  -0.28984E-03  -0.33931E-08   0.00000E+00  -0.43049E-02  -0.19611E+02   0.15787E+02  -0.47938E+01  -0.41088E+02   0.14926E+01   0.86711E-02   0.00000E+00   0.49407-323       0.85      14.95     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1     15   12.00     20064.00  -0.19542E+02   0.00000E+00  -0.33986E-08  -0.27896E-03  -0.33986E-08   0.00000E+00  -0.42501E-02  -0.19542E+02   0.20727E+02  -0.50210E+01  -0.45801E+02   0.12504E+01   0.75881E-02   0.00000E+00   0.49407-323       0.85      15.97     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     16   12.00     20088.00  -0.19473E+02   0.00000E+00  -0.34041E-08  -0.27083E-03  -0.34041E-08   0.00000E+00  -0.41715E-02  -0.19473E+02   0.22743E+02  -0.49429E+01  -0.47895E+02   0.12583E+01   0.69797E-02   0.00000E+00   0.49407-323       0.85      16.98     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     17   12.00     20112.00  -0.19352E+02   0.00000E+00  -0.34086E-08  -0.28085E-03  -0.34086E-08   0.00000E+00  -0.40774E-02  -0.19352E+02   0.22610E+02  -0.46301E+01  -0.48075E+02   0.12549E+01   0.66771E-02   0.00000E+00   0.49407-323       0.85      17.98     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     18   12.00     20136.00  -0.19198E+02   0.00000E+00  -0.34124E-08  -0.27755E-03  -0.34124E-08   0.00000E+00  -0.39646E-02  -0.19198E+02   0.19160E+02  -0.37283E+01  -0.45527E+02   0.12782E+01   0.61030E-02   0.00000E+00   0.49407-323       0.85      18.95     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2003      1     19   12.00     20160.00  -0.19230E+02   0.00000E+00  -0.34172E-08  -0.28872E-03  -0.34172E-08   0.00000E+00  -0.38997E-02  -0.19230E+02   0.13119E+02  -0.25930E+01  -0.40621E+02   0.15075E+01   0.55782E-02   0.00000E+00   0.49407-323       0.85      19.78     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0021
   2003      1     20   12.00     20184.00  -0.19432E+02   0.00000E+00  -0.34223E-08  -0.29011E-03  -0.34223E-08   0.00000E+00  -0.38399E-02  -0.19432E+02   0.54060E+01  -0.16529E+01  -0.33848E+02   0.14826E+01   0.44330E-02   0.00000E+00   0.49407-323       0.85      20.39     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1     21   12.00     20208.00  -0.19891E+02   0.00000E+00  -0.34274E-08  -0.27866E-03  -0.34274E-08   0.00000E+00  -0.37646E-02  -0.19891E+02  -0.20396E+01  -0.13686E+01  -0.26687E+02   0.12434E+01   0.43006E-02   0.00000E+00   0.49407-323       0.85      20.79     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     22   12.00     20232.00  -0.20281E+02   0.00000E+00  -0.34327E-08  -0.27849E-03  -0.34327E-08   0.00000E+00  -0.37969E-02  -0.20281E+02  -0.10066E+02  -0.11477E+01  -0.18881E+02   0.12524E+01   0.46017E-02   0.00000E+00   0.49407-323       0.85      20.98     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     23   12.00     20256.00  -0.20307E+02   0.00000E+00  -0.34377E-08  -0.27758E-03  -0.34377E-08   0.00000E+00  -0.38084E-02  -0.20307E+02  -0.18263E+02  -0.44620E+00  -0.11386E+02   0.12584E+01   0.53317E-02   0.00000E+00   0.49407-323       0.85      21.06     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     24   12.00     20280.00  -0.19645E+02   0.00000E+00  -0.34424E-08  -0.27070E-03  -0.34424E-08   0.00000E+00  -0.37141E-02  -0.19645E+02  -0.25041E+02   0.60092E+00  -0.56545E+01   0.12667E+01   0.66277E-02   0.00000E+00   0.49407-323       0.85      20.96     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     25   12.00     20304.00  -0.18499E+02   0.00000E+00  -0.34467E-08  -0.27098E-03  -0.34467E-08   0.00000E+00  -0.35966E-02  -0.18499E+02  -0.29530E+02   0.21003E+01  -0.26653E+01   0.12681E+01   0.79561E-02   0.00000E+00   0.49407-323       0.85      20.67     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2003      1     26   12.00     20328.00  -0.17263E+02   0.00000E+00  -0.34509E-08  -0.28982E-03  -0.34509E-08   0.00000E+00  -0.34164E-02  -0.17263E+02  -0.33199E+02   0.40121E+01  -0.90749E+00   0.15220E+01   0.91619E-02   0.00000E+00   0.49407-323       0.85      20.39     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0021
   2003      1     27   12.00     20352.00  -0.16308E+02   0.00000E+00  -0.34544E-08  -0.29101E-03  -0.34544E-08   0.00000E+00  -0.31942E-02  -0.16308E+02  -0.36332E+02   0.56696E+01   0.56740E+00   0.14722E+01   0.99895E-02   0.00000E+00   0.49407-323       0.85      20.33     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2003      1     28   12.00     20376.00  -0.15784E+02   0.00000E+00  -0.34568E-08  -0.27779E-03  -0.34568E-08   0.00000E+00  -0.29804E-02  -0.15784E+02  -0.38123E+02   0.65023E+01   0.15259E+01   0.12588E+01   0.10493E-01   0.00000E+00   0.49407-323       0.85      20.58     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     29   12.00     20400.00  -0.15914E+02   0.00000E+00  -0.34599E-08  -0.27891E-03  -0.34599E-08   0.00000E+00  -0.28725E-02  -0.15914E+02  -0.37908E+02   0.53811E+01   0.24324E+01   0.12657E+01   0.10044E-01   0.00000E+00   0.49407-323       0.85      20.97     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      1     30   12.00     20424.00  -0.16438E+02   0.00000E+00  -0.34637E-08  -0.27062E-03  -0.34637E-08   0.00000E+00  -0.28384E-02  -0.16438E+02  -0.38079E+02   0.44334E+01   0.35506E+01   0.12663E+01   0.99386E-02   0.00000E+00   0.49407-323       0.85      21.48     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2003      1     31   12.00     20448.00  -0.16878E+02   0.00000E+00  -0.34685E-08  -0.28942E-03  -0.34685E-08   0.00000E+00  -0.28446E-02  -0.16878E+02  -0.37600E+02   0.41588E+01   0.33462E+01   0.15143E+01   0.10215E-01   0.00000E+00   0.49407-323       0.85      21.46     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0021
   2003      2      1   12.00     20472.00  -0.17247E+02   0.00000E+00  -0.34729E-08  -0.29960E-03  -0.34729E-08   0.00000E+00  -0.28564E-02  -0.17247E+02  -0.37256E+02   0.37070E+01   0.34538E+01   0.14855E+01   0.10428E-01   0.00000E+00   0.49407-323       0.85      21.20     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0021
   2003      2      2   12.00     20496.00  -0.17658E+02   0.00000E+00  -0.34766E-08  -0.28718E-03  -0.34766E-08   0.00000E+00  -0.29136E-02  -0.17658E+02  -0.36272E+02   0.37517E+01   0.24253E+01   0.12518E+01   0.10767E-01   0.00000E+00   0.49407-323       0.85      21.40     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2      3   12.00     20520.00  -0.18272E+02   0.00000E+00  -0.34810E-08  -0.27072E-03  -0.34810E-08   0.00000E+00  -0.29585E-02  -0.18272E+02  -0.31898E+02   0.27486E+01  -0.94564E+00   0.12618E+01   0.99809E-02   0.00000E+00   0.49407-323       0.85      22.47     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2003      2      4   12.00     20544.00  -0.18985E+02   0.00000E+00  -0.34852E-08  -0.27189E-03  -0.34852E-08   0.00000E+00  -0.29730E-02  -0.18985E+02  -0.25936E+02   0.18130E+01  -0.59715E+01   0.12665E+01   0.85956E-02   0.00000E+00   0.49407-323       0.85      24.08     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2003      2      5   12.00     20568.00  -0.19675E+02   0.00000E+00  -0.34897E-08  -0.27163E-03  -0.34897E-08   0.00000E+00  -0.30372E-02  -0.19675E+02  -0.21461E+02   0.87490E+00  -0.95091E+01   0.12655E+01   0.77841E-02   0.00000E+00   0.49407-323       0.85      25.92     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2003      2      6   12.00     20592.00  -0.19897E+02   0.00000E+00  -0.34942E-08  -0.27748E-03  -0.34942E-08   0.00000E+00  -0.30602E-02  -0.19897E+02  -0.15595E+02   0.14483E+00  -0.14645E+02   0.12692E+01   0.75240E-02   0.00000E+00   0.49407-323       0.85      28.09     0.0000  0.00   0.17786-321   0.50098-320    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
