 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000    0.00000  0.0000E+00  0.1924E-09  0.1508E-12  0.1000E-09  0.1146-103  0.2838E+17
   -0.068735    0.45311  0.0000E+00  0.1132E-08  0.1035E-12  0.1000E-09  0.2799-104  0.1922E+17
   -0.137470    0.79875  0.0000E+00  0.2666E-08  0.1043E-12  0.1000E-09  0.6680-105  0.1247E+17
   -0.206206    1.04584  0.0000E+00  0.4697E-08  0.1223E-12  0.1121E-09  0.1581-105  0.7727E+16
   -0.274942    1.21063  0.0000E+00  0.7189E-08  0.1513E-12  0.1771E-09  0.4876-106  0.4824E+16
   -0.343680    1.31893  0.0000E+00  0.1012E-07  0.1889E-12  0.3417E-09  0.1556-106  0.2975E+16
   -0.412417    1.38808  0.0000E+00  0.1347E-07  0.2340E-12  0.7051E-09  0.4846-107  0.1805E+16
   -0.481155    1.43102  0.0000E+00  0.1721E-07  0.2855E-12  0.1513E-08  0.1389-107  0.1047E+16
   -0.549894    1.45630  0.0000E+00  0.2125E-07  0.3421E-12  0.5115E-08  0.3222-108  0.4230E+15
   -0.618633    1.46659  0.0000E+00  0.2259E-07  0.3622E-12  0.6012E-04  0.2567-109  0.4518E+14
   -0.687372    1.46770  0.0000E+00  0.2264E-07  0.3631E-12  0.4273E-03  0.2230-109  0.1622E+13
   -0.756112    1.46774  0.0000E+00  0.2262E-07  0.3631E-12  0.3588E-03  0.2198-109  0.1029E+14
   -0.824852    1.46800  0.0000E+00  0.2242E-07  0.3613E-12  0.1204E-03  0.2173-109  0.6401E+14
   -0.893592    1.46957  0.0000E+00  0.2063E-07  0.3395E-12  0.1158E-07  0.2157-109  0.2409E+15
   -0.962332    1.47548  0.0000E+00  0.1684E-07  0.2953E-12  0.3283E-08  0.4936-110  0.5648E+15
   -1.031073    1.48936  0.0000E+00  0.1315E-07  0.2556E-12  0.1110E-08  0.1248-110  0.1271E+16
   -1.099814    1.52086  0.0000E+00  0.9788E-08  0.2253E-12  0.5582E-09  0.3070-111  0.2168E+16
   -1.168555    1.57555  0.0000E+00  0.6890E-08  0.2106E-12  0.3413E-09  0.7351-112  0.3272E+16
   -1.237296    1.66064  0.0000E+00  0.4649E-08  0.2248E-12  0.2544E-09  0.1715-112  0.4619E+16
   -1.306037    1.78668  0.0000E+00  0.3394E-08  0.3047E-12  0.2521E-09  0.3896-113  0.6210E+16
   -1.374778    1.96911  0.0000E+00  0.3840E-08  0.5621E-12  0.3458E-09  0.8617-114  0.8264E+16
   -1.443520    2.24252  0.0000E+00  0.7810E-08  0.1320E-11  0.6898E-09  0.1836-114  0.9745E+16
   -1.512261    2.63709  0.0000E+00  0.2032E-07  0.3437E-11  0.1901E-08  0.2878-115  0.9240E+16
   -1.581002    3.17940  0.0000E+00  0.5490E-07  0.9092E-11  0.1047E-07  0.3901-116  0.4942E+16
   -1.649743    3.85190  0.0000E+00  0.8706E-07  0.1499E-10  0.8340E-04  0.4993-117  0.3857E+15
   -1.718484    4.06075  0.0000E+00  0.8918E-07  0.1540E-10  0.1807E-03  0.1784-118 -0.6967E+12
   -1.787224    4.06137  0.0000E+00  0.9036E-07  0.1569E-10  0.1796E-03  0.1422-118 -0.7682E+12
   -1.855965    4.06203  0.0000E+00  0.9137E-07  0.1601E-10  0.1851E-03  0.1113-118 -0.7920E+12
   -1.924705    4.06270  0.0000E+00  0.9217E-07  0.1637E-10  0.1882E-03  0.8692-119 -0.8078E+12
   -1.993445    4.06337  0.0000E+00  0.9277E-07  0.1677E-10  0.1881E-03  0.6783-119 -0.8350E+12
   -2.062185    4.06406  0.0000E+00  0.9316E-07  0.1721E-10  0.1855E-03  0.5250-119 -0.8464E+12
   -2.130924    4.06475  0.0000E+00  0.9335E-07  0.1773E-10  0.1813E-03  0.4003-119 -0.8594E+12
   -2.199663    4.06544  0.0000E+00  0.9334E-07  0.1834E-10  0.1753E-03  0.2967-119 -0.8811E+12
   -2.268402    4.06614  0.0000E+00  0.9311E-07  0.1909E-10  0.1667E-03  0.2108-119 -0.9199E+12
   -2.337140    4.06686  0.0000E+00  0.9261E-07  0.2010E-10  0.1526E-03  0.1443-119 -0.9935E+12
   -2.405877    4.06765  0.0000E+00  0.9177E-07  0.2152E-10  0.1356E-03  0.9567-120 -0.1111E+13
   -2.474614    4.06853  0.0000E+00  0.9037E-07  0.2382E-10  0.1137E-03  0.6079-120 -0.1333E+13
   -2.543351    4.06960  0.0000E+00  0.8785E-07  0.2832E-10  0.7415E-04  0.3318-120 -0.2093E+13
   -2.612087    4.07122  0.0000E+00  0.8263E-07  0.3969E-10  0.3912E-04  0.1374-120 -0.4218E+13
   -2.680822    4.07437  0.0000E+00  0.5260E-07  0.1382E-09  0.3288E-05  0.3417-121 -0.6954E+14
   -2.749557    4.11498  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3794-121  0.0000E+00
