   2022      3     10   12.00      1632.00  -0.27929E+01   0.00000E+00  -0.97978E-11   0.10491E+01   0.31322E+01   0.00000E+00   0.99112E-05  -0.27923E+01  -0.46366E+01   0.71059E+01  -0.24692E+01  -0.24616E+01   0.16611E-01   0.00000E+00   0.00000E+00       0.85     110.46     0.0000  0.00   0.55335-321   0.32855-319     0.2298     0.7507     1.5458     2.4023     3.1322
   2022      3     11   12.00      1656.00  -0.63942E+01   0.00000E+00  -0.95922E-11   0.10456E+01   0.31241E+01   0.00000E+00   0.99022E-05  -0.63925E+01  -0.23613E+02   0.96035E+01   0.14010E+02  -0.24551E+01   0.17483E-01   0.00000E+00   0.00000E+00       0.85     126.87     0.0000  0.00   0.55335-321   0.32855-319     0.2288     0.7476     1.5408     2.3958     3.1241
   2022      3     12   12.00      1680.00  -0.10092E+02   0.00000E+00  -0.93479E-11   0.10421E+01   0.31160E+01   0.00000E+00   0.98871E-05  -0.10092E+02  -0.46597E+02   0.10971E+02   0.35625E+02  -0.24499E+01   0.16208E-01   0.00000E+00   0.00000E+00       0.85     137.10     0.0000  0.00   0.55335-321   0.32855-319     0.2277     0.7444     1.5357     2.3892     3.1160
   2022      3     13   12.00      1704.00  -0.12801E+02   0.00000E+00  -0.89901E-11   0.10382E+01   0.31076E+01   0.00000E+00   0.98560E-05  -0.12801E+02  -0.59957E+02   0.90089E+01   0.50948E+02  -0.24465E+01   0.14749E-01   0.00000E+00   0.00000E+00       0.85     141.51     0.0000  0.00   0.55335-321   0.32855-319     0.2263     0.7409     1.5302     2.3822     3.1076
   2022      3     14   12.00      1728.00  -0.14485E+02   0.00000E+00  -0.85782E-11   0.10342E+01   0.30992E+01   0.00000E+00   0.97764E-05  -0.14485E+02  -0.63604E+02   0.61106E+01   0.57493E+02  -0.24430E+01   0.13872E-01   0.00000E+00   0.00000E+00       0.85     141.97     0.0000  0.00   0.55335-321   0.32855-319     0.2250     0.7373     1.5245     2.3750     3.0992
   2022      3     15   12.00      1752.00  -0.15769E+02   0.00000E+00  -0.81691E-11   0.10302E+01   0.30908E+01   0.00000E+00   0.66574E-05  -0.15768E+02  -0.59136E+02  -0.46761E+00   0.59604E+02  -0.24391E+01   0.13478E-01   0.00000E+00   0.00000E+00       0.85     144.04     0.0000  0.00   0.55335-321   0.32855-319     0.2236     0.7337     1.5188     2.3678     3.0908
   2022      3     16   12.00      1776.00  -0.18601E+02   0.00000E+00  -0.82625E-11   0.10278E+01   0.30837E+01   0.00000E+00  -0.10652E-04  -0.18601E+02  -0.41246E+02  -0.10778E+01   0.42324E+02  -0.24219E+01   0.79001E-02   0.00000E+00   0.00000E+00       0.85     142.51     0.0000  0.00   0.55335-321   0.32855-319     0.2233     0.7316     1.5151     2.3631     3.0837
   2022      3     17   12.00      1800.00  -0.15071E+02   0.00000E+00  -0.87568E-11   0.10268E+01   0.30777E+01   0.00000E+00  -0.80511E-03  -0.15071E+02  -0.37824E+02   0.33558E+01   0.34468E+02  -0.24056E+01   0.14970E-01   0.00000E+00   0.00000E+00       0.85     131.87     0.0000  0.00   0.55335-321   0.32855-319     0.2236     0.7309     1.5131     2.3602     3.0777
   2022      3     18   12.00      1824.00  -0.13235E+02   0.00000E+00  -0.93129E-11   0.10261E+01   0.30719E+01   0.00000E+00  -0.90573E-03  -0.13235E+02  -0.15453E+02   0.24526E+01   0.13000E+02  -0.23923E+01   0.86465E-02   0.00000E+00   0.00000E+00       0.85     122.43     0.0000  0.00   0.55335-321   0.32855-319     0.2240     0.7307     1.5118     2.3574     3.0719
   2022      3     19   12.00      1848.00  -0.12247E+02   0.00000E+00  -0.97012E-11   0.10249E+01   0.30659E+01   0.00000E+00  -0.36036E-03  -0.12247E+02  -0.20665E+02   0.96789E+01   0.10986E+02  -0.23837E+01   0.15354E-01   0.00000E+00   0.00000E+00       0.85     131.86     0.0000  0.00   0.55335-321   0.32855-319     0.2240     0.7302     1.5101     2.3539     3.0659
   2022      3     20   12.00      1872.00  -0.13299E+02   0.00000E+00  -0.98891E-11   0.10233E+01   0.30596E+01   0.00000E+00  -0.86239E-05  -0.13299E+02  -0.30696E+02   0.79562E+01   0.22740E+02  -0.23772E+01   0.13491E-01   0.00000E+00   0.00000E+00       0.85     153.58     0.0000  0.00   0.55335-321   0.32855-319     0.2237     0.7293     1.5079     2.3497     3.0596
   2022      3     21   12.00      1896.00  -0.14815E+02   0.00000E+00  -0.10021E-10   0.10217E+01   0.30533E+01   0.00000E+00  -0.10353E-04  -0.14815E+02  -0.42172E+02   0.46739E+01   0.37498E+02  -0.23700E+01   0.11670E-01   0.00000E+00   0.00000E+00       0.85     166.76     0.0000  0.00   0.55335-321   0.32855-319     0.2234     0.7282     1.5056     2.3455     3.0533
   2022      3     22   12.00      1920.00  -0.17110E+02   0.00000E+00  -0.10132E-10   0.10200E+01   0.30471E+01   0.00000E+00  -0.13998E-04  -0.17110E+02  -0.39258E+02  -0.69190E+00   0.39950E+02  -0.23625E+01   0.65942E-02   0.00000E+00   0.00000E+00       0.85     170.93     0.0000  0.00   0.55335-321   0.32855-319     0.2231     0.7272     1.5032     2.3413     3.0471
   2022      3     23   12.00      1944.00  -0.19124E+02   0.00000E+00  -0.10227E-10   0.10184E+01   0.30409E+01   0.00000E+00  -0.18435E-04  -0.19124E+02  -0.25637E+02  -0.36182E+00   0.25999E+02  -0.23552E+01   0.44189E-02   0.00000E+00   0.00000E+00       0.85     175.31     0.0000  0.00   0.55335-321   0.32855-319     0.2228     0.7261     1.5009     2.3371     3.0409
   2022      3     24   12.00      1968.00  -0.14248E+02   0.00000E+00  -0.10308E-10   0.10167E+01   0.30347E+01   0.00000E+00  -0.19657E-04  -0.14248E+02  -0.33985E+02  -0.42649E-02   0.33989E+02  -0.23480E+01   0.74791E-02   0.00000E+00   0.00000E+00       0.85     183.40     0.0000  0.00   0.55335-321   0.32855-319     0.2225     0.7250     1.4986     2.3329     3.0347
   2022      3     25   12.00      1992.00  -0.14590E+02   0.00000E+00  -0.10377E-10   0.10151E+01   0.30286E+01   0.00000E+00  -0.12352E-04  -0.14590E+02  -0.12784E+02  -0.15192E+01   0.14303E+02  -0.23409E+01   0.28219E-02   0.00000E+00   0.00000E+00       0.85     187.80     0.0000  0.00   0.55335-321   0.32855-319     0.2221     0.7239     1.4962     2.3288     3.0286
   2022      3     26   12.00      2016.00  -0.11368E+02   0.00000E+00  -0.10307E-10   0.10131E+01   0.30223E+01   0.00000E+00  -0.97724E-05  -0.11367E+02  -0.12536E+02  -0.12887E+01   0.13825E+02  -0.23374E+01   0.35135E-02   0.00000E+00   0.00000E+00       0.85     182.13     0.0000  0.00   0.55335-321   0.32855-319     0.2216     0.7225     1.4935     2.3241     3.0223
   2022      3     27   12.00      2040.00  -0.65156E+01   0.00000E+00  -0.96945E-11   0.10095E+01   0.30148E+01   0.00000E+00  -0.39007E-05  -0.65147E+01  -0.22360E+02  -0.66993E-01   0.22427E+02  -0.23420E+01   0.86977E-02   0.00000E+00   0.00000E+00       0.85     177.80     0.0000  0.00   0.55335-321   0.32855-319     0.2201     0.7195     1.4887     2.3171     3.0148
   2022      3     28   12.00      2064.00  -0.43862E+01   0.00000E+00  -0.87885E-11   0.10049E+01   0.30065E+01   0.00000E+00   0.25510E-05  -0.43862E+01  -0.23176E+02  -0.52774E+00   0.23704E+02  -0.23470E+01   0.10635E-01   0.00000E+00   0.00000E+00       0.85     176.34     0.0000  0.00   0.55335-321   0.32855-319     0.2181     0.7154     1.4826     2.3089     3.0065
   2022      3     29   12.00      2088.00  -0.36649E+01   0.00000E+00  -0.79067E-11   0.10001E+01   0.29981E+01   0.00000E+00   0.52102E-05  -0.36649E+01  -0.22791E+02   0.36195E+01   0.19172E+02  -0.23486E+01   0.10439E-01   0.00000E+00   0.00000E+00       0.85     172.37     0.0000  0.00   0.55335-321   0.32855-319     0.2161     0.7110     1.4760     2.3007     2.9981
   2022      3     30   12.00      2112.00  -0.23984E+01   0.00000E+00  -0.73341E-11   0.99614E+00   0.29904E+01   0.00000E+00   0.71758E-05  -0.23978E+01  -0.16314E+02   0.45859E+01   0.11729E+02  -0.23414E+01   0.10238E-01   0.00000E+00   0.00000E+00       0.85     164.74     0.0000  0.00   0.55335-321   0.32855-319     0.2148     0.7072     1.4703     2.2939     2.9904
   2022      3     31   12.00      2136.00  -0.15341E+01   0.00000E+00  -0.69905E-11   0.99275E+00   0.29831E+01   0.00000E+00   0.98954E-05  -0.15341E+01  -0.12884E+02   0.34027E+01   0.94813E+01  -0.23399E+01   0.12036E-01   0.00000E+00   0.00000E+00       0.85     172.16     0.0000  0.00   0.55335-321   0.32855-319     0.2137     0.7041     1.4653     2.2878     2.9831
   2022      4      1   12.00      2160.00  -0.35065E+01   0.00000E+00  -0.61483E-11   0.98744E+00   0.29743E+01   0.00000E+00   0.98291E-05  -0.35065E+01  -0.22575E+02   0.11351E+02   0.11224E+02  -0.23463E+01   0.11672E-01   0.00000E+00   0.00000E+00       0.85     195.70     0.0000  0.00   0.55335-321   0.32855-319     0.2115     0.6992     1.4580     2.2788     2.9743
   2022      4      2   12.00      2184.00  -0.61469E+01   0.00000E+00  -0.54502E-11   0.98242E+00   0.29657E+01   0.00000E+00   0.89339E-05  -0.61457E+01  -0.30137E+02   0.12576E+02   0.17561E+02  -0.23438E+01   0.95409E-02   0.00000E+00   0.00000E+00       0.85     214.23     0.0000  0.00   0.55335-321   0.32855-319     0.2096     0.6944     1.4509     2.2704     2.9657
   2022      4      3   12.00      2208.00  -0.64424E+01   0.00000E+00  -0.51344E-11   0.97871E+00   0.29582E+01   0.00000E+00  -0.48523E-05  -0.64424E+01  -0.22920E+02   0.47791E+01   0.18141E+02  -0.23390E+01   0.76446E-02   0.00000E+00   0.00000E+00       0.85     220.31     0.0000  0.00   0.55335-321   0.32855-319     0.2085     0.6909     1.4453     2.2641     2.9582
   2022      4      4   12.00      2232.00  -0.69123E+01   0.00000E+00  -0.46171E-11   0.97400E+00   0.29498E+01   0.00000E+00  -0.31212E-04  -0.69123E+01  -0.11154E+02   0.31750E+01   0.79792E+01  -0.23402E+01   0.73778E-02   0.00000E+00   0.00000E+00       0.85     222.25     0.0000  0.00   0.55335-321   0.32855-319     0.2068     0.6865     1.4386     2.2561     2.9498
   2022      4      5   12.00      2256.00  -0.10570E+02   0.00000E+00  -0.42650E-11   0.96992E+00   0.29419E+01   0.00000E+00  -0.15739E-03  -0.10569E+02  -0.14098E+02   0.19880E+01   0.12110E+02  -0.23320E+01   0.99511E-02   0.00000E+00   0.00000E+00       0.85     231.86     0.0000  0.00   0.55335-321   0.32855-319     0.2055     0.6826     1.4326     2.2492     2.9419
   2022      4      6   12.00      2280.00  -0.16192E+02   0.00000E+00  -0.46406E-11   0.96933E+00   0.29369E+01   0.00000E+00  -0.25738E-04  -0.16192E+02  -0.21734E+02  -0.15323E+01   0.23266E+02  -0.23093E+01   0.62066E-02   0.00000E+00   0.00000E+00       0.85     241.20     0.0000  0.00   0.55335-321   0.32855-319     0.2063     0.6822     1.4309     2.2474     2.9369
   2022      4      7   12.00      2304.00  -0.18935E+02   0.00000E+00  -0.49179E-11   0.96838E+00   0.29315E+01   0.00000E+00  -0.43768E-04  -0.18935E+02  -0.31084E+02  -0.74150E-01   0.31158E+02  -0.22974E+01   0.78147E-02   0.00000E+00   0.00000E+00       0.85     246.14     0.0000  0.00   0.55335-321   0.32855-319     0.2065     0.6817     1.4292     2.2446     2.9315
   2022      4      8   12.00      2328.00  -0.17620E+02   0.00000E+00  -0.52446E-11   0.96783E+00   0.29265E+01   0.00000E+00  -0.46301E-04  -0.17619E+02  -0.27243E+02   0.29563E+01   0.24287E+02  -0.22857E+01   0.62449E-02   0.00000E+00   0.00000E+00       0.85     242.23     0.0000  0.00   0.55335-321   0.32855-319     0.2069     0.6816     1.4281     2.2423     2.9265
   2022      4      9   12.00      2352.00  -0.10489E+02   0.00000E+00  -0.53074E-11   0.96621E+00   0.29207E+01   0.00000E+00  -0.25319E-04  -0.10489E+02  -0.15002E+02  -0.45040E+01   0.19506E+02  -0.22845E+01   0.87251E-02   0.00000E+00   0.00000E+00       0.85     237.78     0.0000  0.00   0.55335-321   0.32855-319     0.2066     0.6807     1.4259     2.2381     2.9207
   2022      4     10   12.00      2376.00  -0.51265E+01   0.00000E+00  -0.48921E-11   0.96247E+00   0.29133E+01   0.00000E+00  -0.62847E-06  -0.51265E+01  -0.10582E+02  -0.43196E+01   0.14902E+02  -0.22923E+01   0.58364E-02   0.00000E+00   0.00000E+00       0.85     225.44     0.0000  0.00   0.55335-321   0.32855-319     0.2050     0.6775     1.4209     2.2308     2.9133
   2022      4     11   12.00      2400.00  -0.32843E+01   0.00000E+00  -0.43868E-11   0.95820E+00   0.29054E+01   0.00000E+00   0.92741E-05  -0.32835E+01  -0.21388E+02   0.30827E+01   0.18305E+02  -0.22939E+01   0.67995E-02   0.00000E+00   0.00000E+00       0.85     212.91     0.0000  0.00   0.55335-321   0.32855-319     0.2033     0.6737     1.4151     2.2231     2.9054
   2022      4     12   12.00      2424.00  -0.17994E+01   0.00000E+00  -0.42209E-11   0.95549E+00   0.28988E+01   0.00000E+00   0.99271E-05  -0.17988E+01  -0.20453E+02   0.22626E+01   0.18190E+02  -0.22864E+01   0.61461E-02   0.00000E+00   0.00000E+00       0.85     188.05     0.0000  0.00   0.55335-321   0.32855-319     0.2026     0.6714     1.4110     2.2179     2.8988
   2022      4     13   12.00      2448.00   0.91150E-01   0.00000E+00  -0.38463E-11   0.95157E+00   0.28913E+01   0.00000E+00   0.98813E-05   0.90989E-01  -0.22066E+02   0.62612E+01   0.15804E+02  -0.22882E+01   0.81699E-02   0.00000E+00   0.00000E+00       0.85     165.12     0.0000  0.00   0.55335-321   0.32855-319     0.2011     0.6679     1.4055     2.2108     2.8913
   2022      4     14   12.00      2472.00   0.94196E+00   0.00000E+00  -0.30499E-11   0.94471E+00   0.28813E+01   0.00000E+00   0.94404E-05   0.94170E+00  -0.26300E+02   0.85749E+01   0.17725E+02  -0.23174E+01   0.12053E-01   0.00000E+00   0.00000E+00       0.85     167.33     0.0000  0.00   0.55335-321   0.32855-319     0.1979     0.6616     1.3965     2.1991     2.8813
   2022      4     15   12.00      2496.00   0.82699E+00   0.00000E+00  -0.12038E-11   0.92852E+00   0.28638E+01   0.00000E+00   0.11232E-04   0.82699E+00  -0.32833E+02   0.53822E+01   0.27451E+02  -0.23836E+01   0.13470E-01   0.00000E+00   0.00000E+00       0.85     200.74     0.0000  0.00   0.55335-321   0.32855-319     0.1897     0.6459     1.3753     2.1737     2.8638
   2022      4     16   12.00      2520.00   0.23717E+00   0.00000E+00  -0.20153E-12   0.91416E+00   0.28484E+01   0.00000E+00   0.16157E-04   0.23717E+00  -0.34554E+02   0.29123E+01   0.31642E+02  -0.24106E+01   0.10590E-01   0.00000E+00   0.00000E+00       0.85     223.65     0.0000  0.00   0.55335-321   0.32855-319     0.1835     0.6312     1.3550     2.1525     2.8484
   2022      4     17   12.00      2544.00   0.17699E+00   0.00000E+00   0.00000E+00   0.90431E+00   0.28383E+01   0.00000E+00   0.29094E-04   0.17699E+00  -0.27352E+02   0.82515E+00   0.26527E+02  -0.24218E+01   0.82331E-02   0.00000E+00   0.00000E+00       0.85     201.96     0.0000  0.00   0.55335-321   0.32855-319     0.1805     0.6208     1.3395     2.1384     2.8383
   2022      4     18   12.00      2568.00  -0.75356E-01   0.00000E+00   0.00000E+00   0.89801E+00   0.28371E+01   0.00000E+00   0.72798E-04  -0.75302E-01  -0.28871E+02   0.34319E+01   0.25439E+02  -0.24638E+01   0.82329E-02   0.00000E+00   0.00000E+00       0.85     193.77     0.0000  0.00   0.55335-321   0.32855-319     0.1804     0.6141     1.3276     2.1293     2.8371
   2022      4     19   12.00      2592.00  -0.14057E+01   0.00000E+00  -0.39681E-13   0.90269E+00   0.28618E+01   0.00000E+00   0.17850E-03  -0.14057E+01  -0.38216E+02   0.67260E+01   0.31490E+02  -0.25396E+01   0.79326E-02   0.00000E+00   0.00000E+00       0.85     224.30     0.0000  0.00   0.55335-321   0.32855-319     0.1893     0.6178     1.3263     2.1368     2.8618
   2022      4     20   12.00      2616.00  -0.28287E+01   0.00000E+00  -0.25071E-12   0.91982E+00   0.29016E+01   0.00000E+00   0.25047E-03  -0.28287E+01  -0.38269E+02  -0.12812E+01   0.39550E+02  -0.25610E+01   0.61294E-02   0.00000E+00   0.00000E+00       0.85     267.42     0.0000  0.00   0.55335-321   0.32855-319     0.2063     0.6344     1.3388     2.1631     2.9016
   2022      4     21   12.00      2640.00  -0.26166E+01   0.00000E+00  -0.49487E-12   0.93878E+00   0.29332E+01   0.00000E+00   0.26248E-03  -0.26166E+01  -0.42490E+02  -0.23238E+01   0.44814E+02  -0.25400E+01   0.71573E-02   0.00000E+00   0.00000E+00       0.85     276.11     0.0000  0.00   0.55335-321   0.32855-319     0.2219     0.6544     1.3559     2.1912     2.9332
   2022      4     22   12.00      2664.00  -0.12319E+01   0.00000E+00  -0.62791E-12   0.95375E+00   0.29557E+01   0.00000E+00   0.27930E-03  -0.12319E+01  -0.48251E+02   0.45129E+01   0.43738E+02  -0.25541E+01   0.84136E-02   0.00000E+00   0.00000E+00       0.85     262.29     0.0000  0.00   0.55335-321   0.32855-319     0.2325     0.6715     1.3710     2.2117     2.9557
   2022      4     23   12.00      2688.00  -0.11869E+01   0.00000E+00  -0.42117E-12   0.96769E+00   0.30013E+01   0.00000E+00   0.42023E-03  -0.11869E+01  -0.21008E+02   0.41761E+00   0.20590E+02  -0.27337E+01   0.34773E-02   0.00000E+00   0.00000E+00       0.85     220.22     0.0000  0.00   0.55335-321   0.32855-319     0.2453     0.6875     1.3821     2.2293     3.0013
   2022      4     24   12.00      2712.00  -0.12649E+01   0.00000E+00  -0.48022E-12   0.99014E+00   0.30358E+01   0.00000E+00   0.37878E-03  -0.12649E+01  -0.48984E+01   0.15006E+01   0.33978E+01  -0.26491E+01   0.15632E-02   0.00000E+00   0.00000E+00       0.85     158.16     0.0000  0.00   0.55335-321   0.32855-319     0.2622     0.7113     1.4038     2.2625     3.0358
   2022      4     25   12.00      2736.00  -0.12842E+01   0.00000E+00  -0.54929E-12   0.10075E+01   0.30572E+01   0.00000E+00   0.37145E-03  -0.12842E+01  -0.93958E+01   0.36362E+01   0.57596E+01  -0.26351E+01   0.42814E-02   0.00000E+00   0.00000E+00       0.85     139.56     0.0000  0.00   0.55335-321   0.32855-319     0.2721     0.7310     1.4240     2.2870     3.0572
   2022      4     26   12.00      2760.00  -0.20013E+01   0.00000E+00  -0.65699E-12   0.10330E+01   0.31146E+01   0.00000E+00   0.52342E-03  -0.20013E+01  -0.96759E+01  -0.15044E+01   0.11180E+02  -0.27776E+01   0.29332E-02   0.00000E+00   0.00000E+00       0.85     197.18     0.0000  0.00   0.55335-321   0.32855-319     0.2901     0.7574     1.4513     2.3230     3.1146
   2022      4     27   12.00      2784.00  -0.12631E+01   0.00000E+00  -0.59135E-12   0.10739E+01   0.32366E+01   0.00000E+00   0.89347E-03  -0.12631E+01  -0.22717E+02  -0.59046E+01   0.28621E+02  -0.31670E+01   0.46581E-02   0.00000E+00   0.00000E+00       0.85     261.10     0.0000  0.00   0.55335-321   0.32855-319     0.3251     0.7989     1.4886     2.3810     3.2366
   2022      4     28   12.00      2808.00  -0.11105E+01   0.00000E+00  -0.28275E-12   0.11434E+01   0.35017E+01   0.00000E+00   0.49902E-01  -0.10375E+01  -0.19579E+02  -0.31746E+01   0.22753E+02  -0.44485E+01   0.36170E-02   0.00000E+00   0.00000E+00       0.82     251.87     0.0000  0.00   0.45454-321   0.30998-319     0.3914     0.8707     1.5426     2.4770     3.5017
   2022      4     29   12.00      2832.00   0.36048E-01   0.00000E+00   0.00000E+00   0.17336E+01   0.43608E+01   0.00000E+00   0.36048E-01   0.38659E+00  -0.57607E+02  -0.28435E+01   0.60451E+02  -0.36090E+02   0.10169E-01   0.00000E+00   0.00000E+00       0.40     218.51     0.0000  0.00   0.44466-322   0.16225-319     0.9668     1.3685     1.9547     3.5708     4.3608
   2022      4     30   12.00      2856.00   0.60015E-01   0.00000E+00  -0.21600E-17   0.26560E+01   0.43501E+01   0.00000E+00   0.60015E-01   0.38659E+00  -0.86709E+02   0.10241E+01   0.85685E+02  -0.42200E+02   0.12747E-01   0.00000E+00   0.00000E+00       0.40     220.34     0.0000  0.00  -0.98813-321   0.11383-319     1.6147     2.2145     3.6298     4.2192     4.3501
   2022      5      1   12.00      2880.00   0.45759E-01   0.00000E+00  -0.47659E-14   0.36823E+01   0.43887E+01   0.00000E+00   0.45759E-01   0.38659E+00  -0.73984E+02   0.70103E+01   0.66974E+02  -0.51954E+02   0.92573E-02   0.00000E+00   0.00000E+00       0.40     256.87     0.0000  0.00  -0.14822-321  -0.37253-320     2.7121     3.9880     4.2441     4.2619     4.3887
   2022      5      2   12.00      2904.00  -0.63136E+00   0.00000E+00  -0.41694E-11   0.43274E+01   0.45794E+01   0.00000E+00  -0.63136E+00   0.38659E+00  -0.26841E+02   0.38666E+00   0.26454E+02  -0.63162E+02   0.39767E-02   0.00000E+00   0.00000E+00       0.40     299.69     0.0000  0.00  -0.49407-323  -0.40019-321     4.1216     4.4192     4.4372     4.4565     4.5794
   2022      5      3   12.00      2928.00  -0.12180E+01   0.00000E+00  -0.59032E-11   0.44067E+01   0.46556E+01   0.00000E+00  -0.12180E+01   0.38659E+00  -0.36805E+02   0.71610E+01   0.29644E+02  -0.71764E+02   0.95860E-02   0.00000E+00   0.00000E+00       0.40     322.92     0.0000  0.00   0.00000E+00   0.00000E+00     4.2229     4.4852     4.5055     4.5266     4.6556
   2022      5      4   12.00      2952.00  -0.24374E+01   0.00000E+00  -0.62401E-11   0.44847E+01   0.47334E+01   0.00000E+00  -0.24374E+01   0.38659E+00  -0.31426E+02   0.14142E+02   0.17284E+02  -0.76127E+02   0.98385E-02   0.00000E+00   0.00000E+00       0.40     327.15     0.0000  0.00   0.00000E+00   0.00000E+00     4.2979     4.5646     4.5850     4.6060     4.7334
   2022      5      5   12.00      2976.00  -0.16176E+01   0.00000E+00  -0.65959E-11   0.35778E+01   0.45579E+01   0.00000E+00  -0.16176E+01   0.38659E+00  -0.22953E+02   0.72095E+01   0.15743E+02  -0.83786E+02   0.77781E-02   0.65178E-06   0.17848E-02       0.40     328.33     0.0000  0.00  -0.21746E-01   0.29336E+00     2.1655     4.0443     4.3527     4.3877     4.5579
   2022      5      6   12.00      3000.00   0.12858E+01   0.00000E+00   0.14977E+01   0.26465E+01   0.42263E+01   0.00000E+00  -0.21193E+00   0.38659E+00   0.11601E+01   0.16938E+02  -0.51279E+02  -0.98421E+02   0.67271E-02   0.43463E-04   0.10492E-01       0.28     295.52     0.0000  0.00  -0.10122E+00   0.18951E+01     1.5794     2.2735     3.5286     3.8491     4.2263
   2022      5      7   12.00      3024.00   0.41432E+01   0.00000E+00   0.41432E+01   0.43080E+01   0.44276E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.31796E+02   0.41486E+02  -0.11305E+03  -0.68781E+02   0.71360E-02   0.33638E-03   0.24694E-01       0.18     195.56     0.0000  0.00  -0.36131E-01   0.48157E+01     4.2733     4.3075     4.3276     4.3461     4.4252
   2022      5      8   12.00      3048.00   0.41215E+01   0.00000E+00   0.41215E+01   0.43086E+01   0.43826E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.37063E+02   0.40746E+02  -0.10253E+03  -0.43864E+02   0.97494E-02   0.84080E-03   0.77881E-01       0.18     114.07     0.0000  0.00   0.17495E+00   0.86771E+01     4.2775     4.3119     4.3273     4.3382     4.3763
   2022      5      9   12.00      3072.00   0.41690E+01   0.00000E+00   0.41690E+01   0.42936E+01   0.43720E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.28038E+02   0.33544E+02  -0.87107E+02  -0.49044E+02   0.87674E-02   0.63220E-03   0.53886E-01       0.18     136.30     0.0000  0.00   0.54882E-01   0.73978E+01     4.2685     4.2930     4.3083     4.3230     4.3688
   2022      5     10   12.00      3096.00   0.47783E+01   0.00000E+00   0.47783E+01   0.49195E+01   0.49993E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.28023E+02   0.44707E+02  -0.10269E+03  -0.58380E+02   0.81411E-02   0.55159E-03   0.38393E-01       0.18     176.46     0.0000  0.00  -0.86748E-01   0.63416E+01     4.8944     4.9202     4.9336     4.9461     4.9962
   2022      5     11   12.00      3120.00   0.54339E+01   0.00000E+00   0.54339E+01   0.55851E+01   0.56723E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.27918E+02   0.37791E+02  -0.98468E+02  -0.55104E+02   0.66293E-02   0.27124E-03   0.18316E-01       0.18     175.33     0.0000  0.00  -0.25517E-01   0.44655E+01     5.5555     5.5872     5.6014     5.6145     5.6704
   2022      5     12   12.00      3144.00   0.60732E+01   0.00000E+00   0.60732E+01   0.62474E+01   0.63352E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.37180E+02   0.41877E+02  -0.12280E+03  -0.64281E+02   0.78963E-02   0.49011E-03   0.35247E-01       0.18     204.41     0.0000  0.00  -0.47698E-01   0.62529E+01     6.2153     6.2484     6.2664     6.2800     6.3318
   2022      5     13   12.00      3168.00   0.66077E+01   0.00000E+00   0.66077E+01   0.69116E+01   0.70292E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.47848E+02   0.69392E+02  -0.18677E+03  -0.94841E+02   0.88027E-02   0.64608E-03   0.53068E-01       0.18     292.11     0.0000  0.00  -0.10014E+00   0.74214E+01     6.8635     6.9178     6.9387     6.9568     7.0217
   2022      5     14   12.00      3192.00   0.73778E+01   0.00000E+00   0.73778E+01   0.76993E+01   0.78233E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.50593E+02   0.84487E+02  -0.21922E+03  -0.10717E+03   0.75320E-02   0.46607E-03   0.28169E-01       0.17     330.16     0.0000  0.00  -0.63193E-01   0.55022E+01     7.6447     7.7071     7.7308     7.7471     7.8113
   2022      5     15   12.00      3216.00   0.80372E+01   0.00000E+00   0.80372E+01   0.83060E+01   0.84118E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.46738E+02   0.69139E+02  -0.19296E+03  -0.90841E+02   0.63688E-02   0.25190E-03   0.13840E-01       0.17     285.18     0.0000  0.00   0.57528E-01   0.37117E+01     8.2563     8.3137     8.3349     8.3477     8.4048
   2022      5     16   12.00      3240.00   0.86086E+01   0.00000E+00   0.86086E+01   0.88477E+01   0.89578E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.43196E+02   0.58458E+02  -0.17744E+03  -0.84073E+02   0.55895E-02   0.14280E-03   0.10770E-01       0.17     268.65     0.0000  0.00  -0.41297E-01   0.22002E+01     8.7945     8.8571     8.8775     8.8912     8.9531
   2022      5     17   12.00      3264.00   0.87121E+01   0.00000E+00   0.87121E+01   0.90616E+01   0.91783E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.58630E+02   0.88253E+02  -0.23701E+03  -0.10674E+03   0.87245E-02   0.50703E-03   0.38465E-01       0.17     320.02     0.0000  0.00  -0.24871E+00   0.33828E+01     9.0032     9.0711     9.0959     9.1106     9.1658
   2022      5     18   12.00      3288.00   0.95240E+01   0.00000E+00   0.95240E+01   0.98000E+01   0.99226E+01   0.00000E+00   0.00000E+00   0.38659E+00   0.41961E+02   0.80322E+02  -0.22355E+03  -0.11912E+03   0.63572E-02   0.18611E-03   0.13132E-01       0.17     374.34     0.0000  0.00  -0.11706E+00   0.25442E+01     9.7475     9.8085     9.8283     9.8456     9.9100
