 1 - depth, m
 2 - temperature, C
 3 - salinity, kg/kg
 4 - turbulent kinetic energy, m**2/s**2
 5 - dissipation rate, m**2/s**3
 6 - kinematic heat conductance, m**2/s
 7 - modulus of horizontal velocity, m/s
 8 - Richardson number, n/d
   -0.000000    0.00000  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.7082E+16
   -0.037499    0.10780  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.6811E+16
   -0.074999    0.21457  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.6544E+16
   -0.112499    0.32027  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.6282E+16
   -0.150000    0.42489  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.6024E+16
   -0.187500    0.52837  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.5771E+16
   -0.225001    0.63068  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.5523E+16
   -0.262503    0.73178  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.5275E+16
   -0.300004    0.83152  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.5030E+16
   -0.337506    0.92984  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4791E+16
   -0.375008    1.02668  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4578E+16
   -0.412510    1.12243  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4382E+16
   -0.450012    1.21732  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.4189E+16
   -0.487515    1.31133  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3998E+16
   -0.525017    1.40440  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3809E+16
   -0.562520    1.49645  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3624E+16
   -0.600023    1.58743  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3442E+16
   -0.637526    1.67729  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3263E+16
   -0.675029    1.76599  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3089E+16
   -0.712532    1.85347  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2918E+16
   -0.750034    1.93968  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2779E+16
   -0.787537    2.02540  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2650E+16
   -0.825040    2.11091  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2522E+16
   -0.862543    2.19622  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2396E+16
   -0.900046    2.28133  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2271E+16
   -0.937549    2.36625  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2148E+16
   -0.975052    2.45098  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.2025E+16
   -1.012554    2.53553  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1908E+16
   -1.050057    2.62008  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1792E+16
   -1.087559    2.70469  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1677E+16
   -1.125061    2.78940  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1597E+16
   -1.162563    2.87618  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1518E+16
   -1.200065    2.96560  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1433E+16
   -1.237566    3.05805  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1346E+16
   -1.275068    3.15431  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1271E+16
   -1.312569    3.25700  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1182E+16
   -1.350069    3.36781  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.1070E+16
   -1.387570    3.48919  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.9184E+15
   -1.425070    3.62483  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.6955E+15
   -1.462570    3.78072  0.0000E+00  0.4096E-13  0.8590E-16  0.1000E-09  0.0000E+00  0.3290E+15
   -1.500069    3.96752  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
